name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,10/31/2014
OperatingCashFlow,"4,909,000","-3,167,000","25,767,000","6,939,000","-24,630,000","-55,550,000","-15,557,000","-4,073,000","3,630,000","-84,861,000","-52,491,000","-26,163,000","-9,656,000","-36,490,000","38,490,000","49,824,000","22,745,000","13,308,000","46,395,000","10,107,000","5,919,000","-16,009,000","19,752,000","4,160,000","2,366,000","2,413,000","4,473,000","-5,616,000","-5,367,000","-6,921,000"
	CashFlowFromContinuingOperatingActivities,"4,909,000","-3,167,000","25,767,000","6,939,000","-24,630,000","-55,550,000","-15,557,000","-4,073,000","3,630,000","-84,861,000","-52,491,000","-26,163,000","-9,656,000","-36,490,000","38,490,000","49,824,000","22,745,000","13,308,000","46,395,000","10,107,000","5,919,000","-16,009,000","19,752,000","4,160,000","2,366,000","2,413,000","4,473,000","-5,616,000","-5,367,000","-6,921,000"
		NetIncomeFromContinuingOperations,"-1,004,730,000","-111,635,000","-115,061,000","-419,852,000","-358,182,000","-123,640,000","-287,390,000","-265,048,000","-185,348,000","-240,671,000","-217,564,000","-229,300,000","-194,338,000","-209,813,000","-122,763,000","-94,265,000","-87,369,000","-85,674,000","-62,631,000","-61,487,000","-90,653,000","-111,977,000","-93,212,000","-162,169,000","-49,929,000","-46,820,000","-33,205,000","-38,545,000","-37,185,000","-28,522,000"
		OperatingGainsLosses,"450,860,000","0","0","262,948,000","187,912,000","-85,027,000","101,640,000","64,740,000",,,,,,,,,,,,,"0","0","0","24,453,000","-1,437,000","1,337,000","-2,675,000","771,000","2,133,000","1,676,000"
			GainLossOnInvestmentSecurities,"385,950,000","0","0","198,038,000","187,912,000","-85,027,000","101,640,000","64,740,000",,,,,,,,,,,,,"0","0","0","21,133,000","-1,437,000","1,337,000","-2,675,000","771,000","2,133,000","1,676,000"
		DepreciationAmortizationDepletion,"90,887,000","21,541,000","22,291,000","23,291,000","23,764,000","23,522,000","23,588,000","23,499,000","24,058,000","24,175,000","23,078,000","22,462,000","21,872,000","20,735,000","18,822,000","16,183,000","14,289,000","12,998,000","11,682,000","11,333,000","10,465,000","9,762,000","9,600,000","8,572,000","7,433,000","7,153,000","6,265,000","5,557,000","4,806,000","3,634,000"
			DepreciationAndAmortization,"90,887,000","21,541,000","22,291,000","23,291,000","23,764,000","23,522,000","23,588,000","23,499,000","24,058,000","24,175,000","23,078,000","22,462,000","21,872,000","20,735,000","18,822,000","16,183,000","14,289,000","12,998,000","11,682,000","11,333,000","10,465,000","9,762,000","9,600,000","8,572,000","7,433,000","7,153,000","6,265,000","5,557,000","4,806,000","3,634,000"
		AssetImpairmentCharge,"-1,402,000","0","0","0","-1,402,000","0","0","2,822,000","0","0",,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,676,000"
		StockBasedCompensation,"352,705,000","84,506,000","88,045,000","90,547,000","89,607,000","95,286,000","84,454,000","89,198,000","92,861,000","92,096,000","85,615,000","81,426,000","73,407,000","94,832,000","72,565,000","65,925,000","55,396,000","44,946,000","42,011,000","35,515,000","37,805,000","50,351,000","52,607,000","90,728,000","4,676,000","5,044,000","4,950,000","5,386,000","5,257,000","3,251,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"-144,000",,,"-586,000",,"0"
		OtherNonCashItems,"109,732,000","26,151,000","25,998,000","26,865,000","30,718,000","33,657,000","33,017,000","23,678,000","16,414,000","15,896,000","15,292,000","14,409,000","6,562,000","6,634,000","6,909,000","5,590,000","7,203,000","7,173,000","-3,489,000","413,000","1,911,000","-152,000","560,000","369,000","460,000","976,000","-585,000","258,000","331,000","4,927,000"
		ChangeInWorkingCapital,"6,857,000","-23,730,000","4,494,000","23,140,000","2,953,000","652,000","29,134,000","57,038,000","55,645,000","23,643,000","38,086,000","84,840,000","82,841,000","51,122,000","62,957,000","56,391,000","33,226,000","33,865,000","58,822,000","24,333,000","46,391,000","36,007,000","50,197,000","42,207,000","41,307,000","35,559,000","29,137,000","21,543,000","19,291,000","13,040,000"
			ChangeInReceivables,"-33,353,000","-19,633,000","-40,914,000","64,740,000","-37,546,000","22,856,000","19,079,000","60,094,000","-4,693,000","10,875,000","-32,440,000","30,592,000","-1,030,000","3,155,000","-9,918,000","23,497,000","-63,966,000","-14,817,000","-7,816,000","7,326,000","-8,541,000","-19,111,000","-3,517,000","-36,213,000","-47,111,000","-10,921,000","-4,558,000","-8,816,000","-6,586,000","-2,160,000"
				ChangesInAccountReceivables,"-33,353,000","-19,633,000","-40,914,000","64,740,000","-37,546,000","22,856,000","19,079,000","60,094,000","-4,693,000","10,875,000","-32,440,000","30,592,000","-1,030,000","3,155,000","-9,918,000","23,497,000","-63,966,000","-14,817,000","-7,816,000","7,326,000","-8,541,000","-19,111,000","-3,517,000","-36,213,000","-47,111,000","-10,921,000","-4,558,000","-8,816,000","-6,586,000","-2,160,000"
			ChangeInPrepaidAssets,"-23,291,000","-26,772,000","-11,702,000","6,751,000","8,432,000","4,842,000","-15,439,000","6,222,000","-2,282,000","3,307,000","-7,086,000","16,150,000","-6,942,000","11,400,000","-12,683,000","-3,812,000","-32,032,000","-2,485,000","-2,535,000","-307,000","13,798,000","-26,921,000","-3,547,000","840,000","-3,039,000","-2,509,000","2,507,000","-419,000","-4,090,000","1,057,000"
			ChangeInPayablesAndAccruedExpense,"13,149,000","14,430,000","3,584,000","-9,346,000","4,481,000","5,083,000","4,811,000","-5,313,000","-6,166,000","-4,554,000","-1,890,000","-564,000","8,773,000","-1,244,000","-5,325,000","-6,150,000","25,380,000","6,591,000","-7,348,000","-6,797,000","-11,535,000","24,823,000","7,202,000","5,734,000","24,347,000","5,850,000","-6,447,000","-5,101,000","9,798,000","1,049,000"
				ChangeInPayable,"-2,145,000","6,550,000","748,000","-3,139,000","-6,304,000","3,144,000","1,473,000","-4,075,000","-10,899,000","-2,247,000","-8,636,000","5,208,000","-4,953,000","10,907,000","6,262,000","1,292,000","-10,062,000","10,153,000","-10,056,000","-6,504,000","-11,188,000","21,126,000","6,290,000","5,052,000","23,536,000","4,483,000","-2,170,000","-5,864,000","8,778,000","840,000"
					ChangeInAccountPayable,"-2,145,000","6,550,000","748,000","-3,139,000","-6,304,000","3,144,000","1,473,000","-4,075,000","-10,899,000","-2,247,000","-8,636,000","5,208,000","-4,953,000","10,907,000","6,262,000","1,292,000","-10,062,000","10,153,000","-10,056,000","-6,504,000","-11,188,000","21,126,000","6,290,000","5,052,000","23,536,000","4,483,000","-2,170,000","-5,864,000","8,778,000","840,000"
				ChangeInAccruedExpense,"15,294,000","7,880,000","2,836,000","-6,207,000","10,785,000","1,939,000","3,338,000","-1,238,000","4,733,000","-2,307,000","6,746,000","-5,772,000","13,726,000","-12,151,000","-11,587,000","-7,442,000","35,442,000","-3,562,000","2,708,000","-293,000","-347,000","3,697,000","912,000","682,000","811,000","1,367,000","-4,277,000","763,000","1,020,000","209,000"
			ChangeInOtherCurrentLiabilities,,,,"-12,323,000","-10,718,000","-10,341,000","-8,553,000","-7,970,000","-7,318,000","-8,037,000","-9,570,000","-3,469,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"50,352,000","8,245,000","53,526,000","-39,005,000","27,586,000","-32,129,000","20,683,000","-3,965,000","68,786,000","14,015,000","79,502,000","38,662,000","82,040,000","37,811,000","90,883,000","42,856,000","103,844,000","44,576,000","76,521,000","24,111,000","52,669,000","57,216,000","50,059,000","71,846,000","67,110,000","43,139,000","37,635,000","35,879,000","20,169,000","13,094,000"
InvestingCashFlow,"1,052,000","-44,704,000","22,029,000","-8,871,000","32,598,000","-8,858,000","-192,221,000","-428,672,000","51,711,000","105,408,000","27,806,000","-160,366,000","-39,000,000","-17,335,000","24,336,000","15,149,000","-96,765,000","-276,622,000","-89,015,000","-41,153,000","-73,875,000","-33,709,000","-20,551,000","-47,959,000","6,042,000","-41,264,000","-2,799,000","-8,483,000","-4,007,000","-4,484,000"
	CashFlowFromContinuingInvestingActivities,"1,052,000","-44,704,000","22,029,000","-8,871,000","32,598,000","-8,858,000","-192,221,000","-428,672,000","51,711,000","105,408,000","27,806,000","-160,366,000","-39,000,000","-17,335,000","24,336,000","15,149,000","-96,765,000","-276,622,000","-89,015,000","-41,153,000","-73,875,000","-33,709,000","-20,551,000","-47,959,000","6,042,000","-41,264,000","-2,799,000","-8,483,000","-4,007,000","-4,484,000"
		NetPPEPurchaseAndSale,"-51,815,000","-16,889,000","-8,546,000","-8,844,000","-17,536,000","-15,943,000","-12,916,000","-12,252,000","-17,415,000","-32,622,000","-21,248,000","-18,203,000","-23,637,000","-22,432,000","-42,551,000","-29,832,000","-16,283,000","-14,096,000","-14,028,000","-17,965,000","-12,384,000","-13,181,000","-12,701,000","-11,915,000","-8,875,000","-13,398,000","-10,379,000","-9,642,000","-7,195,000","-4,484,000"
			PurchaseOfPPE,"-51,815,000","-16,889,000","-8,546,000","-8,844,000","-17,536,000","-15,943,000","-12,916,000","-12,252,000","-17,415,000","-32,622,000","-21,248,000","-18,203,000","-23,637,000","-22,432,000","-42,551,000","-29,832,000","-16,283,000","-14,096,000","-14,028,000","-17,965,000","-12,384,000","-13,181,000","-12,701,000","-11,915,000","-8,875,000","-13,398,000","-10,379,000","-9,642,000","-7,195,000","-4,484,000"
		NetBusinessPurchaseAndSale,"-355,000",,,,,,,,"0","0","0","0","0","-355,000","0","-18,662,000","565,000",,,"0","0","0","0","-184,000",,,,,,
			PurchaseOfBusiness,"-355,000",,,,,,,,"0","0","0","0","0","-355,000","0","-18,662,000","565,000",,,"0","0","0","0","-184,000",,,,,,
		NetInvestmentPurchaseAndSale,"52,867,000","-27,815,000","30,575,000","-27,000","50,134,000","7,085,000","-179,305,000","-416,420,000","69,126,000","138,030,000","49,054,000","-142,163,000","-15,363,000","5,452,000","66,887,000","63,643,000","-81,047,000","-239,734,000","-74,987,000","-23,188,000","-61,491,000","-20,528,000","-7,850,000","-35,860,000","14,917,000","-27,866,000","7,580,000","1,159,000","3,188,000","0"
			PurchaseOfInvestment,"-1,041,582,000","-238,032,000","-266,098,000","-290,050,000","-247,402,000","-285,759,000","-345,578,000","-513,998,000","-82,626,000","-107,932,000","-95,162,000","-321,474,000","-143,563,000","-157,515,000","-87,300,000","-79,766,000","-230,640,000","-302,675,000","-123,994,000","-59,108,000","-86,105,000","-38,870,000","-30,102,000","-87,448,000","-20,605,000","-54,194,000","-17,480,000","-14,066,000","-17,369,000","0"
			SaleOfInvestment,"1,094,449,000","210,217,000","296,673,000","290,023,000","297,536,000","292,844,000","166,273,000","97,578,000","151,752,000","245,962,000","144,216,000","179,311,000","128,200,000","162,967,000","154,187,000","143,409,000","149,593,000","62,941,000","49,007,000","35,920,000","24,614,000","18,342,000","22,252,000","51,588,000","35,522,000","26,328,000","25,060,000","15,225,000","20,557,000","0"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
FinancingCashFlow,"105,880,000","33,847,000","1,810,000","67,259,000","2,964,000","40,439,000","2,164,000","618,278,000","1,282,000","30,029,000","2,513,000","23,973,000","1,933,000","32,873,000","3,474,000","28,824,000","3,206,000","29,657,000","520,607,000","25,146,000","5,541,000","24,486,000","1,342,000","170,053,000","87,000","73,956,000","-926,000","1,081,000","971,000","140,388,000"
	CashFlowFromContinuingFinancingActivities,"105,880,000","33,847,000","1,810,000","67,259,000","2,964,000","40,439,000","2,164,000","618,278,000","1,282,000","30,029,000","2,513,000","23,973,000","1,933,000","32,873,000","3,474,000","28,824,000","3,206,000","29,657,000","520,607,000","25,146,000","5,541,000","24,486,000","1,342,000","170,053,000","87,000","73,956,000","-926,000","1,081,000","971,000","140,388,000"
		NetIssuancePaymentsOfDebt,"87,602,000","-744,000","-104,000","88,909,000","-459,000","0","-140,000","723,757,000","0","0","0","0","0","0","-75,000","-991,000","-618,000","-1,710,000","564,219,000","0","0","0","0","-82,124,000","-64,000","73,319,000","0","0","0","0"
			NetLongTermDebtIssuance,"87,602,000","-744,000","-104,000","88,909,000","-459,000","0","-140,000","723,757,000","0","0","0","0","0","0","-75,000","-991,000","-618,000","-1,710,000","564,219,000","0","0","0","0","-82,124,000","-64,000","73,319,000","0","0","0","0"
				LongTermDebtIssuance,"88,687,000","-441,000","0","89,128,000","0","0","-140,000","723,757,000",,,,"0",,,,,"-350,000","-282,000",,,"0",,,,"-64,000",,,"0","0","0"
				LongTermDebtPayments,"-1,085,000","-303,000","-104,000","-219,000",,,,,"0","0","0","0","0","0","-75,000","-991,000","-268,000",,,"0","0","0","0","-82,124,000",,"0","0","0","0","0"
