name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"656,642,253","867,741,740","1,444,734,960","1,582,127,300","1,317,924,700","1,207,317,000","1,636,592,360","1,000,771,200","1,082,667,560","501,579,400","935,594,820","764,245,000","931,510,745","1,834,925,865","1,596,337,740","1,874,918,701","1,615,143,610","1,706,421,834","553,785,174","505,758,483","418,656,000","598,189,950","409,821,017","616,933,053","646,169,246","543,926,820","751,597,092","890,572,458","1,274,245,485","994,018,930","526,786,064"
EnterpriseValue,"372,284,253","524,944,740","1,112,063,960","1,220,929,300","895,332,700","721,684,000","1,322,536,360","666,479,200","881,845,560","258,187,400","667,204,820","589,029,000","708,402,745","1,525,294,865","1,231,794,740","1,457,903,701","1,207,822,610","1,540,325,834","353,564,174","288,862,483","188,010,000","342,507,950","131,674,017","322,376,053","339,766,246","223,444,820","417,332,092","735,541,458","1,107,549,485","889,902,930","475,087,064"
PsRatio,"27.997","42.782","111.687","211.221","356.945",,,,,,,,,,,,,,,,,,,,,,,,,,
PbRatio,"2.927","3.103","4.658","4.772","3.303","2.611","4.624","2.626","4.282","1.725","2.938","3.29","3.321","5.432","3.961","4.171","3.793","9.624","2.701","2.29","1.796","2.358","1.521","2.126","2.127","1.726","2.252","5.967","7.672","9.634",
EnterprisesValueRevenueRatio,"15.446","71.773","147.332","227.361","231.352","203.177",,,,,,,,,,,,,,,,,,,,,,,,,
EnterprisesValueEBITDARatio,"-1.089","-6.06","-12.232","-14.8","-10.961","-9.493","-16.627","-9.189","-11.619","-3.549","-8.576","-8.323","-9.599","-23.026","-15.333","-24.698","-23.276","-36.571","-9.953","-9.197","-6.791","-13.196","-7.086","-12.49","-17.495","-13.108","-15.903","-60.049","-104.456","-95.637","-44.845"
