name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
NetIncomeCommonStockholders,"-12,510,000","-12,075,000","6,754,000","-3,913,000","-3,276,000","-9,850,000","-18,059,000","-51,982,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-3,044,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
	NetIncome,"-12,392,000","-10,489,000","2,215,000","-2,339,000","-1,779,000","-8,382,000","-16,580,000","-19,417,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-2,309,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
		NetIncomeIncludingNoncontrollingInterests,"-12,392,000","-10,489,000","2,215,000","-2,339,000","-1,779,000","-8,382,000","-16,580,000","-19,417,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-2,309,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
			NetIncomeContinuousOperations,"-12,392,000","-10,489,000","2,215,000","-2,339,000","-1,779,000","-8,382,000","-16,580,000","-19,417,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-2,309,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
	PreferredStockDividends,,"1,586,000",,"1,574,000","1,033,000","1,006,000","1,019,000","997,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,
	OtherunderPreferredStockDividend,,"0","1,597,000","0","464,000","462,000","460,000","31,568,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","735,000",,,,,,
DilutedNIAvailtoComStockholders,"-12,510,000","-12,075,000","6,754,000","-3,913,000","-3,276,000","-9,850,000","-18,059,000","-51,982,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-3,044,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
BasicEPS,,"-0.11","0.01","-0.04","-0.03","-0.09","-0.17","-0.48","-0.08","-0.04",,"0.12","-0.16","-0.12",,"-0.002","0.02","0.04",,"0.16","0.08","0.04",,"0.03","0.02","0.01",,"0.06","0.05","0.04",,"0.03","-0.004","-0.01",,"-0.003","-0.01","-0.02",,"-0.05","-0.01","-0.01",,"-0.02","-0.03","-0.05",,"-0.05","-0.04","-0.06","-0.11","-0.04",,"-0.08","-0.13","-0.09",,"-0.001","-0.001","-0.002"
DilutedEPS,,"-0.11","0.01","-0.04","-0.03","-0.09","-0.17","-0.48","-0.08","-0.04",,"0.11","-0.16","-0.12",,"-0.002","0.02","0.04",,"0.15","0.07","0.04",,"0.03","0.02","0.01",,"0.06","0.05","0.04",,"0.03","-0.004","-0.01",,"-0.003","-0.01","-0.02",,"-0.05","-0.01","-0.01",,"-0.02","-0.03","-0.05",,"-0.05","-0.04","-0.06","-0.11","-0.04",,"-0.08","-0.13","-0.09",,"-0.001","-0.001","-0.002"
BasicAverageShares,,"111,615,839","110,997,001","110,717,073","110,276,636","109,401,383","108,867,962","108,493,208","108,119,461","107,538,509",,"107,157,561","106,942,429","106,420,317",,"105,935,736","105,694,789","104,747,411",,"106,871,436","106,805,162","105,708,526",,"105,991,990","106,191,932","105,538,271",,"106,511,294","106,211,120","105,820,335",,"105,756,945","105,757,178","105,358,694",,"96,914,856","95,988,100","93,128,466",,"84,493,164","79,952,542","74,872,122",,"73,767,674","71,819,017","70,333,476",,"61,049,942","60,635,877","51,227,540","41,576,491","39,244,628",,"37,833,267","37,314,628","37,073,595",,"7,396,855","7,396,855","7,396,855"
DilutedAverageShares,,"111,615,839","113,183,886","110,717,073","110,276,636","109,401,383","108,867,962","108,493,208","108,119,461","107,538,509",,"109,590,008","106,942,429","106,420,317",,"105,935,736","111,107,093","113,709,387",,"117,501,925","117,285,865","113,730,591",,"112,361,179","112,148,415","112,039,860",,"114,556,036","114,186,329","113,638,551",,"112,814,658","105,757,178","105,358,694",,"96,914,856","95,988,100","93,128,466",,"84,493,164","79,952,542","74,872,122",,"73,767,674","71,819,017","70,333,476",,"61,049,942","60,635,877","51,227,540","41,576,491","39,244,628",,"37,833,267","37,314,628","37,073,595",,"7,396,855","7,396,855","7,396,855"
TotalOperatingIncomeAsReported,"-7,483,000","-9,300,000","3,301,000","-1,075,000","-410,000","-6,852,000","-16,091,000","-9,707,000","-5,856,000",,"-4,872,000","14,198,000","-17,073,000","-13,413,000","-8,942,000","373,000","1,675,000","2,971,000","23,982,000","8,842,000","7,213,000","6,185,000","8,715,000","4,703,000","3,561,000","1,467,000","7,751,000","6,714,000","5,652,000","4,247,000","4,651,885","3,730,893","-391,763","-891,015","-1,411,569","-255,891","-744,217","-226,890","-971,777","-3,634,726","-117,516","-631,365","-2,435,876","-1,652,357","-2,416,435","-3,256,346","-2,432,425","-2,853,858","-2,697,797","-2,548,575","-2,408,627","-2,107,833","-2,872,678","-2,314,758","-3,601,519","-3,189,867","-7,409","-5,006","-8,501","-15,895"
TotalExpenses,"264,972,000","68,194,000","64,055,000","64,149,000","68,575,000","66,819,000","83,612,000","74,010,000","59,503,000","75,480,000","81,272,000","74,665,000","84,510,000","79,522,000","101,528,000","86,586,000","93,742,000","81,178,000","63,565,000","75,731,000","69,199,000","66,422,000","61,161,000","59,726,000","53,781,000","51,900,000","44,084,000","42,301,000","40,027,000","36,520,000","34,920,967","29,786,869","25,964,961","20,450,203","19,037,258","16,371,599","14,258,960","11,783,383","11,234,390","8,470,277","5,001,772","4,337,173","5,071,342","3,804,451","4,345,834","4,299,833","2,676,343","2,961,885","3,019,872","2,663,430","2,408,627","2,107,833","2,872,678","2,314,758","3,601,519","3,189,867","7,409","5,006","8,501","15,895"
NetIncomeFromContinuingAndDiscontinuedOperation,"-12,392,000","-10,489,000","2,215,000","-2,339,000","-1,779,000","-8,382,000","-16,580,000","-19,417,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-2,309,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
NormalizedIncome,"-12,360,200","-10,489,000","2,253,690","-2,339,000","-1,779,000","-8,382,000","-15,612,519.318","-13,430,270","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-12,947,420","-36,224,000","-178,000","1,804,000","4,619,000","38,067,200","14,892,600","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,187,671.7","-307,118","-757,389","-1,620,408","-1,358,234","-1,100,877","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,487,957","-2,162,381","-2,813,127","-2,314,758","-3,601,519","-3,189,867","-8,082","-5,646","-8,975","-16,159"
InterestIncome,,,,,,,,,,,,"-2,255,000",,"211,000",,"99,000",,"96,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"4,634,000","1,126,000","1,174,000","963,000","1,371,000","1,472,000","1,508,000","1,472,000","2,574,000",,,,,,,,,,,"43,000","149,000",,,,,,,,,,"9,421",,"8,429","21,024","12,730","4,527","13,172","1,343,243","633,507","584,646","626,553","462,287","141,319","113,366",,,,,,,"1,395,914",,,,,,"673","640","474",
NetInterestIncome,"-4,634,000","-1,126,000","-1,174,000","-963,000","-1,371,000","-1,472,000","-1,508,000","-1,472,000","-2,574,000","-2,387,000","-2,395,000","-2,255,000","-269,000","211,000",,"99,000","116,000","96,000","250,000","-43,000","-149,000","-145,000","-85,000","-87,000","-111,000","-56,000","-68,000","-5,000","1,000","-14,000","-9,421","-9,126","-8,429","-21,024","-12,730","-4,527","-13,172","-1,343,243","-633,507","-584,646","-626,553","-462,287","-141,319","-113,366","-87,070",,"-294,232","-584","1,228","-593,510","-1,395,914","-54,548",,,,,"-673","-640","-474",
EBIT,"-7,506,000","-9,300,000","3,281,000","-1,075,000","-413,000","-6,852,000","-6,861,000","-17,907,000","-5,865,000","-13,744,000","-4,872,000","14,198,000","-17,073,000","-12,967,000","-8,942,000","373,000","1,675,000","2,971,000","19,708,000","13,116,000","7,213,000","6,185,000","8,715,000","4,703,000","3,561,000","1,467,000","7,751,000","6,714,000","5,652,000","4,247,000","4,651,885","3,730,893","-391,763","-891,015","-1,411,569","-255,891","-744,217","-226,890","-971,777","-3,634,726","-117,516","-631,365","-2,435,876","-1,652,357","-2,416,435","-3,256,346","-2,719,874","-2,853,858","-2,697,797","-2,548,575","-3,090,662","-2,107,833","-2,872,678","-2,314,758","-3,601,519","-3,189,867","-7,409","-5,006","-8,501","-15,895"
EBITDA,"-2,691,000"
ReconciledCostOfRevenue,"39,516,000","9,076,000","9,780,000","9,206,000","11,454,000","8,480,000","9,529,000","8,723,000","6,776,000","8,519,000","11,144,000","11,564,000","8,104,000","5,723,000","8,454,000","5,940,000","7,972,000","8,137,000","7,234,000","8,586,000","7,516,000","7,797,000","8,130,000","7,157,000","6,573,000","7,212,000","4,433,000","4,508,000","4,668,000","4,794,000","3,266,910","3,034,829","2,452,117","2,714,144","2,888,093","1,937,207","2,059,299","1,806,269","1,689,261","1,425,336","1,114,926","958,855","862,947","843,366","789,405","658,875","364,853","539,697","435,925","379,588","0","0","0","0",,,,,,
ReconciledDepreciation,"4,815,000","1,032,000","1,146,000","1,116,000","1,521,000","1,400,000","1,543,000","1,842,000","1,693,000","1,777,000","1,835,000","1,910,000","1,912,000","1,928,000","2,224,000","1,675,000","1,544,000","1,473,000","1,240,000","1,431,000","1,622,000","1,472,000","1,177,000","1,471,000","1,268,000","1,544,000","786,000","705,000","654,000","587,000","565,474","545,255","519,809","494,462","487,243","435,806","406,821","361,347","373,537","572,626","455,080","444,365","449,628","432,966","449,659","450,157","273,648","281,313","279,255","277,975","277,601","282,820","278,524","276,171","273,140","263,994",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-12,392,000","-10,489,000","2,215,000","-2,339,000","-1,779,000","-8,382,000","-16,580,000","-19,417,000","-8,466,000","-4,821,000","-7,476,000","12,379,000","-17,210,000","-13,273,000","-36,224,000","-178,000","1,804,000","4,619,000","34,874,000","17,457,000","8,069,000","4,327,000","5,481,000","3,321,000","1,975,000","1,197,000","13,378,000","6,551,000","5,430,000","4,087,000","3,832,526","3,699,705","-390,159","-922,072","-1,426,938","-307,118","-757,389","-1,620,408","-1,605,284","-4,219,372","-744,069","-1,093,652","-2,577,195","-1,765,723","-2,503,505","-3,347,562","-2,726,657","-2,854,442","-2,696,569","-3,142,085","-4,486,576","-1,597,543","-2,871,984","-2,309,055","-3,586,350","-3,151,882","-8,082","-5,646","-8,975","-16,159"
TotalUnusualItemsExcludingGoodwill,"-53,000",,"-53,000","0",,,"-1,027,000","-8,201,000","0","0","0","0","0","-446,000","0","0","0","0","-5,322,000","4,274,000",,,,,,,,,,,,,"0",,"-368,102","0","0","-1,328,439","-247,050","-3,118,495",,,,,,,,,,"-568,636","1,381","564,838","-58,857","5,703","15,169","37,985",,,,
TotalUnusualItems,"-53,000",,"-53,000","0",,,"-1,027,000","-8,201,000","0","0","0","0","0","-446,000","0","0","0","0","-5,322,000","4,274,000",,,,,,,,,,,,,"0",,"-368,102","0","0","-1,328,439","-247,050","-3,118,495",,,,,,,,,,"-568,636","1,381","564,838","-58,857","5,703","15,169","37,985",,,,
