name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
TotalRevenue,"924,788,000","256,426,000","217,578,000","231,989,000","218,795,000","195,019,000","226,140,000","166,442,000","141,259,000","147,162,000","171,851,000","130,837,000","112,362,000","115,810,000","114,791,000","104,836,000","99,226,000","101,215,000","94,651,000","90,262,000","79,643,000","79,242,000","82,077,000","71,882,000","58,756,000","55,530,000","56,041,000","50,376,000","46,713,000","44,762,000","46,816,000","44,349,000","37,175,000","36,185,000","40,024,729","35,196,822","32,175,797","30,433,652","32,115,957","28,772,956","28,222,443","25,641,392","21,329,791","24,383,110","21,198,055","23,116,949","22,881,512","21,084,081","19,120,525","23,843,901","34,502,925","23,310,457","21,833,398","24,604,780","26,398,218","22,859,459","21,101,309","22,486,504","31,028,581","28,533,419","25,863,376","15,301,815","19,287,548","18,311,543","16,225,197","13,893,563","12,607,750","11,675,611","13,206,659","10,204,161","19,233,770","18,947,548","16,322,007","13,136,553","10,780,446","6,089,410","4,184,018","3,401,632","2,817,308","1,922,754","2,689,582","2,366,875","2,830,091","1,279,276","1,537,574","1,206,331"
	OperatingRevenue,"924,788,000","256,426,000","217,578,000","231,989,000","218,795,000","195,019,000","226,140,000","166,442,000","141,259,000","147,162,000","171,851,000","130,837,000","112,362,000","115,810,000","114,791,000","104,836,000","99,226,000","101,215,000","94,651,000","90,262,000","79,643,000","79,242,000","82,077,000","71,882,000","58,756,000","55,530,000","56,041,000","50,376,000","46,713,000","44,762,000","46,816,000","44,349,000","37,175,000","36,185,000","40,024,729","35,196,822","32,175,797","30,433,652","32,115,957","28,772,956","28,222,443","25,641,392","21,329,791","24,383,110","21,198,055","23,116,949","22,881,512","21,084,081","19,120,525","23,843,901","34,502,925","23,310,457","21,833,398","24,604,780","26,398,218","22,859,459","21,101,309","22,486,504","31,028,581","28,533,419","25,863,376","15,301,815","19,287,548","18,311,543","16,225,197","13,893,563","12,607,750","11,675,611","13,206,659","10,204,161","19,233,770","18,947,548","16,322,007","13,136,553","10,780,446","6,089,410","4,184,018","3,401,632","2,817,308","1,922,754","2,689,582","2,366,875","2,830,091","1,279,276","1,537,574","1,206,331"
CostOfRevenue,"351,492,000","100,687,000","82,517,000","87,422,000","80,866,000","71,666,000","84,834,000","68,202,000","53,082,000","58,554,000","79,211,000","50,668,000","46,802,000","46,893,000","49,445,000","39,203,000","36,083,000","36,754,000","31,635,000","40,497,000","34,006,000","30,572,000","32,307,000","25,317,000","21,457,000","18,628,000","19,053,000","19,308,000","15,990,000","14,894,000","19,403,000","15,636,000","13,961,000","13,977,000","14,471,101","13,100,817","12,433,434","11,982,648","12,948,025","11,969,944","11,720,070","10,400,133","14,353,518","11,279,502","8,956,362","10,908,086","11,043,253","10,668,399","9,489,815","10,353,480","12,734,307","10,044,645","8,094,670","9,975,529","9,657,125","8,963,917","7,496,286","9,723,186","13,845,873","12,526,647","10,332,117","6,412,786","7,085,784","6,679,563","5,834,574","3,529,401","4,410,959","3,827,241","4,816,099","4,528,025","6,735,593","5,768,312","5,459,784","4,532,501","3,510,125","2,591,448","1,708,571","1,592,972","1,125,931","934,396","1,183,059","1,047,569","1,025,860","633,634","658,169","554,407"
GrossProfit,"573,296,000","155,739,000","135,061,000","144,567,000","137,929,000","123,353,000","141,306,000","98,240,000","88,177,000","88,608,000","92,640,000","80,169,000","65,560,000","68,917,000","65,346,000","65,633,000","63,143,000","64,461,000","63,016,000","49,765,000","45,637,000","48,670,000","49,770,000","46,565,000","37,299,000","36,902,000","36,988,000","31,068,000","30,723,000","29,868,000","27,413,000","28,713,000","23,214,000","22,208,000","25,553,628","22,096,005","19,742,363","18,451,004","19,167,932","16,803,012","16,502,373","15,241,259","6,976,273","13,103,608","12,241,693","12,208,863","11,838,259","10,415,682","9,630,710","13,490,421","21,768,618","13,265,812","13,738,728","14,629,251","16,741,093","13,895,542","13,605,023","12,763,318","17,182,708","16,006,772","15,531,259","8,889,029","12,201,764","11,631,980","10,390,623","10,364,162","8,196,791","7,848,370","8,390,560","5,676,136","12,498,177","13,179,236","10,862,223","8,604,052","7,270,321","3,497,962","2,475,447","1,808,660","1,691,377","988,358","1,506,523","1,319,306","1,804,231","645,642","879,405","651,924"
OperatingExpense,"673,963,000","138,545,000","162,127,000","141,677,000","231,614,000","173,615,000","135,531,000","103,689,000","101,853,000","89,408,000","107,026,000","73,553,000","66,855,000","66,246,000","63,353,000","61,667,000","57,844,000","50,878,000","55,368,000","50,564,000","44,813,000","43,320,000","40,357,000","35,479,000","31,089,000","31,760,000","28,478,000","24,362,000","21,350,000","19,123,000","18,489,000","16,200,000","17,002,000","17,352,000","15,129,563","15,215,792","12,932,149","13,223,456","14,270,169","11,525,697","10,443,441","10,986,242","15,495,140","11,840,269","13,209,586","12,098,678","11,868,782","11,140,415","13,066,444","14,439,070","14,545,131","18,076,063","15,213,497","15,646,892","10,189,955","12,386,757","5,686,169","11,272,237","9,952,168","9,123,128","9,607,776","8,552,694","8,402,753","7,898,384","25,816,026","7,918,122","7,788,585","7,269,707","7,809,974","5,599,527","4,692,355","3,167,661","3,572,305","2,836,383","2,433,722","1,734,697","1,898,420","1,404,853","1,560,437","1,108,212","1,376,872","1,099,033","1,100,295","784,392","609,780","487,186"
	SellingGeneralAndAdministration,"468,715,000","90,129,000","101,629,000","99,295,000","177,662,000","126,597,000","91,444,000","74,443,000","72,293,000","63,027,000","72,542,000","48,424,000","43,362,000","42,892,000","36,048,000","39,685,000","39,343,000","35,759,000","39,613,000","36,398,000","31,824,000","30,857,000","30,743,000","28,121,000","24,379,000","24,340,000","21,220,000","17,303,000","15,075,000","14,240,000","14,115,000","12,116,000","13,236,000","13,445,000","10,455,995","12,775,980","10,940,085","11,210,900","12,287,561","9,539,996","8,404,611","8,854,022","13,414,341","9,477,548","9,065,847","9,346,213","9,337,920","9,454,353","10,011,395","10,299,154","9,789,544","11,419,527","10,821,238","11,448,923","10,935,025","9,055,060","14,910,804","9,160,589","8,742,218","8,145,117","8,344,927","7,581,908","7,698,009","7,125,408","7,603,035","8,663,780","7,318,130","6,909,018","7,458,533","5,252,164","4,492,234","3,062,422","3,359,395","2,569,288","2,348,024","1,620,926","1,675,365","1,329,407","1,494,905","1,087,261","1,390,589","1,065,958","1,301,511","776,871","596,476","444,687"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,"34,327,000","32,179,000","27,374,000","27,444,000","26,863,000","25,196,000","20,859,000","19,533,000","16,879,000","15,190,000","12,958,000","12,035,000","11,284,000","10,376,000","11,776,000","11,352,000",,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,"18,008,000","17,447,000","15,938,000","16,104,000","14,611,000","12,304,000","10,786,000","11,064,000","8,953,000","7,531,000","6,551,000","6,296,000","6,324,000","5,525,000","4,995,000","4,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,,,,,,,,,,,,"403,000","402,000","358,000","370,000","312,000","353,000","351,000","211,000","243,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,"16,319,000","14,732,000","11,436,000","11,340,000","12,252,000","12,892,000","10,073,000","8,066,000","7,524,000","7,301,000","6,037,000","5,427,000","4,607,000","4,500,000","6,570,000","6,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
