name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
BasicEPS,,"3.47","-0.48","-0.43","0.28","-0.03",,"0.52","-0.02","-0.21","0.07","-0.17","0.49","0.64","0.88","0.94","0.18","0.18","0.61","1.03","0.3","1.5","3.75","0.77","0.84","-0.06","0.08","-0.65","-0.53","1.38","-0.39","-0.65","-0.21","-0.36","-0.31",,"-0.03","-0.531","-0.312"
DilutedEPS,,"3.41","-0.48","-0.43","0.27","-0.03",,"0.51","-0.02","-0.21","0.07","-0.17","0.48","0.62","0.86","0.91","0.17","0.17","0.58","0.98","0.28","1.42","3.52","0.73","0.8","-0.06","0.07","-0.65","-0.53","1.31","-0.39","-0.65","-0.21","-0.36","-0.31",,"-0.03","-0.531","-0.312"
BasicAverageShares,,"12,710,646","12,896,471","13,077,298","13,108,998","13,069,373",,"13,531,372","13,664,951","13,667,606","13,646,043","13,668,091","13,782,720","13,925,227","14,367,077","15,011,159","14,879,040","14,819,530","14,890,615","15,047,917","15,219,777","15,257,892","15,293,493","15,570,740","15,636,387","15,636,387","15,598,401","15,589,818","15,546,796","14,247,019","14,032,828","14,021,933","14,020,133","8,862,212","10,568,742",,"10,568,742","10,568,742","10,568,742"
DilutedAverageShares,,"12,906,811","12,896,471","13,077,298","13,262,164","13,069,373",,"13,786,803","13,664,951","13,667,606","14,121,179","13,668,091","14,156,627","14,418,211","14,685,525","15,483,037","15,446,827","15,478,335","15,565,236","15,764,360","16,100,615","16,165,361","16,301,525","16,450,182","16,466,020","15,636,387","16,748,880","15,589,818","15,546,796","15,041,011","14,032,828","14,021,933","14,020,133","8,862,212","10,568,742",,"10,568,742","10,568,742","10,568,742"
TotalOperatingIncomeAsReported,"66,371,000","59,829,000","5,899,000","-10,177,000","10,820,000","-3,773,000","9,793,000","15,417,000","3,709,000","4,035,000","2,897,000","-2,484,000","9,233,000","12,169,000","15,730,000","18,402,000","183,000","2,305,000","10,442,000","24,950,000","5,902,000","32,696,000","28,286,000","12,308,000","13,656,000","-897,000","1,193,000","-10,388,000","-8,335,000","20,090,000","-6,565,000","-9,106,132","-2,982,398","-3,603,016","-3,065,454","-2,531,285","1,259,751","-4,306,115","-2,877,475"
TotalExpenses,"179,800,000","56,045,000","36,421,000","50,030,000","37,304,000","45,022,000","40,123,000","34,511,000","38,229,000","41,985,000","45,361,000","43,631,000","47,469,000","37,616,000","39,892,000","32,844,000","49,811,000","44,321,000","36,466,000","37,288,000","44,206,000","44,097,000","52,855,000","25,525,000","27,262,000","32,238,000","16,988,000","16,124,000","14,337,000","16,219,000","12,165,000","11,916,925","8,774,274","8,607,782","8,557,019","7,171,259","3,815,278","6,786,949","4,360,541"
NetIncomeFromContinuingAndDiscontinuedOperation,"35,852,000","44,058,000","-6,196,000","-5,622,000","3,612,000","-421,000","8,057,000","7,059,000","-256,000","-2,871,000","1,005,000","-2,390,000","6,725,000","8,973,000","12,590,000","14,040,000","2,659,000","2,616,000","9,085,000","15,431,000","4,503,000","22,924,000","57,301,000","11,952,000","13,099,000","-896,000","1,219,000","-10,167,000","-8,177,000","19,697,000","-5,506,000","-9,103,448","-2,934,079","-2,684,331","-3,255,142","483,329","754,576","-4,803,893","-2,482,485"
NormalizedIncome,"35,852,000","44,058,000","-6,196,000","-5,622,000","3,612,000","-421,000","8,057,000","7,059,000","-256,000","-2,871,000","1,005,000","-2,390,000","6,725,000","8,973,000","12,947,022.45","14,111,890","9,449,460","2,616,000","8,972,568.669","15,924,290","4,503,000","22,924,000","57,301,000","11,952,000","13,099,000","-1,946,000","1,219,000","-10,167,000","-8,177,000","19,697,000","-5,506,000","-9,104,029.994","-2,934,079","-2,426,214.726","-3,064,190","-2,530,229","770,184","-4,803,893","-2,482,485"
InterestIncome,"679,000","154,000","165,000","197,000","163,000","35,000","20,000","46,000","150,000","346,000","468,000","570,000","637,000","494,000","122,000","9,000","1,000","27,000","39,000","35,000","14,000","3,000","8,000","26,000","30,000","21,000","3,000","8,000","8,000","7,000","1,000","4,353","17,826","7,557","1,264","1,056","1,036","482","638"
InterestExpense,"1,579,000","366,000","395,000","396,000","422,000","422,000","413,000","489,000","786,000","889,000","707,000","628,000","665,000","686,000","618,000","743,000","701,000","675,000","542,000","527,000","40,000","27,000","2,000","3,000","3,000","1,000","2,000","5,000","3,000","1,000","1,000","1,756","4,812","1,432","0","0","452,368","472,205","475,426"
NetInterestIncome,"-900,000","-212,000","-230,000","-199,000","-259,000","-387,000","-393,000","-443,000","-636,000","-543,000","-239,000","-58,000","-28,000","-192,000","-496,000","-734,000","-700,000","-648,000","-503,000","-492,000","-26,000","-24,000","6,000","23,000","27,000","20,000","1,000","3,000","5,000","6,000","0","2,597","13,014","6,125","1,264","1,056","-489,899","-500,648","-503,713"
EBIT,"53,351,000","58,026,000","1,619,000","-12,264,000","5,970,000","1,762,000","11,800,000","9,414,000","6,159,000","-2,119,000","4,065,000","-1,914,000","9,870,000","12,663,000","15,852,000","18,411,000","184,000","2,332,000","10,481,000","24,985,000","5,916,000","32,699,000","28,294,000","12,334,000","13,686,000","-876,000","1,196,000","-10,380,000","-8,327,000","20,097,000","-6,564,000","-9,101,787","-2,929,267","-3,977,804","-3,255,142","483,329","1,206,944","-4,331,688","-2,905,762"
EBITDA,"57,123,000"
ReconciledCostOfRevenue,"59,080,000","27,755,000","12,309,000","8,259,000","10,757,000","10,855,000","12,541,000","11,986,000","13,135,000","7,803,000","11,591,000","14,922,000","21,284,000","13,100,000","18,557,000","12,991,000","18,559,000","11,808,000","13,706,000","11,665,000","13,820,000","17,994,000","18,819,000","10,425,000","11,473,000","14,589,000","2,598,000","3,753,000","3,348,000","5,948,000","4,489,000","2,174,564","1,555,711","3,359,532","4,624,193","2,931,488","2,925,046","1,313,135","211,156"
ReconciledDepreciation,"3,772,000","908,000","1,067,000","903,000","894,000","896,000","1,131,000","1,371,000","1,126,000","1,138,000","1,282,000","1,104,000","1,132,000","1,133,000","836,000","835,000","988,000","1,011,000","955,000","937,000","947,000","908,000","667,000","366,000","312,000","244,000","81,000","9,000","10,000","12,000","13,000","22,238","22,318","28,596","30,848","29,667","26,827","25,766","52,734"
NetIncomeFromContinuingOperationNetMinorityInterest,"35,852,000","44,058,000","-6,196,000","-5,622,000","3,612,000","-421,000","8,057,000","7,059,000","-256,000","-2,871,000","1,005,000","-2,390,000","6,725,000","8,973,000","12,590,000","14,040,000","2,659,000","2,616,000","9,085,000","15,431,000","4,503,000","22,924,000","57,301,000","11,952,000","13,099,000","-896,000","1,219,000","-10,167,000","-8,177,000","19,697,000","-5,506,000","-9,103,448","-2,934,079","-2,684,331","-3,255,142","483,329","754,576","-4,803,893","-2,482,485"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0","0","0",,"-432,000","-91,000","-9,302,000",,"123,000","-783,000","0","0","0","0","0","1,750,000","0","0","0","0","0","582","35,305","-382,630","-190,952","3,013,558","-15,608","-353,319","0"
TotalUnusualItems,,,,,,,,,,,"0","0","0",,"-432,000","-91,000","-9,302,000",,"123,000","-783,000","0","0","0",,"0","1,750,000",,,,,,"582",,"-382,630","-190,952","3,013,558","-15,608",,"0"
NormalizedEBITDA,"57,123,000","58,934,000","2,686,000","-11,361,000","6,864,000","2,658,000","12,931,000","10,785,000","7,285,000","-981,000","5,347,000","-810,000","11,002,000","13,796,000","17,120,000","19,337,000","10,474,000","3,343,000","11,313,000","26,705,000","6,863,000","33,607,000","28,961,000","12,700,000","13,998,000","-2,382,000","1,277,000","-10,371,000","-8,317,000","20,109,000","-6,551,000","-9,080,131","-2,906,949","-3,566,578","-3,033,342","-2,500,562","1,249,379","-4,305,922","-2,853,028"
TaxRateForCalcs,"0.308","0.236","0.27","0.27","0.35","0.27","0.292","0.21","0.27","0.05","0.27","0.06","0.27","0.25","0.174","0.21","0.27","0.27","0.086","0.37","0.23","0.3","0.4","0.031","0.043","0.4","0.4","0.021","0.018","0.02","0.161","0","0","0.325","0","0","0","0","0.266"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","-74,977.55","-19,110","-2,511,540","0","10,568.669","-289,710","0","0","0","0","0","700,000","0","0","0","0","0","0.006","0","-124,513.726","0","0","0","0","0"
