name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"746,892,423","812,536,256","798,028,897","730,137,437","535,147,792","504,457,994","550,429,756"
EnterpriseValue,"732,739,135","798,382,968","736,176,897","688,329,437","515,538,792","475,141,048","550,429,756"
PeRatio,"17","20.684",,"0.088","30.682","1.615",
PsRatio,"1.772","2.185","2.136","1.537","2.545","0.066",
PbRatio,"1.737","1.987","2.378","1.929","1.479","1.497",
EnterprisesValueRevenueRatio,"1.81","6.501","6.304","9.391","5.608","8.131","11.146"
EnterprisesValueEBITDARatio,"10.402","32.021","42.147","237.11","20.509","29.248","144.051"
