name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"1,018,200,000","175,600,000","287,084,000","326,943,000","228,611,000","169,262,000","292,433,000","352,335,000","343,116,000","82,475,000","337,993,000","344,213,000","185,752,000","116,164,000","260,146,000","296,871,000","182,792,000","92,968,000","245,143,000","244,313,000","61,070,000","94,152,000","299,140,000","242,915,000","59,676,000","42,857,000","222,041,000","216,700,000","45,483,000","19,154,000","110,610,000","126,826,000","27,872,000","-4,972,000","96,487,000","305,357,000","-32,478,000","-12,867,000","144,716,000","96,820,000","-32,205,000","29,144,000","47,317,000","114,710,000","-37,034,000","44,050,000","74,879,000","109,171,000","12,217,000","6,439,000","98,213,000","185,420,000","64,304,000","105,098,000","109,574,000","144,189,000","149,127,000","32,295,000","286,831,000","203,374,000","119,794,000","98,145,000","215,731,000","169,517,000","122,084,000","72,017,000","199,046,000","60,071,000","111,720,000","102,347,000","216,984,000","157,099,000","112,518,000","94,014,000","168,892,000","186,277,000","90,714,000","73,163,000","155,237,000","139,014,000","77,325,000","89,926,000","166,085,000","205,909,000","62,353,000","75,915,000","162,287,000","141,074,000","45,405,000","69,391,000","182,000,000","110,100,000","46,300,000","64,600,000","137,600,000","113,400,000","58,300,000","53,300,000","124,400,000","81,600,000","96,300,000","43,500,000","125,800,000","103,100,000","62,200,000","54,400,000","118,700,000","79,700,000","31,000,000","37,100,000","94,500,000","75,900,000","21,900,000","15,900,000","93,600,000","69,100,000","7,500,000","22,800,000","83,000,000","61,300,000","26,800,000","30,000,000","75,500,000","66,700,000","13,100,000","28,000,000","78,200,000","70,100,000","17,500,000","34,300,000","90,200,000","70,600,000","36,300,000","53,100,000"
	CashFlowFromContinuingOperatingActivities,"1,018,200,000","175,600,000","287,084,000","326,943,000","228,611,000","169,262,000","292,433,000","352,335,000","343,116,000","82,475,000","337,993,000","344,213,000","185,752,000","116,164,000","260,146,000","296,871,000","182,792,000","92,968,000","245,143,000","244,313,000","61,070,000","94,152,000","299,140,000","242,915,000","59,676,000","42,857,000","222,041,000","216,700,000","45,483,000","19,154,000","110,610,000","126,826,000","27,872,000","-4,972,000","96,487,000","305,357,000","-32,478,000","-12,867,000","144,716,000","96,820,000","-32,205,000","29,144,000","47,317,000","114,710,000","-37,034,000","44,050,000","74,879,000","109,171,000","12,217,000","6,439,000","98,213,000","185,420,000","64,304,000","105,098,000","109,574,000","144,189,000","149,127,000","32,295,000","286,831,000","203,374,000","119,794,000","98,145,000","215,731,000","169,517,000","122,084,000","72,017,000","199,046,000","60,071,000","111,720,000","102,347,000","216,984,000","157,099,000","112,518,000","94,014,000","168,892,000","186,277,000","90,714,000","73,163,000","155,237,000","139,014,000","77,325,000","89,926,000","166,085,000","205,909,000","62,353,000","75,915,000","162,287,000","141,074,000","45,405,000","69,391,000","182,000,000","110,100,000","46,300,000","64,600,000","137,600,000","113,400,000","58,300,000","53,300,000","124,400,000","81,600,000","96,300,000","43,500,000","125,800,000","103,100,000","62,200,000","54,400,000","118,700,000","79,700,000","31,000,000","37,100,000","94,500,000","75,900,000","21,900,000","15,900,000","93,600,000","69,100,000","7,500,000","22,800,000","83,000,000","61,300,000","26,800,000","30,000,000","75,500,000","66,700,000","13,100,000","28,000,000","78,200,000","70,100,000","17,500,000","34,300,000","90,200,000","70,600,000","36,300,000","53,100,000"
		NetIncomeFromContinuingOperations,"601,900,000","92,100,000","137,681,000","176,761,000","195,344,000","160,614,000","114,518,000","199,788,000","209,916,000","60,258,000","141,093,000","215,712,000","197,558,000","63,299,000","124,022,000","179,152,000","159,652,000","52,979,000","327,546,000","108,579,000","120,139,000","44,921,000","137,052,000","139,765,000","123,750,000","18,924,000","88,888,000","123,805,000","48,162,000","-39,678,000","38,021,000","66,939,000","45,968,000","53,995,000","9,082,000","41,364,000","28,772,000","-54,836,000","3,483,000","14,260,000","-18,283,000","-52,053,000",,,"-8,139,000","-54,733,000",,"13,246,000","-23,992,000","-38,747,000","-13,349,000","54,232,000","22,211,000","-32,780,000","-217,853,000","59,050,000","140,755,000","13,933,000","84,613,000","135,412,000","142,011,000","88,874,000","113,860,000","136,065,000","147,692,000","69,917,000","90,643,000","122,216,000","121,547,000","54,351,000","85,632,000","98,962,000","87,796,000","14,995,000","57,328,000","99,149,000","56,025,000","-17,550,000","36,601,000","76,819,000","44,832,000","11,624,000","45,103,000","92,228,000","79,629,000","5,720,000","34,621,000","85,950,000","76,061,000","23,261,000","64,800,000","85,800,000","62,700,000","26,400,000","59,400,000","90,000,000","70,000,000","36,500,000","51,100,000","73,300,000","62,800,000","21,900,000","47,800,000","62,100,000","58,600,000","20,100,000","43,400,000","59,100,000","47,700,000","16,000,000","31,900,000","37,600,000","33,700,000","-5,200,000","20,500,000","36,600,000","31,600,000","-500,000","20,400,000","35,700,000","30,300,000","4,600,000","-1,300,000","30,200,000","25,900,000","-2,200,000","19,800,000","42,200,000","39,600,000","18,700,000","19,600,000","50,500,000","43,500,000","15,700,000"
		OperatingGainsLosses,"-5,500,000","-2,600,000","216,000","-2,940,000","-211,000","-117,165,000","-1,680,000","-1,576,000","258,000","-999,000","-12,770,000","-234,000","-3,451,000","-7,297,000","-6,570,000","-2,104,000","-2,106,000","-4,164,000","-13,197,000","-1,488,000","-2,773,000","-369,000","-12,497,000","-2,023,000","-356,000","-555,000","-2,504,000","-799,000","-249,000","-6,375,000","-5,695,000","-1,001,000","-1,162,000","-236,364,000","-155,476,000","145,048,000","-23,409,000","-17,141,000","-43,389,000","-2,003,000","-14,276,000","-18,986,000","-4,052,000","-41,996,000","15,252,000","-13,751,000","-10,187,000","-2,802,000","-2,387,000","-77,215,000","-17,274,000","-32,136,000","-1,764,000","-4,358,000","-10,302,000","518,000","-75,583,000","-8,860,000","10,076,000","2,124,000","-5,780,000","-45,459,000","-517,000","-2,193,000","-26,613,000","-1,075,000","-5,448,000","-29,975,000","-1,898,000","-1,193,000","-697,000",,,,"-22,931,000","0","0","18,811,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-5,500,000","-2,600,000","216,000","-2,940,000","-211,000","-117,165,000","-1,680,000","-1,576,000","258,000","-999,000","-12,770,000","-234,000","-3,451,000","-7,297,000","-6,570,000","-2,104,000","-2,106,000","-4,164,000","-13,197,000","-1,488,000","-2,773,000","-369,000","-12,497,000","-2,023,000","-356,000","-555,000","-2,504,000","-799,000","-249,000","-6,375,000","-5,695,000","-1,001,000","-1,162,000","-236,364,000","-2,381,000","-8,047,000","-23,409,000","-17,141,000","-46,768,000","-872,000","-13,152,000","-17,862,000","-2,922,000","-40,229,000","-2,919,000","-12,738,000","-9,091,000","-477,000","-1,362,000","-57,165,000","-16,451,000","-7,585,000","-653,000","-3,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-8,882,000",,,,,,,,,,"-2,115,000","-2,129,000","-2,318,000","-2,320,000","-2,429,000","-2,408,000","-2,351,000","-102,443,000","-2,385,000","-12,894,000","-2,370,000","-2,374,000","-2,450,000","-2,389,000","-2,394,000","-2,343,000","-2,710,000","-8,515,000","-1,375,000","-1,447,000","-1,373,000","-1,324,000","-1,436,000","-1,355,000","-1,320,000","-1,227,000","-1,176,000","-1,132,000","-1,130,000","-1,131,000","-1,124,000","-1,124,000","-1,130,000","-1,767,000","-982,000","-1,013,000","-1,096,000","-2,325,000","-1,025,000","-20,050,000","-823,000","-24,551,000","-1,111,000","-1,131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"503,600,000","141,000,000","142,008,000","117,517,000","103,107,000","100,368,000","100,894,000","100,961,000","99,471,000","95,480,000","95,671,000","96,248,000","93,496,000","89,181,000","89,783,000","89,391,000","85,633,000","81,439,000","66,576,000","79,635,000","76,776,000","71,563,000","60,519,000","72,048,000","71,908,000","69,406,000","58,579,000","69,662,000","68,385,000","66,723,000","59,038,000","71,156,000","68,324,000","69,378,000","65,546,000","78,320,000","76,960,000","75,597,000","70,612,000","84,108,000","84,116,000","85,167,000","88,048,000","90,948,000","92,137,000","90,586,000","92,919,000","97,698,000","97,279,000","94,197,000","96,454,000","99,243,000","99,600,000","99,315,000","97,569,000","98,716,000","96,919,000","95,856,000","80,404,000","66,366,000","63,904,000","60,801,000","59,078,000","57,600,000","54,786,000","53,232,000","57,564,000","55,753,000","54,978,000","52,661,000","54,003,000","63,801,000","63,752,000","63,494,000","68,994,000","71,023,000","69,356,000","67,718,000","69,446,000","68,982,000","66,144,000","63,104,000","68,882,000","72,410,000","69,919,000","66,998,000","67,109,000","57,305,000","54,832,000","53,119,000","54,600,000","52,400,000","51,100,000","49,000,000","35,300,000","38,600,000","32,700,000","31,200,000","32,500,000","30,200,000","29,300,000","28,600,000","29,900,000","29,100,000","27,400,000","26,200,000","28,400,000","28,200,000","27,300,000","26,800,000","26,900,000","27,100,000","25,800,000","26,800,000","27,200,000","25,400,000","25,200,000","25,000,000","26,600,000","25,200,000","25,800,000","25,700,000","27,500,000","27,500,000","27,500,000","27,200,000","27,600,000","25,900,000","25,100,000","24,100,000","24,000,000","24,000,000","23,600,000","22,500,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,569,000","98,716,000","96,919,000","95,856,000","80,404,000","66,366,000","63,904,000","60,801,000","59,078,000","57,600,000","54,786,000","53,232,000","57,564,000","55,753,000","54,978,000","52,661,000","54,003,000","63,801,000","63,752,000","63,494,000","68,994,000","71,023,000","69,356,000","67,718,000","69,446,000","68,982,000","66,144,000","63,104,000","68,882,000","72,410,000","69,919,000","66,998,000","67,109,000","57,305,000","54,832,000","53,119,000","54,600,000","52,400,000","51,100,000","49,000,000","35,300,000","38,600,000","32,700,000","31,200,000","32,500,000","30,200,000","29,300,000","28,600,000","29,900,000","29,100,000","27,400,000","26,200,000","28,400,000","28,200,000","27,300,000","26,800,000","26,900,000","27,100,000","25,800,000","26,800,000","27,200,000","25,400,000","25,200,000","25,000,000","26,600,000","25,200,000","25,800,000","25,700,000","27,500,000","27,500,000","27,500,000","27,200,000","27,600,000","25,900,000","25,100,000","24,100,000","24,000,000","24,000,000","23,600,000","22,500,000"
		DeferredTax,"41,000,000","1,100,000","-4,649,000","30,346,000","14,154,000","26,949,000","11,672,000","13,702,000","16,973,000","19,671,000","13,779,000","27,416,000","34,042,000","774,000","-12,140,000","36,230,000","32,581,000","7,968,000","-246,995,000","8,397,000","2,748,000","153,000","8,497,000","22,502,000","20,471,000","-17,879,000","10,709,000","4,016,000","-64,000","-11,592,000","5,220,000","13,134,000","7,672,000","-7,648,000","-9,201,000","5,719,000","8,337,000","-39,918,000","-3,636,000","-14,581,000","-20,647,000","-30,966,000","-35,170,000","33,462,000","-41,468,000","-50,563,000","-624,000","3,695,000","-22,386,000","-32,369,000","-17,296,000","-32,148,000","3,052,000","2,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"41,000,000","1,100,000","-4,649,000","30,346,000","14,154,000","26,949,000","11,672,000","13,702,000","16,973,000","19,671,000","13,779,000","27,416,000","34,042,000","774,000","-12,140,000","36,230,000","32,581,000","7,968,000","-246,995,000","8,397,000","2,748,000","153,000","8,497,000","22,502,000","20,471,000","-17,879,000","10,709,000","4,016,000","-64,000","-11,592,000","5,220,000","13,134,000","7,672,000","-7,648,000","-9,201,000","5,719,000","8,337,000","-39,918,000","-3,636,000","-14,581,000","-20,647,000","-30,966,000","-35,170,000","33,462,000","-41,468,000","-50,563,000","-624,000","3,695,000","-22,386,000","-32,369,000","-17,296,000","-32,148,000","3,052,000","2,619,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
