name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,000,000","240,000,000","250,000,000","248,000,000","232,000,000","215,000,000","201,000,000","190,000,000","183,000,000","158,500,000","200,904,000","179,430,000","156,747,000","151,704,000","139,674,000","128,471,000","127,740,000","124,595,000","120,550,000","100,689,000","84,332,000","86,379,000","80,113,000","63,360,000","54,810,000","51,231,000","47,628,000","44,573,000","44,004,000","31,470,000","74,036,000","54,386,000","39,050,000","30,604,000","34,424,000","27,656,000","20,867,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"254,000,000","240,000,000","250,000,000","248,000,000","232,000,000","215,000,000","201,000,000","190,000,000","183,000,000","158,500,000","200,904,000","179,430,000","156,747,000","151,704,000","139,674,000","128,471,000","127,740,000","124,595,000","120,550,000","100,689,000","84,332,000","86,379,000","80,113,000","63,360,000","54,810,000","51,231,000","47,628,000","44,573,000","44,004,000","31,470,000","74,036,000","54,386,000","39,050,000","30,604,000","34,424,000","27,656,000","20,867,000"
		OtherCurrentAssets,"666,000,000","598,000,000","577,000,000","604,000,000","537,000,000","530,000,000","473,000,000","457,000,000","457,000,000","436,000,000","375,000,000","412,000,000","343,000,000","289,000,000","248,000,000","238,000,000","289,000,000","237,000,000","160,000,000","173,000,000","172,000,000","362,000,000","159,000,000","167,000,000","147,000,000","144,000,000","150,000,000","262,000,000","239,000,000","238,000,000","249,000,000","150,000,000","150,000,000","96,000,000","116,000,000","127,800,000","138,510,000","90,935,000","154,167,000","127,528,000","97,223,000","80,439,000","147,901,000","175,584,000","251,105,000","203,119,000","188,148,000","104,113,000","87,316,000","69,094,000","75,462,000","65,656,000","46,427,000","55,639,000","49,120,000","46,741,000","40,392,000","33,956,000","114,170,000","134,067,000","58,610,000","2,471,000","444,000"
	TotalNonCurrentAssets,"20,791,000,000","20,710,000,000","20,265,000,000","20,290,000,000","20,275,000,000","20,404,000,000","20,492,000,000","20,148,000,000","19,737,000,000","19,603,000,000","17,361,000,000","14,743,000,000","9,685,000,000","9,011,000,000","8,544,000,000","8,161,000,000","7,987,000,000","6,888,000,000","6,668,000,000","6,704,000,000","6,463,000,000","6,308,000,000","6,314,000,000","6,341,000,000","6,342,000,000","6,386,000,000","6,129,000,000","6,141,000,000","6,102,000,000","6,086,000,000","5,987,000,000","5,998,000,000","5,902,000,000","4,646,000,000","4,529,000,000","4,562,600,000","4,623,447,000","4,476,353,000","4,444,710,000","3,064,339,000","2,990,884,000","3,003,036,000","3,007,565,000","2,916,909,000","2,481,431,000","2,499,664,000","2,499,691,000","2,374,090,000","1,998,506,000","1,884,504,000","1,880,647,000","1,488,946,000","1,473,076,000","1,449,117,000","1,304,047,000","1,179,142,000","1,196,710,000","1,092,366,000","1,030,496,000","777,897,000","724,714,000","723,519,000","637,829,000"
		NetPPE,"1,492,000,000","1,461,000,000","1,411,000,000","1,373,000,000","1,343,000,000","1,334,000,000","1,311,000,000","1,302,000,000","1,292,000,000","1,280,000,000","1,238,000,000","1,225,000,000","1,139,000,000","1,133,000,000","1,128,000,000","1,105,000,000","1,098,000,000","1,074,000,000","1,031,000,000","1,005,000,000","993,000,000","1,049,000,000","1,050,000,000","1,073,000,000","1,108,000,000","1,128,000,000","1,124,000,000","1,112,000,000","1,059,000,000","1,035,000,000","969,000,000","936,000,000","886,000,000","845,000,000","793,000,000","742,800,000","693,993,000","664,669,000","579,998,000","553,124,000","523,687,000","525,490,000","516,661,000","485,950,000","421,500,000","419,065,000","418,639,000","413,483,000","405,695,000","402,356,000","568,741,000","593,601,000","415,978,000","418,212,000","370,613,000","349,851,000","325,906,000","276,983,000","245,882,000","82,237,000","58,478,000","48,675,000","19,341,000"
			GrossPPE,,"3,212,000,000",,,,"2,971,000,000",,,,"2,718,000,000",,,,"2,534,000,000",,,,"2,316,000,000",,,,"2,215,000,000",,,,"2,102,000,000",,,,"1,844,000,000",,,,"1,533,000,000","1,455,000,000","1,377,900,000","1,303,011,000","1,239,026,000","1,130,984,000","1,074,951,000","1,013,914,000","983,080,000","953,708,000","892,183,000","797,171,000","764,865,000","735,216,000","701,615,000","666,740,000","637,873,000","804,212,000","804,496,000","603,039,000","579,143,000","507,152,000","461,872,000","416,738,000","349,168,000","304,547,000","129,081,000","96,718,000","80,057,000","32,194,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,,"1,170,000,000",,,,"1,137,000,000",,,,"1,088,000,000",,,,"951,000,000",,,,"824,000,000",,,,"814,000,000",,,,"792,000,000",,,,"753,000,000",,,,"584,000,000","495,000,000","483,500,000","453,091,000","438,340,000","390,710,000","371,985,000","349,338,000","340,596,000","292,278,000","283,882,000","272,463,000","270,786,000","267,177,000","265,564,000","260,280,000","256,758,000","258,986,000","255,213,000","253,119,000","182,118,000","179,372,000","177,149,000","163,544,000","129,752,000","126,026,000","19,427,000","16,721,000","11,456,000","2,758,000"
				MachineryFurnitureEquipment,,"1,863,000,000",,,,"1,752,000,000",,,,"1,524,000,000",,,,"1,528,000,000",,,,"1,363,000,000",,,,"1,371,000,000",,,,"1,280,000,000",,,,"1,066,000,000",,,,"829,000,000","780,000,000","753,600,000","723,039,000","703,670,000","653,415,000","627,296,000","595,838,000","573,777,000","557,404,000","541,455,000","513,995,000","490,997,000","463,663,000","434,896,000","403,682,000","375,223,000","381,881,000","369,221,000","349,099,000","330,362,000","304,411,000","279,560,000","246,687,000","187,319,000","149,301,000","99,831,000","76,395,000","58,659,000","23,776,000"
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,002,000","178,330,000",,,,,,,,,,,
				ConstructionInProgress,,"179,000,000",,,,"82,000,000",,,,"106,000,000",,,,"55,000,000",,,,"129,000,000",,,,"30,000,000",,,,"30,000,000",,,,"25,000,000",,,,"120,000,000","180,000,000","140,800,000","126,881,000","97,016,000","86,859,000","75,670,000","68,738,000","68,707,000","104,026,000","66,846,000","10,713,000","3,082,000","4,376,000","1,155,000","2,778,000","5,892,000","2,343,000","1,732,000","821,000","66,663,000","23,369,000","5,163,000","6,507,000","32,097,000","29,220,000","9,823,000","3,602,000","9,942,000","5,660,000"
			AccumulatedDepreciation,,"-1,751,000,000",,,,"-1,637,000,000",,,,"-1,438,000,000",,,,"-1,401,000,000",,,,"-1,242,000,000",,,,"-1,166,000,000",,,,"-974,000,000",,,,"-809,000,000",,,,"-688,000,000","-662,000,000","-635,100,000","-609,018,000","-574,357,000","-550,986,000","-521,827,000","-490,227,000","-457,590,000","-437,047,000","-406,233,000","-375,671,000","-345,800,000","-316,577,000","-288,132,000","-261,045,000","-235,517,000","-235,471,000","-210,895,000","-187,061,000","-160,931,000","-136,539,000","-112,021,000","-90,832,000","-72,185,000","-58,665,000","-46,844,000","-38,240,000","-31,382,000","-12,853,000"
		GoodwillAndOtherIntangibleAssets,"10,249,000,000","10,312,000,000","10,379,000,000","10,454,000,000","10,525,000,000","10,592,000,000","10,618,000,000","10,656,000,000","10,459,000,000","10,501,000,000","8,200,000,000","6,100,000,000","5,806,000,000","5,922,000,000","5,547,000,000","5,092,000,000","5,131,000,000","5,145,000,000","4,714,000,000","4,746,000,000","4,506,000,000","4,549,000,000","4,570,000,000","4,608,000,000","4,575,000,000","4,609,000,000","4,626,000,000","4,663,000,000","4,700,000,000","4,712,000,000","4,707,000,000","4,697,000,000","4,737,000,000","3,634,000,000","3,560,000,000","3,593,700,000","3,704,443,000","3,579,982,000","3,753,625,000","2,339,025,000","2,287,211,000","2,320,691,000","2,364,273,000","2,314,042,000","1,940,200,000","1,931,473,000","1,952,109,000","1,857,785,000","1,489,055,000","1,210,326,000","1,212,028,000","818,815,000","824,763,000","828,072,000","778,789,000","718,121,000","719,364,000","671,439,000","666,841,000","615,561,000","597,708,000","603,997,000","585,989,000"
			Goodwill,"9,598,000,000","9,598,000,000","9,598,000,000","9,598,000,000","9,599,000,000","9,599,000,000","9,559,000,000","9,547,000,000","9,353,000,000","9,329,000,000","7,290,000,000","5,653,000,000","5,414,000,000","5,381,000,000","4,989,000,000","4,596,000,000","4,596,000,000","4,597,000,000","4,271,000,000","4,270,000,000","4,032,000,000","4,032,000,000","4,032,000,000","4,031,000,000","3,993,000,000","3,993,000,000","3,981,000,000","3,981,000,000","3,981,000,000","3,964,000,000","3,935,000,000","3,898,000,000","3,906,000,000","3,027,000,000","2,958,000,000","2,966,400,000","3,003,068,000","2,848,130,000","2,893,333,000","1,827,068,000","1,759,036,000","1,759,080,000","1,760,269,000","1,714,984,000","1,580,726,000","1,568,600,000","1,575,102,000","1,510,873,000","1,189,874,000","1,115,769,000","1,113,411,000","768,409,000","771,088,000","771,088,000","730,276,000","684,338,000","681,742,000","639,366,000","628,210,000","579,719,000","560,478,000","560,482,000","526,252,000"
			OtherIntangibleAssets,"651,000,000","714,000,000","781,000,000","856,000,000","926,000,000","993,000,000","1,059,000,000","1,109,000,000","1,106,000,000","1,172,000,000","910,000,000","447,000,000","392,000,000","541,000,000","558,000,000","496,000,000","535,000,000","548,000,000","443,000,000","476,000,000","474,000,000","517,000,000","538,000,000","577,000,000","582,000,000","616,000,000","645,000,000","682,000,000","719,000,000","748,000,000","772,000,000","799,000,000","831,000,000","607,000,000","602,000,000","627,300,000","701,375,000","731,852,000","860,292,000","511,957,000","528,175,000","561,611,000","604,004,000","599,058,000","359,474,000","362,873,000","377,007,000","346,912,000","299,181,000","94,557,000","98,617,000","50,406,000","53,675,000","56,984,000","48,513,000","33,783,000","37,622,000","32,073,000","38,631,000","35,842,000","37,230,000","43,515,000","59,737,000"
		NonCurrentAccountsReceivable,"197,000,000","199,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,"197,000,000","199,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"5,948,000,000","5,906,000,000","5,830,000,000","5,785,000,000","5,815,000,000","5,781,000,000","5,865,000,000","5,809,000,000","5,658,000,000","5,556,000,000","5,260,000,000","5,128,000,000","69,000,000","103,000,000","59,000,000","20,000,000","48,000,000","346,000,000","641,000,000","691,000,000","724,000,000","462,000,000","462,000,000","442,000,000","464,000,000","456,000,000","204,000,000","195,000,000","175,000,000","165,000,000","156,000,000","135,000,000","89,000,000","60,000,000","63,000,000","118,800,000","107,846,000","103,001,000","111,087,000","172,190,000","179,986,000","156,855,000","126,631,000","116,917,000","119,731,000","149,126,000","128,943,000","102,822,000","103,756,000","102,529,000","99,878,000","76,530,000","72,305,000","68,280,000","56,980,000","48,261,000","88,907,000","72,249,000","52,987,000","31,990,000","17,797,000","20,935,000","6,407,000"
			NonCurrentDeferredTaxesAssets,"5,948,000,000","5,906,000,000","5,830,000,000","5,785,000,000","5,815,000,000","5,781,000,000","5,865,000,000","5,809,000,000","5,658,000,000","5,556,000,000","5,260,000,000","5,128,000,000","69,000,000","103,000,000","59,000,000","20,000,000","48,000,000","346,000,000","641,000,000","691,000,000","724,000,000","462,000,000","462,000,000","442,000,000","464,000,000","456,000,000","204,000,000","195,000,000","175,000,000","165,000,000","156,000,000","135,000,000","89,000,000","60,000,000","63,000,000","118,800,000","107,846,000","103,001,000","111,087,000","172,190,000","179,986,000","156,855,000","126,631,000","116,917,000","119,731,000","149,126,000","128,943,000","102,822,000","103,756,000","102,529,000","99,878,000","76,530,000","72,305,000","68,280,000","56,980,000","48,261,000","88,907,000","72,249,000","52,987,000","31,990,000","17,797,000","20,935,000","6,407,000"
		OtherNonCurrentAssets,"2,905,000,000","2,832,000,000","2,645,000,000","2,678,000,000","2,592,000,000","2,697,000,000","2,698,000,000","2,381,000,000","2,328,000,000","2,266,000,000","2,663,000,000","2,290,000,000","2,671,000,000","1,853,000,000","1,810,000,000","1,944,000,000","1,710,000,000","323,000,000","282,000,000","262,000,000","240,000,000","248,000,000","232,000,000","218,000,000","195,000,000","193,000,000","175,000,000","171,000,000","168,000,000","174,000,000","155,000,000","230,000,000","190,000,000","107,000,000","113,000,000","107,300,000","117,165,000","128,701,000",,,,,,,,,,,,"169,293,000",,,"160,030,000","134,553,000","97,665,000","62,909,000","62,533,000","71,695,000","64,786,000","48,109,000","50,731,000","49,912,000","26,092,000"
TotalLiabilitiesNetMinorityInterest,"27,845,000,000","29,552,000,000","25,485,000,000","19,844,000,000","19,358,000,000","19,965,000,000","18,848,000,000","20,268,000,000","21,014,000,000","19,285,000,000","16,188,000,000","15,173,000,000","14,412,000,000","14,111,000,000","13,051,000,000","13,017,000,000","12,428,000,000","12,846,000,000","11,320,000,000","8,576,000,000","8,173,000,000","8,546,000,000","7,735,000,000","7,848,000,000","7,565,000,000","7,823,000,000","7,257,000,000","7,542,000,000","7,323,000,000","7,630,000,000","7,083,000,000","7,070,000,000","6,629,000,000","5,511,000,000","4,927,000,000","4,990,200,000","4,768,305,000","4,856,411,000","4,315,314,000","4,180,099,000","3,929,890,000","3,910,526,000","3,366,524,000","3,242,122,000","3,056,584,000","2,988,876,000","2,531,211,000","2,491,523,000","2,300,081,000","2,324,033,000","1,893,579,000","1,814,406,000","1,785,234,000","1,769,138,000","1,577,449,000","1,493,986,000","1,448,662,000","1,355,083,000","1,249,498,000","1,560,063,000","1,427,810,000","1,376,762,000","345,974,000"
	CurrentLiabilities,"8,892,000,000","9,651,000,000","9,808,000,000","8,275,000,000","7,845,000,000","8,386,000,000","7,627,000,000","9,126,000,000","10,047,000,000","10,324,000,000","7,948,000,000","5,858,000,000","5,445,000,000","5,696,000,000","5,070,000,000","5,063,000,000","4,637,000,000","5,033,000,000","4,525,000,000","5,276,000,000","5,010,000,000","4,554,000,000","4,032,000,000","4,126,000,000","3,909,000,000","4,129,000,000","3,750,000,000","3,955,000,000","3,774,000,000","3,996,000,000","3,671,000,000","3,641,000,000","3,287,000,000","3,293,000,000","2,871,000,000","2,978,900,000","2,827,774,000","2,960,234,000","2,524,713,000","2,517,975,000","2,340,514,000","2,401,506,000","2,034,087,000","1,961,358,000","1,788,641,000","1,789,152,000","1,446,696,000","1,444,089,000","1,254,509,000","1,294,042,000","947,372,000","900,683,000","872,526,000","879,750,000","759,007,000","721,940,000","707,937,000","670,012,000","625,192,000","621,502,000","516,155,000","477,749,000","296,172,000"
		PayablesAndAccruedExpenses,"2,596,000,000","1,990,000,000","2,502,000,000","2,396,000,000","2,015,000,000","1,615,000,000","2,422,000,000","2,411,000,000","2,117,000,000","1,234,000,000","1,719,000,000","1,695,000,000","1,426,000,000","1,074,000,000","1,486,000,000","1,557,000,000","1,267,000,000","900,000,000","1,025,000,000","1,132,000,000","1,013,000,000","847,000,000","753,000,000","850,000,000","728,000,000","672,000,000","761,000,000","933,000,000","804,000,000","725,000,000","946,000,000","928,000,000","715,000,000","565,000,000","416,000,000","487,100,000","368,674,000","510,671,000","648,505,000","388,071,000","551,844,000","637,397,000","363,483,000","345,348,000","479,363,000","276,546,000","421,060,000","433,022,000","320,410,000","385,089,000","301,908,000","302,592,000","295,869,000","335,395,000","240,392,000","238,269,000","250,748,000","235,113,000","192,154,000","180,300,000","146,540,000","147,548,000","54,882,000"
			Payables,"320,000,000","366,000,000","229,000,000","220,000,000","205,000,000","131,000,000","190,000,000","216,000,000","195,000,000","208,000,000","156,000,000","151,000,000","150,000,000","135,000,000","158,000,000","119,000,000","126,000,000","15,000,000","99,000,000","116,000,000","116,000,000","125,000,000","104,000,000","115,000,000","106,000,000","138,000,000","139,000,000","171,000,000","124,000,000","203,000,000","167,000,000","102,000,000","119,000,000","127,000,000","100,000,000","87,300,000","58,830,000","89,562,000","72,462,000","77,026,000","62,744,000","49,747,000","57,812,000","61,705,000","77,957,000","58,913,000","59,415,000","59,663,000","47,944,000","61,028,000","64,301,000","87,620,000","115,723,000","137,815,000","80,263,000","66,986,000","88,798,000","61,503,000","66,890,000","56,832,000","42,259,000","44,227,000","12,465,000"
