name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		CurrentDeferredLiabilities,"82,300,000","73,000,000","26,250,000",,,,,,,
			CurrentDeferredRevenue,"80,700,000","73,000,000",,,,,,,,
		OtherCurrentLiabilities,,,"62,742,195","64,444,049","62,975,828",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,078,300,000","1,113,000,000","0","26,250,000","26,250,000","26,250,000","26,250,000","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"844,600,000","847,400,000",,,,,,,,
			LongTermDebt,"805,500,000","806,800,000",,,,,,,,
			LongTermCapitalLeaseObligation,"39,100,000","40,600,000",,,,,,,,
		NonCurrentDeferredLiabilities,"149,400,000","197,500,000","0","26,250,000","26,250,000","26,250,000","26,250,000",,,
			NonCurrentDeferredTaxesLiabilities,"149,400,000","197,500,000",,,,,,,,
		DerivativeProductLiabilities,"48,200,000","68,100,000",,,,,,,,
		OtherNonCurrentLiabilities,"36,100,000",,,,,,,,,
TotalEquityGrossMinorityInterest,"1,757,200,000","1,784,000,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
	StockholdersEquity,"1,669,200,000","1,693,200,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
		CapitalStock,"0","0","750,001,874","750,001,874","750,001,874","718,727,169","719,473,676","2,012","2,012","2,012"
			PreferredStock,,,"0","0",,,"0","0","0","0"
			CommonStock,"0","0","750,001,874","750,001,874","750,001,874","718,727,169","719,473,676","2,012","2,012","2,012"
		AdditionalPaidInCapital,"1,853,400,000","1,845,500,000","0","0","0","6,039,586","5,293,078","2,988","2,988","2,988"
		RetainedEarnings,"-149,300,000","-131,600,000","-97,963,846","-96,939,822","-88,271,156","-1,041,771","-295,255","-47,035","-636","-636"
		GainsLossesNotAffectingRetainedEarnings,"-34,900,000","-20,700,000",,,,,,,,
	MinorityInterest,"88,000,000","90,800,000",,,,,,,,
TotalCapitalization,"2,474,700,000","2,500,000,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
CommonStockEquity,"1,669,200,000","1,693,200,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
CapitalLeaseObligations,"48,100,000","49,900,000",,,,,,,,
NetTangibleAssets,"-746,800,000","-776,300,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
WorkingCapital,"224,100,000","232,500,000","651,119,003","-71,557,240","-62,501,364","-358,011","587,664","-960,726","-77,493","4,364"
InvestedCapital,"2,479,900,000","2,503,900,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","257,965","4,364","4,364"
TangibleBookValue,"-746,800,000","-776,300,000","652,038,028","653,062,052","661,730,718","723,724,984","724,471,499","-42,035","4,364","4,364"
TotalDebt,"858,800,000","860,600,000",,,,,,"300,000",,
NetDebt,"726,500,000","726,700,000",,,,,,"220,739",,
ShareIssued,"208,083,932","208,083,832","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000"
OrdinarySharesNumber,"208,083,932","208,083,832","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000","93,750,000"
