name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"754,641,635","805,115,767","941,926,245","894,682,295","902,904,117","731,827,761","616,029,015","358,312,248","476,004,839","442,691,517","969,121,440","843,772,520","919,608,574","919,329,653","847,989,000","1,389,188,309","1,365,394,735","1,495,431,982","1,515,323,288","1,348,162,510","1,234,180,442","1,226,096,271","1,201,871,417","1,081,635,021","998,455,213","1,213,611,825","1,260,379,680","1,477,780,006","1,655,200,192","1,380,074,628","1,086,492,960","1,072,901,738","1,252,304,314","1,366,273,243","1,456,189,560","1,312,730,290","1,123,075,143","1,271,716,478","1,061,616,340","871,424,875","899,060,587","911,955,330","676,230,244","694,755,929","1,130,021,510","1,074,841,875","894,295,189","808,896,281","608,959,428","657,903,711","469,551,796","468,430,652","393,112,981","188,972,317","292,758,220","716,923,343","790,065,918","885,085,454","1,009,408,320","1,114,536,996","1,160,724,064","998,720,527","779,710,641","706,235,799","626,930,689","755,673,850","438,071,534","440,203,269","425,435,118","360,363,910","518,968,410","417,465,060","453,768,000","411,507,900","283,971,030","276,249,991","236,472,619","169,709,100","157,177,860","202,740,120","411,591,720","324,281,800","285,094,590","218,530,300","381,157,500","350,029,480","440,206,407","406,694,671","194,928,900","202,795,057","270,473,646","241,074,336","405,710,469","452,749,364","398,674,561","515,471,904","867,195,566","892,711,425","628,439,570","631,170,031","479,477,721","543,145,151","429,589,470","368,201,250","326,802,000","200,024,976","277,014,660","279,067,827","203,687,250","228,129,720","225,144,192","236,483,000","204,648,750","229,295,250","264,862,000","190,674,000","186,028,750","199,007,500","213,654,375","241,654,000","250,284,500","226,117,500","204,701,250","161,550,000","234,786,000","191,706,000","167,602,500","187,441,500","320,834,250","305,530,750","303,880,000","308,160,000","273,920,000","256,800,000","258,940,000","235,400,000","238,000,000","199,750,000","170,880,000","225,250,000","184,989,000","142,848,000","105,984,000","81,900,000","89,775,000","123,252,500","97,650,000","95,080,500"
EnterpriseValue,"1,292,516,635","1,318,414,767","1,475,181,245","1,450,822,295","1,459,895,117","1,305,367,761","1,197,381,015","987,499,248","1,133,285,839","1,065,333,517","1,617,507,440","1,545,796,520","1,607,966,574","1,456,921,653","1,389,538,000","1,565,736,309","1,541,418,735","1,638,322,982","1,671,721,288","1,511,804,510","1,377,169,442","1,330,771,271","1,305,754,417","1,217,598,021","1,147,855,213","1,351,446,825","1,419,192,680","1,665,074,006","1,855,198,192","1,588,516,628","1,293,517,960","1,301,902,738","1,468,219,314","1,567,216,243","1,649,947,560","1,534,490,290","1,341,116,143","1,464,293,478","1,254,193,340","1,117,616,875","1,130,504,587","1,155,827,330","926,331,244","944,856,929","1,397,189,510","1,329,604,875","1,119,487,189","984,169,281","791,603,428","842,025,711","648,958,796","656,948,652","597,387,981","410,887,317","508,589,220","941,402,343","1,016,449,918","1,135,791,454","1,237,033,320","1,423,190,996","1,491,665,064","1,299,865,527","1,191,864,641","1,107,711,799","1,028,406,689","1,199,457,850","880,499,534","882,631,269","872,818,118","813,918,910","956,804,410","873,881,060","915,609,000","868,147,900","712,338,030","704,184,991","678,958,619","594,254,100","568,043,860","636,616,120","872,668,720","778,482,800","739,295,590","670,062,300","832,689,500","764,526,480","854,466,407","835,767,671","624,001,900","614,757,057","674,216,646","676,274,336","873,810,469","920,049,364","806,174,561","941,671,904","1,280,395,566","1,292,511,425","1,032,839,570","1,067,370,031","881,277,721","951,345,151","837,789,470","791,901,250","719,002,000","550,324,976","612,514,660","639,167,827","563,787,250","577,029,720","571,344,192","582,683,000","553,248,750","580,795,250","568,962,000","496,874,000","493,028,750","442,607,500","450,354,375","491,154,000","501,684,500","481,117,500","457,301,250","417,350,000","497,886,000","458,406,000","434,302,500","452,141,500","581,234,250","549,330,750","550,280,000","554,560,000","520,320,000","503,200,000","321,840,000","298,300,000","300,900,000","262,650,000","233,780,000","312,050,000","271,789,000","229,648,000","192,784,000","90,300,000","98,175,000","131,652,500","106,050,000","107,380,500"
PeRatio,"12.202","14.436","17.722","18.476","23.906",,,,,"5.642","14.302","16.988","21.592","18.238","17.378","23.35","23.418","29.302","29.588","28.077","25.855","22.952","17.837","15.173","13.739","16.855","20.362","36.194","50.1","56.162","34.313","22.417","27.706","28.151","36","36.076","30.304","54.914","45.914","41.281","37.861","23.25","34.97","35.939","56.971","71.115","112","32.341","31.588","41.357","43.737",,,,,"11.039","11.821","13.775","17.362","62.241",,"90.556","203.143",,,,"31.615","31.769","38.333","35.895","83.083",,,,,,"9.809","5.789",,,,,,"8.958","12.5","20.221","31.029","41.942","20.066","25","12.778","24.405","22.697","16.453","16.002","10","19.505","25.978","18.954","21.736","17.152","19.581","16.363","16.274","15.347","11.765","18.681","19.243","14.045","16.471","30.94","32.5","28.846","33.224","40.132","32.353","35.833","35.938","34.375","37.838","40.278","41.016","45.673","30.242","26.716","17.944","15.726","16.477","28.654","27.734","29.098","30","26.667","25.424","27.5","25","22.581","22.381","22.727","35.811","58.974","61.184","49.286","41.935","39.583","53.03","51.667","46.552"
ForwardPeRatio,"10.482","10.605","11.99","12.516","16.447","16.863","10.823","4.671","7.267","4.638","9.901","7.911","9.766","9.372",,"13.495","16.051","17.921","19.342","16.529","17.007","16.34","15.576","12.27","13.624","13.245","13.87","15.06","18.553","16.234","17.331","14.663","15.873","16.287","20.833","18.904","17.241","19.96","17.513","13.755","13.699","14.859","12.392","10.571","16.863","17.153","18.382",,,,,,,,,,"49.261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.882","0.942","0.797","0.862","0.885","1.132","1.028","0.937","1.086","0.952","0.747","0.745","0.808","0.751","0.641","1.054","1.143","1.254",,,,,,,,,,"4.623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.607","0.667","0.825","0.807","0.839","0.662","0.527","0.29","0.358","0.332","0.733","0.655","0.738","0.774","0.768","1.34","1.377","1.569","1.638","1.461","1.329","1.294","1.257","1.129","1.017","1.223","1.232","1.452","1.628","1.375","1.114","1.088","1.291","1.419","1.519","1.386","1.212","1.359","1.136","0.842","0.849","0.864","0.716","0.736","1.221","1.206","1.048","0.981","0.766","0.842","0.612","0.594","0.409","0.18","0.263","0.623","0.686","0.793","0.929","0.918","0.983","0.844","0.727","0.674","0.599","0.728","0.453","0.455","0.451","0.398","0.59","0.411","0.45","0.417","0.302","0.302","0.259","0.183","0.167","0.209","0.393","0.29","0.256","0.172","0.293","0.273","0.357","0.338","0.162","0.184","0.245","0.217","0.359","0.356","0.381","0.152","0.446","0.746","0.626","0.568","0.44","0.515","0.435","0.399","0.317","0.544","0.348","0.359","0.262","0.302","0.322","0.338","0.299","0.352","0.424","0.318","0.324","0.346","0.36","0.406","0.425","0.387","0.352","0.269","0.378","0.307","0.269","0.313","0.544","0.522","0.524","0.581","0.517","0.551","0.805","0.732","0.796","0.708","0.64","0.976","0.954","0.858","0.771","0.615","0.674","0.965","0.791","0.79"
PbRatio,"2.057","2.216","2.797","2.666","2.868","2.241","2.146","1.388","1.995","1.202","2.712","2.396","2.562","2.592","2.402","4.079","4.035","4.53","4.528","4.062","3.728","3.598","3.184","2.995","2.779","3.545","3.854","4.678","5.611","4.501","3.189","2.997","3.614","4.009","4.506","4.344","3.763","4.748","3.59","3.103","3.174","3.586","2.619","2.691","4.366","4.423","4.05","3.398","2.87","3.024","2.135","2.156","1.77","0.907","1.397","2.219","2.361","2.751","3.432","4.627","4.918","3.64","4.023","3.925","3.484","4.619","2.588","2.601","2.592","1.961","2.673","2.462","2.102","1.91","1.298","1.32","1.064","0.779","0.701","0.78","1.368","1.072","0.943","0.61","1.043","0.94","1.213","1.089","0.522","0.544","0.695","0.599","1.027","1.164","1","1.201","2.14","2.281","1.986","2.06","1.608","1.858","1.573","1.447","1.373","0.863","1.168","1.19","0.868","0.994","1.048","1.101","0.984","1.171","1.28","0.904","0.905","1.049","1.147","1.13","1.226","1.202","1.029","0.891","1.311","0.966","0.845","1.094","1.97","1.946","2.234","2.266","2.014","1.888","2.232","2.029","2.052","1.722","1.473","4.357","3.578","2.763","2.05","1.87","2.05","2.814","2.229","2.796"
EnterprisesValueRevenueRatio,"1.046","4.578","4.343","4.64","4.952","5.154","4.324","3.544","4.367","3.697","4.765","4.437","4.498","4.894","4.123","4.919","5.435","6.81","6.28","5.873","5.471","6.019","5.452","4.903","4.625","6.072","5.754","6.538","7.037","6.705","4.754","5.162","5.633","7.157","6.556","6.031","5.508","6.961","5.025","4.602","4.44","4.966","3.419","3.46","5.22","5.418","4.219","3.894","3.494","3.877","2.81","3.009","2.827","2.062","2.058","3.381","3.446","4.339","4.217","5.092","5.63","4.654","4.028","4.093","3.976","4.786","3.379","3.619","3.54","3.468","4.114","3.922","3.603","3.483","2.941","2.97","2.902","2.827","2.658","2.705","3.627","3.321","2.993","2.547","2.898","2.494","2.587","2.483","1.928","2.097","2.17","2.223","2.86","2.988","2.543","2.868","4.04","4.052","3.344","3.589","3.244","3.697","2.944","2.88","3.027","2.685","2.992","3.144","2.78","3.015","2.886","3.15","3.045","3.614","3.3","2.965","3.287","3.279","3.072","3.418","3.36","3.114","3.086","3.042","3.434","3.026","2.601","2.998","3.844","3.556","3.623","3.93","3.677","3.414","2.141","3.285","3.873","3.372","3.109","4.569","4.478","3.651","4.943","2.885","2.948","3.895","3.047","3.442"
EnterprisesValueEBITDARatio,"7.879","33.58","31.868","39.517","34.939","44.241","35.765","37.847","46.488","-12.874","40.923","28.172","29.085","50.895","75.968","59.071","39.624","52.51","43.697","39.741","35.32","58.782","81.979","37.444","29.165","48.103","40.154","43.481","44.795","56.901","53.372","99.14","47.178","83.741","46.158","46.046","46.783","74.156","50.615","37.906","40.141","182.653","48.808","29.252","52.732","38.841","-233.226","29.009","28.477","45.038","25.015","25.682","29.994","40.795","-10.047","25.655","26.113","30.315","26.483","35.688","43.554","-74.512","30.111","34.655","35.762","146.186","28.167","31.969","29.779","32.2","42.707","37.481","43.849","45.056","38.325","41.161","109.492","-443.143","57.436","106.032","71.326","74.311","75.147","62.752","72.902","44.696","33.842","33.188","29.158","33.735","36.128","36.164","43.045","46.234","29.748","28.886","45.566","47.345","25.13","29.567","30.078","31.818","24.005","26.663","25.957","25.244","25.521","27.432","25.282","27.742","27.337","27.356","28.084","33.572","31.964","23.218","29.002","30.737","32.4","36.114","28.999","26.581","36.294","28.391","31.512","30.766","20.39","24.179","28.632","26.41","-1.503","3.93","3.677","3.414","-1.604","3.285","3.873","3.372","-1.475","4.569","4.478","3.651","-2.268","2.885","2.948","3.895","-1.372","3.442"
