name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,06/30/2010,03/31/2010,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
		DeferredTax,"-13,000,000","92,000,000","-43,259,000","-32,992,000","-28,249,000","25,500,000","-12,220,000","-48,533,000","-12,353,000","1,864,000","-26,235,000","-49,769,000","-17,335,000","23,509,000","-16,550,000","-31,676,000","-6,170,000","-38,202,000","22,310,000","-40,201,000","-25,552,000","51,959,000","-30,642,000","-43,292,000","-14,022,000","44,424,000","-26,164,000","-23,097,000","-26,939,000","38,029,000","-18,502,000","-21,215,000","-25,597,000","23,951,000","16,196,000","-7,240,000","-18,236,000","21,442,000","-211,000","-24,020,000","-19,992,000","21,493,000","-38,962,000","-29,356,000","38,000","8,507,000","31,470,000","17,445,000","3,816,000","-680,000","418,000","1,230,000","123,000","-2,236,000","-1,541,000","-2,156,000","-319,000","-2,274,000","-406,000","-2,363,000","-1,176,000","0","-1,782,000","2,196,000","-2,187,000","-1,607,000","-175,000","1,196,000","-3,831,000","1,554,000","-2,757,000","650,000","2,822,000","-374,000","-932,000","1,539,000","-2,104,000","-500,000","-300,000","1,000,000","1,200,000","-600,000","-1,400,000","3,300,000","-1,600,000","-800,000","-300,000","-600,000","1,300,000","700,000","-600,000","-400,000",,,,,"800,000","100,000","1,000,000","-600,000","-100,000","1,100,000","400,000","-700,000","1,700,000","0","-1,300,000","-200,000","-1,100,000","-300,000","-800,000","-100,000",,,,
			DeferredIncomeTax,"-13,000,000","92,000,000","-43,259,000","-32,992,000","-28,249,000","25,500,000","-12,220,000","-48,533,000","-12,353,000","1,864,000","-26,235,000","-49,769,000","-17,335,000","23,509,000","-16,550,000","-31,676,000","-6,170,000","-38,202,000","22,310,000","-40,201,000","-25,552,000","51,959,000","-30,642,000","-43,292,000","-14,022,000","44,424,000","-26,164,000","-23,097,000","-26,939,000","38,029,000","-18,502,000","-21,215,000","-25,597,000","23,951,000","16,196,000","-7,240,000","-18,236,000","21,442,000","-211,000","-24,020,000","-19,992,000","21,493,000","-38,962,000","-29,356,000","38,000","8,507,000","31,470,000","17,445,000","3,816,000","-680,000","418,000","1,230,000","123,000","-2,236,000","-1,541,000","-2,156,000","-319,000","-2,274,000","-406,000","-2,363,000","-1,176,000","0","-1,782,000","2,196,000","-2,187,000","-1,607,000","-175,000","1,196,000","-3,831,000","1,554,000","-2,757,000","650,000","2,822,000","-374,000","-932,000","1,539,000","-2,104,000","-500,000","-300,000","1,000,000","1,200,000","-600,000","-1,400,000","3,300,000","-1,600,000","-800,000","-300,000","-600,000","1,300,000","700,000","-600,000","-400,000",,,,,"800,000","100,000","1,000,000","-600,000","-100,000","1,100,000","400,000","-700,000","1,700,000","0","-1,300,000","-200,000","-1,100,000","-300,000","-800,000","-100,000",,,,
		StockBasedCompensation,"236,000,000","40,000,000","71,524,000","68,006,000","56,511,000","43,959,000","43,928,000","34,372,000","34,675,000","36,410,000","27,552,000","25,470,000","25,042,000","26,312,000","26,543,000","25,541,000","20,389,000","20,661,000","22,451,000","21,861,000","15,985,000","14,948,000","16,227,000","17,479,000","13,024,000","9,773,000","10,107,000","9,818,000","8,031,000","6,878,000",,,,,,,,,"5,650,000",,,,"4,627,000","4,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-8,629,000","-6,809,000","-3,013,000","-6,510,000","-9,952,000","-2,841,000","-2,719,000","-11,643,000","-3,098,000","-17,947,000","-8,158,000","-4,459,000","-696,000","-3,272,000","-3,617,000","-1,516,000","-4,349,000","-311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-724,000,000","-356,000,000","-149,122,000","-4,927,000","-215,872,000","-692,079,000","-243,628,000","-606,191,000","-147,603,000","156,651,000","-142,598,000","-85,904,000","-198,606,000","-1,514,000","174,000","37,141,000","20,411,000","1,790,000","4,667,000","15,960,000","-4,968,000","4,370,000","73,999,000","-33,047,000","-60,579,000","6,932,000","21,946,000","-6,153,000","62,897,000","10,978,000","844,000","27,694,000","-22,788,000","-2,306,000","-10,733,000","-1,458,000","174,247,000","8,978,000","-130,387,000","4,966,000","78,204,000","6,826,000","-104,880,000","1,010,000","-106,459,000","107,416,000","-82,659,000","69,695,000","-4,646,000","184,510,000","-34,000,000","154,347,000","-56,577,000","53,319,000","59,293,000","174,565,000","35,344,000","4,289,000","67,743,000","191,926,000","-41,259,000","-111,210,000","7,947,000","78,629,000","-15,094,000","-48,267,000","8,745,000","88,813,000","-131,510,000","265,000","-15,333,000","-31,805,000","-11,413,000","-7,858,000","8,789,000","15,118,000","-29,699,000","18,700,000","67,100,000","-37,300,000","6,800,000","11,300,000","4,300,000","-9,700,000","1,500,000","-8,600,000","-3,000,000","5,200,000","-2,500,000","-1,700,000","3,800,000","10,700,000","-5,000,000","13,600,000","-1,700,000","3,800,000","7,800,000","9,200,000","5,400,000","-1,300,000","-6,500,000","12,700,000","-300,000","-29,000,000","17,200,000","-21,600,000","10,000,000","14,300,000","-17,000,000","3,000,000","1,100,000","5,200,000","4,100,000","-3,000,000","2,100,000","1,300,000"
		ChangeInWorkingCapital,"364,000,000","-228,000,000","630,713,000","58,976,000","-96,887,000","-207,802,000","-44,993,000","345,528,000","-92,764,000","-280,375,000","-1,019,570,000","995,797,000","302,152,000","-78,351,000","-333,113,000","506,117,000","-211,511,000","56,194,000","-66,112,000","61,776,000","29,747,000","-18,458,000","39,092,000","174,687,000","-26,892,000","-105,537,000","-72,917,000","106,224,000","12,246,000","-108,441,000","99,508,000","38,088,000","44,581,000","-117,144,000","37,629,000","-9,503,000","162,271,000","-221,544,000","104,719,000","207,242,000","29,384,000","-157,805,000","17,127,000","-28,165,000","12,576,000","-10,231,000","-61,590,000","87,641,000","47,060,000","-183,834,000","172,650,000","-70,592,000","103,248,000","2,306,000","-41,646,000","-80,568,000","7,468,000","69,678,000","-25,548,000","-21,448,000","29,489,000","-37,186,000","22,566,000","-16,894,000","40,636,000","29,346,000","-8,970,000","-48,026,000","12,293,000","6,670,000","1,636,000","-19,556,000","2,876,000","4,386,000","-18,604,000","-24,436,000","47,636,000","-1,000,000","-10,400,000","-44,200,000","-11,600,000","-3,000,000","600,000","-20,400,000","10,400,000","-8,200,000","-1,800,000","-7,800,000","1,600,000","2,000,000","-5,400,000","-1,200,000","14,800,000","-4,600,000","-200,000","-2,000,000","-6,600,000","-18,600,000","16,200,000","-9,200,000","5,000,000","-4,800,000","-400,000","2,400,000","-1,400,000","3,200,000","-2,200,000","-1,600,000","1,400,000","-2,600,000","2,000,000","-8,000,000","-5,000,000","8,000,000","-5,000,000","-800,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,827,000","-37,527,000","-5,490,000","-15,861,000","24,090,000","4,868,000","-34,155,000","-15,298,000","13,595,000","-10,064,000","-10,467,000","-1,550,000","9,194,000","-11,222,000","-621,000","1,259,000","11,587,000","-4,761,000","-1,109,000","-6,770,000","6,369,000","-5,820,000","3,408,000","-1,791,000","-1,892,000","-4,221,000","-9,010,000","-16,484,000","17,238,000","-4,100,000","-3,700,000","-20,900,000","-5,500,000","-3,800,000","2,000,000","-8,800,000","400,000","-3,100,000","100,000","-1,900,000","-2,600,000","-400,000","-2,100,000","-100,000","3,100,000","-700,000",,,"-2,500,000","-3,200,000","-200,000","-200,000","-1,900,000","-2,700,000","-700,000","900,000","200,000","1,400,000","-1,900,000","-700,000","100,000","-400,000","700,000","-2,700,000","-1,700,000","-1,900,000","-800,000","-600,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,827,000","-37,527,000","-5,490,000","-15,861,000",,"4,868,000","-34,155,000","-15,298,000",,"-10,064,000","-10,467,000","-1,550,000",,"-11,222,000","-621,000","1,259,000",,"-4,761,000","-1,109,000","-6,770,000",,"-5,820,000","3,408,000","-1,791,000","-1,892,000","-4,221,000","-9,010,000","-16,484,000","17,238,000","-4,100,000","-3,700,000","-20,900,000","-5,500,000","-3,800,000","2,000,000","-8,800,000","400,000","-3,100,000","100,000","-1,900,000","-2,600,000","-400,000","-2,100,000","-100,000","3,100,000","-700,000",,,"-2,500,000","-3,200,000","-200,000","-200,000","-1,900,000","-2,700,000","-700,000","900,000","200,000","1,400,000","-1,900,000","-700,000","100,000","-400,000","700,000","-2,700,000","-1,700,000","-1,900,000","-800,000","-600,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,251,000","-54,390,000","91,815,000","-19,435,000","19,204,000","-3,715,000","13,332,000","-24,986,000","-32,795,000","44,903,000","-2,307,000","-9,174,000","4,023,000","-7,371,000","11,904,000","-9,706,000","-1,006,000","19,434,000","-3,376,000","-17,243,000","-7,176,000","9,155,000","-2,590,000","-7,987,000","3,330,000","6,414,000","-292,000","4,266,000","6,580,000","3,600,000","-1,500,000","-1,200,000","-300,000","2,300,000","-1,700,000","-1,400,000","4,800,000","-1,000,000","-1,000,000","-2,000,000","3,400,000","1,400,000","-600,000","-500,000","4,300,000","-1,600,000","3,400,000","-1,000,000","-800,000","-6,100,000","8,300,000","-4,400,000","4,400,000","300,000","500,000","300,000",,"200,000","800,000","-100,000","600,000","-900,000","300,000","-1,300,000","-800,000","5,900,000","-1,700,000","200,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,251,000","-54,390,000","91,815,000","-19,435,000","19,204,000","-3,715,000","13,332,000","-24,986,000","-32,795,000","44,903,000","-2,307,000","-9,174,000","4,023,000","-7,371,000","11,904,000","-9,706,000","-1,006,000","19,434,000","-3,376,000","-17,243,000","-7,176,000","9,155,000","-2,590,000","-7,987,000","3,330,000","6,414,000","-292,000","4,266,000","6,580,000","3,600,000","-1,500,000","-1,200,000","-300,000","2,300,000","-1,700,000","-1,400,000","4,800,000","-1,000,000","-1,000,000","-2,000,000","3,400,000","1,400,000","-600,000","-500,000","4,300,000","-1,600,000","3,400,000","-1,000,000","-800,000","-6,100,000","8,300,000","-4,400,000","4,400,000","300,000","500,000","300,000",,"200,000","800,000","-100,000","600,000","-900,000","300,000","-1,300,000","-800,000","5,900,000","-1,700,000","200,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,251,000","-54,390,000","91,815,000","-19,435,000","19,204,000","-3,715,000","13,332,000","-24,986,000","-32,795,000","44,903,000","-2,307,000","-9,174,000","4,023,000","-7,371,000","11,904,000","-9,706,000","-1,006,000","19,434,000","-3,376,000","-17,243,000","-7,176,000","9,155,000","-2,590,000","-7,987,000","3,330,000","6,414,000","-292,000","4,266,000","6,580,000","3,600,000","-1,500,000","-1,200,000","-300,000","2,300,000","-1,700,000","-1,400,000","4,800,000","-1,000,000","-1,000,000","-2,000,000","3,400,000","1,400,000","-600,000","-500,000","4,300,000","-1,600,000","3,400,000","-1,000,000","-800,000","-6,100,000","8,300,000","-4,400,000","4,400,000","300,000","500,000","300,000",,"200,000","800,000","-100,000","600,000","-900,000","300,000","-1,300,000","-800,000","5,900,000","-1,700,000","200,000"
			ChangeInOtherCurrentAssets,"-12,000,000","-101,000,000","248,435,000","48,018,000","-207,219,000","-146,234,000","-62,486,000","204,511,000","-213,442,000","13,945,000","-18,788,000","81,478,000","-22,855,000","383,000","-42,433,000","65,143,000","-143,841,000","41,173,000","-70,272,000","43,759,000","-27,574,000","-59,083,000","-2,925,000","128,757,000","-71,014,000","-28,648,000","-67,873,000","35,883,000","29,245,000","-62,956,000","11,490,000","4,282,000","23,822,000","3,331,000","-14,577,000","2,393,000","76,551,000","-31,649,000","-25,319,000","171,171,000","38,072,000","-153,015,000","5,613,000","-32,120,000","4,079,000","-22,456,000","-6,456,000","54,229,000","27,975,000","-37,527,000","-5,490,000","-15,861,000",,"4,868,000","-34,155,000","-15,298,000",,"-10,064,000","-10,467,000","-1,550,000",,"-11,222,000","-621,000","1,259,000",,"-4,761,000","-1,109,000","-6,770,000",,"-5,820,000","3,408,000","-1,791,000","-1,892,000","-4,221,000","-9,010,000","-16,484,000","17,238,000","-4,100,000","-3,700,000","-20,900,000","-5,500,000","-3,800,000","2,000,000","-8,800,000","400,000","-3,100,000","100,000","-1,900,000","-2,600,000","-400,000","-2,100,000","-100,000","3,100,000","-700,000",,,"-2,500,000","-3,200,000","-200,000","-200,000","-1,900,000","-2,700,000","-700,000","900,000","200,000","1,400,000","-1,900,000","-700,000","100,000","-400,000","700,000","-2,700,000","-1,700,000","-1,900,000","-800,000","-600,000"
			ChangeInOtherCurrentLiabilities,"376,000,000","-127,000,000","382,278,000","10,958,000","110,332,000","-61,568,000","17,493,000","141,017,000","120,678,000","-294,320,000","-1,000,782,000","914,319,000","325,007,000","-78,734,000","-290,680,000","440,974,000","-67,670,000","15,021,000","4,160,000","18,017,000","57,321,000","40,625,000","42,017,000","45,930,000","44,122,000","-76,889,000","-5,044,000","70,341,000","-16,999,000","-45,485,000","88,018,000","33,806,000","20,759,000","-120,475,000","52,206,000","-11,896,000","85,720,000","-189,895,000","130,038,000","36,071,000","-8,688,000","-4,790,000","11,514,000","3,955,000","8,497,000","12,225,000","-55,134,000","33,412,000","-16,491,000","-54,390,000","91,815,000","-19,435,000",,"-3,715,000","13,332,000","-24,986,000","4,587,000","44,903,000","-2,307,000","-9,174,000","5,688,000","-7,371,000","11,904,000","-9,706,000","17,415,000","19,434,000","-3,376,000","-17,243,000","8,897,000","9,155,000","-2,590,000","-7,987,000","3,330,000","6,414,000","-292,000","4,266,000","6,580,000","3,600,000","-1,500,000","-1,200,000","-300,000","2,300,000","-1,700,000","-1,400,000","4,800,000","-1,000,000","-1,000,000","-2,000,000","3,400,000","1,400,000","-600,000","-500,000","4,300,000","-1,600,000","3,400,000","-1,000,000","-800,000","-6,100,000","8,300,000","-4,400,000","4,400,000","300,000","500,000","300,000",,"200,000","800,000","-100,000","600,000","-900,000","300,000","-1,300,000","-800,000","5,900,000","-1,700,000","200,000"
