name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"88,856,000","-37,415,000","-22,458,000","112,110,000","36,619,000","-33,666,000","-19,094,000","-19,404,000","-18,697,000","-23,167,000","-14,488,000","-8,943,000","-12,103,000","-17,435,000","-21,252,000","-33,573,000","58,133,000","-31,584,000","-39,524,000","-17,738,000","-36,079,000","-37,842,000","-33,998,000","-30,588,000","-27,530,000","-25,153,000","-19,681,000","-16,914,000","-11,140,000","-14,720,000","-12,523,000","-12,265,000","6,211,000","17,894,000","-9,836,000","-10,304,000","-6,855,000","-5,103,000","-15,635,000","-7,449,000","-10,364,000","-8,624,000"
	CashFlowFromContinuingOperatingActivities,"88,856,000","-37,415,000","-22,458,000","112,110,000","36,619,000","-33,666,000","-19,094,000","-19,404,000","-18,697,000","-23,167,000","-14,488,000","-8,943,000","-12,103,000","-17,435,000","-21,252,000","-33,573,000","58,133,000","-31,584,000","-39,524,000","-17,738,000","-36,079,000","-37,842,000","-33,998,000","-30,588,000","-27,530,000","-25,153,000","-19,681,000","-16,914,000","-11,140,000","-14,720,000","-12,523,000","-12,265,000","6,211,000","17,894,000","-9,836,000","-10,304,000","-6,855,000","-5,103,000","-15,635,000","-7,449,000","-10,364,000","-8,624,000"
		NetIncomeFromContinuingOperations,"67,420,000","-36,290,000","-33,179,000","109,247,000","27,642,000","-36,735,000","-30,716,000","-30,577,000","-26,282,000","-23,569,000","-21,554,000","-19,448,000","-15,810,000","-20,865,000","-22,461,000","-24,559,000","-59,882,000","-48,743,000","-47,758,000","-52,394,000","-17,701,000","-35,384,000","-48,903,000","-43,239,000","-40,445,000","-27,521,000","-24,157,000","-22,976,000","-18,277,000","-15,202,000","-13,110,000","-13,182,000","1,290,000","17,852,000","-11,054,000","-9,689,000","-11,302,000","-8,951,000","-12,221,000","-8,668,000","-9,711,000","-10,811,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"483,000","0",,,"0","0",,,,,,,,,,,,,,,"0","0",,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,"0",,,"483,000","0",,,"0","0",,,,,,,,,,,"-19,000","0",,,"0","0",,,,"0",,
		DepreciationAmortizationDepletion,"6,740,000","1,641,000","1,684,000","1,709,000","1,706,000","1,704,000","1,748,000","1,760,000","1,740,000","1,729,000","1,733,000","1,712,000","1,694,000","1,681,000","826,000","794,000","799,000","797,000","782,000","767,000","759,000","759,000","918,000","830,000","428,000","251,000","218,000","200,000","195,000","193,000","194,000","192,000","182,000","175,000","232,000","144,000","147,000","137,000","162,000","78,000","115,000","113,000"
			DepreciationAndAmortization,"6,740,000","1,641,000","1,684,000","1,709,000","1,706,000","1,704,000","1,748,000","1,760,000","1,740,000","1,729,000","1,733,000","1,712,000","1,694,000","1,681,000","826,000","794,000","799,000","797,000","782,000","767,000","759,000","759,000","918,000","830,000","428,000","251,000","218,000","200,000","195,000","193,000","194,000","192,000","182,000","175,000","232,000","144,000","147,000","137,000","162,000","78,000","115,000","113,000"
				Depreciation,"6,740,000","1,641,000","1,684,000","1,709,000","1,706,000","1,704,000","1,748,000","1,760,000","1,740,000","1,729,000","1,733,000","1,712,000","1,694,000","1,681,000",,,,,,,,,,,,,,"200,000","195,000","193,000",,"192,000","182,000","175,000",,,,,,,,
		DeferredTax,"-2,570,000","-2,521,000","-568,000","-72,000","591,000","4,622,000","-120,000","-507,000","-566,000","-495,000","-497,000","33,000","-589,000","-195,000","-2,839,000","2,448,000","-1,593,000","395,000","-1,721,000","-636,000","-580,000","737,000","-92,000","-2,302,000","-409,000","-445,000","-259,000","-278,000","-57,000","-369,000","-302,000","-205,000","-324,000","-159,000","48,000","-180,000",,,,"0",,
			DeferredIncomeTax,"-2,570,000","-2,521,000","-568,000","-72,000","591,000","4,622,000","-120,000","-507,000","-566,000","-495,000","-497,000","33,000","-589,000","-195,000","-2,839,000","2,448,000","-1,593,000","395,000","-1,721,000","-636,000","-580,000","737,000","-92,000","-2,302,000","-409,000","-445,000","-259,000","-278,000","-57,000","-369,000","-302,000","-205,000","-324,000","-159,000","48,000","-180,000",,,,"0",,
		StockBasedCompensation,"26,142,000","7,660,000","6,887,000","6,055,000","5,540,000","6,176,000","5,208,000","5,583,000","5,687,000","5,536,000","5,287,000","5,816,000","6,277,000","6,205,000","4,245,000","7,042,000","8,821,000","6,902,000","7,407,000","7,102,000","6,653,000","5,602,000","5,211,000","11,448,000","4,546,000","3,724,000","3,278,000","3,017,000","2,416,000","1,703,000","1,398,000","1,418,000","1,438,000","1,343,000","1,091,000","955,000","742,000","340,000","365,000","508,000","1,655,000","3,570,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-192,000","-527,000","-204,000","-96,000","-1,504,000","-1,362,000","-599,000","-390,000","20,000","-10,000","-45,000","-207,000",,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,"935,000","936,000","917,000","908,000","929,000","929,000","914,000","-1,180,000","313,000","225,000",,,"0","0","0","261,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"-8,876,000","-7,905,000","2,718,000","-4,829,000","1,140,000","-9,433,000","4,786,000","4,337,000","724,000","-6,368,000","543,000","2,944,000","-3,675,000","-4,261,000","-2,441,000","-20,234,000","108,970,000","8,157,000","837,000","26,494,000","-26,119,000","-8,376,000","8,747,000","2,977,000","8,229,000","-1,066,000","2,723,000","4,485,000","5,182,000","-916,000","-704,000","-478,000","3,670,000","-1,110,000","-153,000","-1,534,000","3,993,000","3,371,000","-3,941,000","633,000","-2,423,000","-1,496,000"
			ChangeInReceivables,"1,000","0","79,000","-76,000","-2,000","14,000","7,000","34,000","118,000","-106,000",,"0","7,000","-5,000","-2,000","8,000","100,004,000","-99,772,000","-20,000","30,020,000","-29,969,000","-93,000","231,000","-45,000","639,000","-494,000","305,000","147,000","426,000","372,000","-700,000","478,000","670,000","-2,149,000","-4,000","1,000","206,000","-38,000","-223,000","0","0","0"
				ChangesInAccountReceivables,"1,000","0","79,000","-76,000","-2,000","14,000","7,000","34,000","118,000","-106,000",,"0","7,000","-5,000","-2,000","8,000","100,004,000","-99,772,000","-20,000","30,020,000","-29,969,000","-93,000","231,000","-45,000","639,000","-494,000","305,000","147,000","426,000","372,000","-700,000","478,000","670,000","-2,149,000","-4,000","1,000","206,000","-38,000","-223,000","0","0","0"
			ChangeInPrepaidAssets,"-6,608,000","-7,104,000","1,528,000","1,112,000","-2,144,000","-5,259,000","2,043,000","2,516,000","518,000","-4,278,000","15,840,000","560,000","-15,539,000","-54,000","3,727,000","2,421,000","2,569,000","422,000","3,934,000","-2,439,000","-3,292,000","-5,452,000",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"4,104,000","1,745,000","3,710,000","-5,989,000","4,638,000","-2,851,000","4,059,000","3,080,000","1,337,000","-748,000","-14,071,000","3,579,000","13,012,000","-2,598,000","-2,283,000","-11,123,000","-9,487,000","-2,735,000","-3,077,000","-1,087,000","7,142,000","-2,831,000","4,189,000","1,655,000","8,740,000","609,000","3,659,000","5,594,000","4,129,000","-2,221,000","2,236,000","-982,000","2,431,000","1,746,000","499,000","-1,736,000","3,790,000","3,680,000","-3,274,000","650,000","-2,449,000","-1,464,000"
				ChangeInPayable,"4,104,000","1,745,000","3,710,000","-5,989,000","4,638,000","-2,851,000","4,059,000","3,080,000","1,337,000","-748,000","-14,071,000","3,579,000","13,012,000","-2,598,000","-2,283,000","-11,123,000","-9,487,000","-2,735,000","-3,077,000","-1,087,000","7,142,000","-2,831,000","4,189,000","1,655,000","8,740,000","609,000","3,659,000","5,594,000","4,129,000","-2,221,000","2,236,000","-982,000","2,431,000","1,746,000","499,000","-1,736,000","3,790,000","3,680,000","-3,274,000","650,000","-2,449,000","-1,464,000"
