name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"494,446,516","403,833,600","425,814,480","580,431,130","572,200,200","497,842,720","456,440,400","435,471,450","431,623,350","351,953,340","562,121,760","522,904,690","512,916,754","481,999,724","348,801,700","561,396,942","625,073,590","612,627,269","570,157,106","489,562,821","441,417,510","446,434,560","437,243,579","453,946,080","474,514,820","419,900,760","440,807,250","401,989,120","457,616,640","463,537,720","409,704,397","362,026,840","255,028,299","217,650,095","193,910,328"
EnterpriseValue,"768,053,516","681,824,600","741,862,480","991,648,130","1,000,217,200","926,396,720","888,696,400","866,206,450","856,718,350","796,695,340","1,001,117,760","988,079,690","986,357,754","948,625,724","885,076,700","842,245,942","879,751,590","934,910,269","890,582,106","804,553,821","754,661,510","758,077,560","717,533,579","733,769,080","653,671,820","592,922,760","567,435,250","525,791,120","569,068,640","564,172,350","519,786,770","472,109,213","285,840,009","261,196,188","363,965,756"
PeRatio,"7.844","6.833","19.795",,,,,,,,,,,,,,,,,,,,,,,,,,"578.5","586",,,,,
PsRatio,"4.792","3.891","3.762","5.012","5.434","4.765","4.466","4.194","3.905","3.318","5.597","5.305","5.327","4.811","3.367","5.452","5.678","5.43","5.726","5.518","5.671","5.465","5.574","5.86","6.307","6.165","6.12","5.878","6.195","6.812","10.874","7.569","10.186","5.763","1.314"
PbRatio,"2.479","2.222","2.876","4.515","4.168","3.866","3.406","3.099","2.784","1.827","2.742","2.225","1.827","1.498","0.934","1.227","1.348","1.523","1.599","1.339","1.184","1.172","1.132","1.154","1.181","1.022","1.05","0.93","1.044","1.042","0.994","1.486","1.152","1.254","2.108"
EnterprisesValueRevenueRatio,"7.573","25.307","36.256","44.926","31.316","33.461","28.716","35.193","39.377","29.538","34.407","37.456","34.416","42.025","38.604","34.27","33.516","38.787","39.195","43.228","28.121","32.782","35.177","40.075","40.941","21.814","33.232","29.825","40.149","27.869","24.886","37.311","24.019","29.447","48.207"
EnterprisesValueEBITDARatio,"8.054","69.123","17.42","31.868","84.829","91.316","94.281","128.346","184.399","118.91","2,130.038","-126.628","-49.751","-46.737","-32.768","-12.332","114.283","117.127","134.184","132.677","100.488","113.536","135.358","120.349","136.723","69.813","102.112","92.699","115.01","90.747","70.317","98.76","68.268","143.408","-200.952"
