name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"433,367,000","33,585,000","146,652,000","135,669,000","117,461,000","57,322,000","125,699,000","64,330,000","90,431,000","34,478,000","84,423,000","76,202,000","56,301,000","79,518,000","149,615,000","70,721,000","-8,689,000","46,859,000","122,932,000","117,579,000","84,592,000","43,674,000","83,339,000","117,657,000","74,713,000","20,258,000","91,762,000","61,207,000","78,864,000","13,498,000","100,026,000","97,938,000","69,119,000","29,954,000","112,509,000","85,493,000","70,677,000","23,391,000","101,955,000","91,130,000","71,782,000","22,622,000","88,262,000","113,859,000","76,159,000","97,757,000","206,131,000","161,582,000","109,503,000","67,966,000","111,777,000","109,699,000","15,503,000","50,251,000","73,845,000","88,232,000","51,281,000","41,344,000","153,409,000","114,407,000","51,497,000","24,520,000","121,046,000","97,914,000","77,314,000","53,192,000","86,523,000","73,015,000","45,542,000","-2,206,000","36,138,000","64,460,000","81,186,000","51,300,000","79,239,000","82,062,000","66,512,000","27,943,000","68,934,000","61,289,000","125,414,000","111,234,000","23,335,000","67,668,000","55,016,000","15,399,000","122,457,000","220,762,000","131,865,000","67,235,000","109,083,000","67,250,000","55,216,000","8,260,000","54,377,000","67,621,000","39,558,000","7,894,000","48,727,000","35,002,000","43,637,000","48,547,000","26,816,000","46,700,000","21,954,000","26,716,000","40,197,000","38,629,000","31,039,000","5,646,000","7,576,000","20,066,000","9,703,000","575,000","14,614,000","16,400,000","11,700,000","7,400,000","23,700,000","14,000,000","8,300,000","8,400,000","10,100,000","12,700,000","11,500,000","11,500,000","15,800,000","10,400,000","12,100,000","9,400,000"
	CashFlowFromContinuingOperatingActivities,"433,367,000","33,585,000","146,652,000","135,669,000","117,461,000","57,322,000","125,699,000","64,330,000","90,431,000","34,478,000","84,423,000","76,202,000","56,301,000","79,518,000","149,615,000","70,721,000","-8,689,000","46,859,000","122,932,000","117,579,000","84,592,000","43,674,000","83,339,000","117,657,000","74,713,000","20,258,000","91,762,000","61,207,000","78,864,000","13,498,000","100,026,000","97,938,000","69,119,000","29,954,000","112,509,000","85,493,000","70,677,000","23,391,000","101,955,000","91,130,000","71,782,000","22,622,000","88,262,000","113,859,000","76,159,000","97,757,000","206,131,000","161,582,000","109,503,000","68,048,000","111,777,000","109,699,000","15,690,000","53,251,000","118,352,000","88,543,000","64,822,000","-4,262,000","137,287,000","114,937,000","67,681,000","24,520,000","121,046,000","97,914,000","77,314,000","53,192,000","86,523,000","73,015,000","45,542,000","-2,206,000","36,138,000","64,460,000","81,186,000","51,300,000","79,239,000","82,062,000","66,512,000","27,943,000","68,934,000","61,289,000","125,414,000","111,234,000","23,335,000","67,668,000","55,016,000","15,399,000","122,457,000","220,762,000","131,865,000","67,235,000","109,083,000","67,250,000","55,216,000","8,260,000","54,377,000","67,621,000","39,558,000","7,894,000","48,727,000","35,002,000","43,637,000","48,547,000","26,816,000","46,700,000","21,954,000","26,716,000","40,197,000","38,629,000","31,039,000","5,646,000","7,576,000","20,066,000","9,703,000","575,000","14,614,000","16,400,000","11,700,000","7,400,000","23,700,000","14,000,000","8,300,000","8,400,000","10,100,000","12,700,000","11,500,000","11,500,000","15,800,000","10,400,000","12,100,000","9,400,000"
		NetIncomeFromContinuingOperations,"331,244,000","103,950,000","36,831,000","97,082,000","93,381,000","71,643,000","37,843,000","33,661,000","24,895,000","27,384,000","14,149,000","30,265,000","44,735,000","75,641,000","102,659,000","78,071,000","103,262,000","62,545,000","-177,501,000","64,583,000","56,409,000","36,949,000","-48,604,000","36,596,000","33,229,000","28,152,000","-137,626,000","-27,550,000","26,518,000","30,925,000","29,070,000","26,977,000","35,832,000","25,964,000","30,274,000","32,869,000","31,485,000","29,141,000","21,137,000","22,489,000","45,830,000","34,075,000","31,202,000","50,692,000","82,496,000","75,607,000","147,537,000","90,152,000","76,965,000","45,639,000","28,739,000","2,509,000","-58,709,000","-29,054,000","-604,466,000","-312,867,000","-741,691,000","-24,566,000","4,878,000","35,175,000","40,747,000","49,964,000","26,252,000","32,482,000","42,842,000","38,160,000","26,890,000","19,956,000","9,716,000","5,712,000","-54,458,000","22,070,000","41,118,000","35,966,000","10,339,000","6,775,000","2,880,000","6,848,000","-123,765,000","13,114,000","15,617,000","2,420,000","-53,587,000","-39,152,000","3,126,000","90,126,000","140,629,000","171,111,000","131,853,000","74,271,000","36,502,000","25,736,000","20,181,000","818,000","-37,211,000","12,121,000","16,766,000","16,536,000","-6,999,000","20,695,000","19,948,000","19,658,000","6,308,000","14,484,000","3,783,000","28,041,000","23,577,000","22,332,000","24,724,000","22,034,000","17,502,000","14,561,000","14,226,000","12,658,000","10,275,000","10,700,000","12,100,000","11,000,000","7,400,000","7,400,000","8,500,000","7,100,000","2,400,000","4,800,000","6,800,000","6,900,000","5,800,000","4,500,000","6,600,000","6,300,000"
		OperatingGainsLosses,"1,921,000","-59,000","2,057,000","-47,000","-30,000","-177,000","3,317,000","3,754,000","1,148,000","2,875,000","182,000","-6,000","11,000","1,134,000","7,725,000","26,000","15,243,000","-176,000","-3,532,000","-55,000","-111,000","7,120,000","-5,963,000","-1,449,000","-888,000","-3,633,000","-3,513,000","-1,000","-32,000","-83,000","-16,275,000","-88,000","83,000","-60,000","-9,419,000","32,000","-51,000","137,000","-11,977,000","7,000","-12,074,000","-996,000","-11,242,000","-143,000","29,000","-959,000","22,592,000","268,000","-24,000","-68,000","409,000","-188,000","160,000","79,000","7,658,000","349,000","-8,266,000","6,994,000","22,320,000","-19,319,000","4,489,000","5,825,000","3,020,000","-21,431,000","-10,411,000","28,828,000","-4,193,000","773,000","7,264,000","-1,103,000","10,123,000","12,443,000","4,533,000","-1,076,000","26,083,000","-2,958,000","9,475,000","-4,300,000","142,357,000","-9,345,000","2,898,000","1,658,000","-37,966,000","30,508,000","38,452,000","17,385,000","-1,415,000","12,874,000","-11,015,000","22,777,000","9,448,000","-7,415,000","20,945,000","2,775,000","31,389,000","12,471,000","-4,502,000","-7,584,000","4,312,000","-1,572,000","2,080,000","475,000",,"2,482,000","9,140,000","10,087,000","28,808,000","454,000","-1,083,000","1,855,000","9,834,000","-2,111,000","6,279,000","-3,139,000",,,,,,"1,000,000",,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,"0","0","0","0","-948,000","0","0","7,060,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-185,000","-59,000","-49,000","-47,000","-30,000","-177,000","-100,000","300,000","2,000","-45,000","11,000","-6,000","11,000","-173,000","0","26,000","-2,066,000","-176,000","-159,000","-55,000","-111,000","60,000","-2,681,000","-1,449,000","98,000","-22,000","30,000","-1,000","-32,000","-83,000","-130,000","-88,000","83,000","-60,000","-92,000","32,000","-51,000","137,000","169,000","7,000","-12,074,000","-996,000","143,000","-143,000","29,000","-959,000","398,000","268,000","-24,000","-68,000","409,000","-188,000","160,000","79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"165,541,000","40,650,000","41,942,000","41,216,000","41,733,000","42,146,000","42,454,000","41,618,000","40,638,000","41,520,000","42,159,000","40,956,000","40,918,000","40,428,000","39,975,000","40,714,000","40,616,000","40,558,000","41,827,000","40,939,000","40,168,000","40,212,000","40,220,000","40,026,000","39,100,000","40,017,000","41,888,000","44,096,000","44,775,000","45,410,000","47,111,000","45,413,000","43,576,000","43,355,000","44,521,000","42,155,000","42,110,000","41,346,000","43,406,000","41,311,000","41,845,000","41,993,000","43,300,000","44,894,000","46,111,000","45,401,000","46,934,000","44,527,000","48,817,000","50,445,000","60,065,000","59,162,000","55,845,000","54,571,000","55,172,000","55,650,000","56,538,000","54,391,000","56,530,000","53,544,000","54,263,000","50,354,000","51,012,000","53,049,000","45,856,000","47,046,000","47,148,000","45,605,000","46,769,000","49,378,000","55,610,000","47,051,000","50,985,000","48,934,000","41,487,000","46,590,000","53,108,000","52,870,000","36,477,000","50,297,000","45,780,000","48,194,000","39,453,000","41,752,000","42,689,000","39,493,000","32,464,000","36,980,000","33,177,000","38,219,000","32,248,000","34,419,000","37,274,000","35,735,000","30,337,000","35,639,000","34,232,000","27,739,000","19,433,000","22,875,000","19,916,000","19,650,000","18,117,000","20,644,000","19,141,000","19,345,000","18,049,000","18,004,000","16,623,000","16,871,000","16,747,000","14,961,000","13,037,000","12,997,000","12,278,000","12,500,000","11,700,000","12,100,000","8,400,000","8,900,000","9,500,000","9,300,000","7,600,000","6,600,000","6,400,000","6,500,000","7,900,000","6,100,000","6,400,000","5,800,000"
			DepreciationAndAmortization,"165,541,000","40,650,000","41,942,000","41,216,000","41,733,000","42,146,000","42,454,000","41,618,000","40,638,000","41,520,000","42,159,000","40,956,000","40,918,000","40,428,000","39,975,000","40,714,000","40,616,000","40,558,000","41,827,000","40,939,000","40,168,000","40,212,000","40,220,000","40,026,000","39,100,000","40,017,000","41,888,000","44,096,000","44,775,000","45,410,000","47,111,000","45,413,000","43,576,000","43,355,000","44,521,000","42,155,000","42,110,000","41,346,000",,,,,"43,300,000",,,"45,401,000","46,934,000","44,527,000","48,817,000","50,445,000","60,065,000","59,162,000","55,845,000","54,571,000","55,172,000","55,650,000","56,538,000","54,391,000","56,530,000","53,544,000","54,263,000","50,354,000","51,012,000","53,049,000","45,856,000","47,046,000","47,148,000","45,605,000","46,769,000","49,378,000","55,610,000","47,051,000","50,985,000","48,934,000","41,487,000","46,590,000","53,108,000","52,870,000","36,477,000","50,297,000","45,780,000","48,194,000","39,453,000","41,752,000","42,689,000","39,493,000","32,464,000","36,980,000","33,177,000","38,219,000","32,248,000","34,419,000","37,274,000","35,735,000","30,337,000","35,639,000","34,232,000","27,739,000","19,433,000","22,875,000","19,916,000","19,650,000","18,117,000","20,644,000","19,141,000","19,345,000","18,049,000","18,004,000","16,623,000","16,871,000","16,747,000","14,961,000","13,037,000","12,997,000","12,278,000","12,500,000","11,700,000","12,100,000","8,400,000","8,900,000","9,500,000","9,300,000","7,600,000","6,600,000","6,400,000","6,500,000","7,900,000","6,100,000","6,400,000","5,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,662,000","50,716,000","50,495,000",,"47,958,000","43,457,000","45,889,000",,"39,385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,928,000","2,392,000","2,375,000",,"2,339,000","2,323,000","2,305,000",,"2,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
