name,ttm
OperatingCashFlow,"47,067,645"
FinancingCashFlow,"-36,875,097"
EndCashPosition,"17,246,230"
	ChangesInCash,"10,192,548"
	BeginningCashPosition,"7,053,682"
IssuanceOfCapitalStock,"31,376,636"
IssuanceOfDebt,"100,000,000"
FreeCashFlow,"47,067,645"
