name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
TotalAssets,"3,507,570,000","3,523,227,000","3,242,233,000","2,961,615,000","2,780,541,000","2,721,332,000","2,555,425,000","2,389,130,000","2,311,881,000","2,244,208,000","2,040,163,000","1,931,451,000","1,831,435,000","1,611,802,000","1,503,982,000","1,392,195,000","1,343,402,000","1,250,256,000","1,173,006,000","1,079,383,000","986,987,000","925,811,000","909,199,000","843,888,000","807,865,000","778,536,000","703,728,000","636,493,000","609,534,000","594,026,000","565,031,000","537,964,000","458,637,000","432,877,000","405,464,000","374,517,000","356,746,000","350,814,000","312,720,000","287,994,000","274,610,000","235,613,000","209,758,000","200,908,000","180,273,000","170,858,000"
	CurrentAssets,"2,266,753,000","2,269,480,000","2,092,194,000","2,038,018,000","2,004,718,000","1,912,782,000","1,752,222,000","1,598,336,000","1,507,737,000","1,474,211,000","1,364,692,000","1,285,823,000","1,244,747,000","1,199,068,000","1,129,002,000","1,024,519,000","970,180,000","960,033,000","883,742,000","788,481,000","708,010,000","646,551,000","635,723,000","573,522,000","552,238,000","528,935,000","500,060,000","456,966,000","433,815,000","415,087,000","401,940,000","374,839,000","352,264,000","330,968,000","305,196,000","273,469,000","255,397,000","250,955,000","237,672,000","224,772,000","223,105,000","183,563,000","159,429,000","152,524,000","134,595,000","128,247,000"
		CashCashEquivalentsAndShortTermInvestments,"1,276,461,000","1,446,625,000","1,266,614,000","1,283,233,000","1,372,829,000","1,382,150,000","1,221,154,000","1,053,749,000","916,253,000","936,552,000","853,241,000","777,365,000","762,529,000","770,560,000","685,108,000","584,081,000","535,857,000","582,585,000","513,296,000","443,904,000","398,822,000","362,428,000","330,627,000","280,724,000","244,877,000","229,630,000","244,443,000","205,717,000","222,363,000","220,534,000","192,307,000","176,217,000","180,950,000","170,395,000","122,979,000","108,452,000","104,368,000","119,118,000","105,885,000","104,930,000","112,736,000","88,796,000","67,399,000","63,333,000","48,631,000","54,004,000"
			CashAndCashEquivalents,"1,276,461,000","1,446,625,000","1,266,614,000","1,283,233,000","1,372,829,000","1,322,143,000","1,161,065,000","993,724,000","916,253,000","936,552,000","853,241,000","777,365,000","762,529,000","770,560,000","685,108,000","584,081,000","535,857,000","582,585,000","512,493,000","443,501,000","398,419,000","362,025,000","330,627,000","280,724,000","244,877,000","199,449,000","214,443,000","175,717,000","192,363,000","220,534,000","191,246,000","175,075,000","174,066,000","169,207,000","122,979,000","107,475,000","102,806,000","118,112,000","105,885,000","104,930,000","112,736,000","88,796,000","67,399,000","63,333,000","48,631,000","54,004,000"
			OtherShortTermInvestments,,"0","0","0","0","60,007,000","60,089,000","60,025,000",,,,,,,,,,,"803,000","403,000","403,000","403,000",,"0","0","30,181,000","30,000,000","30,000,000","30,000,000","0","1,061,000","1,142,000","6,884,000","1,188,000","0","977,000","1,562,000","1,006,000",,,,,,,,
		Receivables,"901,260,000","768,928,000","755,588,000","682,236,000","585,041,000","501,062,000","493,225,000","506,908,000","542,698,000","497,716,000","482,061,000","479,650,000","451,354,000","402,337,000","414,248,000","408,519,000","401,169,000","366,424,000","338,889,000","318,664,000","282,218,000","272,797,000","272,891,000","277,525,000","275,531,000","281,068,000","233,303,000","229,783,000","195,245,000","186,734,000","187,215,000","178,299,000","150,837,000","147,823,000","154,416,000","141,914,000","128,445,000","117,271,000","112,209,000","105,003,000","96,196,000","83,947,000","84,344,000","77,376,000","74,680,000","44,041,000"
			AccountsReceivable,"901,260,000","768,928,000","755,588,000","682,236,000","585,041,000","501,062,000","493,225,000","506,908,000","542,698,000","497,716,000","339,112,000","343,864,000","307,202,000","297,685,000","282,276,000","283,001,000","262,295,000","265,639,000","230,119,000","208,273,000","176,686,000","199,982,000","187,833,000","178,796,000","157,457,000","174,617,000","125,683,000","134,941,000","104,714,000","124,483,000","113,940,000","108,179,000","89,932,000","95,431,000","87,611,000","82,817,000","75,665,000","78,906,000","67,867,000","68,186,000","54,235,000","59,472,000","50,927,000","45,270,000","39,848,000","41,488,000"
				GrossAccountsReceivable,"915,489,000","774,449,000","761,795,000","689,883,000","592,616,000","505,948,000","498,596,000","512,978,000","548,054,000","500,636,000","340,631,000","345,746,000","308,617,000","299,242,000","285,315,000","285,791,000","263,670,000","266,825,000","231,579,000","209,692,000","177,927,000","201,416,000","190,134,000","181,793,000","159,341,000","176,346,000","127,899,000","137,330,000","107,332,000","126,664,000","116,325,000","110,446,000","91,868,000","97,231,000","90,203,000","85,251,000","77,901,000","81,109,000","70,222,000","70,061,000","56,021,000","61,722,000","52,940,000",,,"43,159,000"
				AllowanceForDoubtfulAccountsReceivable,"-14,229,000","-5,521,000","-6,207,000","-7,647,000","-7,575,000","-4,886,000","-5,371,000","-6,070,000","-5,356,000","-2,920,000","-1,519,000","-1,882,000","-1,415,000","-1,557,000","-3,039,000","-2,790,000","-1,375,000","-1,186,000","-1,460,000","-1,419,000","-1,241,000","-1,434,000","-2,301,000","-2,997,000","-1,884,000","-1,729,000","-2,216,000","-2,389,000","-2,618,000","-2,181,000","-2,385,000","-2,267,000","-1,936,000","-1,800,000","-2,592,000","-2,434,000","-2,236,000","-2,203,000","-2,355,000","-1,875,000","-1,786,000","-2,250,000","-2,013,000",,,"-1,671,000"
			LoansReceivable,,,,,,,,,,,,,,,"2,289,000","2,084,000","2,067,000","2,113,000","2,393,000","2,533,000","2,694,000","2,726,000","2,698,000","2,684,000","2,646,000","2,689,000","2,760,000","2,576,000","2,498,000","2,434,000","2,349,000","2,240,000","2,114,000","1,989,000","1,848,000","1,417,000","1,018,000","429,000",,,,,,,,"432,000"
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,"710,000",,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,"12,172,000",,,,"6,054,000",,,,"7,954,000",,,,"3,966,000",,,,"7,295,000",,,,"4,522,000",,,,,,,,"1,927,000"
			OtherReceivables,,,,,,,,,,,"142,949,000","135,786,000","144,152,000","104,652,000","129,683,000","123,434,000","136,807,000","86,500,000","106,377,000","107,858,000","102,838,000","63,325,000","82,360,000","96,045,000","115,428,000","95,808,000","104,860,000","92,266,000","88,033,000","55,851,000","70,926,000","67,880,000","58,791,000","43,108,000","64,957,000","57,680,000","51,762,000","33,414,000","44,342,000","36,817,000","41,961,000","24,475,000","33,417,000","32,106,000","34,832,000","194,000"
