name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"1,402,161,000","233,458,000","912,311,000","95,734,000","160,658,000","4,021,000","43,158,000","151,859,000","-99,047,000","130,572,000","76,123,000","46,143,000","15,551,000","101,764,000","22,196,000","79,317,000","47,767,000","74,091,000","5,898,000","97,063,000","4,286,000","73,598,000","49,674,000","53,392,000","1,717,000","38,713,000","25,010,000","72,971,000","41,614,000","-6,289,000","32,185,000","15,299,000","40,792,000","53,853,000","43,829,000","90,342,000","29,629,000","39,932,000","33,041,000","42,429,000","13,305,000","44,556,000","74,146,000","37,127,000","65,286,000","79,866,000","69,644,000","79,034,000","20,583,000","54,737,000","-10,391,000","114,452,000","96,499,000","79,465,000","26,126,000","33,870,000","48,738,000","14,905,000","18,423,000","15,131,000","-7,794,000","87,883,000","37,163,000","-5,126,000","22,259,000","69,946,000","45,660,000","41,942,000","23,051,000","76,877,000","-73,145,000","28,155,000","71,043,000","81,216,000","89,579,000","94,380,000","8,152,000","50,256,000","35,795,000","19,619,000","61,688,000","51,072,000","23,336,000","29,203,000","26,183,000","16,523,000","42,422,000","45,236,000","17,215,000","34,915,000","30,300,000","39,100,000","13,900,000","37,600,000","-4,700,000","40,600,000","8,800,000","5,700,000","8,700,000","4,500,000","12,300,000","18,400,000","6,000,000","20,400,000","33,000,000","-5,700,000","18,800,000","11,100,000","-2,800,000","11,000,000","9,200,000","19,500,000","48,200,000","45,700,000","-25,600,000","1,800,000","-7,200,000","20,300,000","14,300,000","4,900,000","42,300,000","-21,700,000","7,500,000","3,800,000","-8,400,000","7,800,000","-15,900,000","-6,600,000","21,900,000","14,600,000","-31,600,000","31,400,000","4,500,000","4,700,000"
	CashFlowFromContinuingOperatingActivities,"1,402,161,000","233,458,000","912,311,000","95,734,000","160,658,000","4,021,000","43,158,000","151,859,000","-99,047,000","130,572,000","76,123,000","46,143,000","15,551,000","101,764,000","22,196,000","79,317,000","47,767,000","74,091,000","5,898,000","97,063,000","4,286,000","73,598,000","49,674,000","53,392,000","1,717,000","38,713,000","25,010,000","72,971,000","41,614,000","-6,289,000","32,185,000","15,299,000","40,792,000","53,853,000","43,829,000","90,342,000","29,629,000","39,932,000","33,041,000","42,429,000","13,305,000","44,556,000","74,146,000","37,127,000","65,286,000","79,866,000","69,644,000","79,034,000","20,583,000","54,737,000","-10,391,000","114,452,000","96,499,000","79,465,000","26,126,000","33,870,000","48,738,000","14,905,000","18,423,000","15,131,000","-7,794,000","87,883,000","37,163,000","-5,126,000","22,259,000","69,946,000","45,660,000","41,942,000","23,051,000","76,877,000","-73,145,000","28,155,000","71,043,000","81,216,000","89,579,000","94,380,000","8,152,000","50,256,000","35,795,000","19,619,000","61,688,000","51,072,000","23,336,000","29,203,000","26,183,000","16,523,000","42,422,000","45,236,000","17,215,000","34,915,000","30,300,000","39,100,000","13,900,000","37,600,000","-4,700,000","40,600,000","8,800,000","5,700,000","8,700,000","4,500,000","12,300,000","18,400,000","6,000,000","20,400,000","33,000,000","-5,700,000","18,800,000","11,100,000","-2,800,000","11,000,000","9,200,000","19,500,000","48,200,000","45,700,000","-25,600,000","1,800,000","-7,200,000","20,300,000","14,300,000","4,900,000","42,300,000","-21,700,000","7,500,000","3,800,000","-8,400,000","7,800,000","-15,900,000","-6,600,000","21,900,000","14,600,000","-31,600,000","31,400,000","4,500,000","4,700,000"
		NetIncomeFromContinuingOperations,"228,554,000","114,947,000","-34,657,000","72,725,000","75,539,000","81,555,000","68,805,000","73,825,000","61,160,000","24,261,000","65,849,000","63,757,000","53,057,000","51,598,000","47,097,000","66,683,000","54,046,000","53,491,000","37,523,000","39,528,000","37,889,000","38,093,000","37,670,000","37,817,000","34,692,000","22,549,000","21,169,000","34,343,000","39,713,000","32,266,000","28,660,000","28,778,000","30,868,000","28,444,000","27,698,000","24,857,000","20,755,000","20,805,000","16,980,000","23,825,000","20,624,000","22,866,000","13,303,000","11,934,000","12,826,000","-494,000","15,846,000","11,260,000","-12,560,000","8,396,000","-2,146,000","21,531,000","33,867,000","29,477,000","16,796,000","28,345,000","40,125,000","35,145,000","32,228,000","36,257,000","35,881,000","33,577,000","21,323,000","30,627,000","35,499,000","37,745,000","34,805,000","22,860,000","25,790,000","31,744,000","24,593,000","27,589,000","31,273,000","27,165,000","28,871,000","33,874,000","29,241,000","39,148,000","25,622,000","26,072,000","30,926,000","29,398,000","31,045,000","21,853,000","23,246,000","22,319,000","12,275,000","26,046,000","17,921,000","18,154,000","18,100,000","17,600,000","17,000,000","16,300,000","14,200,000","13,900,000","13,400,000","13,000,000","9,900,000","11,600,000","12,300,000","11,600,000","11,700,000","10,600,000","11,200,000","9,400,000","11,600,000","8,800,000","8,100,000","7,000,000","7,400,000","6,900,000","5,800,000","5,300,000","5,900,000","6,400,000","5,800,000","5,300,000","5,500,000","5,000,000","4,100,000","4,000,000","4,400,000","3,300,000","3,600,000","3,800,000","4,000,000","3,800,000","3,500,000","3,100,000","3,600,000","3,200,000","3,100,000","3,300,000"
		OperatingGainsLosses,"-101,292,000","-15,510,000","-54,664,000","-14,343,000","-16,693,000","-19,296,000","-28,752,000","-31,548,000","-12,807,000","-9,284,000","-7,950,000","-7,939,000","-5,994,000","-3,795,000","-4,654,000","-7,054,000","-6,048,000","-4,795,000","9,801,000","-13,853,000","-12,282,000","-11,981,000","-15,877,000","-16,694,000","-12,987,000","-10,617,000","-11,141,000","-13,326,000","-12,589,000","-9,138,000","-7,416,000","-9,084,000","-9,038,000","-6,440,000","-6,990,000","-13,078,000","-12,909,000","-16,373,000","-20,401,000","-18,090,000","106,000","-30,171,000","21,051,000","-30,681,000","-23,035,000","33,731,000","30,637,000","-30,525,000","-13,831,000","-1,913,000","2,779,000","17,311,000","76,362,000","24,366,000","-47,253,000","-2,798,000","-3,201,000","-2,789,000","-2,630,000","-3,022,000","-2,994,000","-4,343,000","-4,055,000","-727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"195,000","-96,000","-82,000","-63,000","-18,000","-62,000","85,000","41,000","-117,000","-59,000","-39,000","-104,000","-2,000","0","-27,000","-523,000","-5,000","-23,000","-1,071,000","-39,000","-1,000","-86,000","-2,000","-48,000","-33,000","-41,000","-14,000","-18,000","-18,000","-5,000","4,000","-29,000","5,000","-3,000","-19,000","-152,000","-39,000","-177,000","-74,000","-18,000","-2,047,000","-10,045,000","-17,000",,,,,,,,,"6,226,000","-100,000","-199,000","-78,000","-101,000","-3,000","-10,000","-7,000","-4,000","-9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"204,720,000","59,732,000","142,501,000","11,269,000","11,387,000","10,778,000","11,622,000","10,501,000","11,030,000","10,221,000","9,962,000","9,630,000","9,934,000","9,125,000","9,295,000","8,224,000","8,618,000","8,409,000","7,504,000","7,567,000","7,533,000","7,515,000","7,570,000","7,340,000","7,168,000","7,187,000","7,295,000","7,452,000","7,751,000","7,753,000","8,047,000","7,893,000","8,144,000","7,631,000","7,498,000","7,244,000","7,325,000","7,456,000","8,240,000","7,658,000","7,449,000","7,595,000","7,754,000","7,984,000","8,146,000","8,330,000","8,442,000","8,326,000","8,342,000","8,562,000","8,799,000","8,793,000","9,114,000","9,048,000","8,354,000","8,580,000","9,382,000","9,363,000","9,219,000","9,431,000","9,740,000","10,081,000","10,676,000","11,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"204,720,000","59,732,000","142,501,000","11,269,000","11,387,000","10,778,000","11,622,000","10,501,000","11,030,000","10,221,000","9,962,000","9,630,000","9,934,000","9,125,000","9,295,000","8,224,000","8,618,000","8,409,000","7,504,000","7,567,000","7,533,000","7,515,000","7,570,000","7,340,000","7,168,000","7,187,000","7,295,000","7,452,000","7,751,000","7,753,000","8,047,000","7,893,000","8,144,000","7,631,000","7,498,000","7,244,000","7,325,000","7,456,000","8,240,000","7,658,000","7,449,000","7,595,000","7,754,000","7,984,000","8,146,000","8,330,000","8,442,000","8,326,000","8,342,000","8,562,000","8,799,000","8,793,000","9,114,000","9,048,000","8,354,000","8,580,000","9,382,000","9,363,000","9,219,000","9,431,000","9,740,000","10,081,000","10,676,000","11,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Depreciation,,,,"8,845,000","8,986,000","8,460,000","9,124,000","8,144,000","8,674,000","7,827,000","7,454,000","7,513,000","7,426,000","7,140,000","7,255,000","6,786,000","7,059,000","6,807,000","6,525,000","6,573,000","6,523,000","6,485,000","6,606,000","6,417,000","6,299,000","6,307,000","6,374,000","6,503,000","6,690,000","6,721,000","6,936,000","6,767,000","6,996,000","6,573,000","6,670,000","6,558,000","6,603,000","6,713,000","7,384,000","6,796,000","6,708,000","6,832,000","6,940,000","7,161,000","7,313,000","7,476,000","7,493,000","7,365,000","7,358,000","7,547,000","7,659,000","7,599,000","7,851,000","7,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,"2,424,000","2,401,000","2,318,000","2,498,000","2,357,000","2,356,000","2,394,000","2,508,000","2,117,000","2,508,000","1,985,000","2,040,000","1,438,000","1,559,000","1,602,000","979,000","994,000","1,010,000","1,030,000","964,000","923,000","869,000","880,000","921,000","949,000","1,061,000","1,032,000","1,111,000","1,126,000","1,148,000","1,058,000","828,000","686,000","722,000","743,000","856,000","862,000","741,000","763,000","814,000","823,000","833,000","854,000","949,000","961,000","984,000","1,015,000","1,140,000","1,194,000","1,263,000","1,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,"2,424,000","2,401,000","2,318,000","2,498,000","2,357,000","2,356,000","2,394,000","2,508,000","2,117,000","2,508,000","1,985,000","2,040,000","1,438,000","1,559,000","1,602,000","979,000","994,000","1,010,000","1,030,000","964,000","923,000","869,000","880,000","921,000","949,000","1,061,000","1,032,000","1,111,000","1,126,000","1,148,000","1,058,000","828,000","686,000","722,000","743,000","856,000","862,000","741,000","763,000","814,000","823,000","833,000","854,000","949,000","961,000","984,000","1,015,000","1,140,000","1,194,000","1,263,000","1,360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,356,000","0","0","0","-5,624,000","0","0","-1,939,000","6,360,000","0","0","-3,002,000","-3,749,000","0","0","0","-6,180,000","-121,000","-122,000","-145,000","-9,176,000","-142,000","-404,000","-6,328,000","-7,624,000","-1,257,000","-10,303,000","9,826,000","484,000","-1,203,000","-6,810,000","5,794,000","9,318,000","5,061,000","-950,000","2,123,000","5,432,000","4,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,356,000","0","0","0","-5,624,000","0","0","-1,939,000","6,360,000","0","0","-3,002,000","-3,749,000","0","0","0","-6,180,000","-121,000","-122,000","-145,000","-9,176,000","-142,000","-404,000","-6,328,000","-7,624,000","-1,257,000","-10,303,000","9,826,000","484,000","-1,203,000","-6,810,000","5,794,000","9,318,000","5,061,000","-950,000","2,123,000","5,432,000","4,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"1,734,000",,,,,,,,,,,,,,,,,,,,"3,232,000","3,742,000","2,820,000","2,897,000","2,343,000","12,123,000","1,813,000","1,499,000","1,194,000","1,150,000","1,268,000","1,358,000","1,375,000","1,600,000","1,228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"21,797,000","4,057,000","9,381,000","3,945,000","4,414,000","361,000","-201,000","4,118,000","4,804,000","4,099,000","3,757,000","3,534,000","4,290,000","3,732,000","3,068,000","2,768,000","3,506,000","3,159,000","2,107,000","2,535,000","2,951,000","1,501,000","241,000","2,177,000","2,579,000","2,100,000","-164,000","1,845,000","2,259,000","1,645,000","-279,000","391,000","602,000","487,000","-373,000","495,000","992,000","530,000","-477,000","839,000","962,000","562,000","758,000","640,000","668,000","617,000","943,000","202,000","331,000","567,000","419,000","-382,000","707,000","591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
