name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
		AssetImpairmentCharge,"124,000,000","33,000,000","12,000,000","40,000,000","39,000,000","49,000,000","62,000,000","52,000,000","43,000,000","45,000,000","26,000,000","51,328,000","34,829,000","80,843,000","25,289,000","13,885,000","27,552,000","18,546,000","33,318,000","27,092,000","44,337,000","26,918,000","15,231,000","20,564,000","16,715,000","13,010,000","21,637,000","7,353,000","10,049,000","5,901,000","1,114,000","10,645,000","2,272,000","1,578,000","2,130,000","6,757,000","4,057,000","1,532,000","840,000","411,000","1,066,000","2,612,000","408,000","768,000","269,000","383,000","299,000","301,000",,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,205,000","-154,000","-155,000","649,000","340,000","340,000","1,421,000",,,,,,,,,
		StockBasedCompensation,"1,925,000,000","418,000,000","558,000,000","475,000,000","474,000,000","614,000,000","633,000,000","543,000,000","347,000,000","211,000,000","281,000,000","198,759,000","209,863,000","208,378,000","205,313,000","204,728,000","197,344,000","141,639,000","134,348,000","112,653,000","116,042,000","103,717,000","87,713,000","89,543,000","67,311,000","89,658,000","55,640,000","56,032,000","43,301,000","43,026,000","44,516,000","39,158,000","35,784,000","37,038,000","25,171,000","20,984,000","19,714,000","14,868,000","14,416,000","12,475,000","12,543,000","10,711,000","8,682,000","7,885,000","6,926,000","5,926,000","7,843,000","3,811,000","6,115,000","3,387,000","985,000","206,000","153,000","90,000","219,000"
		OtherNonCashItems,"253,000,000","16,000,000","32,000,000","153,000,000","52,000,000","8,000,000","148,000,000","56,000,000","100,000,000","104,000,000","47,000,000","86,285,000","84,664,000","-31,949,000","64,271,000","62,862,000","44,743,000","35,361,000","83,882,000","67,393,000","96,016,000","36,729,000","-94,875,000","27,796,000","30,115,000","27,748,000","36,049,000","22,593,000","18,991,000","20,803,000","17,068,000","24,373,000","24,710,000","11,054,000","5,205,000","-191,000","7,350,000","390,000","-1,321,000","301,000","853,000","223,000","-141,000","-199,000","218,000","11,000","-588,000","-3,072,000","6,209,000","2,473,000","-609,000","306,000","2,492,000","292,000","3,019,000"
		ChangeInWorkingCapital,"-72,000,000","-602,000,000","855,000,000","-1,000,000","-324,000,000","-12,000,000","1,242,000,000","635,000,000","-246,000,000","-1,447,000,000","231,000,000","-191,047,000","287,148,000","-676,101,000","199,048,000","351,318,000","-166,989,000","-325,426,000","497,038,000","-249,768,000","-481,093,000","-262,780,000","-546,595,000","-35,721,000","159,484,000","-271,029,000","-15,606,000","-192,447,000","-130,051,000","-155,185,000","-113,389,000","-94,685,000","-66,060,000","17,309,000","72,280,000","84,842,000","-61,010,000","28,883,000","681,000","-6,060,000","25,966,000","22,232,000","39,654,000","30,513,000","24,344,000","-5,614,000","6,696,000","-17,557,000","5,497,000","-5,811,000","-10,147,000","-20,619,000","-4,902,000","-1,875,000","-143,000"
			ChangeInReceivables,"-515,000,000","-409,000,000","18,000,000","135,000,000","-259,000,000","-24,000,000","-102,000,000","-314,000,000","-222,000,000","-14,000,000","-217,000,000","18,312,000","-68,672,000","-99,640,000","189,371,000","-587,594,000","70,633,000","-169,142,000","81,008,000","-182,686,000","-14,498,000","91,541,000","-106,055,000","-109,084,000","157,901,000","-159,327,000","-32,106,000","15,541,000","60,657,000","2,175,000","-74,486,000","-61,241,000","-24,131,000","-23,800,000","-1,179,000","65,964,000","-67,405,000","-19,297,000","-17,678,000","1,858,000","2,567,000","-4,050,000","8,711,000","5,058,000","-3,048,000","-13,550,000","1,353,000","-1,597,000","-535,000","-2,443,000","-2,102,000","3,160,000","-4,015,000","2,789,000","-3,075,000"
				ChangesInAccountReceivables,"-515,000,000","-409,000,000","18,000,000","135,000,000","-259,000,000","-24,000,000","-102,000,000","-314,000,000","-222,000,000","-14,000,000","-217,000,000","18,312,000","-68,672,000","-99,640,000","189,371,000","-587,594,000","70,633,000","-169,142,000","81,008,000","-182,686,000","-14,498,000","91,541,000","-106,055,000","-109,084,000","157,901,000","-159,327,000","-32,106,000","15,541,000","60,657,000","2,175,000","-74,486,000","-61,241,000","-24,131,000","-23,800,000","-1,179,000","65,964,000","-67,405,000","-19,297,000","-17,678,000","1,858,000","2,567,000","-4,050,000","8,711,000","5,058,000","-3,048,000","-13,550,000","1,353,000","-1,597,000","-535,000","-2,443,000","-2,102,000","3,160,000","-4,015,000","2,789,000","-3,075,000"
			ChangeInInventory,"-2,236,000,000","-633,000,000","-534,000,000","-488,000,000","-581,000,000","-106,000,000","180,000,000","-67,000,000","446,000,000","-981,000,000","56,000,000","-132,572,000","456,724,000","-809,152,000","87,347,000","-55,055,000","-733,475,000","-322,081,000","240,120,000","702,185,000","-537,676,000","-583,479,000","-667,489,000","-580,283,000","-705,260,000","-512,671,000","-482,478,000","-385,162,000","-399,011,000","-307,209,000","-377,601,000","-214,531,000","-260,398,000","-197,734,000","-104,853,000","-229,171,000","-147,466,000","18,220,000","-90,694,000","-85,594,000","-12,838,000","-5,600,000","-2,807,000","2,133,000","-7,483,000","-5,481,000","-3,178,000","-10,290,000","-1,140,000","-5,507,000","-4,922,000","5,760,000","-3,820,000","-4,943,000","-3,005,000"
			ChangeInPrepaidAssets,"-417,000,000","-289,000,000","16,000,000","-156,000,000","12,000,000","-143,000,000","39,000,000","11,000,000","-147,000,000","-154,000,000","-52,000,000","-96,859,000","-93,038,000","-46,103,000","-50,593,000","63,662,000","-45,193,000","-50,001,000","51,748,000","-10,640,000","-37,688,000","-75,504,000","22,170,000","15,142,000","28,628,000","-9,134,000","6,367,000","-32,577,000","40,090,000","-43,475,000","-31,120,000","-5,310,000","-12,780,000","-11,427,000","-8,566,000","-5,456,000","-869,000","-2,575,000","-630,000","-829,000","97,000","2,483,000","937,000","-1,343,000","1,581,000","-1,423,000","-1,868,000","-2,253,000","-540,000","-316,000","142,000","-60,000","-1,895,000","-229,000","-45,000"
			ChangeInPayablesAndAccruedExpense,"4,903,000,000","997,000,000","1,814,000,000","1,172,000,000","920,000,000","672,000,000","1,337,000,000","1,137,000,000","-107,000,000","-265,000,000","540,000,000","92,102,000","77,475,000","-27,577,000","94,853,000","718,277,000","591,737,000","317,983,000","217,880,000","157,092,000","10,703,000","2,531,000","53,112,000","484,579,000","152,356,000","60,593,000","174,107,000","27,977,000","13,768,000","47,493,000","160,961,000","68,184,000","87,954,000","97,757,000","4,814,000","52,980,000","-18,057,000","26,587,000","103,337,000","71,240,000","15,957,000","6,890,000","6,181,000","11,881,000","18,376,000","7,742,000","7,271,000","4,378,000","4,991,000","-3,507,000","1,195,000","326,000","1,082,000","1,686,000","5,208,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-43,242,000","81,583,000","36,674,000","55,991,000","78,533,000","-27,565,000","33,743,000","-32,082,000","25,661,000","91,900,000","75,952,000","14,027,000","5,942,000",,,,,"-8,205,000","2,035,000","2,854,000","3,104,000","-2,271,000","894,000","815,000","1,464,000","3,421,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-43,242,000","81,583,000","36,674,000","55,991,000","78,533,000","-27,565,000","33,743,000","-32,082,000","25,661,000","91,900,000","75,952,000","14,027,000","5,942,000",,,,,"-8,205,000","2,035,000","2,854,000","3,104,000","-2,271,000","894,000","815,000","1,464,000","3,421,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,735,000","79,378,000","31,510,000","31,963,000","19,224,000","32,379,000","19,237,000","14,025,000","926,000","11,437,000","-4,712,000","1,930,000","948,000",,,,,"15,476,000","2,343,000","2,137,000","-6,611,000","3,466,000","-568,000","267,000","222,000","1,787,000"
			ChangeInOtherCurrentAssets,"-3,884,000,000","-1,073,000,000","-1,135,000,000","-1,065,000,000","-611,000,000","-594,000,000","-671,000,000","-399,000,000","-189,000,000","-157,000,000","-228,000,000","-287,267,000","-174,809,000","41,076,000","-25,799,000","-2,740,000","-89,012,000","-97,196,000","-439,433,000",,,,"-50,235,000","4,861,000","-585,000","-6,862,000","-10,065,000","-5,942,000","-2,300,000","-6,055,000","1,178,000","-5,214,000","-606,000","149,000","-380,000","-266,000","146,000","158,000",,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"767,000,000","314,000,000","229,000,000","200,000,000","24,000,000","23,000,000","234,000,000","149,000,000","129,000,000","-17,000,000","-100,000,000","20,417,000","66,003,000","-27,420,000","32,791,000","74,250,000","2,921,000","-60,560,000","72,689,000","-19,069,000","-4,951,000","241,188,000","92,437,000","47,437,000","153,220,000","165,897,000","176,214,000","117,532,000","68,077,000","104,169,000","105,405,000","75,995,000","63,004,000","67,056,000","81,581,000","97,268,000","80,587,000","9,834,000",,,,,,,,,,,,"-215,000","-2,758,000",,,"-843,000","-557,000"
			ChangeInOtherWorkingCapital,"1,310,000,000","491,000,000","447,000,000","201,000,000","171,000,000","160,000,000","225,000,000","118,000,000","-156,000,000","141,000,000","232,000,000","194,820,000","23,465,000","292,715,000","-128,922,000","140,518,000","35,400,000","55,571,000","273,026,000","186,490,000","103,017,000","60,943,000","109,465,000","101,627,000","373,224,000","190,475,000","152,355,000","70,184,000","88,668,000","47,717,000","102,274,000","47,432,000","80,897,000","85,308,000","100,863,000","103,523,000","92,054,000","-4,044,000","-3,427,000","7,265,000","20,183,000","22,509,000","26,632,000","12,784,000","14,918,000","7,098,000","3,118,000","-7,795,000","2,506,000","6,177,000","-1,702,000","-575,000","2,903,000","-335,000","1,331,000"
InvestingCashFlow,"-7,453,000,000","-2,167,000,000","-1,916,000,000","-1,855,000,000","-1,515,000,000","-2,582,000,000","-1,047,000,000","-1,039,000,000","-566,000,000","-480,000,000","-403,000,000","-485,612,000","-241,545,000","-305,843,000","-365,009,000","-560,965,000","-682,817,000","-728,637,000","-961,876,000","-1,314,932,000","-1,215,216,000","-926,943,000","-594,751,000","-268,006,000","-319,854,000","-233,819,000","-414,280,000","-404,090,000","-422,837,000","-432,344,000","-372,231,000","-291,643,000","2,610,000","-329,180,000","-89,505,000","-77,502,000","-27,174,000","-55,236,000","-38,187,000","-70,088,000","-19,215,000","-79,440,000","15,253,000","-178,170,000","-23,122,000","10,111,000","-8,550,000","-152,294,000","-10,074,000","-9,379,000","-6,199,000","-3,035,000","-4,108,000","-902,000","-1,144,000"
	CashFlowFromContinuingInvestingActivities,"-7,453,000,000","-2,167,000,000","-1,916,000,000","-1,855,000,000","-1,515,000,000","-2,582,000,000","-1,047,000,000","-1,039,000,000","-566,000,000","-480,000,000","-403,000,000","-485,612,000","-241,545,000","-305,843,000","-365,009,000","-560,965,000","-682,817,000","-728,637,000","-961,876,000","-1,314,932,000","-1,215,216,000","-926,943,000","-594,751,000","-268,006,000","-319,854,000","-233,819,000","-414,280,000","-404,090,000","-422,837,000","-432,344,000","-372,231,000","-291,643,000","2,610,000","-329,180,000","-89,505,000","-77,502,000","-27,174,000","-55,236,000","-38,187,000","-70,088,000","-19,215,000","-79,440,000","15,253,000","-178,170,000","-23,122,000","10,111,000","-8,550,000","-152,294,000","-10,074,000","-9,379,000","-6,199,000","-3,035,000","-4,108,000","-902,000","-1,144,000"
		CapitalExpenditureReported,,,"-1,810,000,000","-1,819,000,000",,,"-1,151,000,000",,"-546,000,000",,"-412,000,000",,"-249,677,000","-279,932,000","-324,978,000","-510,271,000","-609,813,000","-655,662,000","-786,688,000","-1,116,434,000","-959,068,000","-552,624,000","-521,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-6,926,000,000","-1,772,000,000","-1,814,000,000","-1,825,000,000","-1,515,000,000","-1,360,000,000","-1,164,000,000","-1,021,000,000","-566,000,000","-481,000,000","-449,000,000","-409,933,000","-267,874,000","-305,193,000","-353,901,000","-559,765,000","-677,213,000","-728,637,000","-906,143,000","-1,244,727,000","-1,157,912,000","-772,572,000","-681,281,000","-247,611,000","-294,720,000","-216,859,000","-411,222,000","-392,403,000","-405,165,000","-426,060,000","-368,661,000","-284,175,000","-175,685,000","-141,364,000","-89,434,000","-76,548,000","-40,515,000","-57,727,000","-41,483,000","-68,472,000","-61,286,000","-67,987,000","-54,262,000","-68,844,000","-54,314,000","-20,476,000","-17,148,000","-5,383,000","-12,200,000","-5,472,000","-6,199,000","-2,256,000","-2,527,000","-902,000","-144,000"
			PurchaseOfPPE,"-6,926,000,000","-1,772,000,000","-1,814,000,000","-1,825,000,000","-1,515,000,000","-1,360,000,000","-1,164,000,000","-1,021,000,000","-566,000,000","-481,000,000","-449,000,000","-409,933,000","-267,874,000","-305,193,000","-353,901,000","-559,765,000","-677,213,000","-728,637,000","-906,143,000","-1,244,727,000","-1,157,912,000","-772,572,000","-681,281,000","-247,611,000","-294,720,000","-216,859,000","-411,222,000","-392,403,000","-405,165,000","-426,060,000","-368,661,000","-284,175,000","-175,685,000","-141,364,000","-89,434,000","-76,548,000","-40,515,000","-57,727,000","-41,483,000","-68,472,000","-61,286,000","-67,987,000","-54,262,000","-68,844,000","-54,314,000","-20,476,000","-17,148,000","-5,383,000","-12,200,000","-5,472,000","-6,199,000","-2,256,000","-2,527,000","-902,000","-144,000"
		NetIntangiblesPurchaseAndSale,"-9,000,000","-9,000,000","0","0","0","-1,228,000,000","-5,000,000","-5,000,000","0",,"0","333,000","-5,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-9,000,000","-9,000,000","0","0","0","-1,500,000,000","-5,000,000","-5,000,000","0",,"0","333,000","-5,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,"0","0","0","0","0","272,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0",,,,"0","-13,000,000","0","0","0","-76,012,000","31,662,000","-650,000","-11,108,000","-1,200,000","-5,604,000","0","-5,376,000","0","0","-109,147,000","213,523,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"0",,,,"0",,"0",,,,,"-650,000","-11,108,000","-1,200,000","-5,604,000","0","-5,376,000","0","0","-109,147,000",,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-518,000,000","-386,000,000","-102,000,000","-30,000,000",,,,,,,,,,,,,,,"0","0","0",,"0","0",,,,,"0","0","-10,000","-5,563,000","177,974,000","-189,111,000","0","0","0","0","0","0","25,000,000","8,000","40,000,000",,,,,,,,,,,,
			PurchaseOfInvestment,"-518,000,000","-386,000,000","-102,000,000","-30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-10,000","-5,563,000","-11,157,000","-189,111,000","0","0","0","0","0","0","0","-14,992,000","0",,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0",,,,,,,"0","0",,,"0","0","0","0","0","0","25,000,000","15,000,000",,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"0","0","0","6,000,000","122,000,000","0","0","1,000,000","46,000,000",,,,,,,,"-50,357,000","-70,205,000","-57,304,000","-45,224,000","-126,993,000","-20,395,000","-41,801,000","-16,960,000","-3,058,000","-11,687,000","-5,412,000","-6,284,000","-3,560,000","-1,905,000","321,000","1,295,000","-71,000","-954,000","13,341,000","2,491,000","3,296,000","-1,616,000","17,071,000","-11,461,000","29,515,000","-44,374,000","31,192,000","30,587,000","8,598,000","-146,911,000","2,126,000","-3,907,000","0","-779,000",,,"-1,000,000"
FinancingCashFlow,"-6,101,000,000","-1,914,000,000","-1,257,000,000","-1,381,000,000","-1,549,000,000","-1,016,000,000","2,692,000,000","4,450,000,000","123,000,000","2,708,000,000","-79,000,000","118,178,000","2,142,841,000","-653,019,000","-112,309,000","-84,218,000","398,622,000","371,660,000","285,842,000","2,101,506,000","428,767,000","1,598,749,000","1,372,827,000","-320,870,000","1,976,584,000","715,435,000","225,038,000","893,978,000","218,351,000","186,156,000","11,325,000","33,754,000","281,492,000","1,816,559,000","10,516,000","24,215,000","597,007,000","3,684,000","214,445,000","40,179,000","72,180,000","92,831,000","53,773,000","93,609,000","264,335,000","34,283,000","45,829,000","249,895,000","13,694,000","28,627,000","-1,714,000","82,371,000","55,229,000","19,533,000","14,752,000"
	CashFlowFromContinuingFinancingActivities,"-6,101,000,000","-1,914,000,000","-1,257,000,000","-1,381,000,000","-1,549,000,000","-1,016,000,000","2,692,000,000","4,450,000,000","123,000,000","2,708,000,000","-79,000,000","118,178,000","2,142,841,000","-653,019,000","-112,309,000","-84,218,000","398,622,000","371,660,000","285,842,000","2,101,506,000","428,767,000","1,598,749,000","1,372,827,000","-320,870,000","1,976,584,000","715,435,000","225,038,000","893,978,000","218,351,000","186,156,000","11,325,000","33,754,000","281,492,000","1,816,559,000","10,516,000","24,215,000","597,007,000","3,684,000","214,445,000","40,179,000","72,180,000","92,831,000","53,773,000","93,609,000","264,335,000","34,283,000","45,829,000","249,895,000","13,694,000","28,627,000","-1,714,000","82,371,000","55,229,000","19,533,000","14,752,000"
		NetIssuancePaymentsOfDebt,"-6,638,000,000","-2,068,000,000","-1,456,000,000","-1,526,000,000","-1,588,000,000","-1,162,000,000","-2,305,000,000","-581,000,000","111,000,000","287,000,000","-195,000,000","47,745,000","1,622,445,000","-677,190,000","-197,236,000","-221,931,000","245,597,000","262,714,000","245,441,000","2,010,029,000","-95,155,000","1,225,273,000","1,184,164,000","-361,546,000","231,937,000","663,635,000","212,920,000","120,137,000","198,984,000","151,896,000","794,000","-3,056,000","296,899,000","1,997,455,000","-2,045,000","-2,746,000","218,248,000","-14,219,000","-13,858,000","32,492,000","70,782,000","83,838,000","51,060,000","90,727,000","31,643,000","30,577,000","15,189,000","11,060,000","15,421,000","29,843,000","-47,000","-60,000","5,752,000","19,501,000","14,459,000"
			NetLongTermDebtIssuance,"-6,638,000,000","-2,068,000,000","-1,456,000,000","-1,526,000,000","-1,588,000,000","-1,162,000,000","-2,305,000,000","-581,000,000","111,000,000","287,000,000","-195,000,000","47,745,000","1,622,445,000","-677,190,000","-197,236,000","-221,931,000","245,597,000","262,714,000","245,441,000","2,010,029,000","-95,155,000","1,225,273,000","1,184,164,000","-361,546,000","231,937,000","663,635,000","212,920,000","120,137,000","198,984,000","151,896,000","794,000","-3,056,000","296,899,000","1,997,455,000","-2,045,000","-2,746,000","218,248,000","-14,219,000","-13,858,000","32,492,000","70,782,000","83,838,000","51,060,000","90,727,000","31,643,000","30,577,000","15,189,000","11,060,000","15,421,000","29,843,000","-47,000","-60,000","5,752,000","19,501,000","14,459,000"
				LongTermDebtIssuance,"5,900,000,000","0","1,250,000,000","2,771,000,000","1,879,000,000","2,983,000,000","1,887,000,000","2,880,000,000","2,144,000,000","2,802,000,000","3,550,000,000","2,111,519,000","3,513,415,000","1,494,066,000","2,229,598,000","903,348,000","1,267,746,000","1,775,481,000","1,831,791,000","3,073,324,000","719,740,000","2,024,521,000","1,379,725,000","750,423,000","820,762,000","671,763,000","343,794,000","179,142,000","209,159,000","155,622,000","3,271,000","0","300,000,000","2,000,000,000","0","0","660,000,000","0","0","33,255,000","71,274,000","84,267,000","51,251,000","90,823,000","31,693,000","30,656,000","15,271,000","11,138,000","15,499,000","29,920,000","0","0","5,846,000","19,622,000","14,532,000"
				LongTermDebtPayments,"-12,538,000,000","-2,068,000,000","-2,706,000,000","-4,297,000,000","-3,467,000,000","-4,145,000,000","-4,192,000,000","-3,461,000,000","-2,033,000,000","-2,515,000,000","-3,745,000,000","-2,063,774,000","-1,890,970,000","-2,171,256,000","-2,426,834,000","-1,125,279,000","-1,022,149,000","-1,512,767,000","-1,586,350,000","-1,063,295,000","-814,895,000","-799,248,000","-195,561,000","-1,111,969,000","-588,825,000","-8,128,000","-130,874,000","-59,005,000","-10,175,000","-3,726,000","-2,477,000","-3,056,000","-3,101,000","-2,545,000","-2,045,000","-2,746,000","-441,752,000","-14,219,000","-13,858,000","-763,000","-492,000","-429,000","-191,000","-96,000","-50,000","-79,000","-82,000","-78,000","-78,000","-77,000","-47,000","-60,000","-94,000","-121,000","-73,000"
		NetCommonStockIssuance,,,"0","0","0","0","4,987,000,000","4,973,000,000","0","2,309,000,000","0","-232,000","848,232,000",,"0","0",,"0","0","0","0","400,175,000","0","0",,,"0",,,,"0","0",,,"0","0",,,,,,,"0","-13,000",,,"30,000,000",,,,,,,,"0"
