name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
			RawMaterials,"168,324,000","165,240,000","158,529,000","149,562,000","141,600,000","133,490,000","134,527,000","139,452,000","128,018,000","126,850,000","126,326,000","120,601,000","119,101,000","111,641,000","112,588,000","107,688,000","104,708,000","99,033,000","99,832,000","95,162,000","91,981,000","95,430,000","97,351,000","94,171,000","92,701,000","88,625,000","94,226,000","92,231,000","85,943,000","84,952,000","89,045,000","88,054,000","88,500,000","76,930,000","81,378,000","76,144,000","73,974,000","73,280,000","75,288,000","72,406,000","71,195,000","71,993,000","78,780,000","76,518,000","72,077,000","63,475,000",,"62,845,000","64,703,000","57,223,000","59,136,000","59,212,000","60,232,000","59,957,000","66,294,000","62,938,000","59,192,000","51,426,000","56,949,000","53,949,000","55,114,000","51,568,000","59,141,000","56,494,000","52,004,000","45,257,000","49,405,000","48,972,000","51,661,000","51,777,000","50,245,000","46,642,000","48,393,000","41,768,000","43,727,000","42,221,000","51,258,000","44,629,000","40,643,000",,"36,153,000","31,965,000",,"43,420,000","37,938,000",,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"24,087,000","19,726,000","25,296,000","23,224,000","21,689,000","18,678,000","20,183,000","15,878,000","19,364,000","15,457,000","20,705,000","17,283,000","18,314,000","15,552,000","18,838,000","16,459,000","18,884,000","15,324,000","20,205,000","16,970,000","17,598,000","16,585,000","20,078,000","18,240,000","21,811,000","20,901,000","21,814,000","21,207,000","19,513,000","16,749,000","19,456,000","20,317,000","21,261,000","19,656,000","20,798,000","17,208,000","17,440,000","16,133,000","19,118,000","18,947,000","21,930,000","12,293,000","21,501,000","22,235,000","20,878,000","17,301,000",,"18,390,000","16,122,000","15,419,000","20,917,000","15,753,000","14,075,000","12,899,000","17,274,000","16,450,000","18,694,000","16,970,000","20,923,000","18,795,000","19,045,000","17,400,000","20,652,000","16,319,000","13,846,000","12,908,000","13,440,000","13,011,000","15,104,000","14,125,000","12,223,000","10,767,000","10,100,000","14,031,000","14,283,000","15,263,000","16,740,000","16,544,000","22,168,000",,"19,289,000","26,305,000",,"27,207,000","21,103,000",,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"189,491,000","171,129,000","204,931,000","175,984,000","164,678,000","152,113,000","172,236,000","188,679,000","196,627,000","178,244,000","221,759,000","213,668,000","195,893,000","164,376,000","182,188,000","175,448,000","176,022,000","155,937,000","177,817,000","175,007,000","170,397,000","150,667,000","185,754,000","174,036,000","172,536,000","153,889,000","165,746,000","159,494,000","152,074,000","144,729,000","160,594,000","164,393,000","156,868,000","146,214,000","154,804,000","149,289,000","144,469,000","140,152,000","152,588,000","145,410,000","140,237,000","128,578,000","145,977,000","144,427,000","130,927,000","123,524,000",,"110,547,000","108,396,000","106,024,000","117,035,000","121,351,000","116,620,000","100,195,000","122,663,000","127,485,000","118,945,000","107,492,000","113,249,000","105,747,000","103,525,000","99,469,000","97,498,000","89,030,000","80,528,000","73,389,000","78,120,000","78,498,000","81,375,000","73,998,000","78,493,000","75,375,000","73,909,000","73,011,000","68,140,000","65,446,000","56,855,000","50,384,000","62,489,000",,"54,289,000","44,448,000",,"36,851,000","37,169,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,997,000","49,944,000","69,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"92,915,000","90,914,000","81,171,000","83,086,000","79,510,000","80,290,000","73,225,000","73,386,000","67,687,000","67,062,000","65,602,000","74,556,000","68,935,000","68,054,000","83,702,000","83,086,000","84,123,000","72,314,000","69,380,000","71,339,000","70,230,000","70,391,000","76,404,000","73,750,000","78,825,000","82,540,000","85,016,000","118,549,000","115,028,000","118,302,000","90,789,000","88,363,000","86,479,000","78,800,000","99,151,000","86,693,000","84,532,000","84,580,000","79,692,000","81,248,000","82,818,000","80,804,000","68,439,000","69,820,000","71,006,000","77,685,000","892,426,000","51,429,000","53,865,000","49,206,000","56,961,000","61,324,000","61,443,000","62,966,000","45,940,000","47,957,000","49,330,000","50,368,000","42,347,000","41,597,000","48,774,000","44,920,000","32,923,000","35,020,000","33,471,000","31,041,000","18,548,000","25,903,000","22,749,000","23,176,000","16,955,000","17,704,000","15,740,000","15,548,000","16,011,000","18,457,000","15,309,000","13,341,000","12,696,000","13,047,000","14,372,000","11,064,000","18,802,000","16,862,000","20,363,000","13,299,000","18,013,000","17,607,000","16,890,000","13,800,000","31,400,000","29,800,000","29,400,000","29,000,000","17,600,000","16,800,000","16,400,000","11,600,000","10,600,000","8,000,000","8,000,000","7,900,000","3,700,000","4,200,000","3,200,000","6,500,000","5,900,000","12,200,000","12,300,000"
	TotalNonCurrentAssets,"1,456,095,000","1,465,990,000","1,457,839,000","1,465,097,000","1,443,640,000","1,438,887,000","1,387,613,000","1,378,875,000","1,338,742,000","1,244,564,000","1,217,359,000","1,202,521,000","1,171,937,000","1,064,263,000","1,072,289,000","1,033,744,000","1,050,879,000","1,054,220,000","1,084,460,000","1,049,510,000","1,032,279,000","1,026,614,000","1,042,412,000","1,042,137,000","1,057,776,000","1,055,144,000","1,027,397,000","1,021,887,000","996,753,000","1,024,198,000","1,052,266,000","1,046,924,000","1,042,026,000","1,026,374,000","996,237,000","941,251,000","919,636,000","910,424,000","859,642,000","818,264,000","815,937,000","781,130,000","776,256,000","771,848,000","763,828,000","741,029,000","767,319,000","724,541,000","732,025,000","735,555,000","763,714,000","744,360,000","711,548,000","666,596,000","669,740,000","674,057,000","652,650,000","643,993,000","652,745,000","632,334,000","619,524,000","617,633,000","554,192,000","544,779,000","531,463,000","515,939,000","484,490,000","482,531,000","484,926,000","486,542,000","476,061,000","478,459,000","465,284,000","415,462,000","407,341,000","392,667,000","381,121,000","374,491,000","378,819,000","379,442,000","387,921,000","364,167,000","360,192,000","354,953,000","346,059,000","348,549,000","357,221,000","337,717,000","337,938,000","337,100,000","322,300,000","322,800,000","323,500,000","326,100,000","330,400,000","338,300,000","336,900,000","339,000,000","330,000,000","221,300,000","218,800,000","221,500,000","223,300,000","223,600,000","174,800,000","172,500,000","179,200,000","175,500,000","175,900,000"
		NetPPE,"634,143,000","632,647,000","614,906,000","616,006,000","602,002,000","587,255,000","556,478,000","547,792,000","530,084,000","510,700,000","466,608,000","459,938,000","450,645,000","343,083,000","338,472,000","335,709,000","349,319,000","349,278,000","342,832,000","338,860,000","334,382,000","337,118,000","329,721,000","330,235,000","336,798,000","333,355,000","325,554,000","324,896,000","316,814,000","321,583,000","322,924,000","328,598,000","329,880,000","324,932,000","313,667,000","295,741,000","282,716,000","273,279,000","261,115,000","251,357,000","238,955,000","237,095,000","221,059,000","218,637,000","216,989,000","215,060,000","214,773,000","210,649,000","208,957,000","210,926,000","209,172,000","203,293,000","183,823,000","171,588,000","166,569,000","165,929,000","163,872,000","160,856,000","157,901,000","151,967,000","149,908,000","149,262,000","145,691,000","144,102,000","141,073,000","141,030,000","139,943,000","139,243,000","137,364,000","135,908,000","129,111,000","126,837,000","109,038,000","108,162,000","106,780,000","107,670,000","104,517,000","119,013,000","116,108,000","116,452,000","114,903,000","114,207,000","114,292,000","109,873,000","104,700,000","102,608,000","99,004,000","95,249,000","93,516,000","91,800,000","90,200,000","89,100,000","88,600,000","89,000,000","88,600,000","89,600,000","89,600,000","88,700,000","83,500,000","75,000,000","74,100,000","74,800,000","74,200,000","73,300,000","70,300,000","70,300,000","71,000,000","71,100,000","71,300,000"
			GrossPPE,"634,143,000","1,306,163,000","614,906,000","616,006,000","602,002,000","1,221,391,000","556,478,000","547,792,000","530,084,000","1,081,019,000","466,608,000","459,938,000","450,645,000","871,868,000","338,472,000","335,709,000","349,319,000","838,359,000","342,832,000","338,860,000","334,382,000","768,549,000","329,721,000","330,235,000","336,798,000","704,528,000","325,554,000","324,896,000","316,814,000","684,613,000","322,924,000","328,598,000","329,880,000","659,349,000","313,667,000","295,741,000","282,716,000","587,323,000",,,,"518,081,000",,,,"466,425,000",,,,"437,891,000",,,,"372,067,000","353,081,000","352,441,000","350,384,000","347,368,000","338,094,000","325,014,000","316,580,000","310,078,000","312,117,000","304,294,000","309,090,000","303,176,000","296,778,000","291,375,000","291,450,000","287,370,000","273,686,000","267,797,000","245,556,000","239,566,000","231,623,000","227,792,000","220,705,000","231,148,000","221,740,000","210,750,000","206,747,000","200,628,000","196,656,000","186,043,000","177,047,000","170,965,000","163,350,000","151,661,000","153,180,000","148,200,000","144,300,000","139,000,000","137,100,000","134,400,000","130,200,000","126,900,000","123,100,000","118,800,000","111,000,000","99,500,000","93,800,000","94,500,000","91,100,000","87,700,000","82,500,000","80,500,000","79,500,000","77,500,000","75,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"36,428,000",,,,"36,884,000",,,,"37,040,000",,,,"36,554,000",,,,"37,525,000",,,,"35,720,000",,,,"38,735,000",,,,"39,688,000",,,,"37,156,000",,,,"35,734,000",,,,"34,665,000",,,,"20,679,000",,,,"20,688,000",,,,"9,735,000",,,,"8,755,000",,,,"8,261,000",,,,"8,199,000",,,,"7,877,000",,,,"5,536,000",,,,"3,945,000",,,,"3,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"446,061,000",,,,"376,705,000",,,,"355,425,000",,,,"299,103,000",,,,"294,219,000",,,,"274,021,000",,,,"265,300,000",,,,"256,603,000",,,,"205,638,000",,,,"196,554,000",,,,"174,582,000",,,,"163,747,000",,,,"159,071,000",,,,"123,278,000",,,,"118,517,000",,,,"109,504,000",,,,"96,036,000",,,,"88,834,000",,,,"59,264,000",,,,"51,302,000",,,,"47,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"28,236,000",,,,,,,,"537,211,000",,,,"494,302,000",,,,"484,475,000",,,,"438,604,000",,,,"380,016,000",,,,"367,716,000",,,,"336,135,000",,,,"317,285,000",,,,"288,274,000",,,,"268,421,000",,,,"245,785,000",,,,"222,361,000",,,,"206,361,000",,,,"185,807,000",,,,"188,534,000",,,,"181,800,000",,,,"168,394,000",,,,"171,449,000",,,,"143,884,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"634,143,000","678,290,000","614,906,000","616,006,000","602,002,000","681,877,000","556,478,000","547,792,000","530,084,000","630,569,000","466,608,000","459,938,000","450,645,000","494,302,000","338,472,000","335,709,000","349,319,000","484,475,000","342,832,000","338,860,000","334,382,000","438,604,000","329,721,000","330,235,000","336,798,000","380,016,000","325,554,000","324,896,000","316,814,000","367,716,000","322,924,000","328,598,000","329,880,000","336,135,000","313,667,000","295,741,000","282,716,000","317,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,859,000",,,,"6,372,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"117,148,000",,,,"125,925,000",,,,"57,985,000",,,,"41,909,000",,,,"22,140,000",,,,"20,204,000",,,,"20,477,000",,,,"20,606,000",,,,"80,420,000",,,,"37,750,000",,,,"20,560,000",,,,"13,578,000",,,,"12,347,000",,,,"16,693,000",,,,"13,735,000",,,,"6,506,000",,,,"10,407,000",,,,,,,,,,,,"4,452,000",,,,"5,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-673,516,000",,,,"-634,136,000",,,,"-570,319,000",,,,"-528,785,000",,,,"-489,081,000",,,,"-431,431,000",,,,"-371,173,000",,,,"-363,030,000",,,,"-334,417,000",,,,"-314,044,000",,,,"-280,986,000",,,,"-251,365,000",,,,"-226,965,000",,,,"-200,479,000","-186,512,000","-186,512,000","-186,512,000","-186,512,000","-180,193,000","-173,047,000","-166,672,000","-160,816,000","-166,426,000","-160,192,000","-168,017,000","-162,146,000","-156,835,000","-152,132,000","-154,086,000","-151,462,000","-144,575,000","-140,960,000","-136,518,000","-131,404,000","-124,843,000","-120,122,000","-116,188,000","-112,135,000","-105,632,000","-94,298,000","-91,844,000","-86,421,000","-82,364,000","-76,170,000","-72,347,000","-68,357,000","-64,346,000","-56,412,000","-59,664,000","-56,400,000","-54,100,000","-49,900,000","-48,500,000","-45,400,000","-41,600,000","-37,300,000","-33,500,000","-30,100,000","-27,500,000","-24,500,000","-19,700,000","-19,700,000","-16,900,000","-14,400,000","-12,200,000","-10,200,000","-8,500,000","-6,400,000","-4,500,000"
