name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997
TotalRevenue,"2,956,800,000","740,700,000","753,100,000","738,200,000","724,800,000","556,600,000","677,100,000","617,500,000","818,800,000","482,800,000","946,200,000","955,200,000","998,000,000","824,300,000","912,400,000","901,000,000","875,800,000","754,000,000","772,700,000","772,100,000","775,600,000","735,100,000","769,100,000","786,500,000","758,000,000","718,800,000","747,900,000","787,600,000","819,000,000","705,500,000","749,900,000","800,000,000","786,700,000","723,100,000","779,400,000","784,800,000","757,600,000","667,100,000","721,400,000","727,200,000","744,900,000","675,200,000","690,200,000","719,400,000","700,500,000","639,400,000","622,900,000","672,600,000","599,800,000","541,800,000","551,900,000","616,100,000","578,100,000","545,600,000","654,800,000","811,300,000","901,800,000","815,700,000","901,300,000","885,900,000","825,200,000","808,500,000","778,400,000","802,000,000","789,700,000","727,300,000","739,300,000","750,700,000","702,900,000","676,000,000","691,000,000","674,100,000","651,000,000","597,700,000","563,400,000","614,500,000","612,100,000","571,900,000","637,800,000","646,700,000","659,300,000","643,100,000","660,400,000","731,400,000","792,500,000","868,300,000","973,300,000","982,300,000","985,500,000","944,700,000","911,400,000","881,000,000","831,900,000","691,800,000","678,600,000","687,600,000","704,000,000","672,300,000","699,500,000","702,000,000","695,300,000","663,200,000"
	OperatingRevenue,"2,956,800,000","740,700,000","753,100,000","738,200,000","724,800,000","556,600,000","677,100,000","617,500,000","818,800,000","482,800,000","946,200,000","955,200,000","998,000,000","824,300,000","912,400,000","901,000,000","875,800,000","754,000,000","772,700,000","772,100,000","775,600,000","735,100,000","769,100,000","786,500,000","758,000,000","718,800,000","747,900,000","787,600,000","819,000,000","705,500,000","749,900,000","800,000,000","786,700,000","723,100,000","779,400,000","784,800,000","757,600,000","667,100,000","721,400,000","727,200,000","744,900,000","675,200,000","690,200,000","719,400,000","700,500,000","639,400,000","622,900,000","672,600,000","599,800,000","541,800,000","551,900,000","616,100,000","578,100,000","545,600,000","654,800,000","811,300,000","901,800,000","815,700,000","901,300,000","885,900,000","825,200,000","808,500,000","778,400,000","802,000,000","789,700,000","727,300,000","739,300,000","750,700,000","702,900,000","676,000,000","691,000,000","674,100,000","651,000,000","597,700,000","563,400,000","614,500,000","612,100,000","571,900,000","637,800,000","646,700,000","659,300,000","643,100,000","660,400,000","731,400,000","792,500,000","868,300,000","973,300,000","982,300,000","985,500,000","944,700,000","911,400,000","881,000,000","831,900,000","691,800,000","678,600,000","687,600,000","704,000,000","672,300,000","699,500,000","702,000,000","695,300,000","663,200,000"
CostOfRevenue,"2,158,400,000","549,100,000","556,700,000","534,600,000","518,000,000","401,900,000","484,500,000","439,600,000","549,200,000","360,100,000","639,000,000","639,100,000","664,500,000","565,900,000","629,300,000","622,700,000","587,200,000","516,100,000","519,600,000","520,300,000","517,200,000","492,300,000","513,500,000","524,600,000","494,900,000","489,000,000","513,600,000","534,100,000","552,200,000","488,900,000","522,300,000","585,100,000","542,300,000","494,000,000","531,000,000","542,000,000","513,300,000","457,400,000","505,400,000","501,300,000","516,800,000","479,200,000","484,600,000","499,600,000","499,300,000","456,300,000","441,400,000","468,700,000","429,200,000","380,300,000","393,700,000","436,100,000","413,100,000","390,100,000","482,600,000","580,800,000","615,100,000","549,500,000","614,100,000","589,000,000","549,100,000","544,500,000","542,200,000","554,700,000","545,400,000","503,100,000","519,600,000","521,100,000","481,100,000","467,600,000","494,400,000","484,400,000","454,300,000","426,800,000","408,600,000","443,200,000","437,100,000","410,100,000","439,300,000","465,000,000","462,000,000","457,500,000","463,000,000","503,600,000","543,200,000","540,300,000","607,000,000","613,500,000","611,800,000","582,300,000","596,500,000","549,300,000","514,500,000","412,400,000","417,200,000","422,300,000","411,700,000","394,900,000",,,,
GrossProfit,"798,400,000","191,600,000","196,400,000","203,600,000","206,800,000","154,700,000","192,600,000","177,900,000","269,600,000","122,700,000","307,200,000","316,100,000","333,500,000","258,400,000","283,100,000","278,300,000","288,600,000","237,900,000","253,100,000","251,800,000","258,400,000","242,800,000","255,600,000","261,900,000","263,100,000","229,800,000","234,300,000","253,500,000","266,800,000","216,600,000","227,600,000","214,900,000","244,400,000","229,100,000","248,400,000","242,800,000","244,300,000","209,700,000","216,000,000","225,900,000","228,100,000","196,000,000","205,600,000","219,800,000","201,200,000","183,100,000","181,500,000","203,900,000","170,600,000","161,500,000","151,700,000","177,500,000","165,000,000","155,500,000","148,300,000","230,500,000","286,700,000","266,200,000","287,200,000","296,900,000","276,100,000","264,000,000","236,200,000","247,300,000","244,300,000","224,200,000","219,700,000","229,600,000","221,800,000","208,400,000","196,600,000","189,700,000","196,700,000","170,900,000","154,800,000","171,300,000","175,000,000","161,800,000","198,500,000","181,700,000","197,300,000","185,600,000","197,400,000","227,800,000","249,300,000","328,000,000","366,300,000","368,800,000","373,700,000","362,400,000","314,900,000","331,700,000","317,400,000","279,400,000","261,400,000","265,300,000","292,300,000","277,400,000",,,,
OperatingExpense,"755,800,000","200,900,000","194,300,000","187,700,000","172,900,000","186,500,000","185,700,000","168,800,000","172,300,000","157,400,000","238,200,000","241,000,000","248,200,000","230,800,000","236,100,000","232,900,000","220,700,000","214,600,000","219,700,000","213,300,000","204,200,000","212,900,000","204,800,000","207,500,000","200,900,000","196,100,000","207,400,000","197,800,000","199,700,000","185,100,000","189,800,000","194,900,000","191,400,000","191,900,000","193,200,000","189,800,000","188,900,000","185,100,000","184,500,000","184,800,000","181,000,000","176,700,000","184,100,000","181,100,000","174,900,000","168,200,000","160,500,000","176,000,000","162,800,000","161,900,000","168,400,000","160,400,000","158,600,000","161,000,000","193,400,000","214,600,000","223,000,000","227,000,000","240,400,000","244,200,000","224,500,000","215,700,000","231,300,000","206,600,000","202,000,000","187,800,000","188,300,000","183,700,000","179,000,000","173,900,000","190,000,000","180,400,000","176,400,000","167,300,000","150,500,000","166,077,000","162,100,000","159,600,000","175,000,000","182,100,000","192,500,000","188,800,000","192,600,000","207,400,000","236,900,000","279,400,000","170,500,000","289,500,000","280,600,000","264,400,000","270,800,000","253,400,000","250,700,000","196,700,000","191,100,000","188,500,000","200,500,000","199,100,000",,,,
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,800,000","181,000,000","176,700,000","184,100,000","181,100,000","174,900,000","168,200,000","160,500,000","176,000,000","162,800,000","161,900,000","168,400,000","160,400,000","158,600,000","161,000,000","169,500,000","214,600,000","231,700,000","227,000,000","240,400,000","244,200,000","222,800,000","215,700,000","231,300,000","206,600,000","202,000,000","191,900,000","199,300,000","189,600,000","186,800,000","182,400,000","191,700,000","181,800,000","177,900,000","170,900,000","170,700,000","170,600,000","169,400,000","169,800,000","180,800,000","187,800,000","194,100,000","192,400,000","213,500,000","213,700,000","236,900,000","237,500,000","288,300,000","247,100,000","240,000,000","226,900,000","229,300,000","216,000,000","214,900,000","170,700,000","160,000,000","163,900,000","173,400,000","174,900,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,900,000","42,000,000","42,400,000","40,600,000","37,500,000","41,500,000","37,400,000","35,800,000","26,000,000","31,100,000","24,600,000","27,100,000","24,200,000",,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,900,000","42,000,000","42,400,000","40,600,000","37,500,000","41,500,000","37,400,000","35,800,000","26,000,000","31,100,000","24,600,000","27,100,000","24,200,000",,,,
	OtherOperatingExpenses,"755,800,000","200,900,000","194,300,000","187,700,000","172,900,000","186,500,000","185,700,000","168,800,000","172,300,000","157,400,000","238,200,000","241,000,000","248,200,000","230,800,000","236,100,000","232,900,000","220,700,000","214,600,000","219,700,000","213,300,000","204,200,000","212,900,000","204,800,000","207,500,000","200,900,000","196,100,000","207,400,000","197,800,000","199,700,000","185,100,000","189,800,000","194,900,000","191,400,000","191,900,000","193,200,000","189,800,000","188,900,000","185,100,000","184,500,000",,,,,,,,,,,,,,,,,,"-8,700,000",,,,"1,700,000",,,,,"-4,100,000","-11,000,000","-5,900,000","-7,800,000","-8,500,000","-1,700,000","-1,400,000","-1,500,000","-3,600,000","-20,200,000","-4,523,000","-7,300,000","-10,200,000","-5,800,000","-5,700,000","-1,600,000","-3,600,000","-20,900,000","-6,300,000",,,,,,,,,,,,,,,,,,
OperatingIncome,"42,600,000","-9,300,000","2,100,000","15,900,000","33,900,000","-31,800,000","6,900,000","9,100,000","97,300,000","-34,700,000","69,000,000","75,100,000","85,300,000","27,600,000","47,000,000","45,400,000","67,900,000","23,300,000","33,400,000","38,500,000","54,200,000","29,900,000","50,800,000","54,400,000","62,200,000","33,700,000","26,900,000","55,700,000","67,100,000","31,500,000","37,800,000","20,000,000","53,000,000","37,200,000","55,200,000","53,000,000","55,400,000","24,600,000","31,500,000","41,100,000","47,100,000","19,300,000","21,500,000","38,700,000","26,300,000","14,900,000","21,000,000","27,900,000","7,800,000","-400,000","-10,200,000","19,600,000","6,400,000","-5,500,000","-21,200,000","15,900,000","63,700,000","39,200,000","46,800,000","52,700,000","51,600,000","48,300,000","4,900,000","40,700,000","42,300,000","36,400,000","31,400,000","45,900,000","42,800,000","34,500,000","6,600,000","9,300,000","20,300,000","3,600,000","4,300,000","5,223,000","12,900,000","2,200,000","23,500,000","-400,000","4,800,000","-3,200,000","4,800,000","20,400,000","12,400,000","48,600,000","195,800,000","79,300,000","93,100,000","98,000,000","44,100,000","78,300,000","66,700,000","82,700,000","70,300,000","76,800,000","91,800,000","78,300,000","-1,743,100,000","702,000,000","695,300,000","663,200,000"
