name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"1,242,340,000","1,214,901,000","1,232,215,000","1,186,133,000","1,155,191,000","1,212,494,000","1,101,846,000","1,035,496,000","984,522,000","984,450,000","984,818,000","906,858,000","866,258,000","1,061,645,000","1,053,787,000","1,009,920,000","967,143,000","991,385,000","996,297,000","947,458,000","918,466,000","918,245,000","954,832,000","913,000,000","884,449,000","889,772,000","920,197,000","939,999,000","823,757,000","814,160,000","929,508,000","928,627,000","897,035,000","894,162,000","899,434,000","907,985,000","891,531,000","883,674,000","892,596,000","882,597,000","874,178,000","872,055,000","893,639,000","903,605,000","831,744,000","810,890,000","906,954,000","903,830,000","899,419,000","973,968,000","1,033,212,000","1,051,232,000","1,064,426,000","1,146,359,000","1,325,672,000","1,331,327,000","1,291,845,000","1,281,408,000","1,354,377,000","1,256,434,000","1,197,989,000","1,152,868,000","1,151,748,000","1,165,733,000","1,232,298,000","1,205,012,000","933,827,000","936,276,000","971,509,000","957,701,000","944,303,000","884,995,000","798,685,000","777,743,000","764,647,000","775,267,000","597,232,000","576,568,000","589,166,000","561,693,000","544,425,000","535,040,000","564,928,000","571,425,000","574,332,000","556,046,000","578,939,000","538,916,000","532,523,000","522,080,000","494,600,000","452,900,000","445,100,000","438,400,000","441,700,000","431,400,000","338,600,000","281,300,000","286,300,000","289,900,000","288,600,000","222,500,000","221,100,000","214,500,000","208,400,000","167,400,000","170,600,000","175,600,000","135,800,000","126,300,000","120,800,000","107,800,000","101,200,000","93,700,000"
	CurrentAssets,"485,471,000","446,967,000","451,644,000","399,544,000","352,017,000","425,460,000","481,553,000","416,375,000","363,152,000","437,102,000","434,527,000","361,245,000","317,586,000","544,553,000","532,723,000","489,673,000","442,871,000","462,764,000","468,101,000","415,666,000","382,283,000","391,197,000","431,171,000","384,624,000","348,343,000","351,422,000","370,968,000","377,894,000","389,324,000","360,431,000","363,347,000","362,247,000","328,828,000","322,400,000","327,578,000","302,561,000","280,884,000","267,238,000","303,799,000","289,595,000","273,393,000","268,854,000","286,699,000","288,835,000","316,041,000","242,377,000","252,080,000","247,726,000","237,415,000","251,151,000","270,751,000","288,827,000","301,182,000","348,229,000","497,269,000","490,174,000","453,124,000","440,745,000","515,082,000","508,905,000","485,620,000","455,780,000","486,454,000","501,864,000","454,211,000","424,004,000","363,513,000","389,851,000","424,269,000","379,607,000","369,344,000","325,597,000","265,141,000","249,450,000","249,596,000","261,047,000","223,645,000","202,994,000","213,004,000","197,814,000","178,792,000","166,615,000","192,769,000","195,553,000","195,143,000","187,594,000","209,774,000","204,248,000","199,316,000","182,591,000","194,400,000","186,500,000","181,300,000","175,800,000","200,900,000","195,800,000","159,500,000","130,700,000","136,600,000","144,400,000","149,900,000","109,500,000","108,200,000","103,800,000","101,500,000","87,000,000","91,300,000","98,100,000","75,200,000","70,500,000","68,600,000","59,700,000","54,900,000","50,500,000"
		CashCashEquivalentsAndShortTermInvestments,"15,573,000","12,849,000","13,934,000","16,963,000","20,731,000","32,054,000","179,816,000","120,859,000","85,966,000","191,363,000","137,618,000","81,882,000","43,509,000","297,006,000","245,413,000","210,743,000","200,741,000","222,280,000","208,032,000","182,379,000","160,901,000","170,177,000","173,062,000","124,114,000","82,627,000","68,858,000","43,331,000","39,422,000","118,300,000","110,610,000","101,013,000","87,757,000","78,186,000","97,039,000","80,848,000","44,637,000","30,288,000","48,028,000","71,127,000","44,063,000","35,327,000","54,117,000","33,055,000","21,093,000","104,504,000","60,866,000","48,315,000","26,817,000","19,799,000","23,596,000","15,101,000","17,115,000","8,532,000","11,308,000","27,537,000","26,692,000","35,107,000","35,287,000","32,725,000","22,921,000","20,675,000","13,475,000","12,804,000","41,145,000","9,317,000","28,529,000","8,149,000","7,025,000","6,843,000","10,892,000","11,068,000","10,297,000","5,424,000","29,019,000","5,227,000","8,448,000","4,617,000","3,662,000","5,810,000","3,814,000","2,854,000","8,150,000","5,461,000","38,000","3,161,000","1,701,000","3,529,000","5,952,000","3,022,000","4,687,000","3,800,000","6,100,000","5,600,000","1,900,000","2,300,000","3,000,000","900,000","2,400,000","2,900,000","4,600,000","3,900,000","5,500,000","5,000,000","2,800,000","2,200,000","4,100,000","2,800,000","600,000","1,100,000","1,100,000","500,000","500,000","400,000","1,300,000"
			CashAndCashEquivalents,"15,573,000","12,849,000","13,934,000","16,963,000","20,731,000","32,054,000","179,816,000","120,859,000","85,966,000","191,363,000","137,618,000","81,882,000","43,509,000","297,006,000","245,413,000","210,743,000","200,741,000","222,280,000","208,032,000","182,379,000","160,901,000","170,177,000","173,062,000","124,114,000","82,627,000","68,858,000","43,331,000","39,422,000","118,300,000","110,610,000","101,013,000","87,757,000","78,186,000","97,039,000","80,848,000","44,637,000","30,288,000","48,028,000","71,127,000","44,063,000","35,327,000","54,117,000","33,055,000","21,093,000","104,504,000","60,866,000","48,315,000","26,817,000","19,799,000","23,596,000","15,101,000","17,115,000","8,532,000","11,308,000","27,537,000","26,692,000","35,107,000","35,287,000","32,725,000","22,921,000","20,675,000","13,475,000","12,804,000","41,145,000","9,317,000","28,529,000","8,149,000","7,025,000","6,843,000","10,892,000","11,068,000","10,297,000","5,424,000","29,019,000","5,227,000","8,448,000","4,617,000","3,662,000","5,810,000","3,814,000","2,854,000","8,150,000","5,461,000","38,000","3,161,000","1,701,000","3,529,000","5,952,000","3,022,000","4,687,000","3,800,000","6,100,000","5,600,000","1,900,000","2,300,000","3,000,000","900,000","2,400,000","2,900,000","4,600,000","3,900,000","5,500,000","5,000,000","2,800,000","2,200,000","4,100,000","2,800,000","600,000","1,100,000","1,100,000","500,000","500,000","400,000","1,300,000"
		Receivables,"245,807,000","236,444,000","260,624,000","225,315,000","199,598,000","197,990,000","203,488,000","193,609,000","172,452,000","147,515,000","196,334,000","180,701,000","167,201,000","140,283,000","180,875,000","171,642,000","145,182,000","145,385,000","166,718,000","138,871,000","128,482,000","124,072,000","155,434,000","150,170,000","149,458,000","164,969,000","177,117,000","180,382,000","115,284,000","101,141,000","120,257,000","129,765,000","106,639,000","90,082,000","114,541,000","121,851,000","111,532,000","89,473,000","110,605,000","115,149,000","105,783,000","90,595,000","118,325,000","124,753,000","95,308,000","74,544,000","96,222,000","103,013,000","90,310,000","93,421,000","120,890,000","123,885,000","118,330,000","127,537,000","205,573,000","214,008,000","192,943,000","167,595,000","209,481,000","211,814,000","197,066,000","169,207,000","193,818,000","210,837,000","212,038,000","178,775,000","174,269,000","171,940,000","171,969,000","146,021,000","169,433,000","162,863,000","135,297,000","102,591,000","123,943,000","125,398,000","97,620,000","87,772,000","104,426,000","103,258,000","90,958,000","76,696,000","96,237,000","97,983,000","92,395,000","78,358,000","98,719,000","96,591,000","93,392,000","78,418,000","91,600,000","87,000,000","80,800,000","71,100,000","82,100,000","77,600,000","64,800,000","49,200,000","57,800,000","57,100,000","59,900,000","40,100,000","46,700,000","46,000,000","45,600,000","35,600,000","40,300,000","37,200,000","28,400,000","26,000,000","25,700,000","26,000,000","24,800,000","19,600,000"
			AccountsReceivable,"203,860,000","185,745,000","213,133,000","182,015,000","175,277,000","174,604,000","171,375,000","175,251,000","156,399,000","133,238,000","178,457,000","164,429,000","149,159,000","124,609,000","166,208,000","157,944,000","129,549,000","140,209,000","153,897,000","137,236,000","123,220,000","122,762,000","146,291,000","145,426,000","141,744,000","156,107,000","164,420,000","180,382,000","115,284,000","101,141,000","120,257,000","129,765,000","106,639,000","90,082,000","114,541,000","121,851,000","111,532,000","89,473,000","110,605,000","115,149,000","105,783,000","90,595,000","118,325,000","124,753,000","95,308,000","74,544,000","96,222,000","103,013,000","90,310,000","93,421,000","120,890,000","123,885,000","118,330,000","127,537,000","205,573,000","214,008,000","192,943,000","167,595,000","209,481,000","211,814,000","197,066,000","169,207,000","193,818,000","210,837,000","212,038,000","178,775,000","174,269,000","171,940,000","171,969,000","146,021,000","169,433,000","162,863,000","135,297,000","102,591,000","123,943,000","125,398,000","97,620,000","87,772,000","104,426,000","103,258,000","90,958,000","76,696,000","96,237,000","97,983,000","92,395,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"240,182,000",,,,,,,,,,"164,429,000","149,159,000","124,609,000","166,208,000","157,944,000","129,549,000","140,209,000","153,897,000","137,236,000","123,220,000","122,762,000","146,291,000","145,426,000","141,744,000","156,107,000","164,420,000","185,039,000","119,438,000","105,421,000","124,882,000","134,437,000","111,409,000","94,856,000","119,099,000","126,224,000","116,113,000","93,954,000","114,518,000",,"110,312,000",,"122,623,000","128,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-3,738,000",,,,,,,,,,"-7,290,000","-7,477,000","-6,960,000","-6,855,000","-6,465,000","-6,581,000","-6,434,000","-5,553,000","-5,372,000","-5,437,000","-5,272,000","-4,401,000","-5,072,000","-5,137,000","-4,868,000","-4,714,000","-4,657,000","-4,154,000","-4,280,000","-4,625,000","-4,672,000","-4,770,000","-4,774,000","-4,558,000","-4,373,000","-4,581,000","-4,481,000","-3,913,000",,"-4,529,000",,"-4,298,000","-4,017,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"46,380,000","54,437,000","53,290,000","48,594,000","27,640,000","26,915,000","35,432,000","24,628,000","21,834,000","20,607,000","24,951,000","23,562,000","25,519,000","22,634,000","21,522,000","20,163,000","22,214,000","11,610,000","18,374,000","7,007,000","10,699,000","6,582,000","13,544,000","9,816,000","12,851,000","13,730,000","17,411,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-4,433,000","-3,738,000","-5,799,000","-5,294,000","-3,319,000","-3,529,000","-3,319,000","-6,270,000","-5,781,000","-6,330,000","-7,074,000","-7,290,000","-7,477,000","-6,960,000","-6,855,000","-6,465,000","-6,581,000","-6,434,000","-5,553,000","-5,372,000","-5,437,000","-5,272,000","-4,401,000","-5,072,000","-5,137,000","-4,868,000","-4,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
