name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
		NetPPE,"28,842,000","28,892,000","28,945,000","28,998,000","29,051,000","29,104,000","29,154,000","29,205,000","29,256,000","29,307,000","29,355,000","29,404,000","29,452,000",,,,,,,,,,,,,,,,,,,,,,,,,"675,139,000","663,729,000","643,944,000","632,132,000","619,521,000","590,466,000"
			GrossPPE,"28,842,000","28,892,000","28,945,000","28,998,000","29,051,000","29,104,000","29,154,000","29,205,000","29,256,000","29,307,000","29,355,000","29,404,000","29,452,000",,,,,,,,,,,,,,,,,,,,,,,,,"924,572,000","903,767,000","875,151,000","856,151,000","845,470,000","796,008,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,475,000","102,475,000","102,475,000","102,475,000","118,260,000","118,276,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"806,417,000","785,723,000","756,724,000","737,826,000","727,210,000","677,732,000"
				OtherProperties,"28,842,000","28,892,000","28,945,000","28,998,000","29,051,000","29,104,000","29,154,000","29,205,000","29,256,000","29,307,000","29,355,000","29,404,000","29,452,000",,,,,,,,,,,,,,,,,,,,,,,,,"15,680,000","15,569,000","15,952,000","15,850,000",,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-249,433,000","-240,038,000","-231,207,000","-224,019,000","-225,949,000","-205,542,000"
		GoodwillAndOtherIntangibleAssets,"826,425,000","828,383,000","830,341,000","832,299,000","834,256,000","836,214,000","838,172,000","840,130,000","842,088,000","844,045,000","846,003,000","847,961,000","849,919,000","851,877,000","853,834,000","855,792,000","857,750,000","859,708,000","861,666,000","863,623,000","865,581,000","867,539,000","869,497,000","871,455,000","873,413,000","875,370,000","877,328,000","879,286,000","1,154,330,000","1,173,614,000","1,196,236,000","780,556,000","791,265,000",,,,,,,,,,
			Goodwill,"491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000","491,479,000",,,,,,,,,,
			OtherIntangibleAssets,"334,946,000","336,904,000","338,862,000","340,820,000","342,777,000","344,735,000","346,693,000","348,651,000","350,609,000","352,566,000","354,524,000","356,482,000","358,440,000","360,398,000","362,355,000","364,313,000","366,271,000","368,229,000","370,187,000","372,144,000","374,102,000","376,060,000","378,018,000","379,976,000","381,934,000","383,891,000","385,849,000","387,807,000","662,851,000","682,135,000","704,757,000","289,077,000","299,786,000",,,,,,,,,,
		InvestmentProperties,"2,411,277,000","2,427,979,000","2,132,003,000","2,161,090,000","2,178,468,000","2,192,354,000","2,207,149,000","2,213,503,000","2,236,486,000","2,246,899,000","2,210,043,000","2,184,458,000","2,158,886,000","2,137,182,000","2,106,996,000","2,073,120,000","2,026,833,000","2,010,755,000","1,976,222,000","1,951,128,000","1,919,833,000","1,902,083,000","1,873,600,000","1,846,456,000","1,808,492,000","1,810,746,000","1,799,313,000","1,781,623,000","1,775,937,000","1,762,311,000","1,752,880,000","1,369,970,000","1,352,434,000","710,916,000","713,900,000","695,911,000","682,239,000",,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,304,000","82,515,000","77,567,000","76,879,000","77,777,000","72,997,000","75,998,000","72,626,000","84,693,000","81,744,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,304,000","82,515,000","77,567,000","76,879,000","77,777,000","72,997,000","75,998,000","72,626,000","84,693,000","81,744,000"
		NonCurrentDeferredAssets,"197,602,000","202,437,000","189,327,000","200,735,000","207,058,000","203,853,000","207,774,000","211,356,000","218,578,000","228,150,000","223,698,000","228,782,000","233,382,000","241,223,000","244,441,000","246,763,000","255,844,000","262,701,000","268,132,000","263,392,000","270,456,000","277,081,000","287,591,000","292,777,000","304,977,000","310,679,000","338,466,000","352,940,000","95,551,000","80,212,000","80,396,000","77,035,000","79,032,000","98,134,000","96,917,000","93,549,000","92,226,000","87,641,000","81,207,000","78,107,000","75,698,000","66,547,000","43,016,000"
TotalLiabilitiesNetMinorityInterest,"2,581,298,000","2,598,115,000","2,398,482,000","2,390,264,000","2,420,328,000","2,419,388,000","2,266,899,000","2,794,357,000","2,814,682,000","1,983,921,000","1,984,971,000","2,207,543,000","2,225,239,000","2,204,671,000","2,177,381,000","2,179,764,000","2,168,475,000","1,953,610,000","1,878,708,000","1,867,248,000","1,891,250,000","1,908,090,000","1,929,730,000","1,964,885,000","1,914,396,000","1,927,964,000","1,936,157,000","1,921,418,000","1,905,282,000","1,915,398,000","1,908,913,000","1,476,781,000","1,455,876,000","1,153,840,000","1,123,146,000","1,111,083,000","1,063,412,000","1,073,085,000","1,021,774,000","1,001,650,000","1,003,677,000","1,005,361,000","915,294,000"
	CurrentLiabilities,"179,167,000","179,860,000","179,756,000","164,840,000","189,556,000","182,673,000","179,268,000","156,359,000","176,104,000","202,471,000","183,093,000","157,805,000","160,989,000","170,243,000","160,515,000","159,497,000","144,329,000","151,320,000","170,632,000","152,050,000","151,773,000","160,685,000","147,522,000","134,158,000","124,612,000","140,565,000","140,381,000","120,387,000","122,791,000","124,439,000","122,141,000","93,529,000","94,286,000","53,259,000","59,938,000","51,077,000","50,064,000","65,661,000","41,548,000","48,375,000","47,767,000","51,699,000","30,496,000"
		PayablesAndAccruedExpenses,"94,787,000","95,502,000","89,329,000","83,078,000","94,931,000","94,354,000","101,696,000","93,363,000","111,928,000","130,456,000","114,351,000","108,947,000","117,650,000","125,433,000","128,340,000","129,944,000","106,830,000","110,413,000","129,312,000","124,670,000","120,676,000","128,473,000","123,346,000","111,139,000","97,810,000","109,177,000","102,315,000","101,674,000","101,797,000","96,563,000","97,413,000","74,807,000","71,712,000","44,945,000","55,866,000","44,563,000","42,674,000","58,999,000","37,707,000","42,532,000","41,886,000","43,732,000","22,952,000"
			Payables,"33,387,000","42,795,000","31,976,000","26,795,000","30,959,000","33,078,000","34,920,000","26,384,000","30,567,000","35,847,000","34,358,000","29,051,000","31,841,000","35,201,000","32,387,000","28,344,000","29,180,000","32,957,000","125,409,000","119,767,000","116,050,000","122,243,000","118,920,000","105,143,000","94,002,000","103,622,000","98,362,000","95,576,000","97,645,000","90,610,000","92,358,000","70,696,000","67,646,000","39,252,000","50,250,000","40,960,000","39,013,000","55,899,000","34,927,000","39,482,000","39,052,000","40,867,000","19,758,000"
				AccountsPayable,"32,342,000","41,664,000","32,101,000","26,012,000","30,032,000","32,309,000","34,114,000","25,627,000","29,667,000","35,084,000","34,328,000","28,331,000","29,426,000","34,585,000","31,841,000","27,655,000","28,516,000","32,509,000","106,420,000","100,878,000","96,242,000","102,866,000","99,522,000","85,161,000","74,166,000","83,352,000","78,707,000","69,373,000","77,234,000","68,488,000","68,676,000","50,291,000","46,439,000","28,576,000","19,791,000","20,407,000","24,711,000","21,378,000","19,484,000","17,505,000","25,307,000","17,747,000","19,758,000"
				DuetoRelatedPartiesCurrent,"1,045,000","1,131,000","-125,000","783,000","927,000","769,000","806,000","757,000","900,000","763,000","30,000","720,000","2,415,000","616,000","546,000","689,000","664,000","448,000","622,000","522,000","1,441,000","1,010,000","1,031,000","1,615,000","1,469,000","1,903,000","1,288,000","7,836,000","2,044,000","3,755,000","5,315,000","2,038,000","2,840,000","10,676,000","30,459,000","20,125,000","12,376,000","34,521,000","15,443,000","21,977,000","13,745,000","23,120,000",
				OtherPayable,,,,,,,,,,,,,,,,,,,"18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000","18,367,000",,,"428,000","1,926,000",,,,,,
			CurrentAccruedExpenses,"61,400,000","52,707,000","57,353,000","56,283,000","63,972,000","61,276,000","66,776,000","66,979,000","81,361,000","94,609,000","79,993,000","79,896,000","85,809,000","90,232,000","95,953,000","101,600,000","77,650,000","77,456,000","3,903,000","4,903,000","4,626,000","6,230,000","4,426,000","5,996,000","3,808,000","5,555,000","3,953,000","6,098,000","4,152,000","5,953,000","5,055,000","4,111,000","4,066,000","5,693,000","5,616,000","3,603,000","3,661,000","3,100,000","2,780,000","3,050,000","2,834,000","2,865,000","3,194,000"
				InterestPayable,"4,328,000","3,460,000","3,397,000","3,392,000","3,436,000","3,219,000","2,792,000","2,804,000","3,254,000","3,699,000","2,851,000","5,009,000","3,410,000","4,990,000","3,447,000","5,161,000","3,642,000","5,687,000","3,903,000","4,903,000","4,626,000","6,230,000","4,426,000","5,996,000","3,808,000","5,555,000","3,953,000","6,098,000","4,152,000","5,953,000","5,055,000","4,111,000","4,066,000","3,260,000","3,332,000","3,331,000","3,409,000","3,100,000","2,780,000","3,050,000","2,834,000","2,865,000","3,194,000"
		CurrentDeferredLiabilities,"84,380,000","84,358,000","90,427,000","81,762,000","94,625,000","88,319,000","77,572,000","62,996,000","64,176,000","72,015,000","68,742,000","48,858,000","43,339,000","44,810,000","32,175,000","29,553,000","37,499,000","40,907,000","41,320,000","27,380,000","31,097,000","32,212,000","24,176,000","23,019,000","26,802,000","31,388,000","38,066,000","18,713,000","20,994,000","27,876,000","24,728,000","18,722,000","22,574,000","8,314,000","4,072,000","6,514,000","7,390,000","6,662,000","3,841,000","5,843,000","5,881,000","7,967,000","7,544,000"
			CurrentDeferredRevenue,"84,380,000","84,358,000","90,427,000","81,762,000","94,625,000","88,319,000","77,572,000","62,996,000","64,176,000","72,015,000","68,742,000","48,858,000","43,339,000","44,810,000","32,175,000","29,553,000","37,499,000","40,907,000","41,320,000","27,380,000","31,097,000","32,212,000","24,176,000","23,019,000","26,802,000","31,388,000","38,066,000","18,713,000","20,994,000","27,876,000","24,728,000","18,722,000","22,574,000","8,314,000","4,072,000","6,514,000","7,390,000","6,662,000","3,841,000","5,843,000","5,881,000","7,967,000","7,544,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,402,131,000","2,418,255,000","2,218,726,000","2,225,424,000","2,230,772,000","2,236,715,000","2,087,631,000","2,637,998,000","2,638,578,000","1,781,450,000","1,801,878,000","2,049,738,000","2,064,250,000","2,034,428,000","2,016,866,000","2,020,267,000","2,024,146,000","1,802,290,000","1,708,076,000","1,715,198,000","1,739,477,000","1,747,405,000","1,782,208,000","1,830,727,000","1,789,784,000","1,787,399,000","1,795,776,000","1,801,031,000","1,782,491,000","1,790,959,000","1,786,772,000","1,383,252,000","1,361,590,000","1,100,581,000","1,063,208,000","1,060,006,000","1,013,348,000","1,007,424,000","980,226,000","953,275,000","955,910,000","953,662,000","884,798,000"
		LongTermDebtAndCapitalLeaseObligation,"2,338,112,000","2,339,257,000","2,164,285,000","2,164,831,000","2,165,352,000","2,165,753,000","1,992,747,000","2,540,069,000","2,540,025,000","1,697,881,000","1,698,532,000","1,948,809,000","1,948,624,000","1,918,933,000","1,918,684,000","1,918,499,000","1,918,280,000","1,688,721,000","1,577,290,000","1,579,499,000","1,608,799,000","1,612,331,000","1,615,833,000","1,659,155,000","1,622,516,000","1,632,416,000","1,629,408,000","1,633,407,000","1,608,367,000","1,611,652,000","1,598,168,000","1,228,863,000","1,203,545,000","1,083,137,000","1,045,494,000","1,042,866,000","996,489,000","991,275,000","964,449,000","937,155,000","939,705,000","937,347,000","869,063,000"
			LongTermDebt,"2,309,270,000","2,310,365,000","2,135,340,000","2,135,833,000","2,136,301,000","2,136,649,000","1,963,593,000","2,510,864,000","2,510,769,000","1,668,574,000","1,669,177,000","1,919,405,000","1,919,172,000","1,918,933,000","1,918,684,000","1,918,499,000","1,918,280,000","1,688,721,000","1,577,290,000","1,579,499,000","1,608,799,000","1,612,331,000","1,615,833,000","1,659,155,000","1,622,516,000","1,632,416,000","1,629,408,000","1,633,407,000","1,608,367,000","1,611,652,000","1,598,168,000","1,228,863,000","1,203,545,000","1,083,137,000","1,045,494,000","1,042,866,000","996,489,000","991,275,000","964,449,000","937,155,000","939,705,000","937,347,000","869,063,000"
			LongTermCapitalLeaseObligation,"28,842,000","28,892,000","28,945,000","28,998,000","29,051,000","29,104,000","29,154,000","29,205,000","29,256,000","29,307,000","29,355,000","29,404,000","29,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,"94,625,000","88,319,000","77,572,000","62,996,000","64,176,000","72,015,000","68,742,000","48,858,000","43,339,000","44,810,000","32,175,000","29,553,000","37,499,000","40,907,000","41,320,000","27,380,000","31,097,000","32,212,000","24,176,000","23,019,000","26,802,000","31,388,000","38,066,000","18,713,000","20,994,000","27,876,000","24,728,000","18,722,000","22,574,000","8,314,000","4,072,000","6,514,000","7,390,000",,,,,,
			NonCurrentDeferredRevenue,,,,,"94,625,000","88,319,000","77,572,000","62,996,000","64,176,000","72,015,000","68,742,000","48,858,000","43,339,000","44,810,000","32,175,000","29,553,000","37,499,000","40,907,000","41,320,000","27,380,000","31,097,000","32,212,000","24,176,000","23,019,000","26,802,000","31,388,000","38,066,000","18,713,000","20,994,000","27,876,000","24,728,000","18,722,000","22,574,000","8,314,000","4,072,000","6,514,000","7,390,000",,,,,,
		DerivativeProductLiabilities,"13,290,000","25,308,000","4,887,000","6,176,000","7,450,000","8,849,000","10,222,000","11,629,000","30,387,000","13,330,000","28,850,000","22,895,000","10,336,000","5,243,000","0","0","0","436,000","13,378,000","11,947,000","5,234,000","5,591,000","31,227,000","32,157,000","21,294,000","1,922,000","4,384,000",,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"50,729,000","53,690,000","49,554,000","54,417,000","57,970,000","62,113,000","84,662,000","86,300,000","68,166,000","70,239,000","74,496,000","78,034,000","105,290,000","110,252,000","98,182,000","101,768,000","105,866,000","113,133,000","117,408,000","123,752,000","125,444,000","129,483,000","135,148,000","139,415,000","145,974,000","153,061,000","161,984,000","167,624,000","174,124,000","179,307,000","188,604,000","154,389,000","158,045,000","17,444,000","17,714,000","17,140,000","16,859,000","16,149,000","15,777,000","16,120,000","16,205,000","16,315,000","15,735,000"
TotalEquityGrossMinorityInterest,"1,662,032,000","1,684,332,000","1,713,681,000","1,733,208,000","1,731,195,000","1,731,307,000","1,743,815,000","1,756,038,000","1,849,876,000","1,947,913,000","1,940,346,000","1,948,032,000","1,967,201,000","1,991,109,000","1,989,451,000","1,983,141,000","1,973,338,000","1,977,737,000","1,970,226,000","1,963,953,000","1,974,926,000","1,982,863,000","1,952,839,000","1,336,769,000","1,348,975,000","1,372,686,000","1,372,610,000","1,372,546,000","1,367,706,000","1,381,097,000","1,393,103,000","999,844,000","994,540,000","-31,618,000","-29,373,000","-25,176,000","-10,859,000","-19,737,000","-23,386,000","-7,990,000","4,946,000","-10,195,000","-10,758,000"
	StockholdersEquity,"978,421,000","998,128,000","1,038,978,000","1,055,659,000","1,053,495,000","1,055,249,000","1,069,269,000","1,080,221,000","1,148,584,000","1,228,520,000","1,222,019,000","1,215,647,000","1,224,689,000","1,238,482,000","1,201,546,000","1,194,533,000","1,173,529,000","1,168,282,000","1,153,631,000","1,150,136,000","1,156,273,000","1,154,136,000","1,137,558,000","521,596,000","520,068,000","524,729,000","516,571,000","492,677,000","482,043,000","468,638,000","432,765,000","383,410,000","381,524,000","-31,618,000","-29,373,000","-25,176,000","-10,859,000","-19,737,000","-23,386,000","-7,990,000","4,946,000","-10,195,000","-10,758,000"
		CapitalStock,"1,697,000","1,702,000","1,733,000","1,734,000","1,723,000","1,715,000","1,729,000","1,733,000","1,771,000","1,819,000","1,801,000","1,780,000","1,765,000","1,749,000","1,691,000","1,677,000","1,643,000","1,615,000","1,594,000","1,585,000","1,577,000","1,558,000","1,549,000","1,238,000","1,217,000","1,200,000","1,179,000","1,142,000","1,117,000","1,072,000","982,000","956,000","956,000",,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,004,000","0","0","0","0","0","0","0",,,,,,,,,,
			CommonStock,"1,697,000","1,702,000","1,733,000","1,734,000","1,723,000","1,715,000","1,729,000","1,733,000","1,771,000","1,819,000","1,801,000","1,780,000","1,765,000","1,749,000","1,691,000","1,677,000","1,643,000","1,615,000","1,594,000","1,585,000","1,577,000","1,558,000","1,549,000","1,238,000","1,217,000","1,200,000","1,179,000","1,142,000","1,117,000","1,072,000","982,000","956,000","956,000",,,,,,,,,,
		AdditionalPaidInCapital,"1,119,201,000","1,150,884,000","1,148,926,000","1,151,979,000","1,147,588,000","1,147,527,000","1,161,871,000","1,166,451,000","1,195,885,000","1,232,433,000","1,226,269,000","1,213,170,000","1,207,386,000","1,204,075,000","1,165,080,000","1,159,162,000","1,138,600,000","1,128,460,000","1,116,026,000","1,113,891,000","1,112,363,000","1,104,463,000","1,100,706,000","484,578,000","476,107,000","469,152,000","460,160,000","435,632,000","426,481,000","406,853,000","366,215,000","316,858,000","316,683,000",,,,,,,,,,
		RetainedEarnings,"-129,747,000","-133,610,000","-88,654,000","-73,260,000","-69,272,000","-65,673,000","-64,293,000","-56,089,000","-16,966,000","15,764,000","18,059,000","21,084,000","28,668,000","41,511,000","37,004,000","38,389,000","39,323,000","46,762,000","46,436,000","44,355,000","44,407,000","50,904,000","50,259,000","50,524,000","52,370,000","55,260,000","57,135,000","55,903,000","54,445,000","60,713,000","65,568,000","65,596,000","63,885,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-12,730,000","-20,848,000","-23,027,000","-24,794,000","-26,544,000","-28,320,000","-30,038,000","-31,874,000","-32,106,000","-21,496,000","-24,110,000","-20,387,000","-13,130,000","-8,853,000","-2,229,000","-4,695,000","-6,037,000","-8,555,000","-10,425,000","-9,695,000","-2,074,000","-2,789,000","-14,956,000","-14,744,000","-9,626,000","-883,000","-1,903,000",,,,,,,,,,,,,,,,
	MinorityInterest,"683,611,000","686,204,000","674,703,000","677,549,000","677,700,000","676,058,000","674,546,000","675,817,000","701,292,000","719,393,000","718,327,000","732,385,000","742,512,000","752,627,000","787,905,000","788,608,000","799,809,000","809,455,000","816,595,000","813,817,000","818,653,000","828,727,000","815,281,000","815,173,000","828,907,000","847,957,000","856,039,000","879,869,000","885,663,000","912,459,000","960,338,000","616,434,000","613,016,000",,,,,,,,,,
