name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991
		AssetImpairmentCharge,"2,048,000","413,000","0","225,000","1,410,000","414,000","2,730,000","6,359,000","1,740,000","87,561,000","1,259,000","799,000","731,000","307,000","2,099,000","7,258,000","928,000","1,274,000","1,983,000","182,721,000","58,000","119,000","1,377,000","579,000","1,017,000","3,436,000","1,338,000","90,000","931,000","766,000","251,000","7,447,000","418,000","824,000","580,000","350,000","209,000","1,208,000","676,000","283,000","391,000","46,000","17,000","42,000","313,000","747,000","745,000","2,120,000","1,934,000","2,356,000","2,881,000","2,594,000","3,372,000","4,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,"-2,425,000","-268,000","570,000","2,468,000","147,000","-60,000","322,000","149,000","457,000","228,000","126,000","48,000","834,000","109,000","127,000","335,000","664,000","100,000","-39,000","418,000","950,000","853,000","107,000","60,000","2,550,000","461,000","71,000","19,000","147,000","138,000","-237,000","-30,000","411,000","495,000","-525,000","1,740,000",,"470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,,"3,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,025,000","2,828,000",,"2,211,000","2,199,000","2,224,000","1,641,000","1,596,000","1,955,000","2,336,000","2,004,000","1,711,000","1,714,000","1,995,000","1,661,000","1,599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"-71,000","-214,000","-9,000","-19,000","-61,000","-30,000","-15,000","-44,000","58,000","-21,000","-2,178,000","-920,000","-711,000","7,000","-3,000,000","-80,000",,,"-2,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"10,248,000","499,000","2,319,000","3,237,000","2,281,000","2,061,000","4,639,000","2,461,000","2,761,000","2,515,000","13,419,000","2,743,000","3,046,000","2,814,000","4,199,000","2,988,000","4,475,000","4,119,000","3,565,000","5,080,000","4,092,000","3,372,000","3,796,000","3,971,000","4,025,000","4,131,000","6,077,000","4,166,000","4,251,000","3,793,000","3,726,000","3,937,000","3,868,000","3,447,000","-8,540,000","3,879,000","3,719,000","3,044,000","1,138,000","342,000","2,923,000","20,972,000","42,497,000","415,000","1,899,000","890,000","340,000","1,124,000","2,312,000","836,000","628,000","126,000","-40,000","5,219,000","-20,658,000","4,131,000","14,187,000","-25,656,000","3,168,000","152,000","4,423,000","8,273,000","797,000","1,946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,000,000","2,900,000","-2,900,000","-100,000","500,000","200,000","100,000","100,000","-1,500,000","-3,400,000","300,000","500,000","-4,600,000",,,"100,000","-93,900,000","90,100,000","900,000","100,000","100,000","1,100,000","-200,000","100,000",,,"300,000","-100,000","-200,000","200,000"
		ChangeInWorkingCapital,"-33,072,000","-108,896,000","39,203,000","-19,535,000","56,156,000","31,998,000","-31,684,000","-22,360,000","74,342,000","-2,880,000","47,914,000","8,195,000","-21,104,000","-55,215,000","88,673,000","-26,781,000","15,901,000","-20,451,000","81,151,000","-211,000","-29,344,000","-40,303,000","114,045,000","-97,666,000","-28,269,000","-16,118,000","157,233,000","-37,012,000","-132,300,000","-32,805,000","92,690,000","-50,437,000","-52,850,000","-860,000","41,024,000","-47,524,000","-35,189,000","-12,605,000","66,469,000","-27,342,000","-55,874,000","-26,659,000","70,347,000","-11,917,000","-44,779,000","-17,163,000","40,936,000","-16,619,000","-40,894,000","11,407,000","37,940,000","-3,676,000","-4,532,000","1,996,000","-17,904,000","-54,168,000","-23,197,000","67,006,000","51,540,000","-29,554,000","-39,373,000","-19,278,000","37,770,000","-12,197,000","-33,903,000","-32,627,000","49,660,000","-13,423,000","-22,987,000","-11,083,000","36,398,000","6,138,000","-23,996,000","-12,073,000","13,662,000","5,254,000","-6,337,000","-2,645,000","30,464,000","-33,927,000","-12,025,000","1,493,000","19,282,000","-11,910,000","-9,739,000","-37,018,000","26,712,000","-24,816,000","-5,857,000","-13,346,000","16,279,000","-17,000,000","4,200,000","-7,000,000","18,200,000","-10,000,000","-7,100,000","-20,800,000","29,700,000","-13,100,000","-8,800,000","-19,000,000","14,700,000","-8,200,000","-5,200,000","-3,800,000","12,100,000","400,000","-100,000","-3,400,000","31,700,000","9,100,000","-5,600,000","-16,600,000","39,700,000","1,600,000","-21,800,000","-30,300,000","17,900,000","-5,100,000","-24,700,000","-14,000,000","18,100,000","5,800,000"
			ChangeInReceivables,"-4,071,000","-9,977,000","-2,822,000","-5,524,000","14,252,000","-14,186,000","4,971,000","19,411,000","234,000","-28,775,000","5,814,000","-7,752,000","6,293,000","-3,699,000","14,531,000","-10,315,000","11,491,000","-9,395,000","11,492,000","-13,463,000","15,208,000","-12,402,000","10,035,000","-9,090,000","5,623,000","-5,206,000","20,250,000","-24,097,000","2,191,000","-5,013,000","15,357,000","-15,550,000","-338,000","-794,000","11,726,000","-13,877,000","-5,683,000","4,150,000","12,558,000","-15,515,000","2,474,000","-5,338,000","16,083,000","-18,570,000","5,085,000","413,000","2,698,000","-12,066,000","-136,000","-2,581,000","5,979,000","-3,663,000","206,000","-4,773,000","9,535,000","-7,806,000","2,723,000","-2,296,000","4,868,000","-7,103,000","1,392,000","494,000","446,000","-5,150,000","3,252,000","-1,628,000","1,576,000","-5,030,000","-237,000","397,000","990,000","-2,441,000","-2,913,000","-536,000","6,273,000","-4,189,000","4,658,000","-178,000","5,056,000","-7,744,000","5,773,000","-2,695,000","6,593,000","861,000","90,000","-4,029,000","9,937,000","-7,102,000","-779,000","-5,149,000","2,471,000","-4,200,000","2,100,000","300,000","-600,000","1,200,000","-2,600,000","-800,000","12,200,000","-5,900,000","-1,000,000","-1,400,000","10,200,000","-5,600,000","-3,300,000","-1,600,000","11,700,000","300,000","1,900,000","1,600,000",,"-2,900,000","-9,900,000","-10,100,000","22,800,000","-2,400,000","-8,900,000","-7,400,000","8,800,000","-5,300,000","-8,600,000","-7,100,000","10,100,000","-2,300,000"
				ChangesInAccountReceivables,"-4,071,000","-9,977,000","-2,822,000","-5,524,000","14,252,000","-14,186,000","4,971,000","19,411,000","234,000","-28,775,000","5,814,000","-7,752,000","6,293,000","-3,699,000","14,531,000","-10,315,000","11,491,000","-9,395,000","11,492,000","-13,463,000","15,208,000","-12,402,000","10,035,000","-9,090,000","5,623,000","-5,206,000","20,250,000","-24,097,000","2,191,000","-5,013,000","15,357,000","-15,550,000","-338,000","-794,000","11,726,000","-13,877,000","-5,683,000","4,150,000","12,558,000","-15,515,000","2,474,000","-5,338,000","16,083,000","-18,570,000","5,085,000","413,000","2,698,000","-12,066,000","-136,000","-2,581,000","5,979,000","-3,663,000","206,000","-4,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-106,814,000","-126,674,000","58,960,000","-13,517,000","-25,583,000","-9,031,000","83,427,000","-5,791,000","29,597,000","-30,708,000","109,587,000","-25,566,000","-80,484,000","-1,607,000","133,221,000","-59,680,000","-55,594,000","-15,263,000","162,826,000","-29,775,000","-87,027,000","-14,418,000","150,957,000","-62,179,000","-118,357,000","-15,817,000","209,351,000","-45,797,000","-99,105,000","-36,622,000","132,384,000","-66,219,000","-78,631,000","-18,489,000","128,451,000","-63,441,000","-118,727,000","-4,669,000","98,634,000","-40,975,000","-109,802,000","-8,906,000","107,784,000","-68,304,000","-69,738,000","-12,066,000","92,372,000","-52,344,000","-79,832,000","-4,541,000","76,610,000","-25,744,000","-34,184,000","7,345,000","75,736,000","-51,628,000","-43,113,000","15,675,000","95,417,000","-48,391,000","-65,155,000","-21,382,000","85,304,000","-12,870,000","-83,666,000","-17,125,000","62,149,000","-22,109,000","-53,603,000","-9,889,000","58,537,000","-2,356,000","-47,305,000","-14,068,000","38,685,000","7,521,000","-49,671,000","4,853,000","31,151,000","2,289,000","-58,614,000","-592,000","40,558,000","-1,582,000","-35,193,000","-12,724,000","18,866,000","-12,665,000","-28,635,000","-3,338,000","20,018,000","-10,600,000","-14,600,000","4,900,000","10,700,000","-1,500,000","-15,000,000","-6,500,000","10,300,000","-5,200,000","-15,300,000","-12,300,000","7,700,000","-9,200,000","-7,800,000","-1,700,000","7,100,000","-4,200,000","-100,000","3,500,000","21,400,000","2,500,000","5,000,000","-3,400,000","18,900,000","1,000,000","-9,000,000","-14,900,000","6,200,000","-6,300,000","-14,100,000","-13,000,000","13,000,000","-400,000"
			ChangeInPrepaidAssets,"42,179,000","-3,490,000","13,677,000","5,969,000","26,023,000","12,719,000","-67,216,000","-4,242,000","-8,765,000","-17,619,000","5,227,000","9,343,000","-2,498,000","4,156,000","-2,167,000","3,897,000","-8,138,000","-2,708,000","7,602,000","9,614,000","-19,023,000","-2,218,000","3,816,000","3,069,000","-10,726,000","1,583,000","3,280,000","5,080,000","-12,965,000","-4,274,000","5,959,000","12,480,000","-13,430,000","-4,830,000","4,492,000","2,434,000","-20,286,000","4,475,000","-2,734,000","15,973,000","-15,048,000","-2,715,000","9,261,000","14,498,000","-17,884,000","-589,000","3,340,000","6,307,000","-8,481,000","-1,333,000","8,593,000","3,216,000","-4,608,000","-4,047,000","-10,756,000","-1,228,000","997,000","-2,065,000","17,439,000","1,882,000","-14,814,000","-6,681,000","2,747,000","-376,000","-893,000","115,000","-344,000","-77,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"53,941,000","47,867,000","-45,139,000","6,139,000","45,074,000","48,616,000","-11,142,000","-27,153,000","18,082,000","42,112,000","-65,651,000","33,328,000","56,296,000","-55,093,000","-50,807,000","41,548,000","66,923,000","6,077,000","-106,514,000","30,643,000","59,209,000","-13,014,000","-62,433,000","-26,515,000","97,343,000","-170,000","-80,820,000","23,013,000","-22,630,000","12,052,000","-54,910,000","29,754,000","85,617,000","19,879,000","-113,596,000","19,291,000","117,258,000","-12,055,000","-92,408,000","12,486,000","65,915,000","-11,556,000","-98,281,000","63,993,000","47,549,000","-6,016,000","-56,550,000","38,235,000","49,936,000","23,617,000","-49,015,000","22,691,000","32,901,000","6,525,000","-98,279,000","12,918,000","53,069,000","6,527,000","-79,743,000","15,176,000","35,877,000","28,260,000","-63,523,000","-6,201,000","47,859,000","12,797,000","-36,530,000","990,000","30,699,000","13,585,000","-28,232,000","-2,572,000","25,165,000","-1,263,000","-31,857,000","6,505,000","37,295,000","-7,638,000","-10,409,000","-31,466,000","51,523,000","4,669,000","-23,087,000","-9,838,000","25,081,000","-20,368,000","-1,138,000","-2,445,000","23,002,000","-4,316,000","737,000","-100,000","17,000,000","-13,600,000","5,800,000","-6,100,000","7,600,000","-11,000,000","8,500,000","-1,200,000","7,000,000","-5,500,000","-2,800,000","7,000,000","5,800,000","-1,000,000","-6,600,000","2,100,000","-2,400,000","-6,100,000","-10,800,000","6,200,000","-200,000","-2,200,000","-4,900,000","4,800,000","-1,300,000","-9,300,000",,,,,,
				ChangeInPayable,"81,040,000","92,061,000","-42,551,000","9,633,000","21,897,000","14,784,000","-2,797,000","-23,250,000","-2,383,000","58,061,000","-62,089,000","30,892,000","53,669,000","-32,805,000","-67,559,000","37,599,000","58,739,000","14,249,000","-84,671,000","4,719,000","67,916,000","4,699,000","-80,665,000","-15,698,000","97,691,000","23,199,000","-89,252,000","12,838,000","37,727,000","41,192,000","-66,222,000","7,539,000","59,884,000","26,445,000","-119,578,000","16,707,000","104,525,000","18,196,000","-85,273,000","2,934,000","55,981,000","8,405,000","-111,562,000","43,082,000","53,567,000","13,712,000","-80,851,000","21,811,000","53,361,000","19,320,000","-56,649,000","20,951,000","36,022,000","11,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
