name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"9,713,132,999","12,308,661,814","13,019,086,305","8,594,498,529","7,843,609,486","6,748,426,944","6,454,332,726","5,664,565,924","5,128,586,514","4,770,748,540","5,196,940,011","4,881,125,653","4,199,564,257","3,466,958,184","2,853,005,552","2,910,842,716","2,537,879,585","2,259,732,627","2,264,011,297","2,034,654,528","1,943,040,751","1,494,779,052","1,531,473,791","1,504,456,786","1,385,180,296","1,003,822,456","904,139,375","761,191,176","802,655,710","868,112,602","681,537,896","595,946,829","361,986,225","360,447,347","337,390,495"
EnterpriseValue,"11,344,243,999","13,819,915,814","14,501,257,305","9,991,627,529","9,181,428,486","8,030,620,944","7,359,648,726","6,559,206,924","6,162,283,514","5,792,060,540","6,099,649,011","5,625,687,653","4,839,607,257","4,202,822,184","3,585,413,552","3,664,296,716","3,340,765,585","3,081,766,627","3,001,953,297","2,669,717,528","2,527,708,751","2,066,089,052","2,063,302,791","1,975,887,786","1,822,788,296","1,416,775,456","1,234,114,375","1,047,536,176","1,024,655,710","1,216,612,602","890,807,896","956,547,829","568,560,225","543,941,347","456,383,495"
PeRatio,"66.886","93.238","119.279","85.985","93.361","98.824","84.672","99.478","86.313","87.255","108.738","110.05","118.735","87.341","68.535","88.778","55.07","59.979","67.814","62.217","68.6","62.556","82.821","89.115","426.345","605.333","1,636",,,,,,,,
PsRatio,"17.591","23.105","26.471","19.483","20.313","18.519","18.317","17.491","16.236","16.549","18.951","18.393","16.743","14.814","12.223","13.245","13.459","12.81","13.364","13.718","13.533","11.278","11.907","12.218","11.687","10.528","9.644","7.789","7.632","7.717","15.628","8.128","8.362","8.373","9.105"
PbRatio,"1.969","2.659","3.188","2.6","2.516","2.247","2.432","2.136","2.163","2.062","2.384","2.278","2.278","2.17","1.788","1.91","2.297","1.962","1.985","2.272","2.28","1.753","1.834","1.79","2.084","1.493","1.337","1.114","1.166","1.67","1.305","1.977","1.187","1.177","1.09"
EnterprisesValueRevenueRatio,"23.001","98.187","109.269","86.586","87.991","80.508","83.075","78.328","77.14","74.656","82.294","83.828","75.949","70.392","63.753","67.13","64.548","63.494","65.431","61.601","69.131","58.818","59.726","59.74","59.553","51.512","47.168","44.536","45.658","57.761","45.505","53.875","38.63","40.547","36.663"
EnterprisesValueEBITDARatio,"32.121","136.758","159.411","111.902","127.772","106.311","128.257","97.452","118.323","115.279","104.049","124.382","103.563","107.259","84.295","103.031","98.125","76.304","77.932","101.7","65.363","88.605","76.811","97.787","62.471","88.854","84.246","77.178","82.7","102.841","86.002","101.104","73.897","80.644","82.648"
