name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015
		AssetImpairmentCharge,,,,"1,500,000",,,,"8,400,000","3,700,000","0","0","6,100,000","0","100,000","2,700,000",,,,,,,,,,,,,
		StockBasedCompensation,"8,900,000","2,200,000","2,300,000","2,400,000","2,000,000","1,500,000","1,900,000","600,000","1,700,000","2,900,000","2,600,000","-100,000","2,500,000","3,400,000","1,400,000","1,200,000","1,403,000","1,947,000","1,750,000","496,000","314,000","311,000","25,506,000","7,394,000","1,052,000","5,563,000","5,683,000","475,000"
		OtherNonCashItems,"1,600,000","400,000","400,000","400,000","400,000","600,000","600,000","700,000","600,000","700,000","500,000","500,000","500,000","600,000","400,000","600,000","418,000","441,000","441,000","454,000","422,000","341,000","627,000","1,115,000","656,000","590,000","601,000","614,000"
		ChangeInWorkingCapital,"75,200,000","21,900,000","-16,900,000","38,400,000","31,800,000","3,200,000","-13,200,000","53,300,000","-12,500,000","28,400,000","-19,100,000","31,600,000","41,600,000","-20,200,000","-44,300,000","14,300,000","-54,154,000","7,932,000","-82,978,000","51,131,000","-31,785,000","-52,236,000","-45,230,000","56,527,000","-19,434,000","-32,613,000","-2,347,000","17,204,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,"-37,000,000","19,513,000","-27,735,000","22,922,000","-2,712,000","-22,223,000","-10,408,000","-4,381,000","-20,308,000","-8,135,000","-35,142,000","11,157,000","7,268,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,"-37,000,000","19,513,000","-27,735,000","22,922,000","-2,712,000","-22,223,000","-10,408,000","-4,381,000","-20,308,000","-8,135,000","-35,142,000","11,157,000","7,268,000"
			ChangeInInventory,,,,,,,,,,,,,,,,"-5,600,000","-47,025,000","2,831,000","-24,706,000","9,310,000","-39,198,000","-30,337,000","-1,636,000","32,569,000","-2,380,000","-20,862,000","-17,381,000","32,372,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,"51,800,000","-22,581,000","43,277,000","-77,696,000","47,751,000","24,469,000","40,000","-23,773,000","23,157,000","-3,554,000","13,324,000","7,877,000","-26,612,000"
				ChangeInPayable,,,,,,,,,,,,,,,,"54,400,000","-19,230,000","44,398,000","-73,468,000","46,838,000","27,683,000","2,438,000","-22,260,000","23,636,000","-2,407,000","14,419,000","9,157,000","-25,436,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,"54,400,000","-19,230,000","44,398,000","-73,468,000","46,838,000","27,683,000","2,438,000","-22,260,000","23,636,000","-2,407,000","14,419,000","9,157,000","-25,436,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,"-2,600,000","-3,351,000","-1,121,000","-4,228,000","913,000","-3,214,000","-2,398,000","-1,513,000","-479,000","-1,147,000","-1,095,000","-1,280,000","-1,176,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,"-600,000","-9,720,000","-1,202,000","-678,000","1,506,000","2,169,000","917,000","-5,805,000","-643,000","-1,071,000","4,310,000","-3,287,000","1,111,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,"-1,600,000","6,064,000","-12,978,000","-15,086,000","3,927,000","6,996,000","-4,221,000","-28,938,000","12,386,000","5,046,000","8,802,000","-7,567,000","2,535,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,"7,300,000","-405,000","3,739,000","12,266,000","-8,651,000","-3,998,000","-8,227,000","19,303,000","9,366,000","-9,340,000","-3,045,000","6,854,000","530,000"
InvestingCashFlow,"-19,400,000","-1,500,000","-4,400,000","-10,800,000","-2,700,000","-3,800,000","7,100,000","11,900,000","48,300,000","-57,200,000","-1,300,000","-5,300,000","800,000","11,900,000","-7,200,000","-10,500,000","-19,918,000","-16,311,000","-72,871,000","-18,033,000","-14,392,000","-158,391,000","-38,286,000","-16,813,000","-13,245,000","-40,588,000","-13,784,000","-6,680,000"
	CashFlowFromContinuingInvestingActivities,"-19,400,000","-1,500,000","-4,400,000","-10,800,000","-2,700,000","-3,800,000","7,100,000","11,900,000","48,300,000","-57,200,000","-1,300,000","-5,300,000","800,000","11,900,000","-7,200,000","-10,500,000","-19,918,000","-16,311,000","-72,871,000","-18,033,000","-14,392,000","-158,391,000","-38,286,000","-16,813,000","-13,245,000","-40,588,000","-13,784,000","-6,680,000"
		NetPPEPurchaseAndSale,"-24,600,000","-4,000,000","-4,500,000","-10,800,000","-5,300,000","-5,700,000","-2,900,000","-3,800,000","-2,500,000","-4,600,000","-5,900,000","-6,700,000","-21,800,000","11,900,000","-7,200,000","-10,600,000","-9,375,000","-17,100,000","-14,925,000","-16,814,000","-12,784,000","-25,438,000","-17,705,000","-16,815,000","-6,809,000","-16,910,000","-5,734,000","-6,680,000"
			PurchaseOfPPE,"-24,600,000","-4,000,000","-4,500,000","-10,800,000","-5,300,000","-5,700,000","-2,900,000","-3,800,000","-2,500,000","-4,600,000","-5,900,000","-6,700,000","-4,700,000","-3,100,000","-9,300,000","-12,900,000","-9,942,000","-19,012,000","-18,846,000","-19,775,000","-14,606,000","-26,340,000","-18,624,000","-17,976,000","-7,565,000","-17,267,000","-5,734,000","-6,680,000"
			SaleOfPPE,,,,,,,,,,,,"1,400,000","5,500,000","15,000,000","2,100,000","2,300,000","567,000","1,912,000","3,921,000","2,961,000","1,822,000","902,000","919,000","1,161,000","756,000","357,000","0",
		NetBusinessPurchaseAndSale,,,,"2,000,000","0","0","0","11,100,000","48,900,000","-53,900,000","1,100,000","0","0","0","0","100,000","-10,543,000","789,000","-57,946,000","-1,219,000","-1,608,000","-132,953,000","-20,581,000","2,000","-6,436,000","-23,678,000","-8,050,000",
			PurchaseOfBusiness,,,,"0","0",,,"7,500,000","0",,,"0","0","0","0","100,000","-10,543,000","789,000","-57,946,000","-1,219,000","-1,608,000","-132,953,000","-20,581,000","2,000","-6,436,000","-23,678,000","-8,050,000",
			SaleOfBusiness,,,,"2,000,000","0","0","0","3,600,000","48,900,000","900,000","1,100,000",,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"3,200,000","2,500,000","100,000","-2,000,000","2,600,000","1,900,000","10,000,000","4,600,000","1,900,000","1,300,000","3,500,000","1,400,000",,,,,,,,,,,,,,,,"0"
FinancingCashFlow,"-131,000,000","-37,600,000","8,700,000","-42,800,000","-59,300,000","-32,800,000","-11,300,000","-48,500,000","-55,500,000","-23,900,000","78,600,000","-41,700,000","-48,700,000","-19,100,000","48,200,000","-29,900,000","34,359,000","-11,745,000","140,186,000","-71,418,000","15,665,000","182,348,000","76,349,000","-76,411,000","27,317,000","55,879,000","7,928,000","-26,117,000"
	CashFlowFromContinuingFinancingActivities,"-131,000,000","-37,600,000","8,700,000","-42,800,000","-59,300,000","-32,800,000","-11,300,000","-48,500,000","-55,500,000","-23,900,000","78,600,000","-41,700,000","-48,700,000","-19,100,000","48,200,000","-29,900,000","34,359,000","-11,745,000","140,186,000","-71,418,000","15,665,000","182,348,000","76,349,000","-76,411,000","27,317,000","55,879,000","7,928,000","-26,117,000"
		NetIssuancePaymentsOfDebt,"-63,000,000","-13,000,000","41,000,000","-35,000,000","-56,000,000","-27,000,000","-10,400,000","-48,500,000","-54,600,000","-17,300,000","82,000,000","-39,500,000","-43,000,000","-11,000,000","51,200,000","-20,000,000","71,875,000","-2,688,000","142,313,000","-70,375,000","18,508,000","-64,501,000","79,600,000","-75,499,000","27,646,000","76,067,000","9,329,000","-26,114,000"
			NetLongTermDebtIssuance,"175,000,000","-41,000,000","41,000,000","175,000,000","0","-293,000,000","-10,400,000","-48,500,000","-54,600,000","-17,300,000","82,000,000","-39,500,000","-43,000,000","-11,000,000","51,200,000","-20,000,000","71,875,000","-2,688,000","142,313,000","-70,375,000","18,508,000","-64,501,000","79,600,000","-75,499,000","27,646,000","76,067,000","9,329,000","-26,114,000"
				LongTermDebtIssuance,,,"41,000,000",,,,,"-13,000,000","-51,700,000","-17,300,000","82,000,000","0","0","-2,000,000","51,200,000","-20,000,000","71,875,000","-2,688,000","142,313,000","-70,375,000","18,508,000","123,149,000","79,600,000","-55,142,000","27,706,000","75,917,000","13,296,000",
				LongTermDebtPayments,"0","0","0","0","0","-293,000,000","-10,400,000","-35,500,000",,,,"-39,500,000","-43,000,000",,,"0","0",,,"0","0","-187,650,000","0","-20,357,000","-60,000","150,000","-3,967,000","-13,866,000"
			NetShortTermDebtIssuance,,,,,"-56,000,000",,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,"-56,000,000",,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-49,800,000","-21,500,000","-24,400,000",,,,,"0","0",,,"0","-3,000,000",,,"-7,800,000","-40,666,000",,,"-253,914,000","321,000","253,593,000","-3,251,000","-531,000","-329,000","-19,484,000","-1,401,000","-3,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,"0","0",,,"-253,914,000","321,000",,,,,,,"0"
			CommonStockPayments,"-49,800,000","-21,500,000","-24,400,000",,,,,"0","0",,,"0","-3,000,000",,,"-7,800,000","-40,666,000",,,"0","0","0","-3,251,000","-531,000","-329,000","-19,484,000","-1,401,000","-3,000"
		CashDividendsPaid,"-13,000,000","-3,100,000","-3,300,000","-3,300,000","-3,300,000","0","0","0","-3,200,000","-3,200,000","-3,100,000","-3,100,000","-3,100,000","-3,200,000","-3,100,000","-3,100,000","-3,264,000","-3,229,000","-3,207,000","-3,188,000",,,,,,,,"0"
			CommonStockDividendPaid,"-13,000,000",,,,,,"0","0","-3,200,000","-3,200,000","-3,100,000","-3,100,000","-3,100,000","-3,200,000","-3,100,000","-3,100,000","-3,264,000","-3,229,000","-3,207,000","-3,188,000",,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,"100,000","6,854,000","-936,000","1,582,000",,,,,,,,,
		NetOtherFinancingCharges,"-7,200,000","0","-4,600,000","-2,600,000","0","-5,800,000","-900,000","-800,000","2,300,000","-3,400,000","-300,000","300,000","400,000","400,000","100,000","900,000","-440,000","-58,000","-502,000","-97,000","27,000",,,"-381,000","0",,,"0"
EndCashPosition,"5,900,000","5,900,000","13,900,000","13,300,000","9,200,000","7,700,000","9,100,000","11,400,000","17,300,000","21,500,000","67,300,000","3,300,000","19,800,000","6,500,000","13,500,000","11,900,000","14,700,000","13,152,000","12,743,000","17,838,000","14,132,000","13,950,000","15,137,000","10,821,000","17,266,000","3,105,000","1,087,000","4,968,000"
	ChangesInCash,"-1,800,000","-8,000,000","600,000","4,100,000","1,500,000","-1,400,000","-2,300,000","-5,900,000","-4,200,000","-45,800,000","64,000,000","-16,500,000","13,300,000","-7,000,000","1,600,000","-2,800,000","1,586,000","409,000","-5,095,000","3,706,000","182,000","-1,187,000","4,316,000","-6,445,000","14,161,000","2,018,000","-3,881,000","4,386,000"
	BeginningCashPosition,"7,700,000","13,900,000","13,300,000","9,200,000","7,700,000","9,100,000","11,400,000","17,300,000","21,500,000","67,300,000","3,300,000","19,800,000","6,500,000","13,500,000","11,900,000","14,700,000","13,152,000","12,743,000","17,838,000","14,132,000","13,950,000","15,137,000","10,821,000","17,266,000","3,105,000","1,087,000","4,968,000","582,000"
IncomeTaxPaidSupplementalData,,,,,,,"11,500,000",,"200,000",,,,,,,"600,000","318,000","14,878,000","4,000","-244,000","1,009,000","158,000","10,378,000","752,000","47,000","688,000","4,358,000","8,155,000"
InterestPaidSupplementalData,"10,900,000","2,800,000","2,800,000","2,500,000","2,800,000",,,"2,300,000","6,000,000","7,400,000","7,500,000","11,000,000","7,000,000","8,200,000","7,400,000","6,800,000","6,379,000","5,666,000","4,655,000","5,029,000","4,182,000","7,293,000","10,314,000","3,460,000","10,206,000","2,028,000","10,095,000","1,610,000"
CapitalExpenditure,"-24,600,000","-4,000,000","-4,500,000","-10,800,000","-5,300,000","-5,700,000","-2,900,000","-3,800,000","-2,500,000","-4,600,000","-5,900,000","-6,700,000","-4,700,000","-3,100,000","-9,300,000","-12,900,000","-9,942,000","-19,012,000","-18,846,000","-19,775,000","-14,606,000","-26,340,000","-18,624,000","-17,976,000","-7,565,000","-17,267,000","-5,734,000","-6,680,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,"0","0",,,"-253,914,000","321,000",,,,,,,"0"
IssuanceOfDebt,"-63,000,000","-13,000,000","41,000,000","-35,000,000","-56,000,000",,,"-13,000,000","-51,700,000","-17,300,000","82,000,000","0","0","-2,000,000","51,200,000","-20,000,000","71,875,000","-2,688,000","142,313,000","-70,375,000","18,508,000","123,149,000","79,600,000","-55,142,000","27,706,000","75,917,000","13,296,000",
RepaymentOfDebt,"0","0","0","0","0","-293,000,000","-10,400,000","-35,500,000",,,,"-39,500,000","-43,000,000",,,"0","0",,,"0","0","-187,650,000","0","-20,357,000","-60,000","150,000","-3,967,000","-13,866,000"
RepurchaseOfCapitalStock,"-49,800,000","-21,500,000","-24,400,000",,,,,"0","0",,,"0","-3,000,000",,,"-7,800,000","-40,666,000",,,"0","0","0","-3,251,000","-531,000","-329,000","-19,484,000","-1,401,000","-3,000"
FreeCashFlow,"124,000,000","27,100,000","-8,200,000","46,900,000","58,200,000","29,500,000","-1,000,000","26,900,000","500,000","30,700,000","-19,200,000","23,800,000","56,500,000","-2,900,000","-48,700,000","24,700,000","-22,797,000","9,453,000","-91,256,000","73,382,000","-15,697,000","-51,484,000","-52,371,000","68,803,000","-7,476,000","-30,540,000","-3,759,000","30,503,000"
