name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
MarketCap,"10,679,570,152","12,194,548,058","12,868,657,812","11,495,380,173","10,847,252,628","9,604,459,814","7,714,753,932","6,433,266,944","7,764,513,704","6,501,228,002","10,544,272,329","11,613,660,928","11,180,197,437","11,305,738,730","9,829,746,752","10,957,407,107","10,517,003,281","9,994,383,944","11,854,716,899","10,553,271,826","10,632,701,707","11,268,176,260","7,204,813,517","8,070,380,398","8,301,208,725","7,277,479,572","6,593,660,141","5,826,389,723","5,540,277,865","6,387,616,224","5,975,089,940","4,996,599,378","5,119,196,037","4,694,137,275","4,257,753,509","4,446,169,638","4,654,427,388","4,797,991,339","4,243,586,629","4,382,777,466","4,277,974,714","3,999,799,281","3,382,596,243","3,164,827,695","3,938,599,471","3,893,374,554","3,458,901,473","3,231,295,739","2,815,912,516","3,056,958,325","2,858,767,717","2,975,657,671","2,794,261,018","1,834,304,321","3,224,012,489","4,668,326,542","4,136,602,574","4,528,160,441","4,487,815,633","5,342,915,791","4,900,269,021","5,804,851,976","5,395,136,669","4,736,605,554","4,270,743,029","4,597,827,758","4,006,615,919","3,899,255,534","3,619,604,502","3,004,862,006","3,479,617,436","2,907,403,986","2,611,344,793","2,836,243,377","2,387,332,086","2,196,644,529","1,956,021,889","1,990,326,660","1,929,647,966","1,815,364,030","1,725,305,302","1,686,342,884","1,598,440,265","1,482,528,182","1,461,222,198","1,436,469,275","1,347,803,874","1,305,474,568","1,308,769,920","1,116,088,793","1,138,500,000","1,214,464,020","1,268,710,079","1,084,342,875","622,755,250","642,355,752","701,565,375","723,449,432","561,152,696","542,142,250","552,275,750","329,640,250","344,242,500","232,319,625","197,143,500","117,112,500","159,200,250","116,518,875","112,319,000","103,904,000","108,121,250","101,328,000","110,105,375","113,202,375"
EnterpriseValue,"14,436,011,152","16,036,183,058","16,477,309,812","15,079,723,173","14,581,351,628","13,371,860,814","11,646,812,932","10,364,174,944","11,667,823,704","10,528,128,002","14,611,838,329","15,482,302,928","15,046,273,437","14,978,418,730","13,506,589,752","14,751,756,107","14,269,367,281","13,543,990,944","15,353,303,899","14,039,031,826","14,078,072,707","13,222,340,260","9,116,532,517","10,354,657,398","10,434,371,725","9,438,101,572","8,918,432,141","8,112,975,723","7,823,515,865","8,620,197,224","8,222,624,940","7,315,926,378","7,409,727,037","6,793,150,275","6,384,488,509","6,604,150,638","6,887,468,388","7,042,533,339","6,488,128,629","6,748,046,466","6,599,217,714","6,245,837,281","5,686,741,243","5,468,972,695","6,165,336,471","6,025,081,554","5,805,910,473","5,470,377,079","4,999,726,512","5,104,378,325","4,926,566,717","5,191,573,671","5,018,464,018","4,352,339,321","5,323,248,489","7,054,556,542","6,564,660,574","6,882,448,441","6,752,122,633","7,403,344,791","6,821,037,021","7,621,191,976","7,260,743,669","6,554,654,554","6,088,792,029","6,331,619,758","5,834,972,919","5,727,612,534","5,281,704,502","4,617,310,006","5,077,387,436","4,536,243,986","4,187,676,793","4,349,282,377","3,885,240,269","3,703,574,388","3,470,917,847","3,391,962,683","3,217,230,273","3,198,722,165","3,157,450,937","3,089,906,480","3,002,003,861","2,767,093,208","2,936,847,044","2,677,249,648","2,510,666,505","2,358,728,981","2,362,024,333","2,126,981,907","2,131,045,186","2,133,464,020","2,299,910,079","1,630,642,875","1,150,961,652","1,120,955,752","1,109,065,375","1,119,149,432","592,697,787","782,242,250","908,675,750","634,540,250","409,650,456","405,119,625","322,643,500","232,712,500","281,800,250","239,018,875","234,819,000","224,504,000","212,421,250","205,628,000","212,605,375","198,702,375"
PeRatio,"22.288","33.651","38.853","50.246","72.807","218.115","100.08","53.135","58.283","23.936","48.412","50.898","46.624","51.997","43.303","48.194","44.295","71.194","92.051","196.063","189.871","69.654","57.826","50.848","57.357","55.037","35.204","32.982","31.755","37.8","54.513","64.855","73.263","74",,,,,,"105.935","118.925","127.086",,,,,,"61.672",,,,,"60.19","23.513","25.38","30.875","30.792","34.084","28.535","35.206","31.757","42.411","44.415","50.19","45.365","47.317","33.118","32.275","29.333","26.758","32.398","25.13","22.819","25.259","22.263","23.622","23.959","25.543","24","19.136","17.754","17.172","16.42","15.701","16.933","16.779","15.584","15.292","15.333","11.97","12.422","14.094","15.13","13.393","12.714","12.887","14.115","15.831","22.511","25.476","27.525","28.158","27.344","24.861","26.763","22.5","23","23.191","22.368","20.253",,,,
ForwardPeRatio,"30.864","37.879","34.13","34.965","51.546","59.524","33.557","31.949","33.113","22.472","46.083","51.02","45.662","43.29",,"38.314","39.216","40.323","48.309","47.17","46.729","67.114","40.486","45.662",,,,,,"49.02","45.872","53.763","55.556","51.02","55.249","58.14","61.35","30.769","53.192","54.645","61.728","65.79","64.516","67.114","86.207","74.074","75.188",,,"60.606",,,"36.765",,"47.393","67.568","59.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"5.112","6.293","1.374","1.736","2.883","3.331","7.433","7.084","3.917","2.657","9.695","10.757","11.428","6.615",,,,,,,,,,,,,,,,"1.982","1.858","2.173","2.248","2.061","2.234","2.35","2.478","1.245","11.924","12.304","13.856","11.653","8.884","11.163","16.267","9.873","9.977",,,"17.351",,,"7.342",,"9.482","13.541","12.004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.873","10.442","11.408","10.771","10.813","9.457","7.359","5.891","6.812","5.69","9.408","10.432","9.994","10.241","9.083","10.171","9.971","9.585","11.279","10.213","10.282","10.945","11.369","12.694","13.861","12.461","11.462","10.553","10.046","11.688","11.131","9.626","10.192","9.545","8.38","8.807","9.188","9.589","8.54","8.591","8.467","8.049","6.68","6.274","7.615","7.968","6.648","6.627","5.62","6.077","5.962","5.401","5.281","3.723","6.644","9.54","8.583","9.705","9.916","12.347","11.416","13.676","12.82","11.592","10.478","11.133","9.037","8.807","8.581","7.394","8.677","7.139","6.621","7.351","6.303","5.374","6.554","5.062","4.986","4.496","4.411","4.318","4.129","3.842","3.881","3.935","3.87","3.948","3.959","3.37","3.605","4.158","4.379","7.041","4.489","4.596","5.324","5.541","6.308","6.008","5.765","6.077","6.196","5.13","3.905","3.261","3.567","3.645","3.516","3.373",,,,
PbRatio,"1.742","2.02","2.12","1.926","1.817","1.605","1.277","1.051","1.252","1.046","1.684","1.843","1.756","1.763","1.509","1.675","1.599","1.49","1.794","1.591","1.597","4.972","3.203","4.382","4.822","4.209","4.243","3.745","3.587","4.039","3.93","3.42","3.451","3.092","2.839","2.967","3.248","3.427","3.019","2.97","2.828","2.6","2.159","2.027","2.505","2.44","2.425","2.161","1.84","1.946","1.787","1.91","1.656","1.298","2.206","2.984","2.648","2.893","2.813","3.331","3.091","3.678","3.481","3.047","2.748","2.978","2.668","2.596","2.776","2.308","2.679","2.303","2.176","2.37","1.98","1.871","1.856","1.648","1.593","1.541","1.464","1.424","1.35","1.251","1.23","1.206","1.098","1.072","1.075","0.905","0.939","0.766","0.917","0.827","1.131","1.018","1.27","1.339","1.093","1.088","1.538","1.425","1.665","1.439","1.337","0.797","1.611","1.164","1.122","1.026","1.05","0.984","1.058","1.162"
EnterprisesValueRevenueRatio,"12.081","52.849","55.493","49.06","50.778","48.678","45.062","42.661","50.485","37.116","50.607","54.848","54.541","52.325","47.465","53.005","50.706","48.95","57.992","53.555","53.876","67.416","57.135","67.78","68.462","63.077","61.015","57.106","55.435","61.398","60.387","54.777","54.931","50.969","52.968","54.084","54.731","55.854","53.887","56.228","50.854","49.03","47.104","43.492","48.023","47.399","48.356","45.287","41.235","41.043","41.703","38.818","43.091","36.373","40.608","57.448","53.206","57.522","56.576","63.287","62.716","71.416","69.718","62.052","55.95","60.841","63.3","61.175","47.376","45.407","47.854","45.825","43.651","45.395","53.198","34.729","34.207","34.791","35.286","30.688","33.121","32.666","29.268","28.317","30.826","28.79","24.74","25.462","27.382","26.194","23.655","26.735","28.641","31.419","39.831","30.214","30.893","27.164","21.178","28.865","36.493","35.449","31.639","33.207","28.807","21.954","29.052","27.473","28.636","28.063","26.889","27.056","29.944","33.117"
EnterprisesValueEBITDARatio,"15.514","51.492","90.605","65.466","70.475","68.269","70.954","75.024","81.006","167.552","71.255","83.363","78.552","71.929","73.48","77.048","82.624","76.532","86.386","74.68","81.913","204.178","92.725","164.97","101.523","92.876","108.132","87.956","83.643","94.905","71.151","83.295","81.379","77.999","80.861","80.475","84.532","88.237","190.945","93.235","109.948","78.288","81.305","75.654","77.594","77.736","115.044","73.5","66.838","67.616","72.196","61.233","69.928","59.254","62.446","88.158","79.934","90.148","94.566","95.228","97.836","109.692","127.426","90.682","83.905","95.194","97.855","94.204","67.576","67.122","76.275","68.845","64.561","66.28","99.41","48.337","48.498","48.884","49.312","43.223","47.311","46.673","40.881","39.575","43.8","40.967","39.322","35.839","33.947","36.563","-18.618","15.981","20.21","19.765","-15.303","19.294","20.202","18.873","-13.295","18.319","23.419","22.501","-15.899","20.669","17.925","13.689","17.949","16.952","17.524","17.27","15.852","16.994","18.983","20.698"
