name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"474,517,000","73,879,000","145,005,000","131,301,000","124,332,000","-142,574,000","174,780,000","44,846,000","76,436,000","-108,768,000","57,366,000","55,928,000","153,048,000","-109,990,000","22,752,000","117,043,000","96,434,000","-98,108,000","9,028,000","92,718,000","86,563,000","-86,444,000","3,413,000","66,248,000","100,115,000","-84,483,000","50,483,000","40,051,000","53,144,000","-81,044,000","13,317,000","33,867,000","93,483,000","-82,025,000","-8,457,000","30,525,000","89,093,000","-65,953,000","67,000","24,429,000","81,336,000","-45,389,000","-7,316,000","37,894,000","12,678,000","-9,409,000","-12,120,000","22,826,000","46,768,000","-38,480,000","-12,717,000","19,469,000","29,294,000","-983,000","-17,585,000","26,735,000","41,205,000","-17,313,000","-16,629,000","5,500,000","32,670,000","-22,704,000","-28,754,000","-691,000","28,802,000","-3,395,000","-13,977,000","9,236,000","38,192,000","-21,588,000","-23,235,000","28,699,000","23,036,000","16,788,000","-15,469,000","11,718,000","-7,494,000","16,873,000","-7,169,000","26,045,000","11,688,000","22,400,000","-1,175,000","6,313,000","10,673,000","-8,807,000","-7,457,000","3,441,000","8,039,000","11,384,000","1,100,000","7,000,000","4,100,000","9,200,000"
	CashFlowFromContinuingOperatingActivities,"474,517,000","73,879,000","145,005,000","131,301,000","124,332,000","-142,574,000","174,780,000","44,846,000","76,436,000","-108,768,000","57,366,000","55,928,000","153,048,000","-109,990,000","22,752,000","117,043,000","96,434,000","-98,108,000","9,028,000","92,718,000","86,563,000","-86,444,000","3,413,000","66,248,000","100,115,000","-84,483,000","50,483,000","40,051,000","53,144,000","-81,044,000","13,317,000","33,867,000","93,483,000","-82,025,000","-8,457,000","30,525,000","89,093,000","-65,953,000","67,000","24,429,000","81,336,000","-45,389,000","-7,316,000","37,894,000","12,678,000","-9,409,000","-12,120,000","22,826,000","46,768,000","-38,480,000","-12,717,000","19,469,000","29,294,000","-983,000","-17,585,000","26,735,000","41,205,000","-17,313,000","-16,629,000","5,500,000","32,670,000","-22,704,000","-28,754,000","-691,000","28,802,000","-3,395,000","-13,977,000","9,236,000","38,192,000","-21,588,000","-23,235,000","28,699,000","23,036,000","16,788,000","-15,469,000","11,718,000","-7,494,000","16,873,000","-7,169,000","26,045,000","11,688,000","22,400,000","-1,175,000","6,313,000","10,673,000","-8,807,000","-7,457,000","3,441,000","8,039,000","11,384,000","1,100,000","7,000,000","4,100,000","9,200,000"
		NetIncomeFromContinuingOperations,"231,403,000","71,211,000","25,032,000","73,795,000","61,365,000","48,545,000","43,300,000","42,711,000","47,218,000","42,402,000","35,497,000","41,976,000","35,710,000","31,555,000","25,171,000","29,471,000","42,820,000","37,110,000","18,299,000","20,097,000","28,783,000","27,949,000","14,269,000","6,897,000","23,279,000","23,402,000","8,086,000","3,744,000","18,715,000","17,553,000","5,153,000","8,912,000","15,161,000","12,295,000","15,103,000","-15,298,000","13,224,000","21,569,000",,,,,,,"2,106,000","5,057,000","-2,326,000","-8,727,000","5,629,000","-4,642,000","1,751,000","-22,462,000","7,378,000","-3,116,000","-9,957,000","6,717,000","7,888,000","8,904,000","-40,998,000","-41,227,000","2,588,000","3,725,000","-13,512,000","4,560,000","7,059,000","4,236,000","-10,056,000","5,165,000","-1,014,000","8,404,000","-351,000","7,101,000","11,068,000","9,337,000","-763,000","5,122,000","6,533,000","10,097,000","-1,404,000","6,131,000","5,630,000","6,420,000","-2,295,000","3,403,000","287,000","7,655,000","968,000","5,196,000","6,081,000","7,057,000","1,000,000","4,100,000","3,100,000","4,500,000"
		OperatingGainsLosses,,,"1,012,000","26,000","-985,000","-98,000","82,000","-4,000","-11,000","-123,000","195,000","80,000","0","10,000","-3,000","79,000","-7,000","-22,000","18,000","377,000","1,085,000","258,000","4,000","15,000","-100,000","-104,000","481,000","171,000",,,"-11,000","217,000","-11,000","-37,000","0","367,000","287,000","-67,000","0","1,893,000","0","16,000","708,000","597,000","0","27,000","172,000",,,,"252,000","-2,000","-131,000","162,000","1,022,000","273,000","-583,000","455,000","6,242,000","-267,000","-119,000","-93,000","-225,000","-130,000","-319,000","554,000","200,000","273,000","765,000","155,000","1,009,000","-35,000","87,000","64,000","318,000","0","81,000","90,000","370,000","-179,000",,,"59,000","456,000",,,"97,000",,,,"0","0","-3,100,000","3,300,000"
			GainLossOnSaleOfPPE,"53,000","0","1,012,000","26,000","-985,000","-98,000","82,000","-4,000","-11,000","-123,000","195,000","80,000","0","10,000","-3,000","79,000","-7,000","-22,000","18,000","377,000","1,085,000","258,000","4,000","15,000","-100,000","-104,000","481,000","171,000","-3,000","0","-11,000","217,000","-11,000","-37,000","0","367,000","287,000","-67,000","0","1,893,000","0","16,000","708,000","-24,000","0","27,000","172,000","264,000","0","0","0","-2,000","24,000","7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,"155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"39,996,000","10,473,000","10,342,000","9,902,000","9,279,000","6,423,000","5,489,000","4,535,000","4,064,000","3,851,000","3,554,000","3,620,000","3,432,000","3,425,000","3,433,000","3,801,000","4,598,000","4,765,000","4,795,000","4,552,000","3,749,000","3,764,000","3,605,000","3,476,000","3,588,000","3,829,000","3,464,000","3,598,000","3,686,000","3,636,000","3,755,000","3,789,000","3,863,000","3,797,000","3,811,000","4,103,000","4,177,000","4,164,000","4,108,000","4,197,000","4,309,000","4,395,000","3,385,000","4,946,000","4,944,000","4,895,000","4,793,000","4,898,000","5,535,000","5,562,000","5,709,000","6,550,000","6,125,000","6,101,000","6,354,000","6,302,000","6,350,000","6,870,000","5,939,000","5,981,000","5,439,000","5,132,000","5,176,000","5,111,000","5,000,000","4,975,000","5,337,000","4,127,000","4,215,000","3,770,000","3,771,000","3,859,000","3,479,000","3,549,000","3,558,000","3,357,000","3,257,000","3,269,000","2,988,000","2,806,000","4,653,000","3,538,000","3,072,000","2,237,000","2,123,000","1,894,000","1,970,000","1,704,000","1,704,000","1,491,000","1,400,000","1,200,000","1,000,000","900,000"
			DepreciationAndAmortization,"39,996,000","10,473,000","10,342,000","9,902,000","9,279,000","6,423,000","5,489,000","4,535,000","4,064,000","3,851,000","3,554,000","3,620,000","3,432,000","3,425,000","3,433,000","3,801,000","4,598,000","4,765,000","4,795,000","4,552,000","3,749,000","3,764,000","3,605,000","3,476,000","3,588,000","3,829,000","3,464,000","3,598,000","3,686,000","3,636,000","3,755,000","3,789,000","3,863,000","3,797,000","3,811,000","4,103,000","4,177,000","4,164,000","4,108,000","4,197,000","4,309,000","4,395,000","3,385,000","4,946,000","4,944,000","4,895,000","4,793,000","4,898,000","5,535,000","5,562,000","5,709,000","6,550,000","6,125,000","6,101,000","6,354,000","6,302,000","6,350,000","6,870,000","5,939,000","5,981,000","5,439,000","5,132,000","5,176,000","5,111,000","5,000,000","4,975,000","5,337,000","4,127,000","4,215,000","3,770,000","3,771,000","3,859,000","3,479,000","3,549,000","3,558,000","3,357,000","3,257,000","3,269,000","2,988,000","2,806,000","4,653,000","3,538,000","3,072,000","2,237,000","2,123,000","1,894,000","1,970,000","1,704,000","1,704,000","1,491,000","1,400,000","1,200,000","1,000,000","900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,859,000","3,874,000","3,910,000","3,496,000","3,504,000","3,633,000","3,252,000","3,324,000","3,333,000","3,131,000","3,032,000","3,043,000","2,712,000","2,398,000","2,273,000","2,206,000",,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"478,000","253,000","305,000","274,000","267,000","226,000","227,000","225,000","225,000","226,000","225,000","226,000","276,000","408,000","2,380,000","1,332,000",,,,,,,,,,,,
