name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"3,684,780,102","4,769,227,902","4,582,188,262","4,049,202,890","4,633,738,662","5,296,573,616","4,251,967,565","3,349,054,561","2,333,877,176"
EnterpriseValue,"3,374,999,102","4,622,333,902","4,448,998,262","3,874,085,890","4,460,729,662","5,284,576,283","4,083,979,565","3,183,800,561","2,331,038,527"
PeRatio,,"503.556","314.724","172.553","269.761","396.296","593.277","3,243.269","571.786"
ForwardPeRatio,,,"1,428.571","312.5","250","10,000",,,
PsRatio,"12.318","18.193","20.987","21.702","27.19","39.496","38.283","38.607","25.778"
PbRatio,"8.798","20.091","19.593","18.333","21.759","26.495","22.452","18.265",
EnterprisesValueRevenueRatio,"11.017","53.282","53.462","53.131","70.3","92.071","84.013","82.237","91.802"
EnterprisesValueEBITDARatio,"628.141","-3,327.814","1,301.257","-2,319.812","889.832","619.819","543.516","448.107","-766.339"
