name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
MarketCap,"320,452,899","328,446,300","372,282,720","351,475,360","283,005,450","213,870,800","158,059,920","101,182,940","98,687,250","120,656,360","120,119,340","117,975,375","147,885,295","170,832,526","192,623,200","215,588,702","181,794,237","182,611,902","180,980,059","174,000,192","177,457,470","133,096,950","147,379,505","142,582,650","133,162,500","147,119,550","134,732,780","145,033,630","177,968,960","148,001,070","155,135,640","139,843,800","178,455,810","183,511,250","157,397,280","153,428,400","71,049,784","73,923,423","41,858,850","44,871,188","46,270,250","47,383,644","37,248,325","38,146,220","64,401,450","79,573,650","67,484,070","57,392,770","63,970,000","108,956,320","100,806,000","125,605,200","94,667,510","96,113,496","106,216,765","152,919,200","149,798,400","161,804,756","214,857,100","309,287,105","309,287,105","301,605,465"
EnterpriseValue,"352,614,899","360,716,300","395,812,720","387,062,360","315,229,450","254,873,800","202,566,920","153,603,940","171,487,250","196,352,360","206,714,340","209,268,375","234,919,295","249,658,526","278,476,200","304,368,702","262,920,237","268,528,902","274,275,059","268,233,192","265,164,470","220,642,950","187,015,505","185,787,650","164,651,500","180,065,550","171,794,780","183,865,630","213,286,960","173,711,070","187,717,640","178,014,800","208,173,810","205,172,250","193,082,280","194,535,400","113,401,784","113,487,423","81,422,850","97,281,188","97,615,250","92,977,644","91,194,325","92,092,220","123,608,450","131,696,650","96,996,070","86,321,770","93,337,000","140,949,320","129,833,000","159,485,200","130,673,510","139,325,496","139,120,765","190,192,200","195,874,400","212,188,756","262,680,100","307,016,326","308,515,981","301,770,506"
PeRatio,"20.182","22.7","29.308","31.217","36.563","73.333","46.857","35.167","34.5","36.714","253","41.417","32.772","31.083","53","239",,,,,,,"45.5","36.273","41.667","30.231","32.909","30.077","26.806","24.938","24.824","31.667","47.303","37.769","38.545","41.4","27.571","101","57.5",,,,,,,,,,,,,,,,,"27.222","28.235","39.692","57.083",,,
ForwardPeRatio,"17.513","20.619","21.186","22.422","20.877","18.349","15.625","10.05","11.494","10.278","9.728","8.569","11.287","11.834","11.614","12.255","11.891","10.449","11.919","15.175","12.453","9.542","10.111","10.504","12.092","11.561","12.626","13.175","16.208","13.532","15.337","13.569","15.528","1.492","21.93","20.04","12.484","21.053",,"7.294","8","8.734","7.924",,"5.804","7.819","8.389",,,,,,,,"6.456",,,,,,,
PegRatio,"0.974","1.147","1.033","1.282","1.306","0.917","1.116","0.718","0.821","0.734","0.695","0.571","0.752","0.987","0.83","0.876","0.849","0.746","0.917","1.167","0.958","0.734","0.778","0.808","0.931",,"0.971","0.941",,"0.966","1.096","0.969","1.108","0.107","1.565","1.432","0.892","1.503",,"0.521","0.571","0.624","0.566",,"0.415","0.559","0.599",,,,,,,,"0.861",,,,,,,
PsRatio,"1.209","1.269","1.432","1.412","1.189","0.883","0.652","0.399","0.375","0.46","0.441","0.429","0.536","0.623","0.699","0.777","0.662","0.667","0.675","0.663","0.668","0.533","0.631","0.705","0.695","0.731","0.673","0.718","0.871","0.737","0.78","0.709","0.892","0.9","0.79","0.786","0.375","0.394","0.224","0.239","0.245","0.258","0.212","0.218","0.391","0.526","0.503","0.423","0.471","0.81","0.752","0.923","0.654","0.588","0.608","9.017","9.412","10.243","13.908",,,
PbRatio,"3.289","3.338","3.788","3.628","2.807","2.157","1.688","1.146","1.147","1.346","1.422","1.455","1.896","2.18","2.518","3.045","2.726","2.884","2.848","2.917","3.057","2.334","3.659","3.602","2.844","3.186","3.043","3.398","4.417","3.635","3.362","3.063","4.1","4.244","3.689","3.781","1.808","1.929","1.093","1.226","1.292","1.32","0.425","0.434","0.701","0.882","0.825","0.691","0.481","0.822","0.766","0.962","0.711","0.732","0.813","0.781","0.765","0.836","1.126","1.561","1.574",
EnterprisesValueRevenueRatio,"1.242","4.971","5.689","5.444","4.465","3.829","3.051","2.492","2.988","3.082","3.156","3.071","3.489","3.853","4.101","4.478","3.702","3.899","4.118","3.924","3.897","3.315","3.445","3.578","2.728","3.606","3.188","3.577","3.993","3.437","3.527","3.342","3.793","4.253","3.613","3.787","2.04","2.243","1.644","2.093","1.934","2.009","2.044","1.883","2.46","3.239","3.069","2.682","2.797","4.045","3.767","4.913","4.146","4.062","3.717","4.625","3.864","4.658",,,,
EnterprisesValueEBITDARatio,"10.545","39.683","46.528","44.613","43.99","39.607","40.376","33.759","34.202","187.538","30.807","28.379","46.704","249.659","53.246","56.913","42.101","71.646","39.947","42.382","61.126","53.697","-31.881","43.016","30.548","131.82","41.476","37.28","55.042","42.712","36.162","32","31.758","74.284","39.901","53.665","18.32","24.801","21.575","21.278","21.056","41.104","-1.589","20.506","22.312","-54.669","404.15","-1.739","27.031","35.638","32.377","-83.675","34.226","30.447","-2.082","29.634","23.665","31.951","2,824.73","-1,302.291","-941.223","-1,427.081"
