name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
MarketCap,"1,691,394,424","4,256,741,740","5,899,637,534","6,642,620,187","7,226,854,272","7,228,369,704","5,056,977,734","2,903,943,152","1,100,008,908","376,292,239","615,482,740","549,416,728","408,418,305","274,996,820","142,199,181","95,244,924","114,978,931","151,038,141","128,962,232","100,580,663","68,605,856","62,599,118","45,311,124","69,965,706","70,929,034","78,878,681","87,879,110","103,769,309","172,639,637","186,351,272","126,048,109","173,049,822","147,881,794","147,684,294","82,184,728","83,497,433","90,994,596","107,136,197","81,968,475","88,101,963","78,554,278","48,756,944","27,085,984","27,109,680","19,214,873","23,939,050","10,490,525","14,107,947","12,485,978","15,910,638","19,922,940","19,931,595","23,917,914","36,084,343","68,189,870","77,878,668","94,005,747"
EnterpriseValue,"2,098,011,424","4,495,886,740","6,061,639,534","6,813,836,187","7,210,733,272","7,203,800,704","5,043,584,734","2,905,028,152","1,098,267,908","371,112,239","610,302,740","544,236,728","403,238,305","269,816,820","138,848,181","92,134,924","107,676,931","151,659,141","131,914,232","106,346,663","72,241,856","66,454,118","45,379,124","71,129,706","70,358,034","75,894,681","94,023,110","108,346,309","176,360,637","181,801,272","121,498,109","168,499,822","143,331,794","143,134,294","74,488,728","89,807,433","94,029,596","110,171,197","85,003,475","83,573,963","73,007,278","58,399,944","32,084,984","32,108,680","23,128,873","27,453,050","13,181,525","15,744,947","13,209,978","41,452,638","42,938,940","41,730,595","43,628,914","53,553,343","84,970,870","87,593,668","104,232,747"
PeRatio,"49.637","95.239","112.944","114.583","133.386","192.626","182.452","112.897","78.563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"9.99","20.619","31.646","44.643","43.478","72.464","63.694","64.103","29.94","14.859","30.96","36.765","47.619","43.668","36.63",,"151.515","67.114","35.842","151.515","25.773","10.449","2.125",,"21.413","7.93",,"90.909","303.03","6.519",,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.37","0.412","0.632","0.893","0.869","1.448","1.271","1.284","0.599",,,,,,,,,,,,,,,,,,,,,"0.261",,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.36","4.432","8.537","14.36","23.313","29.268","26.347","18.092","8.116","2.903","4.748","4.537","3.739","2.772","1.56","1.116","1.419","1.197","1.21","1.074","0.748","0.677","0.479","0.731","0.764","0.903","1.148","1.923","4.165","5.125","5.269","6.811","6.052","5.93","5.15","5.561","13.666","17.851","14.396","9.299","6.408","4.815","3.193","3.188","2.14","2.378","1.132","1.294","1.066","1.135","0.511","0.486","0.636","1.056",,,
PbRatio,"3.288","8.802","12.137","13.208","49.836","64.496","53.157","32.555","14.224","6.584","12.699","14.796","11.375","9.025","4.435","3.35","4.184","2.569","2.183","1.845","1.108","0.915","0.648","0.92","0.863","0.91","1.119","1.222","1.888","8.641","4.899","5.894","4.502","9.137","4.294","17.623","31.759","37.428","28.58","17.183","13.774",,"29.756","24.205","9.512","9.507","6.424","1.394","1.024","1.995","0.408","0.418","0.492","0.738","0.835","1.137","1.325"
EnterprisesValueRevenueRatio,"2.806","-29.831","16.143","21.966","33.915","75.764","56.93","40.978","18.611","9.431","16.945","16.595","13.198","9.923","4.566","3.862","4.87","-8.771","3.469","3.813","2.766","2.967","2.036","3.115","2.927","3.295","3.903","5.226","9.438","17.773","17.342","30.849","25.807","27.093","10.591","12.837","18.466","62.138","41.485","91.638","56.595","40.499","16.395","16.568","12.218","12.462","6.436","7.581","4.622","-2.617","4.449","4.115","4.327","5.408","7.721","17.508","19.494"
EnterprisesValueEBITDARatio,"14.015","102.34","134.393","207.36","259.304","400.078","225.785","210.433","90.214","98.1","130.63","151.303","-306.412","-50.367","-8,167.54","31.914","42.392","-30.169","-51.976","-18.463","-28.341","-13.891","80.317","-14.082","-16.212","-24.941","-26.613","-30.632","-35.882","-22.66","-24.496","-39.415","-33.248","-47.286","-20.657","-22.823","-25.811","-42.488","-23.579","-26.523","-33.291","-4.897","-6.379","-67.74","-94.79","-36.949","-1.633","-9.792","-10.046","-0.985","20.545","121.31","99.609","-1.686","-63.411","-42.542","-40.338"
