name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
		AssetImpairmentCharge,,,,,,,"0","0",,,"0","0","0","24,038,000",,,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","8,306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-1,313,000","-234,000","-449,000","-340,000","-290,000","-128,000","-148,000","1,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"52,005,000","21,235,000","7,762,000","8,728,000","14,280,000","20,090,000","7,990,000","8,253,000","10,374,000","17,525,000","7,705,000","7,809,000","10,394,000","15,050,000","8,417,000","8,457,000","8,471,000","14,772,000","8,101,000","8,023,000","8,435,000","10,802,000","7,621,000","7,643,000","7,578,000","10,069,000","6,358,000","6,345,000","5,469,000","11,011,000","5,391,000","5,809,000","6,519,000","10,380,000","6,154,000","6,537,000","6,681,000","25,783,000","4,820,000","6,746,000","6,755,000","11,358,000",,"5,937,000","5,909,000","11,856,000","6,127,000","6,380,000","6,334,000","14,011,000","6,500,000","6,483,000","6,559,000","7,094,000","5,572,000","6,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"23,344,000","5,960,000","5,784,000","5,800,000","5,800,000","5,984,000","5,987,000","5,914,000","5,837,000","5,646,000","5,660,000","5,694,000","5,453,000","5,447,000","5,381,000","5,315,000","5,308,000","5,299,000","5,383,000","5,312,000","-4,250,000","-7,729,000","-7,666,000","-8,056,000","-9,192,000","-10,138,000","-9,453,000","-10,966,000","-10,968,000","-10,884,000","-10,590,000","-10,582,000","-10,495,000","-7,676,000","-26,500,000","10,839,000","-378,242,000","10,561,000","79,222,000","10,788,000","27,849,000","-74,728,000","8,345,000","14,002,000","13,580,000","13,434,000","13,640,000","21,826,000","4,440,000","10,924,000","14,446,000","14,172,000","9,943,000","13,606,000","-8,399,000","12,972,000","31,261,000","6,102,000","-17,871,000","-148,029,000","-6,347,000","-761,951,000","28,937,000","-12,713,000","-532,991,000","12,600,000","-62,473,000","28,789,000","-91,611,000","15,928,000","18,260,000","14,863,000","-1,961,000","10,452,000","20,840,000","22,647,000","21,625,000","-106,299,000","-176,252,000","9,062,000","22,398,000","17,029,000","-561,000","30,515,000","25,182,000","23,941,000","23,748,000","19,643,000","26,714,000","12,022,000","22,046,000","-3,700,000","21,700,000","20,300,000","-55,650,000","43,100,000","33,000,000","26,300,000","-21,513,000","18,500,000"
		ChangeInWorkingCapital,"-197,870,000","-146,338,000","3,616,000","-116,226,000","61,078,000","-172,554,000","87,351,000","-86,711,000","87,753,000","-198,363,000","780,000","-107,840,000","10,618,000","-134,032,000","46,396,000","-110,132,000","23,057,000","-80,517,000","3,339,000","-93,749,000","-176,361,000","-28,914,000","-587,000","-102,182,000","-31,716,000","32,334,000","-77,356,000","-105,967,000","-22,819,000","-53,113,000","-15,849,000","-97,629,000","-59,047,000","-5,871,000","13,391,000","-28,200,000","-79,403,000","27,133,000","-38,935,000","-64,952,000","-54,664,000","53,348,000","-31,843,000","-56,441,000","-43,381,000","-49,942,000","-53,764,000","-39,076,000","-16,320,000","-96,418,000","5,383,000","-37,417,000","24,502,000","-64,275,000","12,019,000","-34,560,000","-23,598,000","-67,266,000","-1,747,000","-24,862,000","14,783,000","-38,266,000","-27,089,000","-40,897,000","13,947,000","-64,209,000","9,805,000","-52,676,000","-19,761,000","-61,685,000","-23,500,000","-56,954,000","-23,179,000","-45,433,000","11,821,000","-43,557,000","7,885,000","-22,486,000","-11,957,000","-13,755,000","-30,632,000","-9,879,000","2,296,000","-3,502,000","-19,952,000","3,289,000","-9,594,000","-3,709,000","-15,174,000","-567,000","-13,415,000","44,800,000","-17,400,000","-10,800,000","-1,093,000","-25,400,000","7,100,000","19,400,000","-12,647,000","-7,200,000"
			ChangeInReceivables,"-125,680,000","-11,940,000","-36,309,000","-38,363,000","-39,068,000","16,467,000","-6,873,000","-42,554,000","-15,512,000","-9,629,000","-41,309,000","8,857,000","-19,542,000","-29,695,000","25,470,000","-27,194,000","-9,218,000","-3,529,000","-32,438,000","-6,169,000","-27,180,000","9,865,000","-31,956,000","-1,152,000","-3,368,000","12,037,000","-44,445,000","-27,031,000","-24,338,000","-24,423,000","-19,104,000","-12,058,000","-25,393,000","11,525,000","-19,407,000","-4,863,000","-32,540,000","-3,605,000","-82,888,000","38,158,000","-12,898,000","3,420,000","-112,485,000","45,946,000","-18,488,000","-14,361,000","-8,037,000","-7,626,000","10,815,000","-267,000","20,971,000","-1,429,000","-10,712,000","-6,986,000","8,501,000","1,944,000","-31,276,000","23,494,000","-15,194,000","5,199,000","2,401,000","6,253,000","-14,924,000","-6,314,000","2,977,000","11,210,000","-20,205,000","-4,233,000","-929,000","-6,011,000","-12,564,000","-1,299,000","3,325,000","3,463,000","3,389,000","-628,000","2,008,000","-2,736,000","2,392,000","8,387,000","5,548,000","6,700,000","-2,459,000","-14,750,000","-1,894,000","2,409,000","13,084,000","-7,699,000","2,199,000","-6,177,000","17,268,000","22,900,000","-18,500,000","-9,200,000","-7,672,000","-8,400,000","0","-300,000","-18,409,000","0"
				ChangesInAccountReceivables,"-3,565,000","17,635,000","-8,918,000","-3,372,000","-8,910,000","26,020,000","4,007,000","27,000","732,000","17,784,000","-4,199,000","-9,163,000","2,486,000","-14,000,000","27,626,000","-31,434,000","10,222,000","22,790,000","-10,095,000","10,495,000","-16,990,000","19,023,000","-18,447,000","8,172,000","-11,055,000","25,018,000","-26,475,000","-11,263,000","-7,415,000","-1,173,000","-3,385,000","8,138,000","-13,536,000","21,652,000","-4,071,000","10,646,000","-17,708,000","10,690,000",,,,,,,,,,,,,,,,,,,,"-15,143,000","-5,996,000","-6,591,000","8,240,000","-27,175,000","-7,575,000","-33,864,000","20,202,000","-35,650,000","-8,145,000","-32,164,000","-3,922,000","-53,706,000","-15,232,000","-36,022,000","8,979,000","-30,285,000","13,515,000","-46,731,000","4,905,000","-24,968,000","64,713,000","-31,663,000","6,620,000","-15,535,000","-1,427,000","-9,255,000","-21,004,000","2,136,000","6,837,000","-19,275,000","-6,239,000","5,176,000","-32,200,000","22,900,000","-18,500,000","-9,200,000","-27,400,000","-8,400,000","0","-300,000","-11,300,000","0"
			ChangeInPrepaidAssets,"3,809,000","-71,731,000","40,208,000","-46,897,000","82,229,000","-96,351,000","72,853,000","-48,308,000","81,762,000","-93,819,000","66,822,000","-54,538,000","59,235,000","-68,554,000","64,410,000","-47,297,000","62,327,000","-66,968,000","65,058,000","-49,856,000","57,420,000","-21,197,000","48,040,000","-57,869,000","17,192,000","45,560,000","-37,865,000","-42,557,000","60,098,000","3,447,000","55,042,000","-86,246,000","45,453,000","5,989,000","54,211,000","-58,953,000","-976,000","18,684,000","36,890,000","-68,518,000","31,635,000","6,983,000","27,384,000","-60,092,000","22,927,000","-29,432,000","27,346,000","-19,406,000","28,613,000","-33,314,000","24,293,000","-19,072,000","24,759,000","-25,263,000","21,638,000","-17,528,000","22,346,000","-29,098,000","24,886,000","-7,927,000","16,755,000","-23,028,000","28,474,000","-16,041,000","26,957,000","-35,071,000","25,442,000","-17,424,000","20,031,000","-26,038,000","18,672,000","-23,919,000","21,806,000","-16,651,000","18,244,000","-21,821,000","12,832,000","-12,455,000","18,454,000","-22,704,000","13,041,000","-7,683,000","12,184,000","956,000","-10,614,000","7,628,000","-4,858,000","-10,445,000","-1,444,000","4,045,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"24,001,000","-35,733,000","1,326,000","19,000","58,389,000","-50,548,000","5,081,000","22,302,000","41,004,000","-56,235,000","-12,878,000","8,983,000","17,282,000","98,000","-8,624,000","12,114,000","4,614,000","-1,514,000","-13,067,000","24,397,000","-167,844,000","6,475,000","8,119,000","20,069,000","15,042,000","25,983,000","-13,903,000","25,404,000","-8,520,000","17,563,000","-18,756,000","34,871,000","-28,619,000","12,416,000","-9,858,000","40,847,000","-25,565,000","28,986,000","-28,180,000","43,077,000","-40,323,000","32,636,000","-19,131,000","32,681,000","-16,721,000","16,609,000","-24,481,000","7,869,000","456,000","-30,414,000","32,576,000","-15,541,000","23,765,000","-17,026,000","11,202,000","6,551,000","11,195,000","-10,541,000","-3,059,000","7,692,000","5,711,000","-6,511,000","-1,516,000","3,846,000","3,596,000","-8,428,000","9,310,000","-6,714,000","-3,911,000","5,463,000","705,000","6,486,000","-13,081,000","2,693,000","3,136,000","19,487,000","-12,020,000","-10,169,000","5,687,000","10,754,000","-6,685,000","-6,540,000","13,945,000","11,119,000","5,607,000","-1,406,000","-7,174,000","7,408,000","-4,852,000","-9,682,000","10,177,000","-500,000","9,800,000","3,800,000","-7,884,000","-20,600,000","18,500,000","19,800,000","12,931,000","-9,800,000"
				ChangeInPayable,"9,803,000","-31,800,000","-6,072,000","19,997,000","27,678,000","-21,578,000","-12,332,000","28,766,000","28,098,000","-48,591,000","-19,840,000","15,009,000","17,200,000","258,000","-5,001,000","16,253,000","4,014,000","-13,913,000","2,621,000","10,469,000","13,698,000","-16,306,000","-1,186,000","7,616,000","14,445,000","-5,209,000","-3,373,000","3,036,000","-438,000","-5,535,000","-334,000","8,941,000","-5,992,000","1,288,000","3,929,000","7,780,000","2,571,000","-1,172,000","141,000","6,423,000","-4,273,000","1,563,000","1,319,000","5,172,000","9,303,000","-9,134,000","-2,119,000","3,701,000","-10,899,000","-23,522,000","6,054,000","1,386,000","7,631,000","-223,000","-7,225,000","13,825,000","2,571,000","-3,409,000","-10,875,000","20,126,000","-4,477,000","-7,987,000","-3,254,000","8,318,000","-7,310,000","214,000","842,000","1,587,000","-9,668,000","14,146,000","-8,958,000","15,797,000","-21,415,000","11,640,000","-3,785,000","31,565,000","-30,521,000","-22,615,000","-1,189,000","10,124,000","-9,288,000","-12,492,000","20,544,000","7,507,000","1,667,000","-3,934,000","-6,822,000","7,584,000","-5,825,000","-6,350,000","8,998,000","-500,000","9,800,000","3,800,000","-8,610,000","-20,600,000","18,500,000","19,800,000","16,017,000","-9,800,000"
					ChangeInAccountPayable,"9,803,000","-31,800,000","-6,072,000","19,997,000","27,678,000","-21,578,000","-12,332,000","28,766,000","28,098,000","-48,591,000","-19,840,000","15,009,000","17,200,000","258,000","-5,001,000","16,253,000","4,014,000","-13,913,000","2,621,000","10,469,000","13,698,000","-16,306,000","-1,186,000","7,616,000","14,445,000","-5,209,000","-3,373,000","3,036,000","-438,000","-5,535,000","-334,000","8,941,000","-5,992,000","1,288,000","3,929,000","7,780,000","2,571,000","-1,172,000",,,,,,,,,,,,,,,,,,,,"-52,123,000","4,249,000","-29,431,000","12,949,000","-6,337,000","-19,514,000","-23,742,000","10,454,000","-28,559,000","17,950,000","-20,512,000","-15,839,000","-7,979,000","-8,268,000","-20,932,000","-32,158,000","-15,148,000","-1,694,000","3,174,000","2,980,000","2,482,000","34,813,000","17,908,000","-37,252,000","5,656,000","3,723,000","5,753,000","1,052,000","1,153,000","-16,431,000","15,566,000","-8,935,000","-5,743,000","27,200,000","-500,000","9,800,000","3,800,000","18,400,000","-20,600,000","18,500,000","19,800,000","7,700,000","-9,800,000"
				ChangeInAccruedExpense,"14,198,000","-3,933,000","7,398,000","-19,978,000","30,711,000","-28,970,000","17,413,000","-6,464,000","12,906,000","-7,644,000","6,962,000","-6,026,000","82,000","-160,000","-3,623,000","-4,139,000","600,000","12,399,000","-15,688,000","13,928,000","-181,542,000","22,781,000","9,305,000","12,453,000","597,000","31,192,000","-10,530,000","22,368,000","-8,082,000","23,098,000","-18,422,000","25,930,000","-22,627,000","11,128,000","-13,787,000","33,067,000","-28,136,000","30,158,000","-28,321,000","36,654,000","-36,050,000","31,073,000","-20,450,000","27,509,000","-26,024,000","25,743,000","-22,362,000","4,168,000","11,355,000","-6,892,000","26,522,000","-16,927,000","16,134,000","-16,803,000","18,427,000","-7,274,000","8,624,000","-7,132,000","7,816,000","-12,434,000","10,188,000","1,476,000","1,738,000","-4,472,000","10,906,000","-8,642,000","8,468,000","-8,301,000","5,757,000","-8,683,000","9,663,000","-9,311,000","8,334,000","-8,947,000","6,921,000","-12,078,000","18,501,000","12,446,000","6,876,000","630,000","2,603,000","5,952,000","-6,599,000","3,612,000","3,940,000","2,528,000","-352,000","-176,000","973,000","-3,332,000",,,,,,,,,,
					ChangeInInterestPayable,"14,198,000","-3,933,000","7,398,000","-19,978,000","30,711,000","-28,970,000","17,413,000","-6,464,000","12,906,000","-7,644,000","6,962,000","-6,026,000","82,000","-160,000","-3,623,000","-4,139,000","600,000","12,399,000","-15,688,000","13,928,000","-181,542,000","22,781,000","9,305,000","12,453,000","597,000","31,192,000","-10,530,000","22,368,000","-8,082,000","23,098,000","-18,422,000","25,930,000","-22,627,000","11,128,000","-13,787,000","33,067,000","-28,136,000","30,158,000","-28,321,000","36,654,000","-36,050,000","31,073,000","-20,450,000","27,509,000","-26,024,000","25,743,000","-22,362,000","4,168,000","11,355,000","-6,892,000","26,522,000","-16,927,000","16,134,000","-16,803,000","18,427,000","-7,274,000","8,624,000","-7,132,000","7,816,000","-12,434,000","10,188,000","1,476,000","1,738,000","-4,472,000","10,906,000","-8,642,000","8,468,000","-8,301,000","5,757,000","-8,683,000","9,663,000","-9,311,000","8,334,000","-8,947,000","6,921,000","-12,078,000","18,501,000","12,446,000","6,876,000","630,000","2,603,000","5,952,000","-6,599,000","3,612,000","3,940,000","2,528,000","-352,000","-176,000","973,000","-3,332,000",,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,260,000","2,111,000","-4,534,000","1,019,000",,"1,608,000","-2,869,000","2,550,000",,"2,272,000","16,017,000","-15,143,000","-5,996,000","-6,591,000","8,240,000","-27,175,000","-7,575,000","-33,864,000","20,202,000","-35,650,000","-8,145,000","-32,164,000","-3,922,000","-53,706,000","-15,232,000","-36,022,000","8,979,000","-30,285,000","13,515,000","-46,731,000","4,905,000","-24,968,000","64,713,000","-31,663,000","6,620,000","-15,535,000","-1,427,000","-9,255,000","-21,004,000","2,136,000","6,837,000","-19,275,000","-6,239,000","5,176,000","-32,200,000","22,900,000","-18,500,000","-9,200,000","-33,300,000","11,100,000","-20,900,000","7,000,000",,"-700,000"
			ChangeInOtherCurrentLiabilities,"-38,861,000","-12,030,000","23,623,000","-20,476,000","-29,978,000","-25,507,000","43,441,000","-2,598,000","-210,000","-20,903,000","29,305,000","-47,535,000","-12,262,000","-17,461,000","6,516,000","-13,132,000","-11,518,000","23,089,000","20,117,000","-31,938,000","-26,003,000","-7,090,000","8,299,000","-42,516,000","-38,486,000","-33,319,000","39,365,000","-16,790,000","-33,444,000","-23,136,000","2,922,000","-21,542,000","-17,056,000","-22,197,000","11,425,000","10,734,000","-12,383,000","-7,703,000",,,,,,,,,,,,,,,,,,,,"-52,123,000","4,249,000","-29,431,000","12,949,000","-6,337,000","-19,514,000","-23,742,000","10,454,000","-28,559,000","17,950,000","-20,512,000","-15,839,000","-7,979,000","-8,268,000","-20,932,000","-32,158,000","-15,148,000","-1,694,000","3,174,000","2,980,000","2,482,000","34,813,000","17,908,000","-37,252,000","5,656,000","3,723,000","5,753,000","1,052,000","1,153,000","-16,431,000","15,566,000","-8,935,000","-5,743,000","27,200,000","-500,000","9,800,000","3,800,000","41,200,000","-7,500,000","9,500,000","-7,100,000",,"3,300,000"
