name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986
MarketCap,"4,033,335,617","4,390,266,632","5,443,613,490","4,697,749,149","4,253,450,635","4,069,796,541","3,729,973,391","3,157,608,233","3,067,914,310","3,190,318,642","3,272,680,824","3,190,851,739","3,232,384,593","2,994,995,740","2,527,273,975","3,610,585,465","3,151,055,566","2,618,982,648","2,579,541,502","2,597,867,527","2,478,080,279","2,626,471,876","2,662,021,872","2,459,262,996","1,885,488,601","1,958,329,751","1,916,863,488","1,914,612,813","1,752,386,032","1,719,931,177","2,055,549,851","1,736,444,095","1,632,972,576","1,582,791,574","1,774,252,288","1,555,136,869","1,328,002,074","1,299,109,695","1,073,604,532","1,076,055,119","954,270,538","883,610,365","1,174,482,069","1,080,868,125","1,266,849,251","1,082,100,587","972,116,108","878,946,835","706,502,250","694,723,398","627,693,212","490,549,616","454,810,315","459,718,938","472,966,169","485,068,732","420,176,526","414,993,844","402,377,912","366,670,031","328,595,250","315,389,347","303,755,286","232,544,265","255,501,322","267,772,792","231,575,879","212,888,688","232,153,131","178,963,273","176,339,584","149,732,896","134,837,571","130,779,980","110,809,774","98,110,455","113,119,269","83,746,847","116,049,120","103,231,031","110,465,269","101,958,242","100,326,720","96,664,159","83,172,007","73,309,906","61,165,404","55,251,719","52,574,106","42,889,013","38,242,022","28,416,165","28,128,584","28,082,594","26,209,718","43,218,460","63,718,232","54,472,555","56,308,211","49,745,893","33,913,293","26,804,833","26,804,833","25,934,834","28,683,688","27,909,010","28,227,157","33,480,625","24,145,991","17,905,461","18,683,959","16,693,773","18,492,247","14,382,859","11,296,141","12,791,913","12,256,271","12,000,932","14,292,772","17,262,019","17,243,155","19,012,320","14,411,835","10,572,825","13,554,691","10,884,673","6,381,022","4,804,534","6,001,675","4,800,739","3,676,266","4,799,674","5,099,691","5,533,913","5,240,654","5,832,879","4,785,363","5,234,828","4,934,307","9,870,051","12,561,578","13,159,749","9,272,000","10,245,940","5,198,710"
EnterpriseValue,"4,106,791,617","4,405,071,632","5,471,601,490","4,751,100,149","4,327,189,635","4,157,210,541","3,852,475,391","3,305,624,233","3,254,139,310","3,380,517,642","3,438,430,824","3,384,935,739","3,341,406,593","3,096,727,740","2,662,602,975","3,758,859,465","3,318,699,566","2,797,530,648","2,780,400,502","2,830,002,527","2,709,947,279","2,868,318,876","2,927,600,872","2,749,573,996","2,198,666,601","2,171,034,751","2,141,557,488","2,157,369,813","2,019,523,032","2,002,144,177","2,371,395,851","2,076,730,095","1,495,697,576","1,445,516,574","1,636,977,288","1,417,861,869","1,190,727,074","1,161,834,695","936,329,532","938,780,119","834,164,538","770,239,365","1,073,505,069","979,891,125","1,184,444,251","1,004,874,587","899,777,108","818,925,835","661,251,250","649,369,398","588,044,212","459,066,616","435,820,315","450,391,938","481,119,169","497,962,732","441,570,526","436,870,844","428,056,912","401,589,031","353,905,250","314,309,347","302,675,286","231,464,265","254,421,322","268,676,792","222,519,879","203,832,688","223,097,131","169,907,273","167,283,584","140,676,896","129,984,571","127,266,980","111,151,774","103,502,455","121,104,269","92,821,847","125,641,120","111,594,031","118,533,269","111,906,242","110,274,720","108,234,159","81,981,007","72,118,906","59,974,404","54,060,719","51,383,106","41,698,013","37,842,022","28,016,165","28,528,584","29,182,594","28,709,718","46,318,460","67,818,232","55,372,555","57,208,211","50,145,893","35,513,293","28,804,833","28,804,833","27,934,834","31,583,688","31,209,010","30,527,157","35,780,625","26,445,991","20,205,461","20,983,959","18,993,773","20,792,247","16,682,859","13,596,141","15,391,913","13,456,271","13,000,932","15,792,772","19,062,019","18,443,155","20,412,320","15,811,835","11,672,825","14,454,691","11,884,673","7,381,022","5,904,534","7,201,675","6,100,739","4,276,266","5,399,674","5,699,691","6,133,913","5,840,654","6,432,879","5,385,363","5,834,828","5,534,307","10,570,051","13,261,578","13,859,749","9,972,000","11,145,940","6,098,710"
PeRatio,"40.379","46.497","58.951","52.753","48.435","48.235","45.184","38.742","38.25","40.294","41.482","41.329","41.654","38.347","25.356","37.363","33.725","29.301","40.707","42.119","41.78","47.097","47.954","44.051","33.511","32.815","30.4","29.789","29.638","32.769","46.601","42.856","38.812","35.945","40.764","36.702","32.664","33.288","27.614","28.038","25.279","23.633","31.672","29.148","36.182","31.797","30.188","29.39","25","25.677","24.022","20.547","20.78","23.486","24.91","27.495","24.094","24.645","25.724","26.855","26.257","26.388","26.565","20.823","22.896","24.63","23.109","21.357","25.042","20.946","22.453","20.552","23.109","22.87","20.177","17.246","16.333","11.019","16.2","14.628","20.952","20.571","20.333","22.636","21.31","20.322","17.922","18.195","17.058","13.851","12.696","9.791","9.744","9.912","8.959","16.963","23.298","19.1","20.493","17.591","13.104","12.143","13.937","13.983","17.211","17.752","19.328","24.675","17.795","16.642","22.188","20.03","33.282","23.895","18.775","92.451","133.118","86.904","103.545","31.436","23.577","26.001","18.599","12.944","19.971","17.236","10.104","11.834","16.641","15.213","16.311","13.312","14.144","13.685","12.945","14.424","11.834","16.645","13.728","43.937","69.896","48.818","34.396","25.513","12.945"
ForwardPeRatio,"38.023","36.9","40.161","38.61","39.683","39.526","35.088","30.581","37.313","32.68","31.546","29.94","32.258","30.121",,"34.965","33.113","30.395","28.902","27.548","30.03","31.25","29.155","25.445","22.222","25.445","24.938","23.529","17.794","27.701",,,"26.81","26.11","30.96","26.596","22.779","22.321","24.814","22.936","20.08","19.92","25.907","24.096","28.011","24.039","25.126","23.81",,,,,"10.449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"8.291","5.248","5.724","8.48","8.257","10.329","7.99","7.235","10.156","10.247","8.743","7.363","7.247","8.888",,"4.589","4.24","3.734","3.367","3.273","3.624","4.052",,,,,,,,"2.311",,,"2.235","2.175","2.581","2.215","1.899","1.862","2.066","1.912","1.673","1.658","1.617","1.504","1.75","1.503","1.569","1.487",,,,,"1.188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.865","5.59","7.173","6.354","5.974","5.793","5.43","4.713","4.664","4.985","5.154","5.056","5.081","4.678","3.972","5.705","5.12","4.43","4.498","4.626","4.476","4.756","4.905","4.508","3.487","3.551","3.289","3.163","2.902","3.189","4.504","4.534","4.899","4.768","5.366","4.894","4.27","4.297","3.564","3.719","3.349","3.135","4.186","3.852","4.665","4.17","3.926","3.717","3.115","3.166","2.94","2.35","2.157","2.107","2.041","2.183","1.935","2.079","2.353","3.022","3.253","3.211","0.364","0.283","0.312","0.328","3.078","2.845","3.207","2.586","2.673","2.298","2.176","2.103","1.839","1.691","1.952","1.392","1.996","1.794","2.176","2.278","2.252","2.733","2.567","2.283","1.962","1.912","1.793","1.412","1.325","1.024","1.01","1.059","0.936","1.576","2.206","1.88","2.006","1.76","1.237","0.996","1.003","1.013","1.073","1.136","1.112","1.325","0.956","0.839","0.987","0.891","1.327","0.949","0.766","1.027","0.915","1.011","1.223","1.453","1.458","1.652","1.172","0.849","1.035","0.958","0.561","0.487","0.612","0.475","0.395","0.522","0.554","0.622","0.663","0.738","0.647","0.748","0.808","1.518","1.994","2.157","1.779","1.863","0.981"
PbRatio,"4.616","5.006","6.123","5.402","5.007","4.914","4.552","3.984","4.004","4.29","4.461","4.357","4.552","4.338","3.688","5.451","4.94","4.254","4.405","4.625","4.57","5.041","5.161","4.957","3.926","4.223","4.192","4.369","4.261","4.389","5.458","4.875","4.744","4.777","5.495","5.092","4.637","4.773","3.932","4.242","3.923","3.815","5.279","4.825","5.962","5.42","5.186","4.914","4.27","4.459","4.266","3.455","3.424","3.756","4.13","4.376","3.984","4.187","4.323","4.335","4.119","4.185","4.245","3.418","3.755","4.153","3.852","3.541","4.077","3.328","3.51","3.134","2.972","3.04","2.785","2.57","3.045","2.38","3.488","3.246","4.089","4.025","3.96","4.368","4","3.744","3.282","2.993","2.848","2.307","2.136","1.605","1.617","1.692","1.659","2.881","4.425","4.127","4.578","4.216","3.083","2.654","2.852","2.914","3.631","3.771","3.976","4.997","3.604","2.842","3.336","2.981","3.489","2.766","2.215","2.665","2.608","2.609","3.176","3.673","3.669","4.225","3.275","2.517","3.567","2.942","1.725","1.456","1.876","1.549","1.225","1.655","1.759","1.976","2.184","2.43","1.994","2.181","2.056","4.7","5.982","6.267","4.415","5.692","2.888"
EnterprisesValueRevenueRatio,"4.876","19.247","25.672","24.011","21.383","22.392","21.318","18.874","18.772","19.38","20.648","21.343","20.683","19.721","16.281","24.244","20.275","17.332","17.458","18.777","18.425","20.826","20.799","19.851","15.841","16.065","16.135","15.396","14.985","13.821","14.578","12.94","11.311","16.809","20.053","16.187","14.295","13.725","11.695","12.498","10.557","10.108","15.395","13.164","15.859","13.764","12.891","12.814","10.759","10.84","9.936","8.456","8.227","8.5","8.901","8.551","7.02","7.683","7.966","7.953","7.976","11.388","11.603","9.214","10.136","10.923","0.286","9.64","11.45","8.785","9.316","8.105","7.902","8.135","6.774","6.555","8.15","6.265","8.752","7.07","7.565","7.777","7.832","7.815","8.046","8.988","6.556","6.398","6.546","5.38","4.615","3.891","3.908","4.169","3.987","7.018","9.419","7.191","7.837","6.965","4.865","4.236","4.299","4.169","4.714","4.954","4.556","5.505","4.56","3.425","3.618","3.453","5.331","4.509","3.237","4.276","3.738","3.94","5.264","5.957","5.424","6.585","4.651","3.648","4.517","4.098","2.46","2.187","2.77","2.44","1.584","2.348","2.478","2.667","2.434","2.924","2.693","3.242","2.913","5.872","8.288","8.662","6.233","7.431","4.356"
EnterprisesValueEBITDARatio,"22.368","87.92","119.025","106.051","101.278","96.518","92.145","78.865","82.014","87.273","95.632","89.404","89.666","83.205","69.82","103.368","85.914","73.272","74","83.738","76.989","84.751","80.55","80.214","62.931","70.397","66.36","65.912","60.058","57.217","63.592","58.356","62.742","90.322","86.759","72.086","61.715","62.853","53.392","50.377","48.461","47.808","66.253","55.518","71.206","64.308","55.453","54.026","45.121","50.967","45.497","37.022","35.218","40.067","50.767","54.238","48.149","46.95","51.307","44.389","41.161","49.938","52.971","39.533","44.002","51.118","0.293","37.271","45.079","36.143","42.74","33.336","31.766","33.125","36.977","44.806","33.298","25.877","35.653","27.132","27.18","36.052","31.606","36.627","33.835","30.037","21.722","21.47","21.599","18.051","18.02","17.51","16.782","17.166","15.95","28.949","42.386","34.608","-11.442","14.749","20.89","20.575","-4.882","7.76","28.712","44.584","33.919","39.756","33.057","25.257","26.23","27.134","51.981","55.61","22.66","51.306","33.641","43.336",,"47.655","36.886","68.041","31.624","29.182","36.137","29.712","12.302","19.682","24.006","15.252","14.254","17.999","18.999","2.667","-1.102","2.924","2.693","3.242","-1.287","5.872","8.288","8.662","-2.695","7.431","4.356"
