name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
	InterestExpenseNonOperating,"93,716,000","23,940,000","23,312,000","23,331,000","23,133,000","22,986,000","23,328,000","23,136,000","24,277,000","23,872,000","24,031,000","24,625,000","24,006,000","23,970,000","24,457,000","24,834,000","26,305,000","26,253,000","25,860,000","26,188,000","17,945,000","16,382,000","15,787,000","16,938,000","14,648,000","14,773,000","14,330,000","14,439,000","14,979,000","14,359,000","15,539,000","15,552,000","13,149,000","13,249,000","21,837,000","15,188,000","4,314,000","10,916,000","11,896,000","14,132,000","15,932,000","11,033,000","9,737,000","10,916,000","10,319,000","10,346,000","8,865,000","8,480,000","8,849,000","9,142,000","7,346,000","7,072,000","7,428,000","7,500,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"4,405,000","5,278,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"9,924,000","-5,678,000","-1,470,000","500,000","16,572,000","299,000","7,331,000","-27,312,000","444,000","2,349,000","-1,123,000","-21,541,000","293,000","944,000","1,498,000","161,174,000","12,000","-4,192,000","29,146,000","-744,000","-20,438,000","534,000","3,684,000","-2,721,000","1,542,000","-4,552,000","-1,307,000","-3,080,000","-1,317,000","-3,352,000","13,225,000","6,501,000","-7,070,000","-1,791,000","6,373,000","-1,393,000","-648,000","-1,017,000","-2,121,000","-1,341,000","-4,856,000","-2,321,000","-303,000","-404,000","-1,439,000","-558,000","-3,089,000","-245,000","-507,000","-1,522,000","-4,731,000","-5,854,000","681,000","-569,000"
	GainOnSaleOfSecurity,,"-4,000","6,332,000","143,000","32,753,000",,"7,599,000",,,"1,991,000","-117,000",,,"-37,000","-395,000","166,372,000",,,"37,799,000",,"45,000","842,000","8,242,000","1,306,000","3,554,000","-2,792,000","2,310,000","-2,231,000","1,314,000","-2,010,000","14,115,000","14,330,000","-2,580,000","-841,000","2,223,000",,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"1,612,000","400,000","406,000","400,000","406,000","392,000","389,000","422,000","379,000","422,000","426,000","422,000","548,000","486,000","330,000","432,000","403,000","570,000","401,000","318,000","63,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-31,482,000","-6,162,000","-8,292,000","-137,000","-16,891,000","-96,000","-668,000","-27,851,000","-32,000","-140,000","-1,492,000","-22,168,000","-296,000","-40,000","1,264,000","-5,719,000","-396,000","-4,797,000","-9,096,000","-1,035,000","-20,552,000","-316,000","-4,624,000","-4,122,000","-2,084,000","-1,813,000","-2,100,000","-921,000","-2,635,000","-1,357,000","-898,000","-7,830,000","-4,504,000","-976,000","-4,437,000","-1,403,000","-658,000","-1,025,000","-2,210,000","-1,341,000","-4,856,000","-2,321,000","-303,000","-404,000","-1,439,000","-558,000","-3,089,000","-245,000","-507,000","-1,522,000","-4,731,000","-5,854,000","681,000","-569,000"
		RestructuringAndMergernAcquisition,"6,438,000","6,162,000","73,000","137,000","66,000","96,000","668,000","125,000","32,000","140,000","1,492,000","522,000","296,000","40,000","70,000","346,000","396,000","191,000","267,000","261,000","5,073,000","284,000","1,541,000","1,122,000","2,062,000","1,813,000","1,190,000","907,000","1,101,000","1,357,000","898,000","2,802,000","4,869,000","976,000","4,437,000","1,403,000","658,000","1,025,000","2,210,000","1,341,000","2,970,000","2,321,000","303,000","404,000","361,000","1,062,000","4,472,000","1,019,000","2,602,000","3,224,000","6,897,000","5,920,000","1,681,000","1,499,000"
		ImpairmentOfCapitalAssets,,,,,"16,825,000",,,,,,"0","0","0","0","0","4,281,000","0","4,606,000","8,829,000","0","5,093,000",,"3,080,000",,"0",,"926,000","0","1,655,000",,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"6,113,000","0","16,825,000",,,,,,"0","0","0","0","0","4,281,000","0","4,606,000","8,829,000","0","5,093,000",,"3,080,000",,"0",,"926,000","0","1,655,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","27,726,000",,,"0","21,646,000",,,"-1,334,000","1,092,000",,,"0","774,000","10,386,000","32,000","3,000","3,000,000","22,000",,"-16,000","14,000","-121,000",,"0","5,028,000","-365,000",,,,,,"0",,"1,886,000",,,,"1,078,000","-504,000","-1,383,000","-774,000","-2,095,000","-1,702,000","-2,166,000","-66,000","-2,362,000","-930,000"
		GainOnSaleOfPPE,,,"-2,106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"570,000","88,000","84,000","94,000","304,000","3,000","11,000","117,000","97,000","76,000","60,000","205,000","41,000","535,000","299,000","89,000","5,000","35,000","42,000","-27,000","6,000","8,000","66,000","95,000","72,000","53,000","-1,517,000","72,000","4,000","15,000","8,000","1,000","14,000","26,000","14,000","10,000","10,000","8,000","22,000",,,,,,,,,,,,,,,
PretaxIncome,"96,057,000","18,666,000","16,610,000","22,042,000","38,739,000","22,393,000","28,507,000","-6,932,000","13,725,000","18,208,000","9,036,000","-8,577,000","16,598,000","13,701,000","15,605,000","176,348,000","15,657,000","10,016,000","43,472,000","13,957,000","-5,852,000","14,000,000","17,154,000","6,639,000","13,516,000","10,036,000","10,573,000","6,554,000","9,488,000","6,942,000","21,457,000","16,220,000","2,883,000","5,434,000","3,680,000","4,625,000","13,925,000","1,347,000","-1,817,000",,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"94,301,000","18,315,000","16,303,000","21,672,000","38,011,000","22,030,000","28,055,000","-6,827,000","13,489,000","17,901,000","8,918,000","-8,463,000","16,259,000","13,440,000","15,329,000","172,986,000","15,346,000","9,802,000","42,526,000","13,763,000","-5,918,000","13,545,000","16,551,000","6,427,000","13,074,000","9,860,000","10,372,000","6,463,000","9,292,000","6,804,000","21,192,000","16,032,000","2,855,000","5,292,000","4,062,000","4,823,000","14,025,000","1,351,000","-1,836,000","-2,952,000","-19,322,000","-315,000","1,995,000","225,000","1,171,000","2,150,000","-8,734,000","1,133,000","244,000","-546,000","-4,427,000","-10,144,000","-3,637,000","-6,870,000"
	NetIncome,"94,301,000","18,315,000","16,303,000","21,672,000","38,011,000","22,030,000","28,055,000","-6,827,000","13,489,000","17,901,000","8,918,000","-8,463,000","16,259,000","13,440,000","15,329,000","172,986,000","15,346,000","9,802,000","42,526,000","13,763,000","-5,918,000","13,545,000","16,551,000","6,427,000","13,074,000","9,860,000","10,372,000","6,463,000","9,292,000","6,804,000","21,192,000","16,032,000","2,855,000","5,292,000","4,062,000","4,823,000","14,025,000","1,351,000","-1,836,000","-2,952,000","-19,322,000","-315,000","1,995,000","225,000","1,171,000","2,150,000","-8,734,000","1,133,000","244,000","-546,000","-4,427,000","-10,144,000","-3,637,000","-6,870,000"
		NetIncomeIncludingNoncontrollingInterests,"96,057,000","18,666,000","16,610,000","22,042,000","38,739,000","22,393,000","28,507,000","-6,932,000","13,725,000","18,208,000","9,036,000","-8,577,000","16,598,000","13,701,000","15,605,000","176,348,000","15,657,000","10,016,000","43,472,000","13,957,000","-5,852,000","14,000,000","17,154,000","6,639,000","13,516,000","10,036,000","10,573,000","6,554,000","9,488,000","6,942,000","21,457,000","16,220,000","2,883,000","5,434,000","4,062,000","5,005,000","14,233,000","1,384,000","-1,817,000","-2,931,000","-19,314,000","-307,000","2,007,000","234,000","1,162,000","2,190,000","-8,690,000","1,008,000","245,000","-482,000","-4,364,000","-10,074,000","-3,535,000","-6,800,000"
			NetIncomeContinuousOperations,"96,057,000","18,666,000","16,610,000","22,042,000","38,739,000","22,393,000","28,507,000","-6,932,000","13,725,000","18,208,000","9,036,000","-8,577,000","16,598,000","13,701,000","15,605,000","176,348,000","15,657,000","10,016,000","43,472,000","13,957,000","-5,852,000","14,000,000","17,154,000","6,639,000","13,516,000","10,036,000","10,573,000","6,554,000","9,488,000","6,942,000","21,457,000","16,220,000","2,883,000","5,434,000","3,680,000","4,625,000","13,925,000","1,347,000","-1,817,000","-2,931,000","-19,314,000","-307,000","2,007,000","234,000","467,000","1,446,000","-10,186,000","1,008,000","245,000","-482,000","-4,364,000","-10,074,000","-3,535,000","-6,800,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"382,000","380,000","308,000","37,000",,,,,,,"695,000","744,000",,,,,,,,
		MinorityInterests,"-1,756,000","-351,000","-307,000","-370,000","-728,000","-363,000","-452,000","105,000","-236,000","-307,000","-118,000","114,000","-339,000","-261,000","-276,000","-3,362,000","-311,000","-214,000","-946,000","-194,000","-66,000","-455,000","-603,000","-212,000","-442,000","-176,000","-201,000","-91,000","-196,000","-138,000","-265,000","-188,000","-28,000","-142,000","0","-182,000","-208,000","-33,000","-19,000","-21,000","-8,000","-8,000","-12,000","-9,000","9,000","-40,000","-44,000","125,000","-1,000","-64,000","-63,000","-70,000","-102,000","-70,000"
DilutedNIAvailtoComStockholders,"94,301,000","18,315,000","16,303,000","21,672,000","38,011,000","22,030,000","28,055,000","-6,827,000","13,489,000","17,901,000","8,918,000","-8,463,000","16,259,000","13,440,000","15,329,000","172,986,000","15,346,000","9,802,000","42,526,000","13,763,000","-5,918,000","13,545,000","16,551,000","6,427,000","13,074,000","9,860,000","10,372,000","6,463,000","9,292,000","6,804,000","21,192,000","16,032,000","2,855,000","5,292,000","4,062,000","4,823,000","14,025,000","1,351,000","-1,836,000","-2,952,000","-19,322,000","-315,000","1,995,000","225,000","1,171,000","2,150,000","-8,734,000","1,133,000","244,000","-546,000","-4,427,000","-10,144,000","-3,637,000","-6,870,000"
BasicEPS,,"0.08","0.07","0.1","0.17","0.1","0.13","-0.03","0.06","0.08","0.04","-0.04","0.08","0.07","0.07","0.83","0.07","0.05","0.21","0.07","-0.03","0.1","0.12","0.05","0.1","0.08","0.08","0.05","0.07","0.05","0.17","0.14","0.02","0.04","0.04","0.04","0.12","0.02","-0.02","-0.02","-0.16","-0.003",,"0.002","0.01","0.019",,"0.01","0.002","-0.005",,"-0.088","-0.032","-0.06"
DilutedEPS,,"0.08","0.07","0.1","0.17","0.1","0.13","-0.03","0.06","0.08","0.04","-0.04","0.08","0.06","0.07","0.82","0.07","0.05","0.2","0.07","-0.03","0.09","0.11","0.04","0.09","0.08","0.08","0.05","0.07","0.05","0.17","0.14","0.02","0.04","0.04","0.04","0.12","0.02","-0.02","-0.02","-0.16","-0.003",,"0.002","0.01","0.019",,"0.01","0.002","-0.005",,"-0.088","-0.032","-0.06"
BasicAverageShares,,"228,978,000","221,339,000","218,820,000","218,822,000","218,753,000","218,575,000","218,549,000","218,483,000","216,692,000","207,395,000","205,277,000","205,108,000","205,080,000","206,409,000","207,513,000","205,241,000","205,069,000","204,434,000","200,674,000","176,464,000","141,780,000","141,727,000","138,807,000","136,528,000","129,336,000","127,035,000","126,863,000","125,194,000","125,175,000","122,439,000","119,484,000","119,012,500","118,643,500","118,402,500","116,257,000","112,805,000","108,551,500","107,206,000","109,132,000","114,718,000","114,612,147",,"114,695,500","114,695,500","114,695,500",,"114,695,500","114,695,500","114,695,500",,"114,695,500","114,695,500","114,695,500"
DilutedAverageShares,,"233,046,000","227,248,000","222,811,000","222,326,000","222,268,000","222,099,000","218,549,000","222,088,000","220,623,000","211,472,000","205,277,000","209,005,000","208,999,000","210,338,000","211,444,000","209,259,000","209,177,000","208,626,000","204,795,000","176,464,000","146,117,000","146,050,000","143,138,000","140,512,000","131,240,000","128,965,000","128,793,000","127,124,000","127,105,000","123,732,000","120,716,000","120,275,500","119,911,500","119,669,500","117,511,500","113,890,000","109,452,000","107,206,000","109,132,000","114,718,000","114,612,147",,"114,784,000","114,784,000","114,784,000",,"114,784,000","114,784,000","114,784,000",,"114,784,000","114,784,000","114,784,000"
RentExpenseSupplemental,"243,155,000","65,884,000","60,294,000","59,568,000","57,409,000","59,579,000","56,549,000","57,248,000","56,200,000","56,862,000","53,266,000","53,807,000","52,938,000","51,468,000","55,253,000","55,789,000","53,553,000","56,022,000","53,273,000","56,331,000","43,523,000","39,020,000","38,452,000","36,885,000","35,061,000","33,353,000","30,535,000","32,921,000","29,237,000","30,697,000","28,329,000","28,526,000","27,064,000","29,589,000","24,818,000","25,774,000","22,557,000","23,904,000","22,053,000",,,,,,,,,,,,,,,
TotalExpenses,"597,733,000","153,718,000","154,311,000","146,389,000","143,315,000","146,413,000","142,514,000","143,810,000","141,287,000","146,045,000","142,123,000","137,415,000","131,446,000","132,239,000","133,734,000","135,127,000","131,382,000","135,200,000","133,584,000","135,105,000","107,348,000","94,499,000","92,782,000","92,042,000","86,612,000","77,954,000","75,839,000","79,869,000","73,527,000","73,867,000","71,225,000","70,263,000","66,569,000","70,830,000","64,543,000","61,335,000","58,357,000","58,742,000","39,202,000","65,532,000","74,850,000","58,223,000","53,498,000","58,403,000","55,085,000","57,830,000","52,579,000","42,787,000","37,761,000","35,587,000","29,747,000","28,956,000","27,310,000","28,675,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"94,301,000","18,315,000","16,303,000","21,672,000","38,011,000","22,030,000","28,055,000","-6,827,000","13,489,000","17,901,000","8,918,000","-8,463,000","16,259,000","13,440,000","15,329,000","172,986,000","15,346,000","9,802,000","42,526,000","13,763,000","-5,918,000","13,545,000","16,551,000","6,427,000","13,074,000","9,860,000","10,372,000","6,463,000","9,292,000","6,804,000","21,192,000","16,032,000","2,855,000","5,292,000","4,062,000","4,823,000","14,025,000","1,351,000","-1,836,000","-2,952,000","-19,322,000","-315,000","1,995,000","225,000","1,171,000","2,150,000","-8,734,000","1,133,000","244,000","-546,000","-4,427,000","-10,144,000","-3,637,000","-6,870,000"
NormalizedIncome,"89,655,800","22,014,600","17,733,800","21,667,620","26,431,740","22,100,080","22,995,370","21,024,000","13,512,360","16,549,770","10,092,570","13,705,000","16,475,080","13,496,210","14,694,630","55,709,310","15,635,080","13,303,810","25,304,200","14,384,000","14,589,000","13,229,400","14,380,200","8,116,600","12,192,000","12,623,000","10,246,000","8,354,200","10,084,600","8,824,200","12,600,950","11,807,000","7,459,600","6,473,050","-453,350","5,354,950","14,144,700","1,980,250","-399,500","-2,080,350","-16,165,600","1,193,650","2,191,950","487,600","1,411,350","1,768,700","-8,222,150","1,292,250","573,550","443,300","-1,351,850","-6,338,900","-4,079,650","-6,500,150"
InterestIncome,,,,,"121,000","143,000","63,000","68,000","175,000","245,000","114,000","160,000","148,000","91,000","94,000","97,000","111,000","94,000","163,000","563,000","354,000","354,000","122,000","88,000","90,000","65,000","66,000","67,000","68,000","68,000","100,000","257,000","725,000","852,000","684,000","635,000","619,000","620,000","4,237,000","24,000","63,000","27,000","13,000","17,000","26,000","118,000","45,000","24,000","34,000","16,000","16,000","60,000","44,000","128,000"
InterestExpense,"93,716,000","23,940,000","23,312,000","23,331,000","23,133,000","22,986,000","23,328,000","23,136,000","24,277,000","23,872,000","24,031,000","24,625,000","24,006,000","23,970,000","24,457,000","24,834,000","26,305,000","26,253,000","25,860,000","26,188,000","17,945,000","16,382,000","15,787,000","16,938,000","14,648,000","14,773,000","14,330,000","14,439,000","14,979,000","14,359,000","15,539,000","15,552,000","13,149,000","13,249,000","21,837,000","15,188,000","4,314,000","10,916,000","11,896,000","14,132,000","15,932,000","11,033,000","9,737,000","10,916,000","10,319,000","10,346,000","8,865,000","8,480,000","8,849,000","9,142,000","7,346,000","7,072,000","7,428,000","7,500,000"
NetInterestIncome,"-93,716,000","-23,940,000","-23,312,000","-23,331,000","-23,133,000","-22,986,000","-23,328,000","-23,136,000","-24,277,000","-23,872,000","-24,031,000","-24,625,000","-24,006,000","-23,970,000","-24,457,000","-24,834,000","-26,305,000","-26,253,000","-25,860,000","-26,188,000","-17,945,000","-16,382,000","-15,787,000","-16,938,000","-14,648,000","-14,773,000","-14,330,000","-14,439,000","-14,979,000","-14,359,000","-15,539,000","-15,552,000","-13,149,000","-13,249,000","-21,837,000","-15,188,000","-4,314,000","-15,321,000","-34,536,000","-14,108,000","-15,869,000","-11,006,000","-9,724,000","-10,899,000","-10,293,000","-10,228,000","-8,820,000","-8,456,000","-8,815,000","-9,126,000","-7,330,000","-7,012,000","-7,384,000","-7,372,000"
EBIT,"189,773,000","42,606,000","39,922,000","45,373,000","61,872,000","45,379,000","51,835,000","16,204,000","38,002,000","42,080,000","33,067,000","16,048,000","40,604,000","37,671,000","40,062,000","201,182,000","41,962,000","36,269,000","69,332,000","40,145,000","12,093,000","30,382,000","32,941,000","23,577,000","28,164,000","24,809,000","24,903,000","20,993,000","24,467,000","21,301,000","36,996,000","31,772,000","16,032,000","18,683,000","25,517,000","19,813,000","18,239,000","12,263,000","1,627,000","12,566,000","1,411,000","13,020,000","12,034,000","11,537,000","12,199,000","12,232,000","1,723,000","9,709,000","9,567,000","10,166,000","7,697,000","2,792,000","3,168,000","1,141,000"
EBITDA,"492,719,000"
ReconciledCostOfRevenue,"263,463,000","70,261,000","65,853,000","65,354,000","61,995,000","64,182,000","60,697,000","66,021,000","59,352,000","61,578,000","54,343,000","57,166,000","54,964,000","54,421,000","56,928,000","57,984,000","55,783,000","58,111,000","55,372,000","58,301,000","44,553,000","39,863,000","38,331,000","37,383,000","35,528,000","34,090,000","30,587,000","33,633,000","30,186,000","31,504,000","28,395,000","30,150,000","27,787,000","30,420,000","25,490,000","26,278,000","23,127,000","23,730,000","22,058,000","26,292,000","25,444,000","23,357,000","19,413,000","24,884,000","21,255,000","26,524,000","17,758,000","19,131,000","21,600,000","12,519,000","13,814,000","11,804,000","11,494,000","12,700,000"
