name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
		DeferredTax,"1,272,000","-662,000","208,000","682,000","1,044,000","113,000","316,000","312,000","467,000","492,000","444,000","357,000","264,000","486,000","-6,491,000","-25,000","-2,777,000","235,000",,,,,,,,,,,,,,,,,,"90,000","-56,000","-52,000","-76,000","149,000","90,000","-23,000","-37,000","7,000","-356,000","-3,000","140,000","-709,000","-27,000","117,000","-87,000","18,000","46,000","56,000","53,000","15,000","158,000","660,000","-205,000","-35,000","-31,000","20,000","50,000","25,000","-252,000","-57,000",,,"436,000","-135,000",,,,,,,"152,948,000","-4,185,000","-12,934,000","-2,266,000","-1,694,000","-32,933,000","-2,287,000","-19,857,000","-60,549,000",,,,,,,,
			DeferredIncomeTax,"1,272,000","-662,000","208,000","682,000","1,044,000","113,000","316,000","312,000","467,000","492,000","444,000","357,000","264,000","486,000","-6,491,000","-25,000","-2,777,000","235,000",,,,,,,,,,,,,,,,,,"90,000","-56,000","-52,000","-76,000","149,000","90,000","-23,000","-37,000","7,000","-356,000","-3,000","140,000","-709,000","-27,000","117,000","-87,000","18,000","46,000","56,000","53,000","15,000","158,000","660,000","-205,000","-35,000","-31,000","20,000","50,000","25,000","-252,000","-57,000",,,"436,000","-135,000",,,,,,,"152,948,000","-4,185,000","-12,934,000","-2,266,000","-1,694,000","-32,933,000","-2,287,000","-19,857,000","-60,549,000",,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,"0","0",,,"0","-110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"136,000","-17,000","-12,000","26,000","139,000","127,000","143,000","0","22,000","641,000","225,000","401,000","38,000","508,000","346,000","515,000","121,000","386,000","691,000","489,000","314,000","-133,000","-69,000","223,000","292,000","-1,274,000","1,566,000","556,000","-71,000","1,797,000","1,569,000","951,000","1,468,000","523,000","539,000","-164,000","383,000","-605,000","497,000","-448,000","-235,000","434,000","68,000","-140,000","2,193,000",,,,,"413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"44,086,000","10,853,000","11,333,000","10,444,000","11,456,000","9,198,000","10,095,000","8,302,000","10,907,000","7,143,000","10,958,000","8,834,000","8,558,000","8,814,000","8,700,000","6,825,000","7,987,000","7,818,000","7,025,000","4,803,000","3,305,000","2,472,000","3,381,000","3,475,000","2,672,000","3,504,000","3,945,000","4,671,000","3,866,000","4,372,000","4,750,000","4,813,000","6,048,000","4,841,000","3,458,000","1,575,000","1,728,000","1,841,000","1,616,000","2,168,000","1,537,000","1,476,000","1,281,000","1,895,000","1,468,000","1,295,000","376,000","2,109,000","1,664,000","1,413,000","2,018,000","1,140,000","1,224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"22,377,000","5,472,000","4,781,000","5,040,000","7,084,000","4,656,000","6,917,000","6,521,000","5,123,000","3,950,000","14,151,000","4,665,000","753,000","1,135,000","365,000","823,000","3,492,000","513,000","-4,518,000","1,416,000","-177,000","2,144,000","1,703,000","695,000","491,000","2,047,000","1,927,000","1,018,000","-381,000","116,000","-32,000","544,000","-1,172,000","174,000",,,,,,"14,857,000","8,770,000","3,275,000","5,487,000","2,215,000",,"1,144,000","2,348,000","11,000","4,941,000","43,000","-3,500,000","272,000","1,891,000","-1,553,000","1,649,000","510,000","4,808,000","-286,000","2,173,000","1,845,000","5,901,000","1,046,000","5,471,000","798,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000"
		ChangeInWorkingCapital,"-39,973,000","-36,265,000","-17,454,000","-229,000","13,975,000","-6,026,000","9,706,000","3,204,000","-2,121,000","21,120,000","7,693,000","3,436,000","19,264,000","1,422,000","3,562,000","21,555,000","751,000","-25,389,000","14,828,000","3,837,000","-5,140,000","20,722,000","6,962,000","1,583,000","77,000","902,000","-3,156,000","-160,000","1,875,000","-2,852,000","34,274,000","2,616,000","-1,605,000","-22,477,000","-5,352,000","-1,452,000","17,727,000","-2,076,000","3,248,000","-117,000","-2,344,000","-4,616,000","-24,000","-9,781,000","-1,072,000","5,224,000","-3,825,000","-4,465,000","-800,000","-14,448,000","-223,000","6,534,000","2,802,000","-24,313,000","-8,026,000","16,663,000","-6,479,000","3,629,000","-6,173,000","-1,152,000","-359,000","9,815,000","-20,476,000","-361,000","-3,664,000","-6,207,000","1,589,000","-1,228,000","-10,536,000","-6,283,000","-9,013,000","3,365,000","-4,146,000","-2,853,000","3,498,000","-6,880,000","2,848,000","5,099,000","-431,000","9,342,000","-50,726,000","5,040,000","5,300,000","37,135,000","30,585,000","-29,561,000","-2,456,000","-48,881,000","-9,168,000","50,000","-2,406,000","1,708,000","-1,300,000"
			ChangeInReceivables,"-31,125,000","-29,694,000","-3,655,000","28,281,000","-26,057,000","-2,443,000","-4,748,000","-910,000","-26,537,000","62,937,000","-7,739,000","33,490,000","-32,997,000","2,760,000","19,907,000","46,661,000","-24,142,000","-34,188,000","-5,426,000","-5,762,000","-19,124,000","12,811,000","-31,687,000","12,950,000","-16,716,000","11,714,000","-16,671,000","31,851,000","-13,939,000","12,996,000","4,891,000","23,733,000","-31,945,000","-2,801,000","-29,880,000","8,510,000","-4,415,000","-423,000","-8,374,000","6,908,000","4,808,000","-7,148,000","-10,454,000","5,191,000","1,297,000","11,872,000","-7,187,000","2,394,000","-5,431,000","3,999,000","-5,224,000","2,242,000","-1,153,000","872,000","9,054,000","11,134,000","-13,850,000","2,679,000","-3,629,000","-3,613,000","2,020,000","5,150,000","-2,411,000","-218,000","-227,000","5,831,000","-3,634,000","1,336,000","849,000","-739,000","-2,049,000","4,210,000","-2,250,000","-6,360,000","2,970,000","-364,000","-8,144,000","3,079,000","18,026,000","11,589,000","3,208,000","-1,755,000","-1,933,000","8,434,000","12,521,000","13,072,000","-32,419,000","-13,190,000","-17,780,000","-14,355,000","-6,470,000","-1,594,000","-9,400,000"
				ChangesInAccountReceivables,"-31,125,000","-29,694,000","-3,655,000","28,281,000","-26,057,000","-2,443,000","-4,748,000","-910,000","-26,537,000","62,937,000","-7,739,000","33,490,000","-32,997,000","2,760,000","19,907,000","46,661,000","-24,142,000","-34,188,000","-5,426,000","-5,762,000","-19,124,000","12,811,000","-31,687,000","12,950,000","-16,716,000","11,714,000","-16,671,000","31,851,000","-13,939,000","12,996,000","4,891,000","23,733,000","-31,945,000","-2,801,000","-29,880,000","8,510,000","-4,415,000","-423,000","-8,374,000","6,908,000","4,808,000","-7,148,000","-10,454,000","5,191,000","1,297,000","11,872,000","-7,187,000","2,394,000","-5,431,000","3,999,000","-5,224,000","2,242,000","-1,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"5,935,000","-686,000","-4,843,000","604,000","10,860,000","5,529,000","-288,000","6,628,000","3,578,000","13,216,000","5,265,000","-2,108,000","-5,944,000","652,000","-2,717,000","8,287,000","12,221,000","5,571,000","-6,364,000","5,915,000","2,243,000","340,000","8,409,000","-2,405,000","11,766,000","3,846,000","5,079,000","-3,666,000","8,798,000","-12,381,000","910,000","1,769,000","6,033,000","-208,000","1,117,000","-14,222,000","-510,000","2,209,000","6,433,000","2,310,000","-3,721,000","-2,112,000","1,186,000","-1,468,000","-1,637,000","1,954,000","-3,637,000","1,343,000","1,390,000","-7,410,000","-657,000","-4,559,000","8,945,000","-494,000","-6,637,000","-2,520,000","-97,000","4,023,000","2,284,000","-643,000","-3,717,000","769,000","-803,000","-5,239,000","957,000","594,000","-585,000","4,439,000","-4,104,000","-93,000","1,140,000","1,943,000","-2,915,000","-3,718,000","-4,537,000","2,739,000","4,984,000","4,045,000","6,159,000","-9,571,000","3,666,000","12,141,000","8,554,000","3,945,000","1,192,000","-42,982,000","7,736,000","-35,427,000","-16,681,000","-3,830,000","1,471,000","-2,135,000","-2,300,000"
			ChangeInPrepaidAssets,"-39,125,000","6,161,000","-15,575,000","-18,640,000","-11,071,000","-4,168,000","-2,219,000","-1,521,000","343,000","712,000","212,000","-486,000","14,000","5,397,000","-4,576,000","-7,814,000","-4,303,000","-4,899,000","3,044,000","-1,856,000","-163,000","1,177,000","5,442,000","1,562,000","-1,796,000","1,619,000","1,409,000","-1,132,000","-3,046,000","814,000","-690,000","682,000","3,642,000","-3,827,000","4,546,000","-2,073,000","514,000","108,000","1,082,000","173,000","-464,000","-419,000","1,969,000","4,203,000","-3,693,000","-1,033,000","-2,814,000","-1,041,000","-1,257,000","-300,000","2,454,000","-2,457,000","109,000","845,000","-2,190,000","1,262,000","-1,127,000","3,504,000","-5,368,000","8,804,000","139,000","-1,016,000","-6,128,000","647,000","2,467,000","-8,973,000","498,000","3,933,000","1,193,000","-8,227,000","-483,000","-2,041,000",,"-3,935,000","2,329,000","6,994,000",,,"-4,380,000","2,565,000",,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"11,391,000","10,986,000","-5,082,000","2,577,000","2,910,000","2,987,000","-5,715,000","10,628,000","-4,550,000","-12,460,000","2,128,000","-11,198,000","16,498,000","13,702,000","-8,799,000","-31,251,000","-10,068,000","11,365,000","8,505,000","9,042,000","-2,843,000","9,351,000","-1,290,000","-3,154,000","9,958,000","-4,892,000","-4,426,000","-10,202,000","-5,118,000","874,000","15,509,000","-7,313,000","5,701,000","-18,285,000","11,593,000","1,288,000","15,710,000","-1,005,000","-479,000","-7,617,000","770,000","518,000","3,541,000","-10,993,000","710,000","-4,230,000","4,887,000","702,000","-99,000","-5,892,000","1,586,000","9,978,000","2,167,000","-31,272,000","3,368,000","7,433,000","5,126,000","-4,583,000","-406,000","-4,519,000","2,134,000","2,431,000","-7,615,000","4,215,000","-1,424,000","-682,000","4,429,000","-468,000","-3,757,000","-521,000","2,117,000","1,449,000","-3,565,000","6,154,000","7,401,000","-10,015,000","-4,212,000","901,000","-13,620,000","6,736,000","-7,525,000","-399,000","-13,091,000","14,340,000","-1,840,000","-3,582,000","8,121,000","-5,961,000","11,846,000","13,027,000","983,000","-251,000","7,100,000"
				ChangeInPayable,"11,391,000","10,986,000","-5,082,000","2,577,000","2,910,000","2,987,000","-5,715,000","10,628,000","-4,550,000","-12,460,000","2,128,000","-11,198,000","16,498,000","13,702,000","-8,799,000","-31,251,000","-10,068,000","11,365,000","8,505,000","9,042,000","-2,843,000","9,351,000","-1,290,000","-3,154,000","9,958,000","-4,892,000","-4,426,000","-10,202,000","-6,243,000","874,000","15,509,000","-7,313,000","1,170,000","-18,285,000","11,593,000","1,288,000","16,827,000","-1,005,000","-479,000","-7,617,000","-18,000","3,108,000","3,737,000","-2,909,000","1,145,000","-2,164,000","-1,220,000","-1,214,000","-309,000","-3,328,000","5,602,000","3,808,000","-2,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"11,391,000","10,986,000","-5,082,000","2,577,000","2,910,000","2,987,000","-5,715,000","10,628,000","-4,550,000","-12,460,000","2,128,000","-11,198,000","16,498,000","13,702,000","-8,799,000","-31,251,000","-10,068,000","11,365,000","8,505,000","9,042,000","-2,843,000","9,351,000","-1,290,000","-3,154,000","9,958,000","-4,892,000","-4,426,000","-10,202,000","-6,243,000","874,000","15,509,000","-7,313,000","1,170,000","-18,285,000","11,593,000","1,288,000","16,827,000","-1,005,000","-479,000","-7,617,000","-18,000","3,108,000","3,737,000","-2,909,000","1,145,000","-2,164,000","-1,220,000","-1,214,000","-309,000","-3,328,000","5,602,000","3,808,000","-2,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"788,000","-2,590,000","-196,000","-8,084,000","-435,000","-2,066,000","6,107,000","1,916,000","210,000","-2,564,000","-4,016,000","6,170,000","4,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,009,000","-4,766,000","-589,000","1,604,000","18,018,000","-14,982,000","-6,511,000","525,000","-6,581,000","-10,025,000","-829,000","-1,397,000","-600,000"
			ChangeInOtherCurrentLiabilities,"-22,449,000","-2,123,000","-12,566,000","1,809,000","-9,569,000","-6,582,000","-5,132,000","-12,746,000","-10,371,000","-16,174,000","-3,594,000","-7,986,000","7,398,000","-9,067,000","-12,560,000","10,262,000","-718,000","-644,000","6,179,000","-2,792,000","-468,000","-1,700,000","8,429,000","-842,000","-3,840,000","548,000","2,412,000","-2,167,000",,"-5,749,000","4,050,000","-2,246,000","-244,000","655,000","-7,145,000","5,590,000","-1,253,000","-2,680,000",,,"-162,000","135,000","-1,094,000","-1,344,000","-1,489,000","1,106,000","17,000","-376,000",,"-2,719,000","5,106,000","2,550,000","-4,940,000","9,711,000","-4,673,000","-8,876,000","10,402,000","-5,866,000","994,000","1,746,000","-7,984,000","3,733,000","-2,257,000","4,114,000","-276,000","4,370,000","881,000","-10,468,000","-4,717,000","3,297,000","-9,738,000","-2,196,000","-1,842,000","5,006,000","-4,665,000","-6,234,000","6,253,000","2,044,000","-6,616,000","-1,977,000","-49,066,000","-181,000","12,359,000","8,812,000","694,000","18,913,000","20,617,000","5,172,000","20,028,000","15,233,000","2,439,000","7,085,000","3,900,000"
			ChangeInOtherWorkingCapital,"35,400,000","-20,909,000","24,267,000","-14,860,000","46,902,000","-1,349,000","27,808,000","1,125,000","35,416,000","-27,111,000","11,421,000","-8,276,000","34,295,000","-12,022,000","12,307,000","-4,590,000","27,761,000","-2,594,000","8,890,000","-710,000","15,215,000","-1,257,000","17,659,000","-6,528,000","705,000","-11,933,000","9,041,000","-14,844,000","11,235,000","594,000","9,604,000","-14,009,000","15,208,000","1,989,000","14,417,000","-545,000","7,681,000","-285,000","-350,000","-1,891,000","-3,575,000","4,410,000","4,828,000","-5,370,000","3,740,000","-4,445,000","4,909,000","-7,487,000","4,597,000","-4,845,000","4,168,000","-1,220,000","-2,326,000","-3,975,000","-6,948,000","8,230,000","-6,933,000","3,872,000","-48,000","-2,927,000","7,049,000","-1,252,000","-1,262,000","-3,880,000","-5,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
