name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
MarketCap,"9,508,016,333","12,634,161,750","14,856,588,810","12,056,404,560","11,255,411,340","12,528,048,240","10,843,534,080","7,501,124,230","8,531,154,720","6,464,870,270","8,491,138,950","8,476,734,140","8,693,417,218","9,328,128,387","9,731,197,740","12,128,389,972","10,539,211,562","8,943,324,902","8,213,521,956","7,661,177,252","8,073,900,640","9,140,305,270","9,452,532,533","8,140,861,600","7,536,663,360","7,089,938,850","6,666,096,960","8,121,980,400","8,545,211,050","8,236,025,700","9,481,282,945","8,714,328,600","8,292,807,600","8,018,576,000","6,908,994,400","6,700,746,720","5,421,382,896","7,000,882,449","7,633,464,100","8,269,441,994","7,904,279,268","10,687,696,041","8,434,855,238","5,623,252,250","8,900,151,750","8,278,322,130","10,508,077,120","8,341,652,550","5,484,022,890","4,898,475,660","4,190,827,490","3,104,019,750","2,717,404,150","1,663,286,345","1,820,841,153","1,849,217,720","2,280,193,440","1,475,894,590","2,422,574,360","3,138,055,010","3,394,472,385","2,783,529,727","3,051,366,780","2,190,594,160","2,172,357,600","2,927,726,120","2,264,323,670","1,677,637,710","1,814,553,490","1,890,598,050","1,768,877,040","1,059,155,120","913,798,320","1,155,561,760","828,249,800","527,233,720","447,161,100","332,888,910","279,315,180","194,261,500","251,081,940","589,854,440","542,980,320","229,809,920","433,803,300","117,551,968","206,292,500","734,842,000","1,172,504,307","1,441,110,250","2,396,508,000","1,234,948,000","742,428,000"
EnterpriseValue,"9,302,698,333","12,473,921,750","14,661,259,810","12,020,643,560","11,359,687,340","11,913,439,240","10,406,692,080","7,192,761,230","8,512,454,720","5,687,474,270","7,518,856,950","7,490,247,140","7,379,640,218","8,195,532,387","8,691,785,740","11,043,889,972","9,514,538,562","7,938,768,902","7,196,593,956","6,646,929,252","7,059,276,640","8,166,462,270","8,570,137,533","7,330,153,600","6,761,658,360","6,298,436,850","5,891,754,960","7,324,273,400","7,878,744,050","7,581,921,700","8,835,903,945","8,102,965,600","7,669,047,600","7,440,385,000","6,366,851,400","6,149,421,720","4,898,534,896","6,483,145,449","7,115,727,100","7,749,784,994","7,414,668,268","10,131,159,041","7,892,305,238","5,080,702,250","8,314,817,750","7,803,066,130","10,022,505,120","7,913,156,550","5,085,666,890","4,513,226,660","3,820,665,490","2,786,891,750","2,453,335,150","1,404,765,345","1,542,354,153","1,659,031,720","2,012,897,440","1,144,516,590","2,072,050,360","2,744,116,010","2,963,212,385","2,368,206,727","2,677,193,780","1,817,566,160","1,799,329,600","2,583,720,120","2,028,142,670","1,441,456,710","1,606,436,490","1,694,472,050","1,605,165,040","918,654,120","801,368,320","1,024,743,760","690,347,800","482,355,720","382,997,100","269,729,910","217,450,180","113,928,500","175,615,940","517,434,440","470,560,320","161,212,920","403,524,300","81,528,968","153,275,500","672,531,000","1,110,193,307","1,376,806,250","2,336,508,000","1,207,148,000","715,528,000"
PeRatio,"27.73","38.41","45.826","41.413","41.572","43.463","35.118","23.034","24.863","16.304","19.725","18.308","17.695","19.446","22.135","27.393","25.323","22.351","20.188","20.06","21.72","25.735","26.9","24.391","22.543","20.755","19.276","23.537","25.716","25.946","31.899","31.247","30.87","30.553","25.96","25.312","20","25.451","27.757","30.507","30.261","43.395","35.851","24.003","40.533","41.865","59.706","55.812","42.327","44.021","43.065","34.763","33.602","21.378","24.063","26.27","35.748","16.981","33.751","38.34","44.044","38.103","46.673","32.168","32.024","47.691","42.679","32.44","34.504","41.385","45.533","33.109","50.923","91.405","109.13","137.429","207.75",,,,,,,,,,"16.102","61.818","99.205","193.571",,,
ForwardPeRatio,"13.812","20","21.008","16.779","15.898","20.534","17.182","12.285","13.755","11.038","13.263","13.038","12.987","14.728",,"19.157","16.695","15.314","15.083","13.587","14.025","17.123","17.483","16.155","14.815","13.459","13.928","16.077","16.34","16.129","19.841","18.657","18.692","17.889","17.575","16.949","13.569","15.48","16.949","20.45","18.727","25.381","20.325","16.393","25","23.256","29.412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.946","1.24","1.389","1.002","0.986","1.222","1.043","1.751","1.896","1.625","1.66","1.306","1.384","1.47",,"2.13","1.855","1.914","2.214","1.358","1.402","1.714","1.589","1.468","1.271","1.053","0.83","0.974","1.007","0.994","1.222","1.095","1.215","1.159","1.291","1.245","0.905","0.928","0.942","1.234","1.021","1.055","1.007","0.846","1.172","1.053","1.252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.657","4.856","5.833","4.862","4.69","5.353","4.594","3.222","3.675","2.844","3.765","3.844","4.051","4.426","4.649","5.842","5.164","4.413","4.067","3.801","4.093","4.72","4.932","4.374","4.089","3.891","3.664","4.51","4.853","4.827","5.732","5.513","5.463","5.518","4.854","4.698","3.822","4.995","5.448","6.307","6.33","9.072","7.507","5.026","8.246","8.113","11.036","9.54","6.894","6.785","6.256","4.859","4.276","2.581","2.83","3","3.856","1.326","4.356","6.391","7.366","6.557","7.817","6.029","6.002","8.671","7.872","5.983","7.206","8.556","9.28","6.404","5.961","7.903","5.981","4.685","4.016","3.048","2.579","1.766","2.263","5.342","4.952","1.763","3.347","1.063","2.017","8.334","13.375","21.569","46.385","37.247","105.347"
PbRatio,"3.966","5.253","6.295","5.5","5.606","5.217","4.858","3.483","4.269","3.351","4.82","5.22","5.967","6.648","7.57","9.485","8.55","7.202","6.601","6.265","6.816","7.649","7.911","6.858","6.382","5.616","5.063","6.12","6.467","6.075","6.924","6.221","5.861","5.515","4.49","4.503","3.772","5.036","5.506","6.424","6.463","9.115","7.6","5.087","7.639","7.443","9.774","8.311","5.824","5.519","4.938","3.923","3.509","2.234","2.459","2.575","3.113","1.982","2.991","4.23","4.873","4.24","4.95","3.862","3.829","5.386","4.878","3.614","4.121","4.751","5.027","3.443","3.492","4.582","3.562","4.774","4.29","3.36","2.906","2.074","2.605","6.166","5.676","2.146","5.972","1.468","2.353","8.808","14.054","19.103","34.041","38.592","25.69"
EnterprisesValueRevenueRatio,"3.504","19.668","21.338","17.626","17.436","18.462","16.661","11.699","14.595","9.748","13.207","12.687","13.099","15.041","15.984","19.626","17.548","14.886","13.755","12.355","13.632","15.758","16.61","13.953","13.618","13.022","12.037","14.611","16.292","16.059","19.093","17.416","17.418","17.713","15.664","15.555","13.228","18.511","19.471","21.375","21.027","29.831","24.477","16.149","28.601","28.112","37.268","31.121","22.066","21.902","19.987","15.913","15.505","9.113","9.315","9.687","12.156","7.192","13.439","18.846","22.377","18.559","22.304","16.269","17.97","27.453","22.817","17.883","21.987","25.018","26.749","18.293","18.113","25.211","19.133","15.248","13.121","9.627","8.037","4.208","6.489","19.093","17.412","6.068","13.914","3.012","6.197","18.352","37.993","58.329","121.693","88.113","94.148"
EnterprisesValueEBITDARatio,"17.275","119.729","96.253","76.661","90.724","145.24","71.569","57.481","74.772","52.744","50.424","54.843","60.919","52.188","50.47","58.923","57.322","50.174","45.787","37.422","45.7","53.105","56.256","41.237","44.26","45.652","40.714","45.505","51.461","51.907","60.788","50.787","55.793","60.934","52.806","45.39","43.019","63.278","59.787","63.53","61.762","89.031","74.73","48.618","88.986","88.17","117.765","96.252","77.098","80.662","76.865","60.427","65.337","39.779","45.798","52.04","60.586","39.017","72.706","73.145","93.527","80.387","87.191","66.938","70.479","103.914","81.204","64.19","76.417","88.47","99.967","78.936","98.195","153.084","132.759","145.069","155.88","137.128","129.051","91.362","-852.505","-1,192.245","-574.555","-74.532","6,208.066","-9.25","-16.899","211.023","205.06","318.631","519.224","431.124","-715.528"
