name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,03/31/1991
		Inventory,"1,482,000,000","1,618,000,000","1,676,000,000","1,772,000,000","1,779,000,000","1,683,000,000","1,008,000,000","1,052,000,000","986,000,000","922,000,000","882,000,000","884,000,000","898,000,000","814,000,000","816,000,000","859,000,000","885,000,000","801,000,000","1,144,000,000","1,408,000,000","1,474,000,000","1,587,000,000","1,900,000,000","1,862,000,000","1,880,000,000","1,955,000,000","1,988,000,000","2,039,000,000","1,908,000,000","1,386,000,000","1,909,584,000","2,068,753,000","2,140,228,000","2,055,788,000","1,946,048,000","1,935,147,000","1,799,618,000","1,744,982,000","1,617,369,000","1,603,401,000","1,418,033,000","1,389,983,000","1,337,751,000","1,321,615,000","1,304,457,000","1,203,809,000","1,273,389,000","1,356,606,000","1,223,945,000","1,051,771,000","1,017,827,000","969,971,000","936,727,000","927,868,000","897,623,000","856,287,000","661,093,000","599,966,000","565,692,000","573,340,000","522,410,000","564,145,000","373,266,000","318,713,000","224,372,000","216,903,000","174,040,000","166,060,000","135,506,000","135,991,000","116,234,000","105,963,000","101,252,000","98,102,000","81,355,000","63,534,000","56,520,000","51,628,000","38,169,000","42,677,000","46,196,000","39,280,000","31,207,000","23,720,000","20,537,000","20,562,000","19,227,000","20,292,000","20,986,000","21,000,000","20,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956,842,000","944,892,000","999,667,000","1,049,403,000","919,861,000","884,600,000","693,139,000","826,545,000","826,651,000","903,036,000","584,835,000","697,621,000","866,413,000","665,250,000","559,155,000","408,015,000","441,525,000","540,299,000","454,961,000","333,582,000","402,161,000","410,021,000","482,070,000","505,106,000","392,409,000","410,527,000","312,198,000","244,725,000","232,401,000","167,832,000","215,917,000","361,584,000","179,623,000","189,289,000","138,802,000","147,950,000","130,856,000","124,339,000","98,618,000","93,942,000","65,847,000","72,038,000","64,873,000","54,178,000","37,303,000","26,549,000","18,669,000","24,840,000","16,577,000","16,593,000",,"18,086,000","19,292,000","12,457,000","9,866,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,856,000","563,883,000","592,897,000","412,945,000","540,395,000","453,339,000","529,157,000","358,525,000","378,988,000","292,215,000","603,428,000","466,499,000","175,545,000","271,644,000","296,872,000","454,652,000","392,541,000","440,725,000","336,493,000","392,042,000","256,583,000","214,123,000","140,369,000","140,333,000","188,702,000","186,343,000","195,961,000","136,651,000","135,237,000","187,352,000","112,317,000","46,163,000","56,968,000","60,384,000","31,132,000","25,061,000","10,583,000","9,955,000","11,690,000","11,103,000","20,388,000","9,007,000","7,719,000","11,775,000","12,276,000","10,082,000","15,388,000","16,548,000","12,123,000","15,668,000",,"10,004,000","5,648,000","7,084,000","4,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"450,886,000","559,978,000","547,664,000","593,440,000","485,792,000","597,208,000","577,322,000","559,912,000","411,730,000","408,150,000","229,770,000","225,863,000","295,793,000","384,721,000","448,430,000","341,142,000","439,323,000","375,582,000","432,491,000","326,147,000","359,083,000","345,827,000","314,288,000","282,429,000","316,512,000","259,417,000","152,934,000","218,590,000","198,054,000","218,156,000","194,176,000","156,398,000","136,675,000","69,040,000","54,438,000","43,892,000","32,601,000","31,766,000","25,198,000","30,946,000","29,999,000","24,918,000","28,660,000","32,149,000","31,776,000","26,903,000","22,463,000","10,240,000","9,469,000","10,416,000",,"11,190,000","6,267,000","4,179,000","6,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"2,035,000,000","2,141,000,000","2,011,000,000","1,479,000,000","1,908,000,000","2,013,000,000","2,030,000,000","1,483,000,000","1,272,000,000","1,440,000,000","1,308,000,000","2,264,000,000","1,939,000,000","1,606,000,000","2,171,000,000","2,411,000,000","1,600,000,000","1,661,000,000","1,664,000,000","1,610,000,000","1,801,000,000","530,000,000","602,000,000","635,000,000","1,024,000,000","1,013,000,000","1,209,000,000","726,000,000","609,000,000","585,000,000","833,919,000","608,867,000","575,223,000","563,662,000","611,111,000","553,315,000","545,828,000","535,086,000","434,687,000","389,988,000","423,331,000","342,366,000","285,790,000","325,838,000","360,248,000","388,056,000","358,655,000","336,391,000","333,298,000","352,307,000","332,891,000","280,603,000","250,353,000","270,133,000","220,998,000","195,324,000","147,376,000","273,446,000","255,754,000","50,089,000","48,526,000","50,111,000","44,396,000","37,535,000","39,105,000","48,383,000","33,528,000","40,608,000","44,526,000","35,373,000","30,831,000","36,946,000","35,782,000","28,012,000","23,725,000","18,488,000","17,810,000","14,722,000","11,113,000","22,696,000","12,844,000","11,400,000","13,444,000","12,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"857,000,000","762,000,000","835,000,000","830,000,000","828,000,000","894,000,000","833,000,000","655,000,000","508,000,000","384,588,000","386,580,000","348,942,000","330,530,000","239,287,000","224,429,000","211,938,000","262,641,000","222,572,000","213,448,000","193,938,000","208,155,000","283,856,000","277,611,000","277,835,000","279,339,000","310,316,000","288,642,000","283,585,000","295,080,000","192,701,000","185,439,000","135,612,000","162,755,000","100,772,000","133,482,000","140,352,000","152,533,000","121,602,000","172,691,000","219,700,000","245,916,000","113,602,000","101,948,000","97,905,000","84,839,000","13,818,000","16,894,000","33,001,000","53,047,000","107,583,000","135,974,000","162,847,000","197,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"857,000,000","762,000,000","835,000,000","830,000,000","828,000,000","894,000,000","833,000,000","655,000,000","508,000,000","384,588,000","386,580,000","348,942,000","330,530,000","239,287,000","224,429,000","211,938,000","262,641,000","222,572,000","213,448,000","193,938,000","208,155,000","283,856,000","277,611,000","277,835,000","279,339,000","310,316,000","288,642,000","283,585,000","295,080,000","192,701,000","185,439,000","135,612,000","162,755,000","100,772,000","133,482,000","140,352,000","152,533,000","121,602,000","172,691,000","219,700,000","245,916,000","113,602,000","101,948,000","97,905,000","84,839,000","13,818,000","16,894,000","33,001,000","53,047,000","107,583,000","135,974,000","162,847,000","197,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,"792,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,"1,062,000,000","820,000,000","517,000,000","259,000,000","506,000,000",,"553,000,000","761,000,000","472,000,000","267,247,000","199,360,000","201,011,000","91,925,000","109,195,000","176,355,000","217,748,000",,"144,175,000","226,903,000","175,629,000","126,846,000","115,643,000","85,018,000","96,081,000","116,244,000","111,651,000","243,550,000","139,880,000","66,891,000","59,714,000","78,127,000","164,929,000","126,066,000","140,791,000","115,194,000","105,439,000","35,242,000","31,602,000","40,118,000","32,121,000","22,863,000","62,138,000","56,771,000","40,769,000","22,073,000","15,430,000",,,,"1,000",,,,,,,,,,,,,,"14,844,000","11,544,000","11,330,000","8,964,000","8,162,000","11,000,000","13,500,000","210,100,000","213,600,000","255,800,000","262,400,000","284,800,000","303,100,000","308,300,000","290,800,000","203,000,000","196,000,000","168,300,000","147,600,000","110,800,000","256,900,000","93,600,000","74,800,000","60,700,000","83,600,000","81,300,000","70,300,000","103,900,000","115,500,000","128,100,000","129,900,000","900,000","93,400,000","101,900,000","85,900,000","18,300,000","100,000"
	TotalNonCurrentAssets,"50,450,000,000","53,180,000,000","53,107,000,000","54,059,000,000","54,214,000,000","52,411,000,000","29,952,000,000","31,291,000,000","32,791,000,000","31,331,000,000","30,785,000,000","29,483,000,000","28,813,000,000","27,839,000,000","29,388,000,000","32,627,000,000","35,123,000,000","38,460,000,000","29,345,000,000","31,671,000,000","36,277,000,000","36,532,000,000","35,184,000,000","31,627,000,000","28,498,000,000","27,076,000,000","24,727,000,000","21,074,000,000","18,259,000,000","16,950,000,000","16,282,362,000","15,706,825,000","15,107,063,000","15,223,032,000","15,500,367,000","15,551,845,000","15,548,571,000","15,083,491,000","15,083,450,000","14,657,848,000","14,123,854,000","3,384,349,000","6,492,631,000","6,475,095,000","6,136,222,000","5,884,548,000","5,423,644,000","4,787,694,000","5,571,770,000","4,886,001,000","4,639,370,000","4,385,785,000","2,903,999,000","2,718,293,000","2,647,445,000","2,848,040,000","2,930,746,000","2,806,424,000","2,772,532,000","2,378,606,000","2,174,820,000","1,656,775,000","1,266,732,000","2,687,779,000","661,129,000","672,443,000","620,970,000","303,294,000","299,239,000","306,269,000","278,308,000","276,691,000","280,508,000","288,824,000","241,144,000","111,091,000","110,317,000","104,423,000","88,092,000","89,649,000","87,093,000","87,027,000","88,328,000","90,471,000","87,167,000","84,301,000","66,075,000","65,090,000","66,716,000","64,800,000","61,500,000","16,700,000","16,600,000","14,600,000","11,100,000","11,500,000","12,000,000","11,800,000","11,700,000","12,000,000","11,700,000","10,400,000","8,800,000","8,800,000","9,100,000","10,000,000","10,500,000","11,300,000","12,200,000","11,300,000","9,600,000","9,700,000","9,800,000","9,600,000","8,200,000","6,600,000","3,600,000","2,900,000","2,800,000","2,500,000","2,100,000"
		NetPPE,"5,253,000,000","5,121,000,000","5,037,000,000","4,996,000,000","4,990,000,000","4,967,000,000","4,810,000,000","4,653,000,000","4,564,000,000","4,502,000,000","4,377,000,000","4,249,000,000","4,116,000,000","4,006,000,000","3,791,000,000","3,659,000,000","3,415,000,000","3,295,000,000","3,100,000,000","3,012,000,000","2,922,000,000","2,865,000,000","2,714,000,000","2,599,000,000","2,431,000,000","2,276,000,000","2,143,000,000","1,899,000,000","1,765,000,000","1,674,000,000","1,509,796,000","1,380,776,000","1,303,029,000","1,166,181,000","1,133,032,000","1,135,993,000","1,125,794,000","1,100,259,000","856,184,000","811,799,000","782,867,000","774,406,000","761,190,000","721,884,000","703,794,000","701,235,000","692,032,000","695,043,000","695,601,000","699,970,000","701,371,000","697,426,000","679,437,000","528,799,000","512,281,000","493,012,000","455,759,000","447,696,000","441,797,000","391,016,000","377,067,000","361,299,000","288,105,000","253,760,000","240,587,000","242,568,000","238,310,000","237,221,000","225,428,000","223,106,000","211,809,000","206,789,000","198,951,000","198,200,000","199,550,000","70,760,000","69,529,000","67,727,000","65,709,000","64,671,000","62,851,000","62,828,000","62,925,000","60,141,000","54,975,000","55,174,000","54,093,000","51,771,000","52,224,000","51,400,000","49,200,000","12,500,000","12,100,000","10,200,000","9,700,000","10,100,000","10,500,000","10,300,000","10,200,000","10,500,000","10,300,000","9,200,000","7,600,000","7,800,000","7,900,000","9,000,000","9,600,000","10,400,000","11,100,000","10,300,000","8,600,000","8,900,000","9,000,000","8,900,000","7,600,000","6,300,000","3,200,000","2,500,000","2,500,000","2,200,000","1,900,000"
