name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
MarketCap,"36,356,250,000","44,396,228,405","40,729,233,225","39,864,859,461","39,632,415,557","35,918,443,390","30,949,871,799","25,117,837,146","24,031,805,576","20,535,285,243","37,386,549,925","35,825,903,686","41,142,309,095","37,517,701,734","33,493,600,460","42,250,440,000","39,274,200,000","43,685,790,183","48,751,520,000","45,398,640,000","46,180,551,569","45,797,327,470","44,745,800,000","35,248,661,238","31,299,642,970","32,004,033,296","36,398,522,450","34,252,114,284","39,551,360,207","36,422,370,773","41,144,236,329","40,196,831,410","40,692,522,813","38,975,149,359","42,518,515,339","36,017,949,429","33,885,920,000","27,448,018,861","24,693,569,462","25,292,640,000","22,616,810,000","29,780,030,000","23,556,400,000","22,113,092,389","30,912,388,032","29,900,256,258","28,403,825,375","25,190,980,272","24,923,024,427","28,048,478,084","22,994,651,222","23,023,619,404","17,139,161,664","8,102,520,000","12,769,720,000","30,384,000,000","25,584,248,516","34,386,665,697","41,809,091,817","44,301,320,000","44,823,030,000","41,970,900,000","40,620,799,593","36,523,750,000","37,839,900,000","37,450,140,000","36,557,968,933","34,252,920,000","33,838,658,348","30,094,386,802","29,092,785,261","24,251,950,490","24,301,787,021","23,679,137,208","22,340,843,226","20,276,728,666","18,472,358,430","16,208,575,431","17,845,112,689","16,291,623,171","19,514,882,292","18,205,088,202"
EnterpriseValue,"56,619,250,000","65,562,228,405","59,283,233,225","59,570,859,461","58,472,415,557","57,558,443,390","46,760,871,799","40,392,837,146","30,277,805,576","39,955,285,243","54,940,549,925","56,126,903,686","62,492,309,095","56,827,701,734","55,603,600,460","60,904,440,000","57,023,200,000","62,019,790,183","68,080,520,000","63,227,640,000","67,069,551,569","64,933,327,470","54,271,800,000","44,840,661,238","44,739,642,970","55,310,033,296","59,071,522,450","60,225,114,284","62,181,360,207","64,880,370,773","69,953,236,329","73,576,831,410","72,535,522,813","69,998,149,359","72,164,515,339","64,035,949,429","59,112,920,000","47,897,018,861","45,142,569,462","46,714,640,000","43,649,810,000","51,678,030,000","44,272,400,000","42,829,092,389","50,112,388,032","51,120,256,258","49,179,825,375","44,376,980,272","44,109,024,427","49,240,478,084","40,016,651,222","43,187,619,404","35,440,161,664","29,062,520,000","36,006,720,000","51,261,000,000","46,237,248,516","64,523,665,697","71,819,091,817","71,976,320,000","73,771,030,000","68,945,900,000","63,204,799,593","63,810,750,000","65,126,900,000","62,070,140,000","54,593,968,933","52,288,920,000","51,601,658,348","48,691,386,802","41,949,785,261","42,959,950,490","41,046,787,021","36,582,137,208","34,528,843,226","33,188,728,666","24,039,358,430","21,066,575,431","23,249,112,689","18,831,623,171","26,753,882,292","15,923,088,202"
PeRatio,"7.8","6.057","5.889","5.783","15.34",,,,"8.47","5.157","10.036","9.169","11.772","9.672","5.072","5.867","5.221","5.798","11.521","11.879","10.956","10.987","9.789","8.383","6.649","5.934","10.215","13.117","17.539","25.097","18.613","14.855","34.274",,,,"52.164","64.824","58.604","7.709","12.23","8.998","7.844","7.333","10.945","10.71","10.246","13.786","5.272","6.914","6.556",,,,,"23.607","11.6","13.776","12.274","12.137","13.733","14.17","16.049","13.33","13.584","11.939","11.692","10.792","13.794","13.699","15.93","12.578","14.799","18.975","20.277","142.097","35.962","51.066","71.661",,,
ForwardPeRatio,"8.347","9.569","8.606","8.091","8.929","8.013","6.78","5.767","6.473","4.23","7.502","6.878","7.994","7.21","6.325","7.856","7.686","8.503","10.04","9.579","10.215","10.215","10.05","7.924","7.468","6.887","7.856","7.252","8.418","7.819","9.074","8.749","8.726","8.511","10.965","11.148","10.504","7.599","7.435","6.835","6.575","7.77","7.231","6.075","8.183","8.071","9.302",,,,"8.913",,,"3.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"10.438","11.961","1.536","1.445","2.705","2.429","2.26","1.922","1.177","0.769","0.536","0.491","0.49","0.442","2.108","2.619","2.563","2.834","0.674","0.606","0.647","0.824","4.021","3.169","2.988","0.232","0.253","0.233",,"0.127","0.148","0.142","0.142","0.138","0.327","0.239","0.225","0.163","0.836","0.768","0.58","0.781","0.58","0.512","0.712","0.756","0.979",,,,"0.81",,,"0.247",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.555","0.65","0.603","0.647","0.67","0.631","0.515","0.425","0.391","0.33","0.615","0.58","0.664","0.622","0.575","0.716","0.679","0.756","0.891","0.82","0.825","0.81","0.783","0.656","0.585","0.582","0.638","0.612","0.712","0.688","0.852","0.873","0.944","0.956","0.557","0.441","0.384","0.314","0.284","0.537","0.482","0.786","0.654","0.612","0.824","0.753","0.727","2.894","0.67","0.832","0.682","0.699","0.537","0.27","0.444","1.026","0.832","1.087","1.267","1.357","1.416","1.372","1.357","1.248","1.272","1.222","1.228","1.133","1.121","1.033","1.03","0.896","0.914","0.874","0.821","0.747","0.684","0.624","0.688","0.61","0.713","0.664"
PbRatio,"0.827","0.718","0.658","0.632","0.683","0.533","0.467","0.381","0.398","0.325","0.568","0.581","0.74","0.77","0.717","0.871","0.754","0.806","0.965","0.932","0.987","0.999","0.792","0.639","0.636","0.764","0.852","0.821","0.878","0.872","0.989","0.98","1.069","1.11","1.243","1.029","0.85","0.715","0.643","0.692","0.646","0.836","0.661","0.623","0.923","0.918","0.88","0.851","0.842","1.043","0.917","0.952","0.952","0.627","0.951","1.625","1.186","1.515","1.782","1.931","1.904","1.833","1.751","1.699","1.76","1.677","1.545","1.448","1.435","1.342","1.302","1.12","1.178","1.084","1.049","0.943","0.814","0.742","0.837","0.746","0.974","0.89"
EnterprisesValueRevenueRatio,"0.843","4.961","3.61","2.753","3.674","3.395","2.917","2.619","2.499","2.968","2.858","3.716","4.061","3.766","3.017","3.772","3.891","4.508","4.186","3.876","4.99","4.75","4.159","2.644","3.099","3.86","4.144","4.429","4.535","4.172","4.449","5.943","5.518","5.446","7.297","5.645","5.885","4.703","0.983","3.554","2.705","5.37","3.786","2.871","4.092","5.019","6.067","4.475","3.99","5.299","4.621","5.043","5.132","3.394","5.169","7.286","5.998","8.53","8.154","8.576","8.756","7.816","7.294","7.528","8.763","7.83","6.993","6.711","6.172","6.26","5.678","5.863","5.963","5.42","4.869","4.951","3.282","3.095","3.531","2.808","4.012","2.372"
