name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"2,072,773,827","3,587,061,773","3,292,063,882","4,391,391,564","5,120,649,366","4,200,915,667","3,764,480,870","2,150,584,529","1,378,564,967"
EnterpriseValue,"2,640,673,827","4,116,761,773","3,740,763,882","4,809,291,564","5,392,149,366","4,279,415,667","3,875,080,870","2,346,584,529","2,016,964,967"
ForwardPeRatio,"40.65","70.922","52.91","72.993","243.902","140.845","121.951","90.909",
PsRatio,"1.308","2.487","2.675","4.169","5.95","4.816","4.423","2.548","1.786"
PbRatio,"7.185","13.149","11.032","14.906","14.605","9.14","12.143","8.268",
EnterprisesValueRevenueRatio,"1.726","10.243","9.366","12.73","15.362","17.883","18.374","10.925","14.224"
EnterprisesValueEBITDARatio,"28.923","233.907","164.791","235.75","176.214","-232.577","407.903","112.817","-44.039"
