name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
MarketCap,"2,145,186,944","2,245,202,280","2,881,867,717","1,915,377,857","1,560,318,667","1,381,008,093","1,245,118,289","954,241,224","1,002,600,864","859,969,854","1,200,345,815","1,179,738,433","1,223,979,189","1,195,563,148","1,047,715,646","1,044,542,314","989,054,822","1,181,863,191","1,012,661,815","929,396,063","886,325,223","954,432,426","898,422,160","761,993,828","771,552,882","805,608,115","767,309,055","674,803,685","918,767,350","785,220,277","773,565,400","768,506,728","1,015,993,654","1,004,811,982","1,121,777,508","815,873,666","704,749,883","723,740,900","626,298,621","604,404,859","627,428,673","696,544,229","606,575,461","481,955,858","564,143,744","565,210,701","582,269,193","476,084,785","421,634,231","481,749,881","487,961,225","513,960,786","491,184,547","492,836,467","436,686,757","417,109,556","490,012,435","420,873,198","369,990,383","587,162,500","687,718,458","591,306,872","512,312,507","821,193,077","836,214,254","788,021,763","527,580,282","375,804,827","267,832,475","235,549,441","307,978,506","305,899,131","426,443,679","570,942,824","269,890,036","200,294,181","142,501,526","128,901,168","136,759,153","134,559,675","217,101,029","252,726,874","181,677,531","194,440,002","178,257,614","117,724,502","87,939,687","107,882,679","81,981,510","109,452,552","117,312,895","139,446,097","139,446,097","123,008,996","144,254,171","150,744,778","257,484,258","349,626,258","331,037,133","345,583,255","213,812,481","127,482,009","120,296,272","102,049,654","73,703,215","63,172,349","68,404,797","85,540,233","77,981,504","98,979,862","123,717,090","136,094,257","115,838,081","78,194,904","62,997,940","43,942,960","41,788,882","46,848,575","53,013,826","53,466,767"
EnterpriseValue,"1,679,092,944","1,806,212,280","2,587,007,717","1,757,505,857","1,405,350,667","1,197,885,093","1,028,015,289","703,858,224","795,762,864","629,004,854","996,409,815","994,938,433","1,046,005,189","1,017,158,148","913,218,646","942,522,314","881,227,822","1,058,501,191","911,294,815","843,538,063","799,843,223","858,679,426","818,495,160","680,858,828","692,991,882","726,456,115","708,492,055","629,200,685","865,498,350","730,556,277","734,721,400","749,412,728","979,171,654","968,033,982","1,105,632,508","814,639,666","672,005,883","689,857,900","592,415,621","556,677,859","543,505,673","584,246,229","591,403,461","466,783,858","517,341,744","489,977,701","479,017,193","385,675,785","331,131,231","351,393,881","361,622,225","400,859,786","359,431,547","362,747,467","319,695,757","409,328,556","486,165,435","419,981,198","392,005,383","636,762,500","738,137,458","665,678,317","661,696,507","970,669,077","985,690,254","874,750,763","609,858,282","458,082,827","337,028,475","299,260,441","355,175,409","370,703,131","497,814,679","658,916,824","322,923,922","243,299,181","181,101,526","183,004,168","184,099,065","185,365,675","255,084,029","281,474,874","210,425,531","228,035,002","215,033,614","160,268,502","133,640,687","161,548,679","135,647,510","167,926,552","176,612,895","196,446,097","190,946,097","175,008,996","186,854,171","203,644,778","294,084,258","372,526,258","352,037,133","369,383,255","239,112,481","155,382,009","137,496,272","123,249,654","96,803,215","85,172,349","92,104,797","108,340,233","100,781,504","117,179,862","138,417,090","150,794,257","126,038,081","95,194,904","73,697,940","49,242,960","46,088,882","48,348,575","53,813,826","53,366,767"
PeRatio,"3.378","4.35","6.987","7.3","15.856","18.242","20.123","16.698","16.166","15.159","16.542","14.733","15.255","15.299","12.867","14.564","15.306","17.664","20.271","22.166","22.834","28.221","26.925","18.203","17.101","17","18.545","17.852","24.882","21.281","17.947","16.783","19.854","21.465","27.513","25.121","36.667","38.484","33.308","17.417","13.594","13.893","15.697","12.473","18.922","19.789","38","53.974","107",,"131.688","23.271","16.68","16.235","11.153","19.473","25.226","11.311","12.246","8.756","6.616","5.21","3.608","6.961","7.089","12.231","25.011","17.868","11.707","9.381","9.387","9.152","13.128","20.456","18.989","25.98","41","40.619","23.205","16.481","22.952","27.6","20.167","21.949","21.582","15.025","10.199","13.972","10.54","16.849","18.154","15.367","12.087","7.955","8.645","5.887","10.176","15.279","15.578","26.915","22.423","15.731","17.25","137.029",,,"40.606","39.314","35.849","38.161","54.658","60.127","58.899","50.6","56.221","65.101","54.518","49.975","52.99","48.609"
ForwardPeRatio,,,,,,,,,,,,,"15.798","14.306",,"15.748","16.835","19.084","23.042","15.873","19.96","17.182","22.124","13.245","15.221","12.563","15.528","14.205","17.731","15.773","16.234","11.416","14.306","13.947","19.084","17.422","19.57","22.124","15.244","12.516","9.823","11.82","14.837","10.695","12.392","14.793","22.321","16.529",,,,,,,,,"37.037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.431",,"1.576","1.683","1.909","2.306","1.588","1.995","1.72","2.212","1.325","1.522","1.256","1.552","1.42","1.772","1.578","1.623","1.141","1.43","1.394","1.908","1.741","1.956","1.844","1.271","1.043","0.818","0.985","1.098","0.792","0.918","1.287","1.915","1.417",,,,,,,,,"3.967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.778","0.908","1.295","1.027","1.102","1.086","1.049","0.82","0.81","0.691","0.931","0.899","0.934","0.928","0.826","0.857","0.842","1.015","0.919","0.89","0.893","1.016","0.945","0.781","0.78","0.795","0.733","0.626","0.808","0.676","0.662","0.65","0.871","0.87","1.001","0.755","0.679","0.71","0.614","0.607","0.542","0.59","0.511","0.406","0.51","0.548","0.643","0.575","0.559","0.713","0.756","0.797","0.638","0.53","0.41","0.36","0.418","0.357","0.318","0.484","0.554","0.48","0.424","0.784","0.799","0.916","0.807","0.577","0.332","0.361","0.52","0.537","0.806","1.204","0.709","0.61","0.483","0.451","0.487","0.484","0.786","0.893","0.653","0.682","0.634","0.424","0.328","0.433","0.327","0.469","0.522","0.635","0.59","0.503","0.621","0.584","0.993","1.332","1.324","1.435","0.989","0.656","0.692","0.624","0.481","0.417","0.443","0.581","0.53","0.725","1.185","1.304","1.302","0.964","0.851","0.609","0.596","0.694","2.435","2.871"
PbRatio,"1.486","1.677","2.388","1.801","1.774","1.649","1.53","1.205","1.29","1.104","1.562","1.567","1.667","1.659","1.508","1.556","1.514","1.843","1.654","1.558","1.51","1.665","1.6","1.373","1.41","1.496","1.457","1.31","1.823","1.592","1.584","1.609","2.173","2.201","2.519","1.89","1.693","1.765","1.527","1.512","1.191","1.522","1.374","1.091","1.32","1.353","1.429","1.181","1.059","1.235","1.242","1.304","1.246","1.251","1.121","1.112","1.334","1.149","1.042","1.663","2.061","1.808","1.595","2.879","2.931","3.456","3.027","2.156","1.643","1.467","1.93","2.01","2.935","4.16","2.216","1.754","1.31","1.216","1.284","1.268","2.057","2.455","1.765","2.009","1.878","1.258","0.964","1.203","0.914","1.241","1.342","1.625","1.656","1.432","1.723","1.784","3.163","4.57","4.729","5.477","3.784","2.5","2.565","2.335","1.815","1.564","1.652","2.056","1.875","2.345","3.124","3.437","3.04","3.538","3.134","2.313","2.259","2.662","3.118","3.28"
EnterprisesValueRevenueRatio,"0.585","2.498","3.761","2.454","1.888","2.697","2.699","2.072","3.137","2.077","3.297","3.098","3.105","3.232","2.856","2.766","2.617","3.632","3.025","2.889","2.744","3.073","3.421","2.871","2.902","3.221","2.824","2.395","3.411","2.919","2.575","2.52","3.189","3.492","3.767","2.628","2.322","2.6","2.296","2.068","2.053","2.083","2.382","1.462","1.672","1.615","1.87","1.589","1.403","2.005","2.042","2.376","2.256","2.511","1.774","1.381","1.506","1.491","1.39","2.064","2.212","2.553","2.522","2.603","2.723","3.471","2.498","2.208","1.991","2.181","2.408","2.337","3.603","4.146","2.622","2.137","2.247","2.725","2.679","2.313","3.535","4.386","3.328","3.123","2.867","2.298","1.825","2.295","1.857","2.505","3.061","3.7","3.447","2.756","3.926","2.926","4.602","5.923","5.687","5.225","3.574","2.82","2.853","2.674","2.166","2.129","2.825","2.586","2.604","3.076","3.701","4.57","4.501","3.917","3.859","2.782","2.293","2.811","3.111","3.443"
EnterprisesValueEBITDARatio,"1.913","8.45","13.7","7.539","5.81","20.424","28.293","21.926","38.829","22.421","57.686","40.143","39.464","49.207","25.505","27.4","32.514","56.556","34.319","35.28","39.202","35.386","39.478","51.678","43.342","41.089","34.25","23.764","41.064","35.71","63.158","36.648","51.012","46.946","52.856","33.017","24.315","55.162","52.533","46.359","70.668","44.828","20.795","18.836","28.756","25.746","62.649","36.092","20.396","168.212","142.652","106.216","77.43","33.835","10.915","25.472","78.629","17.089","162.254","46.632","21.636","45.695","46.748","15.918","10.595","30.404","10.501","21.469","44.675","70.714","27.908","27.212","33.263","26.897","21.352","20.974","23.003","65.196","44.81","40.865","38.515","43.518","30.457","37.109","33.731","25.908","18.165","24.036","22.6","29.79","28.953","33.87","56.161","29.168","53.387","17.113","31.286","30.787","31.154","31.041","23.675","19.921","21.484","19.258","44.001","56.782","-460.524","108.34","111.979","55.8","34.604","47.123","43.461","28.847","36.849","49.243","27.111","43.953","41.395","33.354"
