name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
OperatingCashFlow,"215,000,000","-103,000,000","36,000,000","105,000,000","177,000,000","-27,000,000","186,000,000","323,000,000","378,000,000","39,000,000","473,000,000","352,000,000","-73,000,000","-38,000,000","221,000,000","190,000,000","239,000,000","-129,000,000","321,000,000","232,000,000","168,000,000","111,000,000","153,000,000","58,000,000","128,000,000","621,000,000","614,000,000","410,000,000","194,000,000","114,000,000","736,000,000","519,000,000","871,000,000","488,000,000","1,518,000,000","1,009,000,000","364,000,000","506,000,000","800,000,000","137,000,000","-253,000,000","-64,000,000","622,000,000","634,000,000","912,000,000","-25,000,000","807,000,000","453,000,000","187,000,000","95,000,000","126,000,000","684,000,000","500,000,000","785,000,000","588,400,000","348,900,000","753,500,000","603,300,000","459,700,000","413,200,000","50,900,000","264,200,000","522,000,000","329,300,000","278,800,000","86,600,000","101,400,000","-3,200,000","21,800,000","-42,500,000","86,498,000","60,871,000","7,429,000","11,402,000","24,070,000","25,794,000","-7,880,000","-10,974,000","65,102,000","24,585,000","26,557,000","-12,203,000","105,970,000","-36,559,000","-74,926,000","-29,861,000","3,661,000","17,504,000","23,062,000","-17,614,000","-200,000","9,900,000","39,300,000","35,500,000","24,000,000","-6,200,000","13,400,000","6,300,000","8,400,000","-12,100,000","7,200,000","-4,300,000","9,400,000"
	CashFlowFromContinuingOperatingActivities,"215,000,000","-103,000,000","36,000,000","105,000,000","177,000,000","-27,000,000","186,000,000","323,000,000","378,000,000","39,000,000","473,000,000","352,000,000","-73,000,000","-38,000,000","221,000,000","190,000,000","239,000,000","-129,000,000","321,000,000","232,000,000","168,000,000","111,000,000","153,000,000","58,000,000","128,000,000","621,000,000","614,000,000","410,000,000","194,000,000","114,000,000","736,000,000","519,000,000","782,000,000","488,000,000","1,518,000,000","1,009,000,000","364,000,000","506,000,000","800,000,000","137,000,000","-253,000,000","-64,000,000","622,000,000","634,000,000","912,000,000","-25,000,000","807,000,000","453,000,000","187,000,000","95,000,000","126,000,000","684,000,000","500,000,000","785,000,000","588,400,000","348,900,000","753,500,000","603,300,000","459,700,000","413,200,000","50,900,000","264,200,000","522,000,000","329,300,000","278,800,000","86,600,000","101,400,000","-3,200,000","21,800,000","-42,500,000","86,498,000","60,871,000","7,429,000","11,402,000","24,070,000","25,794,000","-7,880,000","-10,974,000","65,102,000","24,585,000","26,557,000","-12,203,000","105,970,000","-36,559,000","-74,926,000","-29,861,000","3,661,000","17,504,000","23,062,000","-17,614,000","-200,000","9,900,000","39,300,000","35,500,000","24,000,000","-6,200,000","13,400,000","6,300,000","8,400,000","-12,100,000","7,200,000","-4,300,000","9,400,000"
		NetIncomeFromContinuingOperations,"-180,000,000","-49,000,000","-43,000,000","-65,000,000","-23,000,000","-114,000,000","-348,000,000","-53,000,000","-87,000,000","-2,049,000,000","-385,000,000","-249,000,000","-5,384,000,000","-75,000,000","15,000,000","4,000,000","25,000,000","-66,000,000","-15,000,000","-27,000,000","-74,000,000","-120,000,000","-717,000,000","-1,364,000,000","-217,000,000","-118,000,000","-1,522,000,000","156,000,000","286,000,000","313,000,000","597,000,000","701,000,000","568,000,000","589,000,000","661,000,000","636,000,000","531,000,000","500,000,000","668,000,000","609,000,000","602,000,000","604,000,000","573,000,000","528,000,000","480,000,000","404,000,000","437,000,000","404,000,000","399,000,000","419,000,000","391,000,000","387,000,000","222,000,000","473,000,000","585,000,000","547,700,000","421,700,000","397,600,000","376,700,000","366,000,000","318,500,000","275,900,000","239,200,000","176,600,000","147,900,000","120,300,000","101,600,000","88,500,000","61,200,000","35,600,000","50,020,000","27,829,000","21,387,000","10,964,000","14,581,000","22,714,000","20,360,000","19,166,000","17,168,000","17,755,000","16,961,000","21,185,000","28,348,000","28,938,000","25,299,000","21,478,000","6,208,000","11,908,000","-7,922,000","2,942,000","2,500,000","-4,300,000","-400,000","3,700,000","2,400,000","21,600,000","23,800,000","21,100,000","21,100,000","15,800,000","8,400,000","6,000,000","-8,600,000"
		OperatingGainsLosses,"2,000,000","-6,000,000","-1,000,000","2,000,000","7,000,000","4,000,000","10,000,000","19,000,000","6,000,000","233,000,000",,,,,"2,000,000","2,000,000","1,000,000","-2,000,000","1,000,000","2,000,000",,,"2,000,000","6,000,000","13,000,000","6,000,000","3,000,000","0","27,000,000","-9,000,000","-16,000,000","-9,000,000","50,000,000","-10,000,000","-16,000,000","-13,000,000","51,000,000","-19,000,000","-15,000,000","-7,000,000","42,000,000","-17,000,000","-12,000,000","-11,000,000","35,000,000","-13,000,000","-14,000,000","-8,000,000","9,000,000","-6,000,000","-2,000,000","-1,000,000","70,000,000","-28,000,000","-5,200,000","-163,200,000","101,900,000","24,100,000","2,200,000","43,600,000","6,000,000","12,000,000","49,400,000","-3,300,000","16,400,000","-4,100,000","-1,300,000","39,200,000","-4,800,000","15,300,000","-5,010,000","244,000","-931,000","3,997,000","2,776,000","1,485,000","4,669,000","1,970,000","-1,919,000","1,369,000","86,000","-174,000","1,452,000","552,000","529,000","-941,000","16,119,000","10,935,000","-811,000","193,000","500,000","-900,000","200,000","800,000","17,500,000","-500,000","-2,600,000","200,000","800,000","8,300,000","100,000","200,000","22,600,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-5,000,000","-6,000,000","-1,000,000","2,000,000","0","4,000,000","10,000,000","11,000,000","6,000,000","233,000,000",,,,"0","2,000,000","2,000,000","1,000,000","-2,000,000","1,000,000","2,000,000","2,000,000","0","2,000,000","6,000,000","7,000,000","6,000,000","3,000,000","0","-7,000,000","-9,000,000","-16,000,000","-9,000,000","-23,000,000","-10,000,000","-16,000,000","-13,000,000","-15,000,000","-19,000,000","-76,000,000","-7,000,000","42,000,000","-17,000,000","-12,000,000","-11,000,000","35,000,000","-13,000,000","-14,000,000","-8,000,000","9,000,000","-6,000,000","-2,000,000","-1,000,000","70,000,000","-28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"301,000,000","74,000,000","75,000,000","75,000,000","77,000,000","79,000,000","82,000,000","83,000,000","82,000,000","105,000,000","100,000,000","102,000,000","154,000,000","177,000,000","171,000,000","172,000,000","174,000,000","173,000,000","175,000,000","174,000,000","174,000,000","175,000,000","174,000,000","176,000,000","178,000,000","175,000,000","183,000,000","184,000,000","190,000,000","190,000,000","199,000,000","198,000,000","186,000,000","195,000,000","200,000,000","191,000,000","190,000,000","174,000,000","166,000,000","157,000,000","157,000,000","148,000,000","142,000,000","140,000,000","138,000,000","135,000,000","129,000,000","127,000,000","124,000,000","127,000,000","126,000,000","126,000,000","122,000,000","116,000,000","117,500,000","116,200,000","106,400,000","61,500,000","58,500,000","56,400,000","51,900,000","47,300,000","41,900,000","41,600,000","38,700,000","38,400,000","28,500,000","34,800,000","35,000,000","16,300,000","11,205,000","12,092,000","10,881,000","9,822,000","12,349,000","9,199,000","8,962,000","8,672,000","6,316,000","6,031,000","6,368,000","6,333,000","9,991,000","9,810,000","9,603,000","9,469,000","9,221,000","8,312,000","10,582,000","6,919,000","7,500,000","4,900,000","5,400,000","5,400,000","5,300,000","5,100,000","4,500,000","4,300,000","4,200,000","8,400,000","1,200,000","900,000","700,000"
			DepreciationAndAmortization,"301,000,000","74,000,000","75,000,000","75,000,000","77,000,000","79,000,000","82,000,000","83,000,000","82,000,000","105,000,000","100,000,000","102,000,000","154,000,000","177,000,000","171,000,000","172,000,000","174,000,000","173,000,000","175,000,000","174,000,000","174,000,000","175,000,000","174,000,000","176,000,000","178,000,000","175,000,000","183,000,000","184,000,000","190,000,000","190,000,000","199,000,000","198,000,000","186,000,000","195,000,000","200,000,000","191,000,000","190,000,000","174,000,000","166,000,000","157,000,000","157,000,000","148,000,000","142,000,000","140,000,000","138,000,000","135,000,000","129,000,000","127,000,000","124,000,000","127,000,000","126,000,000","126,000,000","122,000,000","116,000,000","117,500,000","116,200,000","106,400,000","61,500,000","58,500,000","56,400,000","51,900,000","47,300,000","41,900,000","41,600,000","38,700,000","38,400,000","28,500,000","34,800,000","35,000,000","16,300,000","11,205,000","12,092,000","10,881,000","9,822,000","12,349,000","9,199,000","8,962,000","8,672,000","6,316,000","6,031,000","6,368,000","6,333,000","9,991,000","9,810,000","9,603,000","9,469,000","9,221,000","8,312,000","10,582,000","6,919,000","7,500,000","4,900,000","5,400,000","5,400,000","5,300,000","5,100,000","4,500,000","4,300,000","4,200,000","8,400,000","1,200,000","900,000","700,000"
		DeferredTax,"9,000,000","-3,000,000","9,000,000","9,000,000","-6,000,000","-1,000,000","7,000,000","-8,000,000","-2,000,000","-62,000,000","-59,000,000","2,000,000","-360,000,000","-9,000,000","-78,000,000","-2,000,000","12,000,000","5,000,000","-357,000,000","-3,000,000","15,000,000","4,000,000","18,000,000","72,000,000","-153,000,000","-135,000,000","-136,000,000","-148,000,000","33,000,000","-7,000,000","-264,000,000","21,000,000","-95,000,000","38,000,000","-242,000,000","24,000,000","-82,000,000","-33,000,000","-137,000,000","-11,000,000","-68,000,000","119,000,000","-173,000,000","-170,000,000","-104,000,000","95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"-8,173,000","-3,912,000","7,415,000","-2,030,000","1,715,000","3,444,000","0","1,681,000","11,008,000","72,000","13,000","353,000","7,854,000","32,000",,,"2,320,000","-3,848,000","-2,297,000","-2,031,000","9,500,000","-1,000,000","-800,000","200,000","-3,400,000","400,000","-700,000","-400,000","-2,200,000","100,000","-2,000,000","1,000,000","-4,100,000"
			DeferredIncomeTax,"9,000,000","-3,000,000","9,000,000","9,000,000","-6,000,000","-1,000,000","7,000,000","-8,000,000","-2,000,000","-62,000,000","-59,000,000","2,000,000","-360,000,000","-9,000,000","-78,000,000","-2,000,000","12,000,000","5,000,000","-357,000,000","-3,000,000","15,000,000","4,000,000","18,000,000","72,000,000","-153,000,000","-135,000,000","-136,000,000","-148,000,000","33,000,000","-7,000,000","-264,000,000","21,000,000","-95,000,000","38,000,000","-242,000,000","24,000,000","-82,000,000","-33,000,000","-137,000,000","-11,000,000","-68,000,000","119,000,000","-173,000,000","-170,000,000","-104,000,000","95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"-8,173,000","-3,912,000","7,415,000","-2,030,000","1,715,000","3,444,000","0","1,681,000","11,008,000","72,000","13,000","353,000","7,854,000","32,000",,,"2,320,000","-3,848,000","-2,297,000","-2,031,000","9,500,000","-1,000,000","-800,000","200,000","-3,400,000","400,000","-700,000","-400,000","-2,200,000","100,000","-2,000,000","1,000,000","-4,100,000"
