name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"0","0","0","0","0","0","0","0","527,000","655,000","1,213,000","1,256,000","1,295,000","1,032,000"
	OperatingRevenue,"0","0","0","0","0","0","0","0","527,000","655,000","1,213,000","1,256,000","1,295,000","1,032,000"
CostOfRevenue,,,"0","0","0","0","0","0","479,000","596,000","1,103,000","1,142,000","1,177,000","938,000"
GrossProfit,,,"0","0","0","0","0","0","48,000","59,000","110,000","114,000","118,000","94,000"
OperatingExpense,"94,094,000","24,747,000","28,472,000","24,576,000","16,299,000","14,208,000","17,825,000","9,809,000","10,835,000","5,301,000","7,843,000","3,148,000","4,307,000","4,321,000"
	SellingGeneralAndAdministration,"26,700,000","7,674,000","7,578,000","6,362,000","5,086,000","4,359,000","5,683,000","4,481,000","3,172,000","1,473,000","1,108,000","938,000","679,000","588,000"
		GeneralAndAdministrativeExpense,"26,700,000","7,674,000","7,578,000","6,362,000","5,086,000","4,359,000","5,683,000","4,481,000","3,172,000","1,473,000","1,108,000","938,000","679,000","588,000"
			SalariesAndWages,"16,538,000","4,896,000","4,796,000","4,116,000","2,730,000","2,408,000","3,516,000","2,387,000","1,328,000","547,000",,"191,000","206,000","226,000"
			OtherGandA,"10,162,000","2,778,000","2,782,000","2,246,000","2,356,000","1,951,000","2,167,000","2,094,000","1,844,000","926,000","1,731,000","747,000","473,000","362,000"
	ResearchAndDevelopment,"67,394,000","17,073,000","20,894,000","18,214,000","11,213,000","9,849,000","12,142,000","5,328,000","7,663,000","3,828,000","6,735,000","2,210,000","3,628,000","3,733,000"
OperatingIncome,"-94,094,000","-24,747,000","-28,472,000","-24,576,000","-16,299,000","-14,208,000","-17,825,000","-9,809,000","-10,787,000","-5,242,000","-7,733,000","-3,034,000","-4,189,000","-4,227,000"
NetNonOperatingInterestIncomeExpense,"187,000","225,000","-3,000","-4,000","-3,000","-3,000","-151,000","-226,000","-219,000","-215,000","-21,000","0","0","0"
	InterestIncomeNonOperating,,"225,000",,,,,,,,,,,,
	InterestExpenseNonOperating,,,"3,000","4,000","3,000","3,000","151,000","226,000","219,000","215,000","21,000","0","0","0"
OtherIncomeExpense,"75,000","-11,000","16,000","14,000","28,000","26,000","-616,000","-111,000","-305,000","7,000","-1,000","-2,000",,"-2,000"
	SpecialIncomeCharges,,,"0",,,,"-621,000",,,,,,,
		OtherSpecialCharges,,,,,,,"621,000",,,,,,,
	OtherNonOperatingIncomeExpenses,"75,000","-11,000","16,000","14,000","28,000","26,000","5,000","-111,000","-305,000","7,000","-1,000","-2,000",,"-2,000"
PretaxIncome,"-93,832,000","-24,533,000","-28,459,000","-24,566,000","-16,274,000","-14,185,000","-18,592,000","-10,146,000","-11,311,000","-5,450,000","-7,755,000","-3,036,000","-4,189,000","-4,229,000"
TaxProvision,,,"-21,000","0","0","0","182,000","35,000","20,000","4,000","9,000","8,000","8,000","9,000"
