name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998
			ChangeInOtherWorkingCapital,,,,,,"33,400,000","-38,200,000","-102,100,000","-43,500,000","32,900,000","-47,300,000","-25,200,000","-32,100,000","-43,200,000","22,100,000","55,400,000","-5,100,000","-24,300,000","-24,000,000","-30,800,000","-51,600,000","-5,900,000","36,700,000","4,400,000","3,400,000","3,000,000","-5,900,000","1,700,000","19,100,000","-6,300,000","-600,000","3,100,000","-2,000,000","30,100,000","-8,500,000","7,100,000","2,000,000","-16,400,000","9,200,000","11,000,000","-56,900,000","-27,800,000","46,900,000","-10,500,000","-10,700,000","-11,700,000","7,900,000","-1,700,000","10,500,000","-2,700,000",,"2,600,000","2,300,000","-35,100,000","-31,817,000","23,882,000","-5,284,000","-2,943,000","3,382,000","-3,946,000","2,707,000","963,000","-23,557,000","-10,956,000","-4,914,000","8,952,000",,,"25,597,000","4,369,000",,,,"-68,431,000","116,944,000","45,011,000","-91,564,000","50,497,000","64,749,000","60,285,000","15,812,000","-48,191,000","79,219,000",,,"-16,361,000","100,900,000",,,"2,632,000","59,000,000",,,,
		DividendReceivedCFO,"540,800,000","109,000,000","137,900,000","143,500,000","150,500,000","111,900,000","89,200,000","79,800,000","130,700,000","126,900,000","136,800,000","140,100,000","152,100,000","139,000,000","133,700,000","118,100,000","120,100,000","107,500,000","117,500,000","111,100,000","114,600,000","90,500,000","98,900,000","86,500,000","88,400,000","106,700,000","99,700,000","96,900,000","131,100,000","134,400,000","114,400,000","103,600,000","85,400,000","71,700,000","64,000,000","68,300,000","68,000,000","51,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-5,009,600,000","-3,532,000,000","-413,100,000","-492,800,000","-571,700,000","-657,000,000","-556,500,000","-633,700,000","-858,800,000","-1,071,700,000","-1,202,700,000","-1,086,300,000","-1,112,000,000","-1,174,500,000","-1,098,800,000","-1,093,200,000","-970,500,000","-1,119,100,000","-1,269,900,000","-1,036,700,000","-845,300,000","-134,200,000","-648,700,000","-1,457,100,000","-1,074,700,000","-1,163,900,000","-1,133,600,000","-518,900,000","-900,200,000","-889,100,000","-3,529,800,000","-713,200,000","-693,400,000","-861,500,000","-1,320,000,000","-1,134,900,000","-955,400,000","-847,200,000","-1,123,800,000","-1,145,200,000","-714,300,000","-35,500,000","-439,000,000","-846,400,000","-765,800,000","-726,400,000","-750,100,000","-609,700,000","-1,521,300,000","-370,500,000","-775,500,000","-129,200,000","-217,900,000","-424,300,000","-702,666,000","-677,155,000","-463,479,000","-568,569,000","-514,112,000","-652,308,000","-772,266,000","-614,921,000","-472,050,000","-527,451,000","-341,142,000","-348,645,000","-248,531,000","-311,415,000","-205,457,000","-364,992,000","-194,421,000","-660,000,000","-58,887,000","-15,811,000","-503,516,000","-41,311,000","-39,056,000","-73,093,000","-30,917,000","-1,245,776,000","-35,170,000","-396,485,000","-53,609,000","-40,130,000","-259,610,000","-137,864,000","-72,938,000","-59,413,000","-29,464,000","-106,983,000","-9,400,000","-224,200,000","-7,300,000","-24,300,000","-1,900,000"
	CashFlowFromContinuingInvestingActivities,"-5,009,600,000","-3,532,000,000","-413,100,000","-492,800,000","-571,700,000","-657,000,000","-556,500,000","-633,700,000","-858,800,000","-1,071,700,000","-1,202,700,000","-1,086,300,000","-1,112,000,000","-1,174,500,000","-1,098,800,000","-1,093,200,000","-970,500,000","-1,119,100,000","-1,269,900,000","-1,036,700,000","-845,300,000","-134,200,000","-648,700,000","-1,457,100,000","-1,074,700,000","-1,163,900,000","-1,133,600,000","-518,900,000","-900,200,000","-889,100,000","-3,529,800,000","-713,200,000","-693,400,000","-861,500,000","-1,320,000,000","-1,134,900,000","-955,400,000","-847,200,000","-1,123,800,000","-1,145,200,000","-714,300,000","-35,500,000","-439,000,000","-846,400,000","-765,800,000","-726,400,000","-750,100,000","-609,700,000","-1,521,300,000","-370,500,000","-775,500,000","-129,200,000","-217,900,000","-424,300,000","-702,666,000","-677,155,000","-463,479,000","-568,569,000","-514,112,000","-652,308,000","-772,266,000","-614,921,000","-472,050,000","-527,451,000","-341,142,000","-348,645,000","-248,531,000","-311,415,000","-205,457,000","-364,992,000","-194,421,000","-660,000,000","-58,887,000","-15,811,000","-503,516,000","-41,311,000","-39,056,000","-73,093,000","-30,917,000","-1,245,776,000","-35,170,000","-396,485,000","-53,609,000","-40,130,000","-259,610,000","-137,864,000","-72,938,000","-59,413,000","-29,464,000","-106,983,000","-9,400,000","-224,200,000","-7,300,000","-24,300,000","-1,900,000"
		CapitalExpenditureReported,"-1,893,200,000","-349,000,000","-417,500,000","-504,500,000","-622,200,000","-679,000,000","-616,300,000","-695,700,000","-896,400,000","-1,079,500,000","-1,229,600,000","-1,041,300,000","-1,111,900,000","-1,148,900,000","-1,219,000,000","-1,083,100,000","-974,600,000","-946,500,000","-993,500,000","-1,011,700,000","-696,700,000","-446,000,000","-581,200,000","-563,500,000","-873,200,000","-1,007,200,000","-1,200,200,000","-992,500,000","-825,200,000","-812,800,000","-1,013,400,000","-693,100,000","-486,700,000","-699,700,000","-995,000,000","-965,900,000","-815,700,000","-631,600,000","-905,800,000","-903,000,000","-840,000,000","-973,100,000",,,"-1,002,700,000","-713,500,000",,,,"-347,800,000","-733,200,000",,,"-392,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400,000","130,800,000","998,200,000",,,,,"1,511,000,000","-658,300,000","-768,500,000","21,700,000",,,,,"-479,491,000","-393,318,000","-471,800,000","-623,977,000","-502,483,000","-602,844,000","-465,734,000","-613,944,000","-299,845,000","-497,076,000","-261,599,000","-278,623,000","-235,014,000","-191,191,000","-260,430,000","-133,072,000","-110,076,000","-10,979,000","-12,863,000","-14,993,000","-47,910,000","-43,402,000","-30,588,000","-23,801,000","-27,030,000","-20,197,000","-9,641,000","-17,102,000","-57,254,000","-35,547,000","-31,746,000","-24,781,000","-43,749,000","-45,826,000","-42,799,000","-111,447,000","-218,700,000","-8,100,000","-800,000","-1,700,000","-1,200,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-658,300,000",,,,,,,"-493,805,000","-394,489,000","-472,195,000","-624,096,000","-512,577,000","-555,192,000","-515,228,000","-614,035,000","-300,729,000","-464,922,000","-296,721,000","-278,698,000","-236,540,000","-192,144,000","-260,539,000","-175,230,000","-116,848,000","-11,030,000","-12,912,000","-15,003,000","-47,945,000","-43,471,000","-30,662,000","-23,835,000","-27,177,000","-20,203,000","-9,643,000","-17,112,000","-57,255,000","-35,551,000","-31,752,000","-25,338,000","-43,756,000","-45,911,000","-42,797,000","-111,449,000","-218,700,000","-8,100,000","-800,000","-1,700,000","-1,200,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400,000","130,800,000","998,200,000",,,,,,,,"21,700,000",,,,,"14,314,000","1,171,000","395,000","119,000","10,094,000","-47,652,000","49,494,000","91,000","884,000","-32,154,000","35,122,000","75,000","1,526,000","953,000","109,000","42,158,000","6,772,000","51,000","49,000","10,000","35,000","69,000","74,000","34,000","147,000","6,000","2,000","10,000","1,000","4,000","6,000","557,000","7,000",,,"2,000",,,,,"0"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,400,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-1,400,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-3,205,100,000","-3,204,000,000","-800,000","0","0","-1,300,000","-5,700,000","-2,600,000","-4,000,000","-3,300,000","-11,500,000","-40,200,000","-30,800,000","-29,100,000","-18,500,000","-50,100,000","-7,900,000","-187,700,000","-17,700,000","-16,000,000","-185,800,000","-29,700,000","-18,900,000","-1,027,500,000","-22,000,000","-70,400,000","-43,300,000","-1,061,700,000","-45,800,000","-68,300,000","-2,555,900,000","-84,500,000","-214,100,000","-284,700,000","-325,700,000","-220,500,000","-256,500,000","-291,400,000","-257,700,000","-226,300,000",,,"0","0","0","0","-80,900,000","-12,800,000","-1,218,000,000","-2,200,000","-82,800,000","-800,000",,,"-145,070,000","-57,089,000","0","-1,000","-35,008,000","0","-473,000","-312,000","-131,527,000","-106,873,000","0","-38,100,000","-1,522,000","-144,001,000","-30,601,000","-150,478,000","-29,377,000","-650,199,000",,,"-11,093,000","6,447,000","-3,919,000","-28,783,000","-5,429,000","-1,220,523,000","-26,144,000","-368,631,000","0","0",,,,,,,,,,,
			PurchaseOfBusiness,"-3,205,100,000","-3,204,000,000","-800,000","0","0","-1,300,000","-5,700,000","-2,600,000","-4,000,000","-3,300,000","-11,500,000","-40,200,000","-30,800,000","-29,100,000","-18,500,000","-50,100,000","-7,900,000","-187,700,000","-17,700,000","-16,000,000","-185,800,000","-29,700,000","-18,900,000","-1,027,500,000","-22,000,000","-70,400,000","-43,300,000","-1,061,700,000","-45,800,000","-68,300,000","-2,555,900,000","-84,500,000","-214,100,000","-284,700,000","-325,700,000","-220,500,000","-256,500,000","-291,400,000","-257,700,000","-226,300,000",,,"0","0","0","0","-80,900,000","-12,800,000","-1,218,000,000","-2,200,000","-82,800,000","-800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,200,000","55,600,000","-45,600,000","-5,500,000","5,800,000","-4,800,000","-600,000","23,100,000","9,100,000","2,600,000","-4,100,000","700,000","-18,900,000","17,200,000","0","-94,509,000","-15,747,000","-12,128,000","-7,432,000","-14,418,000","-23,893,000","-255,625,000","-38,973,000","-37,954,000","4,450,000","-96,783,000","-7,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,600,000","-18,100,000","-100,000","-8,000,000","-3,800,000","-1,700,000","3,900,000","-2,500,000","-7,700,000","-4,300,000","-2,000,000","-6,100,000","-6,400,000","-94,509,000","-15,747,000","-12,128,000","-7,432,000","-14,418,000","-23,893,000","-255,625,000","-38,973,000","-37,954,000","11,570,000","-103,903,000","-7,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,200,000","5,000,000","5,000,000","12,600,000","5,900,000","3,200,000","3,200,000","24,800,000","5,200,000","5,100,000","3,600,000","5,000,000","-16,900,000","23,300,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,"38,300,000","11,000,000","5,100,000","4,300,000","18,300,000","18,600,000","62,600,000","66,900,000","47,700,000","10,300,000","9,400,000","30,500,000","18,900,000","4,500,000","3,000,000","21,100,000","11,000,000","14,900,000","12,500,000","12,000,000","12,800,000","12,000,000","19,100,000","12,500,000","30,300,000","9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"50,400,000","10,000,000","100,000","7,400,000","32,200,000","4,700,000","2,900,000","-2,300,000","-6,100,000","800,000","29,000,000","-35,300,000","11,800,000","-1,000,000","135,700,000","18,900,000","1,000,000","200,000","-271,200,000","-21,000,000","24,400,000","329,500,000","-67,700,000","121,400,000","-209,800,000","-95,400,000","109,900,000","1,535,300,000","-29,200,000","-8,000,000","39,500,000","64,400,000","7,400,000","122,900,000","700,000","51,500,000","116,800,000","75,800,000","1,195,300,000","-32,500,000","64,800,000","-15,000,000","641,800,000","223,800,000","241,700,000","-12,300,000","-162,500,000","52,300,000","114,800,000","-38,100,000","37,600,000","101,600,000","36,100,000","-31,800,000","16,404,000","-211,001,000","20,449,000","62,841,000","37,797,000","-25,571,000","-50,434,000","38,308,000","-2,724,000","72,048,000","17,240,000","-23,943,000","-11,995,000","23,777,000","85,574,000","-81,442,000","-54,968,000","1,178,000","-939,000","-818,000","-444,513,000","-4,356,000","-4,549,000","-20,509,000","1,542,000","-5,056,000","615,000","-10,752,000","3,645,000","-4,583,000","-2,199,000","-113,083,000","-29,189,000","-13,587,000","13,335,000","4,464,000","209,300,000","-216,100,000","-6,500,000","-22,600,000","-700,000"
FinancingCashFlow,"-3,506,300,000","-1,125,000,000","-1,105,500,000","-130,400,000","-1,145,600,000","-2,189,800,000","-1,016,400,000","-769,600,000","-1,001,800,000","765,100,000","-1,289,400,000","544,300,000","-911,500,000","-288,500,000","-621,200,000","-546,700,000","-367,800,000","30,800,000","-893,600,000","556,000,000","-647,800,000","-742,100,000","-753,100,000","586,900,000","82,100,000","405,800,000","-339,100,000","-641,300,000","422,600,000","-58,200,000","1,084,800,000","700,300,000","-520,800,000","388,900,000","-132,000,000","263,900,000","-810,600,000","1,111,500,000","-149,700,000","867,700,000","-92,900,000","-500,900,000","-672,600,000","292,700,000","-227,300,000","8,600,000","-113,000,000","-357,100,000","1,667,800,000","-236,600,000","-1,031,900,000","-41,500,000","22,000,000","214,300,000","419,146,000","431,618,000","-9,410,000","329,612,000","-143,220,000","246,303,000","645,146,000","231,126,000","188,456,000","205,628,000","253,626,000","-152,738,000","-29,134,000","84,262,000","242,980,000","218,121,000","-273,881,000","842,055,000","-24,736,000","535,000","297,614,000","-32,966,000","53,956,000","-69,684,000","-169,621,000","1,172,658,000","-47,123,000","304,419,000","-30,926,000","-51,955,000","-45,741,000","408,169,000","-90,928,000","13,489,000","-34,137,000","74,865,000","-125,800,000","206,100,000","12,600,000","-15,400,000","-23,600,000"
	CashFlowFromContinuingFinancingActivities,"-3,506,300,000","-1,125,000,000","-1,105,500,000","-130,400,000","-1,145,600,000","-2,189,800,000","-1,016,400,000","-769,600,000","-1,001,800,000","765,100,000","-1,289,400,000","544,300,000","-911,500,000","-288,500,000","-621,200,000","-546,700,000","-367,800,000","30,800,000","-893,600,000","556,000,000","-647,800,000","-742,100,000","-753,100,000","586,900,000","82,100,000","405,800,000","-339,100,000","-641,300,000","422,600,000","-58,200,000","1,084,800,000","700,300,000","-520,800,000","388,900,000","-132,000,000","263,900,000","-810,600,000","1,111,500,000","-149,700,000","867,700,000","-92,900,000","-500,900,000","-672,600,000","292,700,000","-227,300,000","8,600,000","-113,000,000","-357,100,000","1,667,800,000","-236,600,000","-1,031,900,000","-41,500,000","22,000,000","214,300,000","419,146,000","431,618,000","-9,410,000","329,612,000","-143,220,000","246,303,000","645,146,000","231,126,000","188,456,000","205,628,000","253,626,000","-152,738,000","-29,134,000","84,262,000","242,980,000","218,121,000","-273,881,000","842,055,000","-24,736,000","535,000","297,614,000","-32,966,000","53,956,000","-69,684,000","-169,621,000","1,172,658,000","-47,123,000","304,419,000","-30,926,000","-51,955,000","-45,741,000","408,169,000","-90,928,000","13,489,000","-34,137,000","74,865,000","-125,800,000","206,100,000","12,600,000","-15,400,000","-23,600,000"
		NetIssuancePaymentsOfDebt,"856,700,000","-20,000,000","0","991,700,000","-115,000,000","-1,210,000,000","0","260,300,000","0","2,005,200,000","-318,200,000","1,073,500,000","7,600,000","693,200,000","287,400,000","214,800,000","290,300,000","839,100,000","-161,500,000","1,348,700,000","-50,100,000","-281,400,000","-266,000,000","1,158,700,000","45,400,000","203,200,000","239,400,000","41,200,000","704,000,000","229,300,000","1,708,800,000","1,289,700,000","0","1,021,500,000","-175,400,000","564,700,000","-565,100,000","1,348,000,000","261,300,000","901,800,000","427,000,000","96,600,000","-627,500,000","818,200,000","252,000,000","505,600,000","-210,000,000","26,200,000","1,573,400,000","-249,600,000","-381,300,000","-219,000,000","111,200,000","197,300,000","618,937,000","684,701,000","278,687,000","572,999,000","99,400,000","190,573,000","1,127,404,000","149,000,000","410,000,000","28,285,000","443,000,000","-410,000,000","39,396,000","251,000,000","390,142,000","-118,804,000","-197,695,000","685,323,000","-426,046,000","64,046,000","257,773,000","7,227,000","-127,000,000","-244,790,000","-265,478,000","1,228,478,000","5,000,000","363,000,000","0","1,000","3,125,000","446,591,000","-649,000,000","50,000,000","0","109,000,000","-95,000,000","235,100,000","35,000,000","20,000,000","14,100,000"
			NetLongTermDebtIssuance,"856,700,000","-20,000,000","0","991,700,000","-115,000,000","-1,210,000,000","0","260,300,000","0","2,005,200,000","-318,200,000","1,073,500,000","7,600,000","693,200,000","287,400,000","214,800,000","290,300,000","839,100,000","-161,500,000","1,348,700,000","-50,100,000","-281,400,000","-266,000,000","1,158,700,000","45,400,000","203,200,000","239,400,000","41,200,000","704,000,000","229,300,000","1,708,800,000","1,289,700,000","0","1,021,500,000","-175,400,000","564,700,000","-565,100,000","1,348,000,000","261,300,000","901,800,000","427,000,000","96,600,000","-627,500,000","818,200,000","252,000,000","505,600,000","-210,000,000","26,200,000","1,573,400,000","-249,600,000","-381,300,000","-219,000,000","111,200,000","197,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"17,070,500,000","13,444,000,000","0","1,361,700,000","2,265,000,000","7,531,800,000","0","1,260,300,000","0","5,411,800,000","13,543,000,000","4,311,500,000","24,625,700,000","15,692,400,000","12,502,400,000","28,519,900,000","22,282,600,000","16,283,800,000","16,164,900,000","19,842,600,000","15,732,700,000","17,575,100,000","12,630,100,000","16,948,500,000","13,234,700,000","20,000,600,000","3,967,400,000","3,275,400,000","4,655,800,000","9,182,500,000","11,193,600,000","2,984,700,000","1,300,000","4,181,500,000","3,713,600,000","3,074,700,000","889,900,000","6,174,600,000","1,221,700,000","4,726,800,000","1,018,000,000","1,396,600,000","1,759,000,000","2,774,000,000","969,500,000","2,821,600,000","2,380,600,000","565,000,000","3,193,300,000","345,500,000","3,557,700,000","1,033,800,000","1,923,500,000","861,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-16,213,800,000","-13,464,000,000","0","-370,000,000","-2,380,000,000","-8,741,800,000","0","-1,000,000,000","0","-3,406,600,000","-13,861,200,000","-3,238,000,000","-24,618,100,000","-14,999,200,000","-12,215,000,000","-28,305,100,000","-21,992,300,000","-15,444,700,000","-16,326,400,000","-18,493,900,000","-15,782,800,000","-17,856,500,000","-12,896,100,000","-15,789,800,000","-13,189,300,000","-19,797,400,000","-3,728,000,000","-3,234,200,000","-3,951,800,000","-8,953,200,000","-9,484,800,000","-1,695,000,000","-1,300,000","-3,160,000,000","-3,889,000,000","-2,510,000,000","-1,455,000,000","-4,826,600,000","-960,400,000","-3,825,000,000","-591,000,000","-1,300,000,000","-2,386,500,000","-1,955,800,000","-717,500,000","-2,316,000,000","-2,590,600,000","-538,800,000","-1,619,900,000","-595,100,000","-3,939,000,000","-1,252,800,000","-1,812,300,000","-664,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-199,900,000","0","-125,100,000","-74,900,000","0","-13,900,000","-13,500,000","-1,200,000","0","-140,100,000","0","0","10,000,000","-8,900,000","58,200,000","188,400,000","84,000,000","177,000,000","196,200,000","120,000,000","308,400,000","448,800,000","372,400,000","282,100,000","876,800,000","1,011,500,000","177,200,000","67,300,000","475,700,000","468,400,000","83,900,000","81,600,000","140,300,000","83,000,000","693,400,000","299,000,000","245,500,000","554,100,000","162,000,000","597,100,000","28,700,000","29,000,000","465,100,000","22,000,000","24,100,000","21,000,000","-530,200,000","67,800,000","549,600,000","437,500,000","34,200,000","477,600,000","88,000,000","310,800,000","86,391,000","19,007,000","19,048,000","18,331,000","-274,049,000","307,371,000","-272,970,000","308,869,000","14,143,000","389,569,000","12,547,000","440,928,000","109,716,000","12,008,000","24,159,000","501,045,000","92,038,000","345,242,000","388,665,000","28,526,000","134,935,000","27,185,000","258,769,000","255,482,000","180,666,000","-1,722,000","-9,051,000","-2,015,000","13,436,000",,,,"598,695,000",,,,,,,,
			CommonStockIssuance,,,"0",,,,"-1,000,000",,,"0","0","0","39,500,000","42,700,000","89,000,000","188,400,000","84,000,000","177,000,000","196,200,000","120,000,000","308,400,000","448,800,000","372,400,000","282,100,000","876,800,000","1,011,500,000","177,200,000","67,300,000","475,700,000","468,400,000","83,900,000","81,600,000","140,300,000","83,000,000","657,300,000","299,300,000","281,300,000","554,100,000","162,000,000","597,100,000","28,700,000","29,000,000","475,800,000","22,000,000","24,100,000","21,000,000","-529,500,000","67,900,000","552,400,000","437,700,000","34,500,000","479,400,000","88,000,000","310,800,000","85,596,000","19,152,000","19,698,000","18,331,000","-274,049,000","307,371,000","-272,970,000","308,869,000","14,143,000","389,569,000","12,547,000","440,928,000","109,716,000","12,008,000","24,159,000","501,045,000","92,038,000","345,242,000","388,665,000","28,526,000","134,935,000","27,185,000","258,769,000","255,482,000",,,,,,,,,,,,,,,,,
			CommonStockPayments,"-199,900,000","0","-125,100,000","-74,900,000","0","-13,900,000","-12,500,000","-33,700,000","0","-140,100,000","0","0","-29,500,000","-51,600,000",,,,,,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,,,,"-700,000","-100,000","-2,800,000","-200,000","-300,000","-1,800,000",,,,"-145,000",,,,,,,,,,,,,,,,,,,,,,,"0","-1,722,000","-9,051,000","-2,015,000","-9,164,000",,,,"-305,000",,,,,,,,
		CashDividendsPaid,"-3,960,400,000","-1,012,000,000","-981,900,000","-983,500,000","-983,300,000","-981,700,000","-971,400,000","-972,700,000","-972,700,000","-974,200,000","-968,700,000","-963,200,000","-957,500,000","-950,400,000","-944,000,000","-935,600,000","-928,800,000","-918,500,000","-909,500,000","-902,600,000","-888,800,000","-869,000,000","-852,200,000","-837,800,000","-822,200,000","-788,300,000","-758,600,000","-747,800,000","-733,500,000","-703,800,000","-689,900,000","-659,800,000","-649,200,000","-639,200,000","-622,000,000","-606,400,000","-594,300,000","-577,600,000","-2,167,300,000","-3,200,000","-1,500,000","-6,600,000","-514,600,000","-458,400,000","-504,400,000","-496,900,000","1,009,400,000","-449,600,000","-442,800,000","-424,700,000","-686,300,000","-314,300,000","-300,400,000","-293,800,000","-266,525,000","-261,879,000","-257,055,000","-251,914,000","-245,966,000","-241,178,000","-237,416,000","-233,145,000","-227,031,000","-215,787,000","-206,931,000","-193,543,000","-187,970,000","-183,728,000","-184,703,000","-166,022,000","-161,298,000","-100,903,000","-90,967,000","-92,037,000","-87,413,000","-82,287,000","-76,659,000","-71,672,000","-65,869,000","-52,300,000","-52,165,000","-47,859,000","-47,667,000","-41,433,000","-38,446,000","-38,449,000","-36,604,000","-36,073,000","-34,164,000","-34,165,000","-29,600,000","-29,000,000","-22,500,000","-30,700,000",
			CommonStockDividendPaid,"-3,960,400,000","-1,012,000,000","-981,900,000","-983,500,000","-983,300,000","-981,700,000","-971,400,000","-972,700,000","-972,700,000","-974,200,000","-968,700,000","-963,200,000","-957,500,000","-950,400,000","-944,000,000","-935,600,000","-928,800,000","-918,500,000","-909,500,000","-902,600,000","-888,800,000","-869,000,000","-852,200,000","-837,800,000","-822,200,000","-788,300,000","-758,600,000","-747,800,000","-733,500,000","-703,800,000","-689,900,000","-659,800,000","-649,200,000","-639,200,000","-622,000,000","-606,400,000","-594,300,000","-577,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-202,700,000","-93,000,000","1,500,000","-63,700,000","-47,300,000","15,800,000","-31,500,000","-56,000,000","-29,100,000","-125,800,000","-2,500,000","434,000,000","28,400,000","-22,400,000","-22,800,000","-14,300,000","186,700,000","-66,800,000","-18,800,000","-10,100,000","-17,300,000","-40,500,000","-7,300,000","-16,100,000","-17,900,000","-20,600,000","2,900,000","-2,000,000","-23,600,000","-52,100,000","-18,000,000","-11,200,000","-11,900,000","-76,400,000","-28,000,000","6,600,000","103,300,000","-213,000,000","1,594,300,000","-628,000,000","-547,100,000","-619,900,000","4,400,000","-89,100,000","1,000,000","-21,100,000","-382,200,000","-1,500,000","-12,400,000","200,000","1,500,000","14,200,000",,,"-19,657,000","-10,211,000","-50,090,000","-9,804,000","277,395,000","-10,463,000","28,128,000","6,402,000","-8,656,000","3,561,000","5,010,000","9,877,000","9,724,000","4,982,000","13,382,000","1,902,000","-6,926,000","-87,607,000",,,"-7,681,000","14,909,000","-1,154,000","-8,704,000","-18,940,000","-1,798,000","9,093,000","-8,707,000","3,305,000","-1,684,000","-10,420,000","27,000","-4,019,000","27,000","27,000","30,000","3,500,000","0","100,000","-4,700,000","227,200,000"
EndCashPosition,"452,600,000","453,000,000","2,964,700,000","2,358,100,000","611,000,000","334,400,000","1,158,100,000","1,131,100,000","1,436,600,000","2,115,600,000","410,000,000","1,207,800,000","107,300,000","107,500,000","410,100,000","279,100,000","341,500,000","215,600,000","70,300,000","32,900,000","28,600,000","62,400,000","63,100,000","57,100,000","113,500,000","160,600,000","19,000,000","80,500,000","551,100,000","81,100,000","74,400,000","1,061,600,000","242,000,000","988,400,000","56,900,000","9,600,000","45,300,000","1,280,300,000","16,100,000","14,500,000","14,500,000","88,300,000","19,800,000","29,100,000","109,100,000","150,400,000","65,500,000","42,700,000","494,500,000","134,900,000","54,700,000","73,800,000","65,000,000","41,500,000","35,373,000","55,403,000","24,710,000","65,559,000","39,722,000","43,881,000","63,363,000","58,237,000","22,619,000","117,400,000","24,524,000","34,991,000","42,098,000","32,688,000","33,045,000","57,730,000","24,556,000","146,602,000","39,425,000","44,795,000","30,466,000","40,232,000","18,973,000","22,589,000","13,817,000","54,703,000","2,895,000","30,032,000","132,071,000","58,044,000","115,958,000","379,411,000","60,409,000","41,443,000","87,135,000","50,142,000","5,200,000","21,600,000","0","0","0"
