name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
MarketCap,"3,026,817,251","3,755,864,000","4,777,825,590","4,594,879,170","3,782,294,600","2,896,843,840","2,761,443,250","2,672,865,800","2,568,834,090","1,706,238,900","2,014,106,100","1,646,302,800","1,421,141,138","1,682,667,180","1,260,687,952","1,621,454,626","1,632,845,139","1,846,004,189","1,966,209,818","2,580,028,630","2,614,934,400","2,933,786,160","3,139,331,140","2,900,891,500","2,508,248,000","2,023,237,840","2,146,693,010","2,673,116,800","2,978,580,340","2,450,395,640","2,219,835,600","1,607,038,140","1,731,843,450","2,156,207,580","1,891,681,800","1,497,318,760","1,424,466,753","1,388,309,181","1,221,698,130","1,229,017,510","1,115,849,490","896,044,380","905,035,920","741,000,000","836,222,920","803,119,530","704,660,300","674,454,600","609,050,160","694,504,230","629,084,800","686,977,200","690,128,810","636,530,578","514,701,945","763,291,005","746,088,810","692,608,419","653,237,900","701,275,983","866,251,200","881,941,200","890,490,960","1,156,220,931","1,059,896,819","1,069,484,635","986,971,635","862,420,780","678,131,020","575,235,161","576,175,448","513,030,960","500,112,200","595,295,865","604,595,850","445,240,260","503,485,160","448,037,000","502,979,678","544,116,793","651,395,326","575,113,463","608,612,448","591,257,403","571,870,650","541,437,375","511,705,500","606,610,457","592,960,270","831,952,671","761,225,184","1,255,815,000","1,354,940,160","1,330,045,892","1,310,630,452","974,886,000","1,163,894,256","1,125,606,456","1,014,612,592","992,682,768","1,064,206,500","761,448,744","969,975,000","1,002,995,000","930,572,500","798,400,750","489,795,336","526,660,000","380,017,524","388,109,694","309,968,724","282,846,666","249,235,777","297,557,000","251,490,913","245,107,570","177,111,000"
EnterpriseValue,"3,680,798,251","4,370,756,000","5,289,210,590","5,112,891,170","4,150,183,600","3,280,211,840","3,120,692,250","3,095,958,800","3,049,646,090","2,203,558,900","2,515,705,100","2,145,197,800","1,921,220,138","2,284,325,180","1,811,562,952","2,172,122,626","2,189,680,139","2,290,224,189","2,325,214,818","2,862,930,630","2,886,551,400","3,218,043,160","3,431,794,140","3,202,109,500","2,807,693,000","2,258,231,840","2,361,252,010","2,884,669,800","3,186,056,340","2,660,724,640","2,427,371,600","1,797,067,140","1,894,622,450","2,300,437,580","1,997,992,800","1,602,323,760","1,508,826,753","1,460,171,181","1,293,560,130","1,245,392,510","1,120,737,490","930,295,380","931,340,920","767,305,000","864,116,920","837,383,530","757,452,300","735,779,600","670,375,160","750,994,230","699,915,800","743,217,200","772,323,810","729,914,578","632,828,945","904,698,005","885,152,810","816,138,419","787,066,900","808,126,983","962,270,200","965,998,200","933,632,960","1,191,140,931","1,094,816,819","1,084,354,635","1,008,381,635","883,830,780","719,857,020","645,575,161","655,707,448","604,055,960","597,413,200","657,827,865","658,774,850","527,334,260","604,849,160","559,888,000","633,565,678","663,279,793","749,610,326","662,814,463","696,313,448","714,976,403","708,552,650","676,158,375","644,446,500","713,232,457","699,582,270","906,331,671","763,725,184","1,216,415,000","1,319,340,160","1,301,045,892","1,276,630,452","945,186,000","1,139,794,256","1,099,106,456","995,912,592","974,482,768","1,056,306,500","746,848,744","947,575,000","985,995,000","921,472,500","781,000,750","470,995,336","529,460,000","382,817,524","382,909,694","308,668,724","281,546,666","249,935,777","296,457,000","250,690,913","244,907,570","173,211,000"
PeRatio,,"877.333",,,"53.559","69.25","104.753","216.526","2,647",,,,,"1,059","31.102","22.59","19.813","20.247","19.348","25.46","25.447","29.212","34.508","33.411","33.498","28.672","31.212","39.814","40.87","35.32","33.818","25.151","26.829","33.619","30.166","24.014","23.858","23.96","21.291","22.162","20.956","17.118","18.029","14.545","16.969","15.995","14.133","13.796","11.446","12.603","11.34","12.103","13.186","13.945","14.177","24.468","26.59","25.219","20.826","14.812","15.298","15.393","16.769","22.29","20.494","22.32","24.967","21.159","17.844","23.945","25.895","24.544","29.54","19.397","17.755","12.343","12.056","10.789","12.069","13.063","15.75","13.404","13.212","17.843","17.979","18.848","12.571","14.831","14.497","20.886","17.147","25.943","30.195","32.209","35.301","27.966","36.182","38.376","38.325","40.7","47.115","36.633","51.136","59.322","67.708","67.614","46.938","55.556","43.211","48.321","47.326","45.267","43.556","59.091","60.556","63.581","60"
ForwardPeRatio,"24.876","27.855","35.842","34.13","43.29","40.816","40.161","33.223","53.763","36.63","42.919","38.76","41.322",,,,,"21.053","20.619",,,,,,,,,,,,"13.532","9.699","10.288","12.642","11.025","16.978","16.393","15.748","16.611","15.748","14.368","13.316","15.456","12.69","13.441","13.004","13.387",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.658","1.858","2.393","2.276","2.889","2.721","5.024","4.151","6.707","7.319","8.586","7.756",,,,,,,,,,,,,,,,,,,"1.128","0.809","0.857","1.054","0.918","1.415","1.367","1.312","1.385","1.313","1.198","1.109","1.598","1.269","1.26","1.219","1.254",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.455","1.799","2.272","2.151","1.795","1.599","1.563","1.555","1.55","1.043","1.323","1.114","0.935","1.087","0.791","1.014","1.024","1.173","1.186","1.561","1.546","1.757","1.93","1.844","1.642","1.324","1.37","1.694","1.911","1.613","1.508","1.13","1.242","1.602","1.447","1.152","1.124","1.101","0.978","1.041","0.961","0.783","0.803","0.648","0.736","0.717","0.651","0.624","0.566","0.643","0.589","0.62","0.615","0.567","0.46","0.682","0.691","0.656","0.641","0.745","0.908","0.97","1.003","1.282","1.179","1.173","1.042","0.883","0.697","0.618","0.636","0.581","0.573","0.661","0.656","0.494","0.568","0.521","0.598","0.652","0.773","0.653","0.644","0.619","0.626","0.636","0.666","0.82","0.801","1.178","1.006","1.654","1.855","1.91","1.998","1.579","2.004","2.051","2.028","2.155","2.494","1.946","2.645","2.879","3.047","2.988","2.113","2.457","1.911","2.165","2.105","2.013","2.033","2.7","2.783","2.963","2.741"
PbRatio,,,,,,,,,,,,,,,,,,,,"284.175","296.77","299.335",,,,"47.937","44.431","41.609","36.848","24.823","24.3","14.878","13.745","15.604","11.161","8.926","8.158","7.432","6.731","5.679","5.12","4.106","4.43","3.627","3.736","3.726","3.546","3.331","3.008","3.403","3.557","3.7","4.041","4.034","3.96","6.295","5.901","5.177","5.148","4.77","6.242","6.034","5.462","7.321","6.711","6.495","5.589","4.884","4.05","4.039","4.139","3.918","3.887","3.847","3.796","3.055","3.574","3.463","4.125","3.995","3.688","2.94","3.111","3.264","3.435","3.255","3.036","3.086","3.017","3.84","2.606","4.034","4.602","4.754","4.989","3.904","4.862","5.003","4.77","4.885","5.469","4.092","5.371","5.791","8.414","7.511","4.76","7.622","5.5","5.916","6.595","6.018","5.539","6.856","13.031","13.617","10.238"
EnterprisesValueRevenueRatio,"1.753","8.054","10.001","9.971","8.058","6.41","6.642","6.546","6.621","5.376","6.025","5.314","4.808","5.734","4.844","5.967","5.367","5.359","4.973","6.632","6.639","7.163","7.806","7.58","6.638","5.269","5.665","7.41","7.985","6.155","5.705","4.603","4.975","5.731","5.151","4.626","4.321","4.106","3.522","3.826","3.518","2.808","3.041","2.51","2.944","2.68","2.641","2.694","2.389","2.628","2.495","2.816","2.792","2.561","2.263","3.231","3.123","2.824","2.772","3.075","3.755","3.706","3.359","4.969","4.532","4.474","4.238","3.74","2.973","2.558","2.648","2.651","2.597","2.777","2.756","2.401","2.671","2.41","2.683","2.911","3.168","2.698","2.854","2.978","2.963","2.726","2.466","3.173","3.021","3.992","3.544","6.019","6.584","6.943","6.783","5.68","7.023","7.188","6.883","7.595","8.37","6.814","9.2","10.636","10.507","10.183","5.765","8.485","6.681","7.364","6.149","6.609","6.737","9.382","8.527","10.695","8.928"
EnterprisesValueEBITDARatio,"19.831","165.716","101.593","102.148","72.665","54.91","91.521","82.973","71.069","79.359","191.294","128.003","74.605","132.363","447.189","-903.169","59.024","58.941","47.856","64.053","60.299","59.441","53.881","72.78","59.914","42.898","46.58","76.117","110.42","55.797","55.081","50.125","51.115","55.687","54.099","52.511","42.529","38.262","36.09","42.17","34.351","26.314","29.227","30.567","31.1","23.456","24.609","33.41","21.506","20.83","23.85","26.588","23.456","18.99","21.212","41.346","39.852","35.128","38.065","60.227","48.025","32.437","26.53","43.952","35.201","34.132","37.744","35.46","28.237","26.549","26.813","23.049","134.069","29.374","29.464","34.176","22.68","20.629","23.186","25.191","25.376","22.114","24.07","26.162","23.063","21.826","20.215","24.672","22.876","32.994","30.92","48.08","53.415","56.08","76.445","47.024","56.706","60.06","54.421","64.966","75.45","60.23","74.029","95.728","100.16","98.861","57.438","89.739","68.36","78.145","60.523","68.67","71.41","109.799","92.848","111.322","108.257"
