name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,06/30/1991
					AmortizationOfIntangibles,"240,300,000","66,000,000","87,300,000","80,700,000","6,300,000","9,500,000","8,000,000","10,600,000","12,700,000","11,300,000","11,400,000","13,400,000","14,700,000","13,100,000","15,500,000","10,200,000","5,400,000","5,600,000","5,500,000","5,000,000","7,100,000","7,000,000","8,500,000","6,400,000","10,000,000","8,600,000","8,400,000","8,300,000","8,400,000","8,300,000","8,500,000","7,400,000","5,700,000","6,300,000","6,500,000","6,700,000","7,000,000","7,244,000","8,156,000","8,485,000","8,607,000","9,805,000","6,312,000","9,496,000","4,006,000","1,638,000","1,602,000","1,634,000","1,501,000","1,500,000","1,501,000","2,175,000","1,548,000","1,246,000","1,149,000","1,832,000","1,850,000","2,591,000","2,413,000","1,047,000","1,046,000","1,515,000","847,000","847,000","847,000","1,507,000","935,000","935,000","935,000","944,000","1,136,000","1,289,000","1,286,000","1,322,000","1,322,000","1,820,000","1,635,000","1,656,000","1,398,000","1,127,000",,,,,,,,,"10,000","0","1,000","3,000","32,000","13,000","37,000","8,000","1,000","10,000","10,000","10,000","-4,000","12,000","11,000","16,000",,,,,,,,,,,,,,,,
		DeferredTax,"-49,500,000","300,000","6,100,000","-56,900,000","1,000,000","-2,900,000","-700,000","-11,600,000","-2,900,000","200,000","900,000","6,000,000","15,500,000","-29,400,000","1,800,000","-8,300,000","10,000,000","4,200,000","21,400,000","-600,000","1,900,000","-300,000","1,200,000","-1,500,000","1,700,000","-2,200,000","2,000,000","800,000","-1,000,000","3,500,000","-7,200,000","2,200,000","1,900,000","2,700,000","-3,500,000","12,800,000","2,200,000","-2,910,000","1,610,000","10,600,000","88,000","1,894,000","324,000","5,416,000","1,749,000","-7,585,000","12,790,000","14,712,000","11,401,000","4,136,000","8,294,000","-28,378,000","-43,000","1,195,000","44,000","-36,335,000","-13,000","-43,000","-257,000","-1,417,000","186,000","146,000","-656,000","13,805,000","941,000","974,000","827,000","1,006,000","-290,000","585,000","1,952,000",,,,,"-289,000","-2,000","341,000","301,000","620,000","-13,988,000","0","0","-1,000",,,,,"1,732,000","4,948,000","1,418,000","2,762,000",,,,,,,,,,,,,,,,,,"100,000",,"0",,,,,,,,"100,000"
			DeferredIncomeTax,"-49,500,000","300,000","6,100,000","-56,900,000","1,000,000","-2,900,000","-700,000","-11,600,000","-2,900,000","200,000","900,000","6,000,000","15,500,000","-29,400,000","1,800,000","-8,300,000","10,000,000","4,200,000","21,400,000","-600,000","1,900,000","-300,000","1,200,000","-1,500,000","1,700,000","-2,200,000","2,000,000","800,000","-1,000,000","3,500,000","-7,200,000","2,200,000","1,900,000","2,700,000","-3,500,000","12,800,000","2,200,000","-2,910,000","1,610,000","10,600,000","88,000","1,894,000","324,000","5,416,000","1,749,000","-7,585,000","12,790,000","14,712,000","11,401,000","4,136,000","8,294,000","-28,378,000","-43,000","1,195,000","44,000","-36,335,000","-13,000","-43,000","-257,000","-1,417,000","186,000","146,000","-656,000","13,805,000","941,000","974,000","827,000","1,006,000","-290,000","585,000","1,952,000",,,,,"-289,000","-2,000","341,000","301,000","620,000","-13,988,000","0","0","-1,000",,,,,"1,732,000","4,948,000","1,418,000","2,762,000",,,,,,,,,,,,,,,,,,"100,000",,"0",,,,,,,,"100,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,000",,"361,000","355,000","350,000","345,000","512,000","758,000","1,078,000","289,000","208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"11,800,000",,,"7,100,000","0",,,"0","11,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-45,000","-323,000","115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"197,200,000","55,700,000","50,400,000","47,600,000","43,500,000","56,300,000","44,500,000","45,000,000","37,800,000","40,200,000","33,600,000","21,500,000","16,000,000","21,800,000","20,800,000","21,500,000","19,500,000","41,000,000","25,800,000","24,200,000","20,600,000","22,100,000","21,600,000","19,700,000","17,900,000","17,100,000","23,300,000","25,400,000","26,000,000","26,700,000","21,700,000","23,600,000","22,800,000","20,700,000","18,900,000","17,600,000","18,100,000","18,304,000","17,696,000","18,518,000","18,569,000","19,335,000","15,750,000","15,650,000","14,543,000","14,864,000","13,281,000","14,502,000","9,435,000","8,720,000","8,084,000","7,145,000","5,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,"0",,"0","0","-5,400,000","-7,200,000","-6,700,000","-21,500,000","1,400,000","-3,500,000","-4,300,000","-37,300,000","-7,100,000","-9,500,000","-11,300,000","-29,400,000","-2,500,000","-14,400,000","-12,200,000","-11,700,000","-5,500,000","200,000","-2,440,000","-3,060,000","2,095,000","-3,546,000","-37,000","-5,326,000","-416,000","-1,187,000","-3,852,000","-7,035,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,800,000","1,400,000","2,000,000","1,100,000","200,000",,,"1,000,000","700,000","2,100,000",,"16,700,000","-3,800,000","-200,000","1,000,000","-5,100,000","-7,500,000",,,"300,000",,,,"100,000","0",,,"-300,000","100,000","500,000","200,000","400,000","200,000","0","400,000","100,000",,,"38,000","-9,201,000","-4,095,000","6,682,000","1,731,000","-169,200,000","163,979,000","5,235,000","1,403,000","5,021,000","1,528,000","4,865,000","995,000","4,063,000","1,222,000","1,345,000","8,082,000","12,737,000","14,238,000","6,369,000","7,242,000","6,290,000","8,036,000","5,974,000","4,624,000","47,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000",,,"-100,000","0","100,000",,,,,"400,000","-200,000",,,"0","200,000"
		ChangeInWorkingCapital,"-490,400,000","-134,800,000","-58,200,000","-96,900,000","-200,500,000","148,000,000","-154,400,000","-105,000,000","-9,100,000","-34,900,000","15,600,000","69,300,000","-56,300,000","-106,000,000","147,500,000","-169,800,000","-125,200,000","41,400,000","174,100,000","52,400,000","-10,100,000","-74,200,000","173,000,000","120,600,000","-124,800,000","-135,100,000","-60,600,000","-77,300,000","-53,300,000","-87,400,000","156,700,000","-42,600,000","45,600,000","90,800,000","31,600,000","16,100,000","-49,300,000","22,394,000","37,006,000","-75,269,000","-45,378,000","28,001,000","-16,402,000","6,243,000","-2,180,000","17,299,000","-32,026,000","-15,893,000","-34,685,000","1,038,000","-5,892,000","17,858,000","3,982,000","-5,900,000","32,423,000","7,270,000","-16,950,000","-1,356,000","16,096,000","-8,305,000","-17,588,000","-3,477,000","-10,604,000","45,953,000","-38,601,000","-17,452,000","2,393,000","-12,405,000","2,112,000","-7,529,000","-24,768,000","-3,787,000","-5,850,000","4,045,000","11,225,000","-40,688,000","-21,140,000","-3,859,000","-44,174,000","-73,071,000","10,207,000","-1,790,000","4,800,000","-428,000","21,193,000","279,000","-839,000","-11,102,000","31,000","1,513,000","-2,222,000","-6,799,000","-1,164,000","3,998,000","-4,361,000","306,000","449,000","1,041,000","1,052,000","-193,000","4,945,000","-2,160,000","571,000","-1,028,000","-1,500,000","-1,000,000","-1,100,000","-3,000,000","800,000","-1,100,000","8,600,000","-1,200,000","-700,000","-700,000","4,100,000","400,000","-2,100,000","-1,800,000","400,000","-2,600,000"
			ChangeInReceivables,"-339,100,000","-24,100,000","-17,800,000","-220,800,000","-71,500,000","190,900,000","-296,300,000","-47,500,000","21,500,000","59,200,000","38,500,000","92,500,000","-14,000,000","-19,400,000","131,400,000","-180,100,000","-101,200,000","91,600,000","-4,100,000","-57,300,000","-28,600,000","-500,000","49,300,000","153,400,000","-31,500,000","-3,600,000","3,100,000","-158,100,000","-104,600,000","-34,800,000","75,300,000","-53,700,000","-35,100,000","50,800,000","25,600,000","-8,800,000","-49,300,000","17,560,000","45,440,000","-50,693,000","-34,704,000","-1,810,000","-22,006,000","8,513,000","12,763,000","17,497,000","-25,605,000","-20,598,000","-47,408,000","11,432,000","-4,327,000","-3,590,000","-459,000","-3,819,000","37,815,000","23,145,000","-4,396,000","1,744,000","730,000","-3,453,000","-5,074,000","2,102,000","-4,299,000","14,762,000","-31,814,000","-1,774,000","649,000","-14,575,000","4,352,000","4,502,000","-13,088,000","-1,619,000","-13,822,000","8,134,000","-6,575,000","-9,482,000","-13,814,000","-12,220,000","-15,482,000","-70,081,000","2,627,000","-2,391,000","-1,017,000","13,280,000","15,579,000","-2,386,000","-5,738,000","-10,595,000","-5,264,000","305,000","-3,314,000","-1,710,000","-3,654,000","856,000","-3,104,000","1,430,000","-893,000","1,229,000","-1,009,000","-908,000","514,000","-2,021,000","183,000","2,095,000","-1,100,000","-400,000","-700,000","-1,900,000",,"200,000","1,600,000","-200,000","500,000","-1,200,000","300,000","-100,000","300,000","-1,100,000","600,000","-1,300,000"
			ChangeInInventory,"-154,400,000","-86,900,000","35,500,000","-35,300,000","-67,700,000","-27,100,000","88,900,000","-106,900,000","-46,500,000","-44,900,000","7,900,000","-29,900,000","-22,800,000","-61,900,000","-5,000,000","22,100,000","-36,500,000","-8,200,000","34,500,000","-10,500,000","-37,400,000","-21,900,000","600,000","13,400,000","-94,300,000","-47,400,000","-19,000,000","4,600,000","3,900,000","-2,200,000","-2,700,000","-36,900,000","18,200,000","7,700,000","4,900,000","2,500,000","-5,100,000","2,466,000","3,534,000","-22,902,000","-13,126,000","-3,564,000","20,278,000","-9,134,000","-15,252,000","-8,313,000","-16,995,000","-6,921,000","-13,531,000","-6,403,000","-11,963,000","3,143,000","4,166,000","3,006,000","5,363,000","-7,655,000","-1,697,000","-8,310,000","1,580,000","1,742,000","-7,635,000","-4,619,000","10,265,000","20,344,000","-9,154,000","-13,766,000","-878,000","3,788,000","-593,000","-1,321,000","298,000","7,393,000","-14,631,000","-10,490,000","-3,676,000","-5,196,000","-5,728,000","-8,558,000","7,380,000","3,860,000","-1,995,000","761,000","2,179,000","2,498,000","831,000","-456,000","-1,827,000","-2,293,000","-2,710,000","-132,000","736,000","-1,155,000","110,000","711,000","194,000","-1,847,000","1,053,000","155,000","728,000","390,000","1,300,000","549,000","1,305,000","-2,384,000","-100,000","-1,100,000","-800,000","-600,000","-100,000",,"3,100,000","-200,000","-800,000","200,000","1,000,000","500,000","-1,000,000","100,000","100,000",
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,482,000","2,559,000","-5,213,000","-4,241,000","5,384,000","-2,974,000","1,860,000","-4,400,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"70,900,000","15,500,000","-500,000","37,800,000","18,100,000","-18,700,000","22,400,000","48,400,000","25,900,000","-6,500,000","-6,700,000","-8,500,000","-600,000","-1,700,000","-22,200,000","-69,700,000","25,900,000","23,200,000","-105,400,000","79,700,000","14,900,000","2,300,000","50,900,000","-71,300,000","300,000","-14,300,000","-96,200,000","63,100,000","-3,000,000","20,000,000","10,400,000","36,700,000","38,200,000","18,500,000","-19,200,000","11,300,000","3,600,000","221,000","-29,221,000","4,986,000","-1,080,000","30,598,000","-19,260,000","-1,358,000","-12,974,000","-8,586,000","8,568,000","9,379,000","25,991,000","-349,000","7,848,000","19,533,000","115,000","-4,480,000","-5,949,000","-10,712,000","-7,452,000","7,464,000","12,810,000","-1,258,000","-3,023,000","4,631,000","-17,004,000","-2,732,000","1,070,000","2,437,000","20,000","10,154,000","-4,418,000","-7,970,000","1,105,000","-15,116,000","18,489,000","5,639,000","14,024,000","-26,104,000","7,141,000","23,605,000","377,000","28,777,000","2,160,000","-3,397,000","6,309,000","-11,547,000","2,526,000","-1,848,000","1,425,000","-1,820,000","6,531,000","1,642,000","1,568,000","-1,177,000","3,472,000","1,085,000","-883,000","1,301,000","700,000","-1,067,000","667,000","-195,000","1,380,000","-531,000","-1,150,000","-1,154,000","1,400,000","900,000","800,000","-1,200,000","400,000","-900,000","1,500,000","-400,000","-700,000","500,000","1,300,000","0","-400,000","-200,000","-300,000","-500,000"
