name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
			OtherIntangibleAssets,"340,732,000","341,612,000","342,548,000","343,545,000","344,426,000","345,403,000","346,102,000","346,967,000","347,865,000","375,768,000","376,595,000","408,392,000","409,299,000","410,203,000","411,279,000","412,039,000","412,875,000","413,547,000","412,217,000","400,735,000","401,379,000","308,928,000","308,973,000","309,017,000","309,853,000","310,848,000","311,842,000","312,836,000","314,955,000","317,297,000","316,046,000","318,346,000","323,967,000","330,258,000","336,596,000","342,883,000","305,974,000","306,072,000","306,172,000","306,249,000","306,353,000","306,434,000","306,502,000","306,667,000","305,733,000","305,733,000","305,733,000","305,870,000","306,690,000","307,510,000","308,330,000","309,165,000","310,079,000","310,993,000","305,733,000","313,820,000","314,734,000","317,148,000","318,062,000","321,000,000","334,064,000","335,128,000","336,192,000","337,255,000","338,319,000","339,383,000","340,447,000","220,233,000","220,233,000","220,233,000","220,233,000","220,858,000","222,108,000","223,358,000","224,608,000","88,333,000","88,958,000","89,583,000","90,208,000","90,833,000","91,458,000","92,083,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"6,813,000","7,235,000","5,952,000","6,361,000","6,677,000","7,043,000","7,407,000","7,758,000","8,088,000","7,961,000","2,486,000","2,682,000","2,878,000","3,074,000","2,270,000","2,447,000","2,624,000","2,801,000","2,978,000","3,155,000","3,332,000","1,237,000","1,459,000","2,189,000","2,469,000","2,750,000","3,031,000","3,314,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"29,084,000","30,889,000","28,028,000","29,097,000","27,711,000","34,024,000","34,874,000","31,104,000","30,435,000","33,374,000","31,211,000","29,671,000","29,570,000","28,159,000","28,966,000","27,775,000","28,176,000","28,435,000","26,539,000","23,246,000","23,034,000","18,700,000","18,022,000","17,749,000","15,258,000","13,409,000","12,525,000","12,842,000","12,786,000","12,592,000","11,214,000","11,305,000","10,109,000","9,795,000","4,566,000","5,130,000","4,333,000","3,597,000","3,268,000","436,000","399,000","479,000","499,000","445,000","322,000","316,000","305,000","292,000","307,000","305,000","405,000","293,000","469,000","4,174,000","18,376,000","12,197,000","12,224,000","12,248,000","14,066,000","15,806,000","17,186,000","17,946,000","13,209,000","16,282,000","15,444,000","14,669,000","14,984,000","7,871,000","7,547,000","8,696,000","9,367,000","9,780,000","10,110,000","11,151,000","14,486,000","11,748,000","12,170,000","12,467,000","12,656,000","12,939,000","13,238,000","11,033,000"
TotalLiabilitiesNetMinorityInterest,"2,045,991,000","2,251,611,000","2,239,382,000","2,218,422,000","2,280,864,000","2,454,547,000","2,459,740,000","2,679,356,000","2,437,503,000","1,872,987,000","2,086,846,000","1,919,263,000","1,830,540,000","1,189,425,000","1,386,761,000","1,273,200,000","1,120,392,000","1,210,906,000","1,332,100,000","1,281,948,000","1,113,500,000","1,158,473,000","1,161,571,000","1,145,790,000","1,063,746,000","1,134,062,000","1,145,097,000","1,086,630,000","1,047,473,000","1,106,412,000","1,055,160,000","1,088,790,000","1,023,199,000","1,111,753,000","1,078,634,000","680,814,000","574,493,000","644,630,000","599,348,000","557,901,000","569,422,000","597,000,000","559,499,000","579,936,000","498,043,000","577,246,000","544,582,000","537,934,000","579,520,000","652,575,000","623,490,000","638,171,000","585,616,000","624,461,000","601,583,000","595,574,000","562,226,000","592,539,000","632,354,000","605,573,000","581,755,000","627,700,000","664,701,000","655,599,000","660,040,000","730,083,000","755,883,000","320,469,000","310,990,000","345,032,000","386,254,000","377,895,000","355,465,000","373,566,000","456,366,000","271,077,000","251,593,000","257,949,000","275,622,000","279,595,000","256,684,000","257,991,000"
	CurrentLiabilities,"1,037,678,000","731,030,000","674,465,000","628,336,000","656,859,000","792,532,000","760,906,000","702,374,000","427,675,000","475,500,000","484,168,000","473,071,000","361,754,000","327,421,000","318,306,000","312,616,000","225,936,000","328,624,000","327,909,000","311,984,000","225,047,000","277,609,000","282,145,000","270,961,000","192,881,000","262,718,000","278,793,000","222,260,000","187,532,000","247,971,000","217,802,000","239,760,000","178,674,000","269,139,000","243,707,000","273,650,000","170,474,000","244,235,000","204,163,000","154,934,000","119,094,000","152,753,000","125,917,000","156,654,000","102,717,000","183,372,000","159,392,000","156,398,000","98,422,000","170,617,000","141,320,000","155,956,000","102,629,000","140,127,000","121,177,000","115,004,000","79,901,000","106,758,000","124,052,000","117,062,000","87,239,000","136,517,000","126,530,000","116,543,000","94,764,000","154,013,000","135,131,000","78,146,000","53,721,000","67,873,000","80,572,000","81,784,000","58,685,000","71,177,000","70,271,000","78,930,000","51,117,000","56,586,000","70,337,000","59,890,000","48,281,000","49,124,000"
		PayablesAndAccruedExpenses,"328,658,000","487,994,000","452,984,000","415,879,000","407,788,000","526,946,000","473,473,000","458,075,000","187,199,000","183,641,000","205,782,000","232,869,000","152,037,000","199,076,000","185,285,000","216,931,000","116,310,000","182,114,000","193,878,000","217,340,000","101,386,000","158,432,000","155,223,000","190,366,000","90,387,000","157,648,000","240,945,000","185,095,000","141,577,000","178,870,000","158,143,000","186,813,000","136,419,000","198,660,000","188,299,000","225,329,000","129,596,000","170,806,000","115,005,000","120,922,000","67,610,000","117,628,000","83,491,000","119,428,000","53,077,000","116,481,000","94,440,000","121,047,000","40,689,000","97,546,000","68,009,000","109,944,000","42,915,000","122,293,000","58,624,000","73,822,000","30,097,000","90,033,000","69,971,000","85,872,000","41,605,000","113,362,000","44,395,000","57,074,000","24,511,000","63,735,000","46,810,000","35,073,000","18,111,000","26,453,000","42,371,000","50,428,000","25,372,000","57,261,000","32,991,000","18,807,000","18,789,000","19,223,000","22,873,000","24,406,000","20,842,000","19,532,000"
			Payables,"312,045,000","433,777,000","406,421,000","366,780,000","391,028,000","504,204,000","473,473,000","458,075,000","187,199,000","183,641,000","205,782,000","232,869,000","141,445,000","199,076,000","185,285,000","216,931,000","116,310,000","182,114,000","193,878,000","217,340,000","101,386,000","158,432,000","155,223,000","190,366,000","90,387,000","157,648,000","206,917,000","150,563,000","120,192,000","156,253,000","144,975,000","169,160,000","117,383,000","172,496,000","167,456,000","203,701,000","114,604,000","155,027,000","115,005,000","120,922,000","67,610,000","108,036,000","83,491,000","119,428,000","53,077,000","116,481,000","94,440,000","121,047,000","40,689,000","97,546,000","68,009,000","109,944,000","42,915,000","79,011,000","58,624,000","73,822,000","30,097,000","56,589,000","69,971,000","85,872,000","41,605,000","70,878,000","44,395,000","57,074,000","24,511,000","63,735,000","46,810,000","35,073,000","18,111,000","26,453,000","42,371,000","50,428,000","25,372,000","30,436,000","32,991,000","18,807,000","18,789,000","19,223,000","22,873,000","24,406,000","20,842,000","19,532,000"
				AccountsPayable,"284,034,000","407,044,000","388,726,000","356,826,000","334,831,000","472,140,000","473,473,000","458,075,000","187,199,000","183,641,000","205,782,000","232,869,000","108,221,000","199,076,000","185,285,000","216,931,000","116,310,000","182,114,000","193,878,000","217,340,000","101,386,000","158,432,000","155,223,000","190,366,000","90,387,000","157,648,000","173,594,000","145,809,000","94,129,000","150,243,000","117,329,000","164,199,000","103,439,000","164,010,000","158,600,000","199,588,000","97,884,000","149,625,000","115,005,000","120,922,000","67,610,000","102,804,000","83,491,000","119,428,000","53,077,000","116,481,000","94,440,000","121,047,000","40,689,000","97,546,000","68,009,000","109,944,000","42,915,000","79,011,000","58,624,000","73,822,000","30,097,000","56,589,000","69,971,000","85,872,000","41,605,000","70,878,000","44,395,000","57,074,000","24,511,000","63,735,000","46,810,000","35,073,000","18,111,000","26,453,000","42,371,000","50,428,000","25,372,000","30,436,000","32,991,000","18,807,000","18,789,000","19,223,000","22,873,000","24,406,000","20,842,000","19,532,000"
				TotalTaxPayable,"28,011,000","26,733,000","17,695,000","9,954,000","56,197,000","32,064,000",,,,,,,"33,224,000",,,,,,,,,,,,,,"33,323,000","4,754,000","26,063,000","6,010,000","27,646,000","4,961,000","13,944,000","8,486,000","8,856,000","4,113,000","16,720,000","5,402,000",,,,"5,232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"16,049,000","13,850,000","3,710,000","0","40,143,000","21,164,000",,,,,,,"22,068,000",,,,,,,,,,,,,,"25,902,000","1,034,000","18,410,000","692,000","19,609,000",,"6,637,000",,"1,600,000",,"10,642,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"16,613,000","54,217,000","46,563,000","49,099,000","16,760,000","22,742,000",,,,,,,"10,592,000",,,,,,,,,,,,,,"34,028,000","34,532,000","21,385,000","22,617,000","13,168,000","17,653,000","19,036,000","26,164,000","20,843,000","21,628,000","14,992,000","15,779,000",,,,"9,592,000",,,,,,,,,,,,"43,282,000",,,,"33,444,000",,,,"42,484,000",,,,,,,,,,,,"26,825,000",,,,,,,,
				InterestPayable,"11,782,000","11,942,000","11,827,000","12,078,000","11,987,000","12,092,000",,,,,,,,,,,,,,,,,,,,,"2,771,000","7,991,000","2,759,000","8,106,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"16,136,000","73,880,000","49,194,000","36,138,000","27,529,000","22,876,000",,,,,,,"9,955,000",,,,,,,,,,,,,,"24,516,000","17,120,000","8,749,000","31,610,000","18,354,000","15,804,000","11,481,000","35,590,000","25,936,000","17,496,000","10,927,000","42,187,000",,,,"20,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"642,566,000","147,537,000","153,339,000","158,270,000","172,117,000","185,152,000","172,364,000","163,665,000","161,341,000","160,228,000","158,524,000","154,719,000","152,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,450,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","4,379,000","4,379,000","4,379,000","3,503,000","2,627,000","2,627,000","2,627,000","2,627,000","2,984,000","3,979,000","4,231,000","3,241,000","4,699,000","368,000","521,000","724,000","927,000","927,000","927,000","3,336,000","1,180,000","27,450,000","5,400,000","5,400,000","3,150,000","3,150,000","900,000","900,000"
			CurrentDebt,"495,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,450,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","3,503,000","4,379,000","4,379,000","4,379,000","3,503,000","2,627,000","2,627,000","2,627,000","2,627,000","2,984,000","3,979,000","4,231,000","3,241,000","4,699,000","368,000","521,000","724,000","927,000","927,000","927,000","3,336,000","1,180,000","27,450,000","5,400,000","5,400,000","3,150,000","3,150,000","900,000","900,000"
				OtherCurrentBorrowings,"495,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"146,823,000","147,537,000","153,339,000","158,270,000","172,117,000","185,152,000","172,364,000","163,665,000","161,341,000","160,228,000","158,524,000","154,719,000","152,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"50,318,000","21,619,000","18,948,000","18,049,000","49,425,000","57,558,000","115,069,000","80,634,000","79,135,000","131,631,000","119,862,000","85,483,000","47,605,000","128,345,000","133,021,000","95,685,000","109,626,000","146,510,000","134,031,000","94,644,000","123,661,000","119,177,000","126,922,000","80,595,000","102,494,000","105,070,000","13,332,000","20,045,000","37,206,000","37,491,000","41,305,000","37,143,000","30,774,000","34,889,000","29,472,000","30,825,000","29,951,000","31,242,000","89,158,000","34,012,000","51,484,000","14,499,000","42,426,000","37,226,000","49,640,000","66,891,000","62,502,000","31,848,000","54,230,000","69,568,000","69,808,000","42,509,000","56,211,000","14,331,000","58,174,000","36,803,000","45,425,000","13,222,000","51,454,000","28,563,000","43,007,000","20,528,000","79,151,000","55,490,000","66,022,000","87,037,000","83,622,000","42,705,000","35,089,000","40,696,000","37,274,000","30,429,000","32,386,000","10,580,000","36,100,000","32,673,000","26,928,000","31,963,000","44,314,000","32,334,000","26,539,000","28,692,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,008,313,000","1,520,581,000","1,564,917,000","1,590,086,000","1,624,005,000","1,662,015,000","1,698,834,000","1,976,982,000","2,009,828,000","1,397,487,000","1,602,678,000","1,446,192,000","1,468,786,000","862,004,000","1,068,455,000","960,584,000","894,456,000","882,282,000","1,004,191,000","969,964,000","888,453,000","880,864,000","879,426,000","874,829,000","870,865,000","871,344,000","866,304,000","864,370,000","859,941,000","858,441,000","837,358,000","849,030,000","844,525,000","842,614,000","834,927,000","407,164,000","404,019,000","400,395,000","395,185,000","402,967,000","450,328,000","444,247,000","433,582,000","423,282,000","395,326,000","393,874,000","385,190,000","381,536,000","481,098,000","481,958,000","482,170,000","482,215,000","482,987,000","484,334,000","480,406,000","480,570,000","482,325,000","485,781,000","508,302,000","488,511,000","494,516,000","491,183,000","538,171,000","539,056,000","565,276,000","576,070,000","620,752,000","242,323,000","257,269,000","277,159,000","305,682,000","296,111,000","296,780,000","302,389,000","386,095,000","192,147,000","200,476,000","201,363,000","205,285,000","219,705,000","208,403,000","208,867,000"
		LongTermDebtAndCapitalLeaseObligation,"915,597,000","1,433,231,000","1,455,560,000","1,475,318,000","1,507,855,000","1,544,027,000","1,576,185,000","1,852,712,000","1,886,156,000","1,259,044,000","1,461,242,000","1,293,027,000","1,317,334,000","593,264,000","798,020,000","682,778,000","617,541,000","617,306,000","687,074,000","661,846,000","581,621,000","580,376,000","580,613,000","580,678,000","580,319,000","584,431,000","585,278,000","586,298,000","586,349,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","229,709,000","229,269,000","330,145,000","331,020,000","331,896,000","332,772,000","333,648,000","334,523,000","335,399,000","336,275,000","337,150,000","338,026,000","361,378,000","340,653,000","341,529,000","342,405,000","389,915,000","389,915,000","415,720,000","426,791,000","464,051,000","148,911,000","163,870,000","183,778,000","213,788,000","204,002,000","204,215,000","209,377,000","292,401,000","149,250,000","156,000,000","156,000,000","158,700,000","173,100,000","161,400,000","161,400,000"
			LongTermDebt,"496,104,000","991,370,000","990,900,000","990,437,000","989,980,000","989,530,000","989,086,000","1,232,649,000","1,238,822,000","594,672,000","769,525,000","604,377,000","625,278,000","593,264,000","798,020,000","682,778,000","617,541,000","617,306,000","687,074,000","661,846,000","581,621,000","580,376,000","580,613,000","580,678,000","580,319,000","584,431,000","585,278,000","586,298,000","586,349,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","586,000,000","186,000,000","186,000,000","186,000,000","186,000,000","186,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","236,000,000","229,709,000","229,269,000","330,145,000","331,020,000","331,896,000","332,772,000","333,648,000","334,523,000","335,399,000","336,275,000","337,150,000","338,026,000","361,378,000","340,653,000","341,529,000","342,405,000","389,915,000","389,915,000","415,720,000","426,791,000","464,051,000","148,911,000","163,870,000","183,778,000","213,788,000","204,002,000","204,215,000","209,377,000","292,401,000","149,250,000","156,000,000","156,000,000","158,700,000","173,100,000","161,400,000","161,400,000"
			LongTermCapitalLeaseObligation,"419,493,000","441,861,000","464,660,000","484,881,000","517,875,000","554,497,000","587,099,000","620,063,000","647,334,000","664,372,000","691,717,000","688,650,000","692,056,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"48,450,000","40,910,000","52,967,000","58,150,000","56,990,000","52,770,000","60,160,000","63,850,000","65,260,000","74,370,000","78,916,000","91,190,000","90,230,000","87,347,000","87,888,000","85,755,000","87,422,000","84,848,000","138,239,000","133,251,000","133,552,000","130,656,000","129,278,000","128,682,000","128,815,000","128,838,000","190,277,000","189,034,000","188,927,000","188,741,000","178,904,000","186,699,000","187,932,000","190,310,000","178,696,000","145,506,000","144,081,000","144,254,000","113,280,000","113,355,000","113,773,000","114,421,000","115,982,000","112,261,000","112,453,000","113,817,000","109,855,000","108,162,000","109,018,000","110,676,000","106,646,000","106,361,000","107,928,000","108,989,000","112,873,000","113,316,000","114,177,000","113,706,000","114,481,000","115,150,000","120,640,000","125,784,000","126,145,000","127,613,000","128,639,000","124,439,000","127,004,000","83,610,000","83,597,000","83,579,000","82,078,000","82,293,000","82,749,000","83,196,000","83,717,000","33,106,000","34,486,000","35,125,000","35,779,000","35,554,000","35,713,000","35,902,000"
			NonCurrentDeferredTaxesLiabilities,"48,450,000","40,910,000","52,967,000","58,150,000","56,990,000","52,770,000","60,160,000","63,850,000","65,260,000","74,370,000","78,916,000","91,190,000","90,230,000","87,347,000","87,888,000","85,755,000","87,422,000","84,848,000","138,239,000","133,251,000","133,552,000","130,656,000","129,278,000","128,682,000","128,815,000","128,838,000","119,499,000","119,230,000","120,275,000","121,536,000","113,173,000","114,878,000","118,032,000","121,434,000","110,708,000","112,171,000","112,015,000","114,341,000","113,280,000","113,355,000","113,773,000","114,421,000","115,982,000","112,261,000","112,453,000","113,817,000","109,855,000","108,162,000","109,018,000","110,676,000","106,646,000","106,361,000","107,928,000","108,989,000","112,873,000","113,316,000","114,177,000","113,706,000","114,481,000","115,150,000","120,640,000","125,784,000","126,145,000","127,613,000","128,639,000","124,439,000","127,004,000","83,610,000","83,597,000","83,579,000","82,078,000","82,293,000","82,749,000","83,196,000","83,717,000","33,106,000","34,486,000","35,125,000","35,779,000","35,554,000","35,713,000","35,902,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,501,000","45,535,000","43,504,000","40,656,000","38,812,000","39,534,000","34,446,000","31,821,000","26,525,000","22,878,000","21,875,000","20,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,708,000","31,076,000","29,187,000","28,867,000","20,609,000","16,449,000","16,102,000","15,048,000","25,284,000","25,639,000","25,058,000","23,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,760,000","15,760,000","15,760,000","15,762,000","8,761,000","8,580,000","8,682,000","8,823,000","19,839,000","19,940,000","19,849,000","19,758,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"44,266,000","46,440,000","56,390,000","56,618,000","59,160,000","65,218,000","62,489,000","60,420,000","58,412,000","64,073,000","62,520,000","61,975,000","61,222,000","181,393,000","182,547,000","192,051,000","189,493,000","180,128,000","178,878,000","174,867,000","173,280,000","169,832,000","169,535,000","165,469,000","161,731,000","158,075,000","10,540,000","12,427,000","11,974,000","14,177,000","13,033,000","20,348,000","20,045,000","19,435,000","18,422,000","27,141,000","27,005,000","25,902,000","95,905,000","103,612,000","100,555,000","93,826,000","81,600,000","75,021,000","46,873,000","44,057,000","45,626,000","44,105,000","41,935,000","40,262,000","43,628,000","43,082,000","41,411,000","40,822,000","32,134,000","30,979,000","30,998,000","34,049,000","32,443,000","32,708,000","32,347,000","22,994,000","22,111,000","21,528,000","20,917,000","24,840,000","29,697,000","9,802,000","9,802,000","9,802,000","9,816,000","9,816,000","9,816,000","9,816,000","9,977,000","9,791,000","9,990,000","10,238,000","10,806,000","11,051,000","11,290,000","11,565,000"
TotalEquityGrossMinorityInterest,"915,290,000","950,186,000","1,054,874,000","1,097,504,000","1,029,609,000","938,033,000","821,881,000","733,278,000","716,002,000","880,130,000","812,734,000","827,897,000","849,404,000","869,433,000","811,185,000","810,329,000","854,814,000","857,093,000","771,963,000","749,911,000","771,963,000","788,124,000","776,134,000","766,702,000","848,717,000","875,051,000","842,943,000","802,939,000","805,713,000","786,684,000","751,581,000","720,372,000","729,150,000","700,731,000","658,923,000","1,020,937,000","1,023,188,000","985,479,000","933,442,000","867,337,000","842,642,000","805,709,000","771,617,000","732,882,000","712,993,000","679,936,000","647,503,000","639,139,000","616,688,000","556,024,000","518,573,000","460,642,000","445,902,000","426,596,000","410,674,000","380,960,000","382,825,000","382,129,000","365,248,000","336,662,000","479,235,000","495,491,000","454,394,000","419,759,000","405,859,000","386,644,000","366,494,000","351,784,000","343,020,000","327,933,000","311,567,000","289,935,000","282,916,000","272,536,000","176,975,000","68,244,000","70,073,000","69,596,000","64,943,000","57,412,000","57,500,000","56,953,000"
	StockholdersEquity,"915,290,000","950,186,000","1,054,874,000","1,097,504,000","1,029,609,000","938,033,000","821,881,000","733,278,000","716,002,000","880,130,000","812,734,000","827,897,000","849,404,000","869,433,000","811,185,000","810,329,000","854,814,000","857,093,000","771,963,000","749,911,000","771,963,000","788,124,000","776,134,000","766,702,000","848,717,000","875,051,000","842,943,000","802,939,000","805,713,000","786,684,000","751,581,000","720,372,000","729,150,000","700,731,000","658,923,000","1,020,937,000","1,023,188,000","985,479,000","933,442,000","867,337,000","842,642,000","805,709,000","771,617,000","732,882,000","712,993,000","679,936,000","647,503,000","639,139,000","616,688,000","556,024,000","518,573,000","460,642,000","445,902,000","426,596,000","410,674,000","380,960,000","382,825,000","382,129,000","365,248,000","336,662,000","479,235,000","495,491,000","454,394,000","419,759,000","405,859,000","386,644,000","366,494,000","351,784,000","343,020,000","327,933,000","311,567,000","289,935,000","282,916,000","272,536,000","176,975,000","68,244,000","70,073,000","69,596,000","64,943,000","57,412,000","57,500,000","56,953,000"
		CapitalStock,"406,000","411,000","429,000","440,000","440,000","438,000","436,000","436,000","436,000","440,000","443,000","449,000","454,000","456,000","460,000","466,000","471,000","472,000","474,000","480,000","485,000","489,000","496,000","502,000","512,000","518,000","521,000","523,000","526,000","527,000","530,000","533,000","537,000","545,000","545,000","594,000","594,000","591,000","590,000","590,000","589,000","586,000","585,000","581,000","578,000","575,000","577,000","594,000","594,000","581,000","580,000","568,000","567,000","563,000","565,000","564,000","570,000","576,000","579,000","582,000","578,000","589,000","582,000","582,000","290,000","289,000","288,000","287,000","285,000","284,000","283,000","281,000","280,000","280,000","226,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"406,000","411,000","429,000","440,000","440,000","438,000","436,000","436,000","436,000","440,000","443,000","449,000","454,000","456,000","460,000","466,000","471,000","472,000","474,000","480,000","485,000","489,000","496,000","502,000","512,000","518,000","521,000","523,000","526,000","527,000","530,000","533,000","537,000","545,000","545,000","594,000","594,000","591,000","590,000","590,000","589,000","586,000","585,000","581,000","578,000","575,000","577,000","594,000","594,000","581,000","580,000","568,000","567,000","563,000","565,000","564,000","570,000","576,000","579,000","582,000","578,000","589,000","582,000","582,000","290,000","289,000","288,000","287,000","285,000","284,000","283,000","281,000","280,000","280,000","226,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000"
		AdditionalPaidInCapital,"0","0","0","31,521,000","21,904,000","17,752,000","9,258,000","5,539,000",,,,,,,,,,"0",,,,"0",,"0",,"0","0","0","0","0","0","0","11,420,000","4,332,000","0","238,167,000","248,032,000","250,276,000","244,861,000","240,427,000","235,198,000","231,738,000","228,061,000","218,857,000","211,531,000","210,600,000","214,547,000","256,048,000","252,990,000","235,330,000","233,565,000","217,707,000","214,441,000","211,767,000","213,546,000","217,741,000","223,778,000","232,356,000","242,780,000","247,587,000","247,075,000","275,045,000","265,345,000","263,822,000","260,053,000","260,414,000","257,816,000","254,104,000","248,838,000","247,610,000","246,166,000","242,948,000","241,847,000","241,780,000","147,898,000",,,,,,,
		RetainedEarnings,"940,999,000","978,672,000","1,087,134,000","1,092,806,000","1,038,799,000","952,603,000","853,589,000","772,348,000","764,192,000","915,324,000","851,199,000","864,009,000","888,378,000","909,816,000","843,043,000","845,395,000","885,198,000","885,714,000","797,985,000","780,084,000","805,271,000","822,375,000","807,527,000","796,733,000","879,286,000","910,900,000","875,902,000","831,691,000","834,218,000","809,194,000","764,678,000","729,889,000","730,035,000","705,936,000","671,909,000","797,383,000","787,232,000","745,817,000","697,125,000","637,747,000","616,942,000","584,667,000","549,882,000","515,433,000","502,774,000","470,651,000","435,757,000","386,100,000","367,004,000","324,179,000","291,183,000","249,281,000","237,952,000","221,584,000","194,239,000","160,864,000","158,085,000","146,526,000","117,924,000","83,306,000","226,755,000","214,556,000","187,117,000","152,140,000","143,121,000","127,336,000","110,011,000","99,433,000","93,983,000","80,134,000","65,118,000","46,706,000","40,789,000","30,476,000","28,851,000","10,114,000","11,943,000","11,466,000","6,803,000","-728,000","-640,000","-1,187,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,870,000","1,870,000","1,870,000","1,860,000","1,860,000","1,860,000","1,860,000"
		GainsLossesNotAffectingRetainedEarnings,"-26,115,000","-28,897,000","-32,689,000","-27,263,000","-31,534,000","-32,760,000","-41,402,000","-45,045,000","-48,626,000","-35,634,000","-38,908,000","-36,561,000","-39,428,000","-40,839,000","-32,318,000","-35,532,000","-30,855,000","-29,093,000","-26,496,000","-30,653,000","-33,793,000","-34,740,000","-31,889,000","-30,533,000","-31,081,000","-36,367,000","-33,480,000","-29,275,000","-29,031,000","-23,037,000","-13,627,000","-10,050,000","-12,842,000","-10,082,000","-13,531,000","-15,207,000","-12,670,000","-11,205,000","-9,134,000","-11,427,000","-10,087,000","-11,282,000","-6,911,000","-1,989,000","-1,890,000","-1,890,000","-3,378,000","-3,603,000","-3,900,000","-4,066,000","-6,755,000","-6,914,000","-7,058,000","-7,318,000","2,324,000","1,791,000","392,000","2,671,000","3,965,000","5,187,000","4,827,000","5,301,000","1,350,000","3,215,000","2,395,000","-1,395,000","-1,621,000","-2,040,000","-86,000","-95,000",,,,,,,,,,,,
