name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
			ChangeInPayablesAndAccruedExpense,"19,520,000","-3,774,000","20,829,000","-10,569,000","13,034,000","-5,505,000","7,927,000","11,629,000","-1,272,000","-193,000","1,237,000","2,299,000","1,903,000","-1,249,000","1,654,000","2,652,000","256,000","-1,550,000","1,836,000","992,000","1,925,000","-2,847,000","2,939,000","1,209,000","907,000","-221,000","-485,000","-76,000","1,902,000","-201,000"
				ChangeInPayable,"1,389,000","-57,000","2,399,000","736,000","-1,689,000","-917,000","1,615,000","7,344,000","-3,529,000","-370,000","-30,000","2,203,000","-1,649,000","1,356,000","297,000","1,534,000","-1,658,000","59,000","-256,000","438,000","284,000","-954,000","1,630,000","521,000","-280,000","-87,000","-70,000","-792,000","837,000","360,000"
					ChangeInAccountPayable,"1,389,000","-57,000","2,399,000","736,000","-1,689,000","-917,000","1,615,000","7,344,000","-3,529,000","-370,000","-30,000","2,203,000","-1,649,000","1,356,000","297,000","1,534,000","-1,658,000","59,000","-256,000","438,000","284,000","-954,000","1,630,000","521,000","-280,000","-87,000","-70,000","-792,000","837,000","360,000"
				ChangeInAccruedExpense,"18,131,000","-3,717,000","18,430,000","-11,305,000","14,723,000","-4,588,000","6,312,000","4,285,000","2,257,000","177,000","1,267,000","96,000","3,552,000","-2,605,000","1,357,000","1,118,000","1,914,000","-1,609,000","2,092,000","554,000","1,641,000","-1,893,000","1,309,000","688,000","1,187,000","-134,000","-415,000","716,000","1,065,000","-561,000"
			ChangeInOtherCurrentAssets,"9,878,000","1,753,000","2,953,000","2,724,000","2,448,000","1,341,000","1,326,000","1,780,000","1,771,000","1,663,000","4,123,000","1,633,000","41,000","84,000","358,000","100,000","246,000","318,000","424,000","-79,000","289,000","268,000","-3,760,000","24,000","124,000","-2,823,000","765,000","-810,000","-31,000","0"
			ChangeInOtherCurrentLiabilities,"-9,907,000","-2,204,000","-1,899,000","-2,156,000","-3,648,000","-1,402,000","-1,388,000","-1,397,000","-1,359,000","-1,360,000","-3,826,000","-948,000","0","0","-39,000","-40,000","-39,000","-37,000","-33,000","-33,000","-144,000","85,000","-13,000","-57,000","14,000","26,000","-20,000","51,000","51,000","68,000"
			ChangeInOtherWorkingCapital,"-39,792,000","-13,995,000","-14,369,000","-5,807,000","-5,621,000","-5,558,000","-5,683,000","-21,065,000","75,020,000","-3,151,000","-6,334,000","-7,016,000","-6,930,000","-6,842,000","9,668,000","-4,595,000","-4,535,000","-4,474,000","310,000","-4,588,000","-4,432,000","-4,278,000","715,000","-3,757,000","71,795,000","-778,000","-692,000","310,000","3,624,000","6,070,000"
InvestingCashFlow,"-477,763,000","47,473,000","-159,115,000","-399,381,000","33,260,000","-25,542,000","-210,918,000","-153,980,000","92,963,000","57,448,000","27,884,000","-31,652,000","23,249,000","5,695,000","-256,016,000","-2,016,000","-900,000","-1,850,000","-2,397,000","-2,260,000","-1,272,000","-4,162,000","-3,405,000","-605,000","-1,147,000","-1,008,000","-849,000","-602,000","-587,000","-516,000"
	CashFlowFromContinuingInvestingActivities,"-477,763,000","47,473,000","-159,115,000","-399,381,000","33,260,000","-25,542,000","-210,918,000","-153,980,000","92,963,000","57,448,000","27,884,000","-31,652,000","23,249,000","5,695,000","-256,016,000","-2,016,000","-900,000","-1,850,000","-2,397,000","-2,260,000","-1,272,000","-4,162,000","-3,405,000","-605,000","-1,147,000","-1,008,000","-849,000","-602,000","-587,000","-516,000"
		NetPPEPurchaseAndSale,"-11,773,000","-1,429,000","-2,868,000","-4,538,000","-2,938,000","-2,412,000","-1,006,000","-698,000","-1,036,000","-845,000","-2,572,000","-1,748,000","-941,000","-1,533,000","-1,461,000","-2,016,000","-900,000","-1,850,000","-2,397,000","-2,260,000","-1,272,000","-4,162,000","-3,405,000","-605,000","-1,147,000","-1,008,000","-849,000","-602,000","-587,000","-516,000"
			PurchaseOfPPE,"-11,773,000","-1,429,000","-2,868,000","-4,538,000","-2,938,000","-2,412,000","-1,006,000","-698,000","-1,036,000","-845,000","-2,572,000","-1,748,000","-941,000","-1,533,000","-1,592,000","-2,016,000","-900,000","-1,850,000","-2,397,000","-2,260,000","-1,272,000","-4,162,000","-3,405,000","-605,000","-1,147,000","-1,008,000","-849,000","-602,000","-587,000","-516,000"
		NetIntangiblesPurchaseAndSale,,"-44,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,"-44,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-418,158,000","93,734,000","-153,247,000","-394,843,000","36,198,000","-23,130,000","-209,912,000","-153,282,000","93,999,000","58,293,000","30,456,000","-29,904,000","24,190,000","7,228,000",,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-872,290,000","0","-247,861,000","-587,328,000","-37,101,000","-148,330,000","-228,912,000","-213,582,000","-1,000","-31,207,000","-33,044,000","-81,404,000","-163,310,000","-19,272,000",,,,,,,,,,,,,,,,
			SaleOfInvestment,"454,132,000","93,734,000","94,614,000","192,485,000","73,299,000","125,200,000","19,000,000","60,300,000","94,000,000","89,500,000","63,500,000","51,500,000","187,500,000","26,500,000",,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
FinancingCashFlow,"725,413,000","47,320,000","2,280,000","668,680,000","7,133,000","58,595,000","234,093,000","597,000","132,225,000","4,864,000","19,564,000","46,400,000","6,471,000","3,999,000","30,162,000","2,180,000","1,155,000","6,720,000","142,117,000","371,000","446,000","47,000","261,000","-1,854,000","170,092,000","-1,195,000","-456,000","66,716,000","-300,000","4,328,000"
	CashFlowFromContinuingFinancingActivities,"725,413,000","47,320,000","2,280,000","668,680,000","7,133,000","58,595,000","234,093,000","597,000","132,225,000","4,864,000","19,564,000","46,400,000","6,471,000","3,999,000","30,162,000","2,180,000","1,155,000","6,720,000","142,117,000","371,000","446,000","47,000","261,000","-1,854,000","170,092,000","-1,195,000","-456,000","66,716,000","-300,000","4,328,000"
		NetCommonStockIssuance,"687,200,000","38,885,000","0","648,315,000","0","45,255,000","223,614,000","0","130,506,000","4,528,000","18,136,000","46,208,000","4,273,000","3,639,000",,,,,"141,000,000","0",,,"0","0",,,,,,
			CommonStockIssuance,"687,200,000","38,885,000","0","648,315,000","0","45,255,000","223,614,000","0","130,506,000","4,528,000","18,136,000","46,208,000","4,273,000","3,639,000",,,,,"141,000,000","0",,,"0","0",,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-100,000","-49,000","67,411,000","0","4,628,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","70,017,000","0","4,644,000"
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-100,000","-49,000","-2,606,000","0","-16,000"
		ProceedsFromStockOptionExercised,"38,213,000","8,435,000","2,280,000","20,365,000","7,133,000","13,340,000","10,479,000","597,000","1,719,000","336,000","1,428,000","192,000","2,198,000","360,000","1,615,000","2,180,000","1,155,000","6,720,000","1,117,000","371,000","446,000","47,000",,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,"0","0","356,000","0","0","-1,854,000","-415,000","-1,095,000","-407,000","-695,000","-300,000","-300,000"
EndCashPosition,"140,478,000","140,478,000","125,486,000","336,972,000","132,695,000","145,283,000","164,606,000","181,657,000","363,598,000","80,993,000","57,226,000","38,440,000","49,140,000","47,097,000","58,856,000","293,248,000","305,538,000","327,778,000","340,678,000","222,264,000","241,047,000","257,551,000","273,064,000","290,618,000","300,687,000","64,192,000","75,816,000","82,612,000","19,765,000","18,479,000"
	ChangesInCash,"-4,805,000","14,992,000","-211,486,000","204,277,000","-12,588,000","-19,323,000","-17,051,000","-181,941,000","282,605,000","23,767,000","18,786,000","-10,700,000","2,043,000","-11,759,000","-234,392,000","-12,290,000","-22,240,000","-12,900,000","118,414,000","-18,783,000","-16,504,000","-15,513,000","-17,554,000","-10,069,000","236,495,000","-11,624,000","-6,796,000","62,847,000","1,286,000","8,634,000"
	BeginningCashPosition,"145,283,000","125,486,000","336,972,000","132,695,000","145,283,000","164,606,000","181,657,000","363,598,000","80,993,000","57,226,000","38,440,000","49,140,000","47,097,000","58,856,000","293,248,000","305,538,000","327,778,000","340,678,000","222,264,000","241,047,000","257,551,000","273,064,000","290,618,000","300,687,000","64,192,000","75,816,000","82,612,000","19,765,000","18,479,000","9,845,000"
CapitalExpenditure,"-56,605,000","-46,261,000","-2,868,000","-4,538,000","-2,938,000","-2,412,000","-1,006,000","-698,000","-1,036,000","-845,000","-2,572,000","-1,748,000","-941,000","-1,533,000","-1,592,000","-2,016,000","-900,000","-1,850,000","-2,397,000","-2,260,000","-1,272,000","-4,162,000","-3,405,000","-605,000","-1,147,000","-1,008,000","-849,000","-602,000","-587,000","-516,000"
IssuanceOfCapitalStock,"687,200,000","38,885,000","0","648,315,000","0","45,255,000","223,614,000","0","130,506,000","4,528,000","18,136,000","46,208,000","4,273,000","3,639,000",,,,,"141,000,000","0",,,"0","0","170,507,000","0","0","70,017,000","0","4,644,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-100,000","-49,000","-2,606,000","0","-16,000"
FreeCashFlow,"-309,060,000","-126,062,000","-57,519,000","-69,560,000","-55,919,000","-54,788,000","-41,232,000","-29,256,000","56,381,000","-39,390,000","-31,234,000","-27,196,000","-28,618,000","-22,986,000","-10,130,000","-14,470,000","-23,395,000","-19,620,000","-23,703,000","-19,154,000","-16,950,000","-15,560,000","-17,815,000","-8,215,000","66,403,000","-10,429,000","-6,340,000","-3,869,000","1,586,000","4,306,000"
