name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019
MarketCap,"6,661,184,325","9,026,421,600","10,222,309,140","10,536,958,091","10,750,574,200","9,299,924,707","7,317,383,849","4,892,549,076","5,346,958,264","6,781,190,563","6,607,191,716","6,636,170,100","7,622,341,979"
EnterpriseValue,"8,105,710,325","10,366,018,600","11,242,265,140","11,582,341,091","11,853,524,200","10,366,004,707","8,529,769,849","6,232,437,076","6,466,082,264","6,780,578,563","6,697,760,716","6,718,101,100","7,941,527,979"
PeRatio,"11.351","16.778","23.036","36.915",,,,,"13.907","17.515","16.622","16.499","16.683"
ForwardPeRatio,"10.695","14.599","16.502","17.513","25.445","27.548","17.422","13.605","25.641","14.006",,,
PsRatio,"1.135","1.61","1.91","2.106","2.506","2.076","1.588","0.997","0.954","1.204","1.139","1.157","1.321"
PbRatio,"3.865","5.419","6.35","7.348","7.641","7.157","6.143","4.199","3.353","4.337","4.523","5.052","7.61"
EnterprisesValueRevenueRatio,"1.34","6.513","6.673","7.734","9.29","7.94","6.155","5.863","12.996","4.502","4.27","4.643","6.049"
EnterprisesValueEBITDARatio,"9.296","35.861","52.056","45.102","107.672","48.564","74.424","54.65","-15.698","31.181","39.364","33.86","111.241"
