name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"2,061,000,000","355,000,000","627,000,000","443,000,000","636,000,000","292,000,000","568,000,000","443,000,000","591,000,000","416,000,000","532,000,000","544,000,000","545,000,000","396,000,000","534,032,000","352,270,000","579,418,000","414,698,000","541,825,000","521,228,000","483,211,000","309,325,000","503,133,000","421,816,000","432,102,000","362,186,000","343,097,000","188,613,000","402,312,000","310,029,000","365,076,000","296,096,000","340,682,000","251,390,000","358,575,000","302,236,000","273,106,000","168,915,000","293,233,000","219,809,000","253,775,000","39,948,000","214,996,000","115,144,000","195,381,000","18,109,000","221,849,000","150,059,000","178,675,000","-37,688,000","180,723,000","116,248,000","69,988,000","66,871,000","64,195,000","-85,911,000","8,211,000","-139,292,000","103,668,000","-62,587,000","-55,900,000","-133,947,000","41,507,000","-185,768,000","-110,947,000","-159,341,000","-15,612,000","-76,323,000","-64,637,000","-117,168,000","-98,943,000","-100,346,000","-63,303,000","-71,871,000","-73,750,000","-74,981,000","-64,616,000","-71,140,000","-64,307,000","-63,457,000","-75,113,000","-117,934,000","-37,959,000","-35,153,000","-44,613,000","-31,101,000","-21,728,000","-11,341,000","72,506,000","-107,911,000","-61,001,000","-137,800,000","-80,800,000","7,000,000","-161,820,000","56,700,000","103,500,000","-100,000","-888,297","-900,000","-700,000","-500,000","-2,480,134","-400,000","-400,000","-300,000","-400,000","-400,000","-400,000","-400,000"
	CashFlowFromContinuingOperatingActivities,"2,061,000,000","355,000,000","627,000,000","443,000,000","636,000,000","292,000,000","568,000,000","443,000,000","591,000,000","416,000,000","532,000,000","544,000,000","545,000,000","396,000,000","534,032,000","352,270,000","579,418,000","414,698,000","541,825,000","521,228,000","483,211,000","309,325,000","503,133,000","421,816,000","432,102,000","362,186,000","343,097,000","188,613,000","402,312,000","310,029,000","365,076,000","296,096,000","340,682,000","251,390,000","358,575,000","302,236,000","273,106,000","168,915,000","293,233,000","219,809,000","253,775,000","39,948,000","214,996,000","115,144,000","195,381,000","18,109,000","221,849,000","150,059,000","178,675,000","-37,688,000","180,723,000","116,248,000","69,988,000","66,871,000","64,195,000","-85,911,000","8,211,000","-139,292,000","103,668,000","-62,587,000","-55,900,000","-133,947,000","41,507,000","-185,768,000","-110,947,000","-159,341,000","-15,612,000","-76,323,000","-64,637,000","-117,168,000","-98,943,000","-100,346,000","-63,303,000","-71,871,000","-73,750,000","-74,981,000","-64,616,000","-71,140,000","-64,307,000","-63,457,000","-75,113,000","-117,934,000","-37,959,000","-35,153,000","-44,613,000","-31,101,000","-21,728,000","-11,341,000","72,506,000","-107,911,000","-61,001,000","-137,800,000","-80,800,000","7,000,000","-161,820,000","56,700,000","103,500,000","-100,000","-888,297","-900,000","-700,000","-500,000","-2,480,134","-400,000","-400,000","-300,000","-400,000","-400,000","-400,000","-400,000"
		NetIncomeFromContinuingOperations,"1,404,000,000","309,000,000","319,000,000","343,000,000","433,000,000","219,000,000","-677,000,000","272,000,000","243,000,000","293,000,000","243,000,000","246,000,000","263,000,000","162,000,000","251,052,000","343,048,000","292,352,000","289,441,000","-36,996,000","275,722,000","202,109,000","207,073,000","204,627,000","196,952,000","173,015,000","171,339,000","134,633,000","166,550,000","102,849,000","105,692,000","143,122,000","136,170,000","119,961,000","93,988,000","65,197,000","62,894,000","125,522,000","123,602,000","156,245,000",,,,,,,"78,121,000","-81,444,000","67,629,000","15,272,000","41,598,000","14,167,000","-149,190,000","-157,356,000","-50,411,000","-245,844,000","-4,879,427,000","-83,899,000","-104,118,000","-166,223,000","-120,137,000","-134,147,000","-144,745,000","-245,597,000","-162,898,000","-237,828,000","-458,544,000","-311,389,000","-180,450,000","-177,546,000","-193,612,000","-261,873,000","-169,433,000","-136,797,000","-144,059,000","-147,778,000","-106,689,000","-111,836,000","140,088,000","-122,086,000","-108,217,000","-113,267,000","-78,911,000","-72,706,000","-46,900,000","-62,068,000","-54,089,000","-43,971,000","-31,170,000","-34,792,000","-24,811,000","-26,622,000","-13,200,000","-12,600,000","-10,400,000","36,469,000","-3,300,000","-30,200,000","-5,800,000","-3,236,802","-700,000","-200,000","-600,000","-2,164,767","-700,000","-700,000","-500,000","-400,000","-800,000","-500,000","-400,000"
		OperatingGainsLosses,,,"6,000,000","91,000,000",,,"5,000,000","42,000,000","-3,000,000","6,000,000","4,000,000","61,000,000","6,000,000","4,000,000","7,720,000","1,307,000","351,000","-1,675,000","2,286,000","33,261,000","4,503,000","-3,708,000","20,735,000","-1,968,000","10,041,000","-6,968,000","6,690,000","-694,000","-694,000","-694,000","-3,562,000","-2,187,000","9,932,000","22,199,000","83,117,000","105,830,000","15,648,000","-1,915,000","-4,198,000","105,647,000","19,185,000","10,393,000","5,348,000","3,077,000","-78,808,000","8,610,000","84,176,000","8,199,000","35,305,000","5,179,000","6,576,000","142,668,000","106,203,000","25,863,000","-4,732,000",,,,"-520,000","-14,000","110,000","-4,000","-394,521,000","395,641,000","-286,043,000","286,584,000","58,322,000","35,457,000","41,556,000","40,155,000","79,860,000","18,325,000","12,657,000","37,865,000","30,359,000","2,830,000","-244,181,000","4,738,000","-113,000","-12,503,000","18,717,000","11,415,000","-78,099,000","17,642,000","31,614,000","23,530,000","-77,304,000","23,377,000","133,978,000","-79,802,000","-80,112,000","-131,500,000","-71,100,000","16,300,000",,"60,500,000","132,900,000","5,600,000",,,,,,"200,000","300,000","100,000","500,000","0","100,000","100,000"
			GainLossOnInvestmentSecurities,"-1,000,000","3,000,000","-1,000,000","0","-3,000,000","-1,000,000","-2,000,000","-2,000,000","-4,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,"0","0","7,462,000","27,023,000",,,,,,,"3,047,000","422,000","-3,739,000","4,214,000","3,695,000","2,350,000","2,732,000","2,925,000",,,"2,697,000","4,614,000","-1,553,000","7,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"14,000,000","-3,000,000","7,000,000","8,000,000","2,000,000","1,000,000","7,000,000","4,000,000","1,000,000","1,000,000","4,000,000","5,000,000","6,000,000","3,000,000","7,720,000","1,307,000","351,000","-1,675,000","2,286,000","-10,418,000","4,503,000","-3,708,000","-3,494,000","-1,968,000","-2,871,000","-6,968,000","-694,000","-694,000","-694,000","-694,000","-3,565,000","-2,404,000","2,666,000","-5,020,000","-3,728,000","-2,143,000","-731,000","-2,039,000","-4,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"583,000,000","147,000,000","138,000,000","154,000,000","144,000,000","147,000,000","139,000,000","139,000,000","152,000,000","132,000,000","124,000,000","118,000,000","119,000,000","107,000,000","78,375,000","75,510,000","74,623,000","72,212,000","68,466,000","79,913,000","73,519,000","76,704,000","66,764,000","67,880,000","66,708,000","67,627,000","69,687,000","70,404,000","67,096,000","65,027,000","66,402,000","64,550,000","67,204,000","68,267,000","60,348,000","58,533,000","67,415,000","67,018,000","66,814,000","66,571,000","66,793,000","66,117,000","67,015,000","65,403,000","67,062,000","68,400,000","66,746,000","67,450,000","69,230,000","70,265,000","77,826,000","72,100,000","77,157,000","82,367,000","88,144,000","60,433,000","27,113,000","26,906,000","27,638,000","26,072,000","26,284,000","26,786,000","27,495,000","27,583,000","25,738,000","24,933,000","24,915,000","24,559,000","24,580,000","24,501,000","24,288,000","23,811,000","23,583,000","23,688,000","24,124,000","19,313,000","25,643,000","26,273,000","-13,111,000","63,869,000","17,126,000","26,774,000","2,419,000","2,283,000","2,227,000","2,068,000","763,000","610,000","508,000","471,000","361,000","300,000",,,"-647,000","600,000","-100,000","200,000",,,,,,,,,,,,
			DepreciationAndAmortization,"583,000,000","147,000,000","138,000,000","154,000,000","144,000,000","147,000,000","139,000,000","139,000,000","152,000,000","132,000,000","124,000,000","118,000,000","119,000,000","107,000,000","78,375,000","75,510,000","74,623,000","72,212,000","68,466,000","79,913,000","73,519,000","76,704,000","66,764,000","67,880,000","66,708,000","67,627,000","69,687,000","70,404,000","67,096,000","65,027,000","66,402,000","64,550,000","67,204,000","68,267,000","60,348,000","58,533,000","67,415,000","67,018,000","66,814,000","66,571,000","66,793,000","66,117,000","67,015,000","65,403,000","67,062,000","68,400,000","66,746,000","67,450,000","69,230,000","70,265,000","77,826,000","72,100,000","77,157,000","82,367,000","88,144,000","60,433,000","27,113,000","26,906,000","27,638,000","26,072,000","26,284,000","26,786,000","27,495,000","27,583,000","25,738,000","24,933,000","24,915,000","24,559,000","24,580,000","24,501,000","24,288,000","23,811,000","23,583,000","23,688,000","24,124,000","19,313,000","25,643,000","26,273,000","-13,111,000","63,869,000","17,126,000","26,774,000","2,419,000","2,283,000","2,227,000","2,068,000","763,000","610,000","508,000","471,000","361,000","300,000",,,"-647,000","600,000","-100,000","200,000",,,,,,,,,,,,
				Depreciation,"583,000,000","147,000,000","138,000,000","154,000,000","144,000,000","147,000,000","139,000,000","139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,829,000",,,,,,,,,,,,,,,,,,,,,,"23,463,000","24,100,000","23,156,000","23,011,000","22,099,000","14,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-685,000",,,,,,,,,,,,,,,,,,,,,,"2,180,000","2,173,000","-36,267,000","40,858,000","-4,973,000","12,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
