name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"362,891,000","43,090,000","109,938,000","109,891,000","99,972,000","45,262,000","135,801,000","89,548,000","104,041,000","21,972,000","122,519,000","128,681,000","126,107,000","25,878,000","99,375,000","106,219,000","79,781,000","43,777,000","89,491,000","93,667,000","75,447,000","76,240,000","66,637,000","111,409,000","100,996,000","24,361,000","75,422,000","105,366,000","77,286,000","52,784,000","133,649,000","149,448,000","104,974,000","13,631,000","96,803,000","155,040,000","107,199,000","-20,148,000","84,143,000","82,455,000","81,722,000","79,164,000","63,140,000","84,802,000","28,838,000","16,738,000","53,264,000","55,971,000","32,147,000","15,596,000","19,037,000","97,088,000","62,562,000","71,663,000","40,706,000","96,058,000","53,162,000","67,523,000","45,725,000","96,655,000","65,109,000","42,343,000","13,589,000","47,761,000","27,704,000","29,626,000","17,553,000","37,630,000","43,928,000","17,913,000","-2,449,000","10,182,000","31,604,000","11,923,000","25,767,000","24,301,000","36,735,000","8,884,000","21,749,000","24,161,000","29,942,000","27,746,000","15,170,000","49,952,000","40,822,000","14,287,000","-405,000","34,748,000","35,289,000","51,202,000","-13,700,000","41,800,000","22,000,000","31,000,000","4,000,000","52,900,000","14,700,000","50,500,000","-28,500,000","29,400,000","37,800,000","50,200,000","5,700,000","38,900,000","18,600,000","44,600,000","-7,900,000","16,500,000","23,100,000","33,800,000"
	CashFlowFromContinuingOperatingActivities,"362,891,000","43,090,000","109,938,000","109,891,000","99,972,000","45,262,000","135,801,000","89,548,000","104,041,000","21,972,000","122,519,000","128,681,000","126,107,000","25,878,000","99,375,000","106,219,000","79,781,000","43,777,000","89,491,000","93,667,000","75,447,000","76,240,000","66,637,000","111,409,000","100,996,000","24,361,000","75,422,000","105,366,000","77,286,000","52,784,000","133,649,000","149,448,000","104,974,000","13,631,000","96,803,000","155,040,000","107,199,000","-20,148,000","84,143,000","82,455,000","81,722,000","79,164,000","63,140,000","84,802,000","28,838,000","16,738,000","53,264,000","55,971,000","32,147,000","15,596,000","19,037,000","97,088,000","62,562,000","71,663,000","40,706,000","96,058,000","53,162,000","67,523,000","45,725,000","96,655,000","65,109,000","42,343,000","13,589,000","47,761,000","27,704,000","29,626,000","17,553,000","37,630,000","43,928,000","17,913,000","-2,449,000","10,182,000","31,604,000","11,923,000","25,767,000","24,301,000","36,735,000","8,884,000","21,749,000","24,161,000","29,942,000","27,746,000","15,170,000","49,952,000","40,822,000","14,287,000","-405,000","34,748,000","35,289,000","51,202,000","-13,700,000","41,800,000","22,000,000","31,000,000","4,000,000","52,900,000","14,700,000","50,500,000","-28,500,000","29,400,000","37,800,000","50,200,000","5,700,000","38,900,000","18,600,000","44,600,000","-7,900,000","16,500,000","23,100,000","33,800,000"
		NetIncomeFromContinuingOperations,"328,319,000","126,030,000","74,427,000","31,757,000","96,105,000","74,177,000","65,078,000","58,479,000","26,996,000","55,562,000","63,716,000","72,461,000","85,452,000","71,480,000","86,839,000","70,539,000","68,864,000","60,824,000","24,181,000","106,126,000","61,352,000","55,844,000","53,395,000","60,049,000","31,317,000","53,638,000","48,692,000","-60,466,000","70,898,000","68,354,000","75,212,000","45,689,000","77,332,000","56,453,000","88,324,000","66,044,000","72,606,000","66,806,000","62,084,000","64,765,000","66,319,000","64,243,000","57,560,000","55,530,000","57,013,000","46,910,000","41,503,000","32,473,000","32,540,000","23,728,000","24,345,000","12,757,000","15,068,000","-3,594,000","19,470,000","69,211,000","70,128,000","53,477,000","49,509,000","49,978,000","55,249,000","48,000,000","51,785,000","43,855,000","42,619,000","36,749,000","29,765,000","38,189,000","32,112,000","22,240,000","15,629,000","22,997,000","23,727,000","18,243,000","14,074,000","14,070,000","14,234,000","12,164,000","18,358,000","18,328,000","19,712,000","-27,123,000","20,634,000","19,193,000","21,782,000","21,980,000","8,661,000","15,675,000","29,358,000","24,398,000","23,000,000","23,300,000","23,300,000","4,300,000","21,400,000","23,300,000","25,300,000","23,700,000","20,200,000","21,500,000","22,700,000","21,000,000","17,800,000","19,700,000","20,200,000","16,600,000","13,400,000","14,700,000","17,300,000","16,100,000"
		OperatingGainsLosses,"126,067,000","-113,000","46,304,000","79,990,000","-114,000","-177,000","-85,000","-80,000","-81,000","-162,000","100,000","-49,000","-769,000","-448,000","-1,253,000","3,731,000","-1,784,000","-660,000","-379,000","1,798,000","-1,757,000","-2,165,000","994,000","2,628,000","38,692,000","-16,723,000","22,527,000","132,982,000","-23,150,000","-23,621,000","-4,997,000","-7,914,000","2,899,000","-1,927,000","4,227,000","3,829,000","-19,156,000","-48,142,000","-32,522,000","-738,000","-1,154,000","443,000","-655,000","-758,000","-196,000","-362,000","4,938,000","-653,000","-4,717,000","-168,000","-400,000","9,466,000","-3,766,000","3,254,000","2,415,000","-2,913,000","-4,590,000","1,673,000","-1,634,000","-1,544,000","-2,457,000","-1,134,000","-10,453,000","-1,285,000","-1,285,000","2,035,000","7,324,000","-1,256,000","-171,000","1,970,000","6,636,000","-1,130,000","-1,069,000","-853,000","-360,000","-928,000","-1,561,000","1,583,000","332,000","-35,000","198,000","48,056,000","-3,075,000","711,000","-38,000","-172,000","435,000","-962,000","25,000","-18,000","-100,000","0","-600,000","32,000,000",,,,,,,,,"100,000","-9,200,000","0","100,000","900,000","100,000","-2,000,000","2,200,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","34,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,082,000","-1,332,000","-7,850,000","-6,382,000","-1,189,000","3,007,000","18,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-435,000","-113,000","-100,000","-108,000","-114,000","-177,000","-85,000","-80,000","-81,000","-162,000","-161,000","-49,000","-769,000","-448,000","-1,607,000","-50,000","-839,000","-538,000","-121,000","-141,000","195,000","-270,000","-197,000","-6,000","-56,000","-2,000","-278,000","236,000","-272,000","-216,000","53,000","-404,000","-701,000","-796,000","-347,000","-431,000","-446,000","-436,000","1,609,000","-738,000","-1,154,000","443,000","-655,000","-758,000","-196,000","-362,000","104,000","-534,000","-2,000","-168,000","-400,000","9,466,000","-3,766,000","3,254,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,"46,404,000",,,,,,,,,,,,"354,000","3,781,000","-945,000","-122,000","-258,000","1,939,000","-1,952,000","-1,895,000","1,191,000","2,634,000","4,400,000","-16,721,000","9,541,000","136,828,000","-21,546,000","-15,555,000","1,332,000","-6,321,000","593,000","-19,281,000","4,574,000","4,260,000","-18,710,000","-47,706,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"81,919,000","19,891,000","20,588,000","22,050,000","19,390,000","19,118,000","19,926,000","19,488,000","20,050,000","21,028,000","21,087,000","21,148,000","20,351,000","18,901,000","18,400,000","17,623,000","18,189,000","18,134,000","17,658,000","18,451,000","15,840,000","16,166,000","16,578,000","16,263,000","16,607,000","15,625,000","16,110,000","16,179,000","15,686,000","16,032,000","16,590,000","17,117,000","17,969,000","17,931,000","17,002,000","17,326,000","17,158,000","17,397,000","-6,134,000","24,185,000","23,932,000","23,351,000","36,716,000","4,823,000","21,603,000","20,663,000","14,935,000","14,062,000","14,123,000","14,237,000","14,265,000","14,665,000","14,180,000","13,488,000","14,741,000","14,315,000","14,195,000","13,674,000","13,273,000","13,022,000","13,084,000","12,110,000","11,475,000","12,298,000","11,010,000","10,925,000","11,342,000","10,707,000","10,022,000","9,794,000","12,881,000","10,308,000","9,697,000","9,413,000","9,521,000","9,513,000","9,276,000","9,340,000","9,437,000","9,329,000","9,298,000","8,976,000","9,360,000","9,113,000","8,809,000","8,923,000","8,601,000","9,000,000","8,708,000","8,403,000","8,000,000","6,800,000","7,000,000","7,300,000","7,900,000","7,000,000","6,900,000","6,300,000","7,600,000","6,800,000","7,100,000","6,900,000","5,800,000","7,700,000","8,200,000","7,800,000","9,400,000","7,200,000","6,600,000","6,500,000"
			DepreciationAndAmortization,"81,919,000","19,891,000","20,588,000","22,050,000","19,390,000","19,118,000","19,926,000","19,488,000","20,050,000","21,028,000","21,087,000","21,148,000","20,351,000","18,901,000","18,400,000","17,623,000","18,189,000","18,134,000","17,658,000","18,451,000","15,840,000","16,166,000","16,578,000","16,263,000","16,607,000","15,625,000","16,110,000","16,179,000","15,686,000","16,032,000","16,590,000","17,117,000","17,969,000","17,931,000","17,002,000","17,326,000","17,158,000","17,397,000","-6,134,000","24,185,000","23,932,000","23,351,000","36,716,000","4,823,000","21,603,000","20,663,000","14,935,000","14,062,000","14,123,000","14,237,000","14,265,000","14,665,000","14,180,000","13,488,000","14,741,000","14,315,000","14,195,000","13,674,000","13,273,000","13,022,000","13,084,000","12,110,000","11,475,000","12,298,000","11,010,000","10,925,000","11,342,000","10,707,000","10,022,000","9,794,000","12,881,000","10,308,000","9,697,000","9,413,000","9,521,000","9,513,000","9,276,000","9,340,000","9,437,000","9,329,000","9,298,000","8,976,000","9,360,000","9,113,000","8,809,000","8,923,000","8,601,000","9,000,000","8,708,000","8,403,000","8,000,000","6,800,000","7,000,000","7,300,000","7,900,000","7,000,000","6,900,000","6,300,000","7,600,000","6,800,000","7,100,000","6,900,000","5,800,000","7,700,000","8,200,000","7,800,000","9,400,000","7,200,000","6,600,000","6,500,000"
