name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-3,839,000,000","1,550,000,000","109,558,000","-3,591,450,000","-1,907,401,000","-404,707,000","-355,443,000","87,007,000","513,965,000","436,382,000"
	CashFlowFromContinuingOperatingActivities,"-3,839,000,000","1,550,000,000","109,558,000","-3,591,450,000","-1,907,401,000","-404,707,000","-355,443,000","87,007,000","513,965,000","436,382,000"
		NetIncomeFromContinuingOperations,"-364,000,000","28,000,000","-190,940,000","-56,819,000","-143,805,000","-270,436,000","-87,792,000","-80,853,000","-55,919,000","-62,196,000"
		OperatingGainsLosses,,,"158,000","-3,183,000","-24,206,000","15,231,000","1,196,000","24,106,000","-605,000","968,000"
			GainLossOnInvestmentSecurities,,,"158,000","-3,183,000","-24,206,000","15,231,000","1,196,000","24,106,000","-605,000","968,000"
		DepreciationAmortizationDepletion,"63,000,000","20,000,000","22,394,000","11,738,000","8,109,000","12,759,000","9,226,000","24,345,000","15,595,000","13,182,000"
			DepreciationAndAmortization,"63,000,000","20,000,000","22,394,000","11,738,000","8,109,000","12,759,000","9,226,000","24,345,000","15,595,000","13,182,000"
				Depreciation,"63,000,000","20,000,000","22,394,000","11,738,000","8,109,000","12,759,000","9,226,000","24,345,000","15,595,000","13,182,000"
		AssetImpairmentCharge,,,,"712,000",,,,"0",,
		UnrealizedGainLossOnInvestmentSecurities,"-13,000,000","22,000,000","16,013,000",,"-1,055,000","-977,000",,,"-474,000","-355,000"
		StockBasedCompensation,"364,000,000","67,000,000","70,941,000","62,011,000","164,216,000","238,832,000","28,843,000","2,522,000","3,670,000","2,970,000"
		OtherNonCashItems,"58,000,000","4,000,000","35,944,000","34,177,000","-16,126,000","-5,995,000","6,535,000","-1,530,000","-3,922,000","5,010,000"
		ChangeInWorkingCapital,"-3,920,000,000","1,409,000,000","158,275,000","-3,589,073,000","-1,898,104,000","-395,098,000","-313,451,000","118,417,000","555,146,000","476,448,000"
			ChangeInReceivables,,,,"-88,546,000","-13,584,000","-17,770,000","1,147,000","7,063,000","5,004,000","-826,000"
			ChangeInInventory,"-3,865,000,000","1,416,000,000","149,802,000","-3,556,314,000","-1,874,823,000","-374,665,000","-312,655,000","111,710,000","554,918,000","480,170,000"
			ChangeInPayablesAndAccruedExpense,"61,000,000","-3,000,000","-25,493,000","70,828,000","18,641,000","16,024,000","-7,965,000","12,750,000","-5,738,000","-6,187,000"
				ChangeInPayable,"62,000,000","2,000,000","-26,310,000","67,741,000","18,889,000","15,680,000","-7,350,000","12,236,000","-4,284,000","-4,597,000"
					ChangeInAccountPayable,"62,000,000","2,000,000","-26,310,000","67,741,000","18,889,000","15,680,000","-7,350,000","12,236,000","-4,284,000","-4,597,000"
				ChangeInAccruedExpense,"-1,000,000","-5,000,000","817,000","3,087,000","-248,000","344,000","-615,000","514,000","-1,454,000","-1,590,000"
					ChangeInInterestPayable,"-1,000,000","-5,000,000","817,000","3,087,000","-248,000","344,000","-615,000","514,000","-1,454,000","-1,590,000"
			ChangeInOtherCurrentAssets,"-72,000,000","-28,000,000","-1,798,000","-13,145,000","-27,929,000","-9,128,000","3,522,000","-10,016,000","4,430,000","6,379,000"
			ChangeInOtherCurrentLiabilities,"-5,000,000","-2,000,000","-1,136,000","-1,896,000","-409,000","-9,559,000","2,500,000","-3,090,000","-3,468,000","-3,088,000"
			ChangeInOtherWorkingCapital,"-39,000,000","26,000,000","36,900,000","-88,546,000","-13,584,000","-17,770,000","1,147,000","7,063,000","5,004,000","-826,000"
InvestingCashFlow,"-489,000,000","-38,000,000","-44,175,000","-257,802,000","-148,736,000","-25,287,000","28,954,000","18,100,000","-13,768,000","-55,152,000"
	CashFlowFromContinuingInvestingActivities,"-489,000,000","-38,000,000","-44,175,000","-257,802,000","-148,736,000","-25,287,000","28,954,000","18,100,000","-13,768,000","-55,152,000"
		NetPPEPurchaseAndSale,"-39,000,000","-10,000,000","-10,122,000","-11,921,000","-6,816,000","-4,141,000","-5,273,000","-1,315,000","-5,069,000","-5,684,000"
			PurchaseOfPPE,"-39,000,000","-10,000,000","-10,122,000","-11,921,000","-6,816,000","-4,141,000","-5,273,000","-1,315,000","-5,069,000","-5,684,000"
		NetIntangiblesPurchaseAndSale,,,"-210,000","-550,000",,,,"0",,
			PurchaseOfIntangibles,,,"-210,000","-550,000",,,,"0",,
		NetBusinessPurchaseAndSale,,,"-12,890,000",,,,"0",,,
			PurchaseOfBusiness,,,"-12,890,000",,,,"0",,,
		NetInvestmentPurchaseAndSale,"-416,000,000","-28,000,000","-20,953,000","-225,221,000","-141,680,000","-21,146,000","34,227,000","19,415,000","-8,699,000","-49,468,000"
			PurchaseOfInvestment,"-510,000,000","-53,000,000","-27,315,000","-225,221,000","-203,881,000","-44,583,000","0","-60,697,000","-44,055,000","-69,778,000"
			SaleOfInvestment,"94,000,000","25,000,000","6,362,000","0","62,201,000","23,437,000","34,227,000","80,112,000","35,356,000","20,310,000"
FinancingCashFlow,"4,901,000,000","-1,334,000,000","668,894,000","4,003,036,000","1,562,417,000","1,107,653,000","1,188,458,000","-127,253,000","-553,629,000","-346,915,000"
	CashFlowFromContinuingFinancingActivities,"4,901,000,000","-1,334,000,000","668,894,000","4,003,036,000","1,562,417,000","1,107,653,000","1,188,458,000","-127,253,000","-553,629,000","-346,915,000"
		NetIssuancePaymentsOfDebt,"5,038,000,000","-1,326,000,000","703,715,000","4,106,729,000","1,553,315,000","250,241,000","209,413,000","-126,961,000","-552,707,000","-346,139,000"
			NetLongTermDebtIssuance,"5,038,000,000","-1,326,000,000","716,294,000",,,,"1,037,083,000",,,
				LongTermDebtIssuance,"14,085,000,000","2,337,000,000","3,716,858,000",,,,"-912,082,000",,,
				LongTermDebtPayments,"-9,047,000,000","-3,663,000,000","-3,000,564,000",,,,,,,
			NetShortTermDebtIssuance,,,"-12,579,000","-1,790,977,000","1,553,315,000","250,241,000","-827,670,000","910,122,000","-552,707,000","-346,139,000"
				ShortTermDebtIssuance,,,"41,252,000","-3,090,944,000","2,537,645,000","704,047,000","1,347,802,000","-738,601,000","162,329,000","662,268,000"
				ShortTermDebtPayments,,,"-53,831,000","1,299,967,000","-984,330,000","-453,806,000","-2,175,472,000","1,648,723,000","-715,036,000","-1,008,407,000"
		NetCommonStockIssuance,"0","0","-67,000","0","0","886,067,000","82,000","0","0","0"
			CommonStockIssuance,"0","0","-67,000","0","0","886,067,000","82,000","0","0","0"
		ProceedsFromStockOptionExercised,"39,000,000","2,000,000","3,330,000","22,108,000","11,312,000","250,000","6,479,000","390,000","277,000","411,000"
		NetOtherFinancingCharges,"-176,000,000","-10,000,000","-38,084,000","-125,801,000","-2,210,000","-28,905,000","970,325,000","-682,000","-1,199,000","-1,187,000"
EndCashPosition,"2,756,000,000","2,756,000,000","2,578,000,000","1,843,251,000","1,689,467,000","2,183,187,000","1,505,528,000","643,559,000","665,705,000","719,137,000"
	ChangesInCash,"573,000,000","178,000,000","734,277,000","153,784,000","-493,720,000","677,659,000","861,969,000","-22,146,000","-53,432,000","34,315,000"
	BeginningCashPosition,"2,183,000,000","2,578,000,000","1,843,251,000","1,689,467,000","2,183,187,000","1,505,528,000","643,559,000","665,705,000","719,137,000","684,822,000"
InterestPaidSupplementalData,,"68,000,000",,"36,625,000","11,435,000","9,091,000",,"7,644,000","15,147,000","25,186,000"
CapitalExpenditure,"-40,000,000","-10,000,000","-10,332,000","-12,471,000","-7,056,000","-4,141,000","-5,273,000","-1,315,000","-5,069,000","-5,684,000"
IssuanceOfCapitalStock,"0","0","-67,000","0","0","886,067,000","2,241,000","0","0","0"
IssuanceOfDebt,"14,277,000,000","2,337,000,000","3,758,110,000","5,644,198,000","2,537,645,000","704,047,000","435,720,000","173,481,000","162,329,000","662,268,000"
RepaymentOfDebt,"-9,239,000,000","-3,663,000,000","-3,054,395,000","-1,537,469,000","-984,330,000","-453,806,000","-226,307,000","-300,442,000","-715,036,000","-1,008,407,000"
FreeCashFlow,"-3,879,000,000","1,540,000,000","99,226,000","-3,603,921,000","-1,914,457,000","-408,848,000","-360,716,000","85,692,000","508,896,000","430,698,000"
