name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"270,180,000","52,555,000","96,132,000","72,435,000","49,058,000","13,494,000","20,881,000","24,992,000","-4,939,000","-4,038,000","30,768,000","13,935,000","3,211,000","11,612,000","22,532,000","18,356,000","15,558,000","9,461,000","22,076,000","5,024,000","5,398,000","-5,983,000","-4,075,000","-4,677,000","-13,926,000","-27,304,000","-16,693,000","-9,563,000","-17,510,000","-12,320,000","-2,545,000","-24,290,000","-30,713,000","-2,604,000","21,482,000","644,000","-7,904,000","-17,366,000","-14,822,000","-4,570,000","8,527,000","-7,969,000","36,847,000","38,371,000","42,813,000","40,152,000","72,952,000","71,713,000","63,022,000","54,993,000","53,449,000","56,520,000","54,274,000","55,486,000","59,990,000","75,799,000","75,916,000","55,711,000","45,022,000","28,300,000","24,211,000","23,329,000","23,747,000","21,695,000","20,714,000","23,912,000","25,500,000","24,260,000","20,795,000","17,675,000"
	CashFlowFromContinuingOperatingActivities,"270,180,000","52,555,000","96,132,000","72,435,000","49,058,000","13,494,000","20,881,000","24,992,000","-4,939,000","-4,038,000","30,768,000","13,935,000","3,211,000","11,612,000","22,532,000","18,356,000","15,558,000","9,461,000","22,076,000","5,024,000","5,398,000","-5,983,000","-4,075,000","-4,677,000","-13,926,000","-27,304,000","-16,693,000","-9,563,000","-17,510,000","-12,320,000","-2,545,000","-24,290,000","-30,713,000","-2,604,000","21,482,000","644,000","-7,904,000","-17,366,000","-14,822,000","-4,570,000","8,527,000","-7,969,000","36,847,000","38,371,000","42,813,000","40,152,000","72,952,000","71,713,000","63,022,000","54,993,000","53,449,000","56,520,000","54,274,000","55,486,000","59,990,000","75,799,000","75,916,000","55,711,000","45,022,000","28,300,000","24,211,000","23,329,000","23,747,000","21,695,000","20,714,000","23,912,000","25,500,000","24,260,000","20,795,000","17,675,000"
		NetIncomeFromContinuingOperations,"221,925,000","41,865,000","90,891,000","57,132,000","32,037,000","1,985,000","-65,921,000","-21,098,000","-18,204,000","-120,350,000","883,000","-14,591,000","-34,476,000","-7,801,000","18,284,000","5,707,000","-1,118,000","-55,813,000","2,570,000","-31,183,000","-14,512,000","-15,600,000","-25,105,000","-27,514,000","-110,655,000","-54,483,000","-49,500,000","-73,802,000","-51,951,000","-79,115,000","-190,796,000","-22,562,000","826,795,000","-42,238,000","-19,155,000","-36,976,000","-48,940,000","-51,950,000","-48,861,000","-42,038,000","-30,494,000","-36,383,000","1,650,000","1,419,000","9,828,000","12,171,000","37,546,000","38,106,000","38,656,000","33,101,000","35,493,000","34,272,000","37,618,000","41,241,000","-111,304,000","62,998,000","60,899,000","73,987,000","56,931,000","16,320,000","13,721,000","19,837,000","16,518,000","12,904,000","17,522,000","16,578,000","15,140,000","12,340,000","15,618,000","11,384,000"
		OperatingGainsLosses,,,"-5,818,000","4,567,000","15,000","720,000","1,011,000","358,000","0","486,000","779,000","0","0","-611,000","-2,004,000","-1,509,000",,,"0","0","-1,343,000","-6,369,000","-4,257,000","-156,000","96,000","73,000","62,000","662,000",,,,,,,"1,000","-2,000","1,000","4,000",,,,,,,,,,,,,,,,,,,,"-14,754,000","-30,513,000","7,041,000","0","-3,575,000",,,"-1,721,000","-476,000",,,,
			GainLossOnSaleOfPPE,"-5,644,000","0","-5,818,000","159,000","15,000","720,000","1,011,000","358,000","0","486,000","779,000","0","0","-611,000","-2,004,000","-1,509,000","0","0","0","0","-1,343,000","-6,369,000","-3,632,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","-2,000","1,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"58,243,000","14,410,000","15,172,000","14,547,000","14,114,000","13,785,000","16,908,000","16,115,000","15,930,000","17,574,000","18,292,000","18,184,000","18,272,000","18,076,000","18,371,000","17,269,000","16,450,000","16,886,000","17,582,000","17,836,000","18,185,000","18,173,000","18,178,000","18,127,000","19,686,000","20,339,000","20,623,000","20,124,000","19,399,000","19,410,000","19,358,000","17,356,000","39,751,000","36,201,000","36,421,000","35,222,000","34,722,000","34,378,000","35,109,000","35,038,000","34,491,000","34,425,000","34,719,000","34,378,000","34,025,000","33,081,000","34,572,000","29,997,000","24,741,000","26,353,000","19,849,000","23,599,000","22,291,000","22,411,000","31,260,000","15,596,000","8,675,000","15,864,000","11,600,000","8,159,000","7,433,000","7,186,000","7,340,000","6,681,000","6,540,000","6,417,000","6,555,000","6,116,000","13,632,000","-3,981,000"
			DepreciationAndAmortization,"58,243,000","14,410,000","15,172,000","14,547,000","14,114,000","13,785,000","16,908,000","16,115,000","15,930,000","17,574,000","18,292,000","18,184,000","18,272,000","18,076,000","18,371,000","17,269,000","16,450,000","16,886,000","17,582,000","17,836,000","18,185,000","18,173,000","18,178,000","18,127,000","19,686,000","20,339,000","20,623,000","20,124,000","19,399,000","19,410,000","19,358,000","17,356,000","39,751,000","36,201,000","36,421,000","35,222,000","34,722,000","34,378,000","35,109,000","35,038,000","34,491,000","34,425,000","34,719,000","34,378,000","34,025,000","33,081,000","34,572,000","29,997,000","24,741,000","26,353,000","19,849,000","23,599,000","22,291,000","22,411,000","31,260,000","15,596,000","8,675,000","15,864,000","11,600,000","8,159,000","7,433,000","7,186,000","7,340,000","6,681,000","6,540,000","6,417,000","6,555,000","6,116,000","13,632,000","-3,981,000"
				Depreciation,"58,243,000","14,410,000","15,172,000","14,547,000","14,114,000","13,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,834,000",,"22,297,000","20,933,000","20,949,000",,"18,841,000","16,748,000","15,864,000","11,600,000","8,159,000","7,433,000","7,186,000","7,340,000","6,681,000","6,540,000","6,417,000","6,555,000","6,116,000","13,632,000","-3,981,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,519,000",,"1,302,000","1,358,000","1,462,000",,"-3,245,000",,,,,,,,,,,,,,
