name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"739,580,000","93,000,000","276,639,000","211,215,000","158,395,000","63,331,000","349,848,000","249,332,000","-90,745,000","90,475,000","292,560,000","232,035,000","163,231,000","-33,739,000","293,952,000","173,868,000","287,830,000","-70,944,000","238,014,000","131,362,000","228,730,000","-52,591,000","264,508,000","178,081,000","274,384,000","-101,512,000","298,311,000","107,428,000","207,756,000","-26,654,000","274,019,000","174,502,000","199,232,000","-55,249,000","274,628,000","152,796,000","274,798,000","-38,047,000","199,661,000","78,545,000","178,498,000","-48,605,000","287,984,000","81,349,000","137,713,000","47,579,000","212,049,000","47,837,000","107,313,000","21,675,000","178,513,000","138,802,000","106,703,000","-27,128,000","196,085,000","49,947,000","125,277,000","13,340,000","120,286,000","69,184,000","114,643,000","-33,902,000","170,691,000","64,009,000","38,617,000","-38,000,000","151,559,000","40,967,000","87,910,000","-15,295,000","133,420,000","-3,164,000","81,045,000","-20,302,000","110,752,000","-22,940,000","55,116,000","-14,085,000","69,019,000","52,269,000","52,167,000","-38,786,000","111,788,000","49,844,000","41,370,000","-12,091,000","67,889,000","19,760,000","56,490,000","8,855,000","4,400,000","38,300,000","18,500,000","-13,200,000","3,300,000","-5,900,000","18,800,000","-13,500,000","-17,600,000","-4,200,000","1,900,000","-17,300,000","-1,300,000","-15,900,000","-1,300,000","-16,000,000"
	CashFlowFromContinuingOperatingActivities,"739,580,000","93,000,000","276,639,000","211,215,000","158,395,000","63,331,000","345,105,000","249,257,000","-91,600,000","90,757,000","295,298,000","226,394,000","165,452,000","133,334,000","293,952,000","173,868,000","287,830,000","-70,944,000","238,014,000","131,362,000","228,730,000","-52,591,000","264,508,000","178,081,000","274,384,000","-101,512,000","298,311,000","107,428,000","207,756,000","-26,654,000","274,019,000","174,502,000","199,232,000","-55,249,000","274,628,000","152,796,000","274,798,000","-38,047,000","199,661,000","78,545,000","178,498,000","-48,605,000","287,984,000","81,349,000","137,713,000","47,579,000","212,049,000","47,837,000","107,313,000","21,675,000","178,513,000","138,802,000","106,703,000","-27,128,000","196,085,000","49,947,000","125,277,000","13,340,000","121,888,000","35,588,000","114,643,000","-33,902,000","151,328,000","64,009,000","38,617,000","-38,000,000","151,559,000","40,967,000","87,910,000","-15,295,000","133,420,000","-3,164,000","81,045,000","-20,302,000","110,752,000","-22,940,000","55,116,000","-14,085,000","69,019,000","52,269,000","52,167,000","-38,786,000","111,788,000","49,844,000","41,370,000","-12,091,000","67,889,000","19,760,000","56,490,000","8,855,000","4,400,000","38,300,000","18,500,000","-13,200,000","3,300,000","-5,900,000","18,800,000","-13,500,000","-17,600,000","-4,200,000","1,900,000","-17,300,000","-1,300,000","-15,900,000","-1,300,000","-16,000,000"
		NetIncomeFromContinuingOperations,"671,526,000","186,000,000","152,147,000","169,474,000","163,977,000","174,928,000","147,341,000","151,784,000","-13,267,000","133,565,000","336,445,000","148,853,000","119,196,000","114,644,000","139,010,000","126,976,000","147,509,000","148,631,000","8,510,000","150,948,000","149,582,000","150,253,000","153,473,000","145,291,000","133,098,000","124,533,000","140,843,000","141,396,000","129,608,000","111,580,000","143,955,000","124,236,000","127,117,000","110,128,000","134,969,000","116,372,000","121,435,000","98,686,000","121,715,000","105,310,000","107,302,000","89,061,000","115,821,000","100,808,000",,,"97,226,000","94,490,000","93,163,000","67,252,000","92,684,000","100,745,000","84,877,000","54,851,000","56,911,000","68,425,000","65,477,000","52,330,000","78,269,000","59,573,000","33,837,000","43,494,000","62,997,000","39,285,000","45,218,000","16,259,000","51,700,000","26,427,000","39,974,000","33,225,000","29,550,000","31,504,000","38,736,000","28,393,000","37,554,000","44,347,000","32,855,000","24,766,000","30,963,000","39,228,000","28,066,000","19,730,000","27,136,000","25,195,000","20,910,000","14,132,000","12,732,000","16,238,000","16,381,000","11,398,000","15,500,000","11,500,000","13,400,000","9,900,000","100,000","3,000,000","7,200,000","6,000,000","1,000,000","-8,800,000","5,300,000","1,500,000","7,300,000","5,300,000","4,200,000","2,500,000"
		OperatingGainsLosses,"-27,766,000","-4,000,000","-2,459,000","-15,106,000","-6,323,000","-5,878,000","-6,632,000","-3,663,000","-1,411,000","-2,734,000","-253,296,000","-6,585,000","-5,556,000","-2,630,000","-6,648,000","-6,679,000","-5,972,000","-2,971,000","13,293,000","-5,569,000","-4,589,000","-2,086,000","-5,358,000","-5,717,000","-4,929,000","-2,514,000","-3,269,000","-5,191,000","-3,572,000","-2,028,000","-3,449,000","-4,762,000","-2,817,000","-706,000","-3,985,000","8,893,000","-1,766,000","-801,000","-8,457,000","-4,608,000","2,683,000","3,324,000",,,,,,,,,,,,,,"2,861,000","5,332,000","1,314,000","2,182,000","2,634,000","4,016,000","2,171,000","-15,491,000","-1,881,000","-1,116,000","23,677,000","1,492,000","23,064,000","1,307,000","745,000","-1,072,000","6,568,000","1,642,000","793,000","2,847,000","4,525,000","3,330,000","2,027,000","3,809,000","1,587,000","579,000","1,713,000","4,410,000","11,825,000","1,073,000","1,020,000","6,356,000","5,241,000","939,000","1,158,000","3,000,000","2,100,000","2,100,000","-1,000,000","20,500,000","3,300,000","-600,000","-4,500,000","16,000,000","100,000","2,300,000","500,000","400,000","0","0","-600,000"
			GainLossOnSaleOfBusiness,,,"0",,,,,,,,"-250,167,000",,,,"0",,,,"17,636,000",,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,"-250,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-18,009,000","-4,000,000","-2,459,000","-5,349,000","-6,323,000","-5,878,000","-4,536,000","-3,663,000","-1,411,000","-2,734,000","-3,129,000","-6,585,000","-5,556,000","-2,630,000","-6,648,000","-6,679,000","-5,972,000","-2,971,000","-4,343,000","-5,569,000","-4,589,000","-2,086,000","-5,358,000","-5,717,000","-4,929,000","-2,514,000","-3,269,000","-5,191,000","-3,572,000","-2,028,000","-3,449,000","-4,762,000","-2,817,000","-706,000","-3,985,000","-3,642,000","-1,766,000","-801,000","-8,457,000","-4,608,000","2,683,000","3,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"215,528,000","55,000,000","58,695,000","51,555,000","49,915,000","49,363,000","44,874,000","44,569,000","47,112,000","48,983,000","48,732,000","46,855,000","49,055,000","40,300,000","52,471,000","51,511,000","51,493,000","52,085,000","51,794,000","48,740,000","47,789,000","44,749,000","43,951,000","42,431,000","42,431,000","40,967,000","40,236,000","42,716,000","39,026,000","37,149,000","39,570,000","39,179,000","37,353,000","36,136,000","31,954,000","31,845,000","31,843,000","32,393,000","33,333,000","30,600,000","30,969,000","30,420,000","29,856,000","28,571,000","29,121,000","28,348,000","25,704,000","25,166,000","25,772,000","24,572,000","20,563,000","20,196,000","20,813,000","19,921,000","18,944,000","19,475,000","20,270,000","19,438,000","20,915,000","17,794,000","17,670,000","17,557,000","18,039,000","16,733,000","15,806,000","14,352,000","17,798,000","14,199,000","15,111,000","13,237,000","18,095,000","13,247,000","10,342,000","9,642,000","10,887,000","8,841,000","8,571,000","8,544,000","8,186,000","7,077,000","7,211,000","5,798,000","9,393,000","9,193,000","7,590,000","9,466,000","9,760,000","8,052,000","8,024,000","7,926,000","5,800,000","7,800,000","7,700,000","7,000,000","6,000,000","6,600,000","3,800,000","3,600,000","5,600,000","4,200,000","2,300,000","2,300,000","2,200,000","2,200,000","1,800,000","1,700,000"
			DepreciationAndAmortization,"215,528,000","55,000,000","58,695,000","51,555,000","49,915,000","49,363,000","44,874,000","44,569,000","47,112,000","48,983,000","48,732,000","46,855,000","49,055,000","40,300,000","52,471,000","51,511,000","51,493,000","52,085,000","51,794,000","48,740,000","47,789,000","44,749,000","43,951,000","42,431,000","42,431,000","40,967,000","40,236,000","42,716,000","39,026,000","37,149,000","39,570,000","39,179,000","37,353,000","36,136,000","31,954,000","31,845,000","31,843,000","32,393,000","33,333,000","30,600,000","30,969,000","30,420,000","29,856,000","28,571,000","29,121,000","28,348,000","25,704,000","25,166,000","25,772,000","24,572,000","20,563,000","20,196,000","20,813,000","19,921,000","18,944,000","19,475,000","20,270,000","19,438,000","20,915,000","17,794,000","17,670,000","17,557,000","18,039,000","16,733,000","15,806,000","14,352,000","17,798,000","14,199,000","15,111,000","13,237,000","18,095,000","13,247,000","10,342,000","9,642,000","10,887,000","8,841,000","8,571,000","8,544,000","8,186,000","7,077,000","7,211,000","5,798,000","9,393,000","9,193,000","7,590,000","9,466,000","9,760,000","8,052,000","8,024,000","7,926,000","5,800,000","7,800,000","7,700,000","7,000,000","6,000,000","6,600,000","3,800,000","3,600,000","5,600,000","4,200,000","2,300,000","2,300,000","2,200,000","2,200,000","1,800,000","1,700,000"
		DeferredTax,"-25,932,000","1,000,000","-5,728,000","-6,623,000","-14,556,000","13,975,000","-11,300,000","-35,067,000","-32,561,000","1,070,000","-2,183,000","-6,652,000","-4,427,000","11,146,000","-48,434,000","-1,714,000","-7,650,000","5,935,000","136,220,000","5,159,000","-5,832,000","2,620,000","-20,896,000","-7,368,000","-10,137,000","8,332,000","-10,317,000","-709,000","-1,862,000","18,494,000","30,136,000","-8,849,000","-9,735,000","15,744,000","1,285,000","-28,349,000","9,179,000","6,371,000","18,550,000","-763,000","467,000","-8,182,000","-6,491,000","-2,563,000","-3,493,000","-6,772,000",,,,,,,,,,"1,600,000","448,000","-3,339,000","9,326,000","1,958,000","-11,833,000","-6,855,000","3,959,000","-8,599,000","959,000","4,978,000","1,609,000","-3,456,000","1,619,000","3,020,000","10,095,000","-197,000","2,831,000","565,000","-1,438,000","3,069,000","1,825,000","2,068,000","2,373,000","-1,854,000","1,423,000","-1,716,000","4,235,000","-2,362,000","-916,000","-665,000","675,000","-1,356,000","-170,000","-484,000",,"2,200,000","2,300,000","-1,400,000","2,100,000","-2,700,000","900,000","-100,000","-4,300,000","-500,000","1,100,000","-200,000",,,"-600,000","200,000"
