name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"180,269,000","-31,747,000","83,208,000","76,591,000","52,217,000","-18,026,000","-114,936,000","32,195,000","35,550,000","-6,320,000","18,122,000","13,490,000","6,149,000","-7,892,000","2,476,000","10,181,000","-3,646,000","-13,871,000","-7,275,000","-11,745,000","-2,914,000","-12,507,000","-8,045,000","-14,875,000","-11,745,000","-17,130,000","-12,804,000","-16,782,000","-7,259,000","-10,336,000","-4,284,000","-1,988,000","-2,891,000","-2,196,000"
	CashFlowFromContinuingOperatingActivities,"180,269,000","-31,747,000","83,208,000","76,591,000","52,217,000","-18,026,000","-114,936,000","32,195,000","35,550,000","-6,320,000","18,122,000","13,490,000","6,149,000","-7,892,000","2,476,000","10,181,000","-3,646,000","-13,871,000","-7,275,000","-11,745,000","-2,914,000","-12,507,000","-8,045,000","-14,875,000","-11,745,000","-17,130,000","-12,804,000","-16,782,000","-7,259,000","-10,336,000","-4,284,000","-1,988,000","-2,891,000","-2,196,000"
		NetIncomeFromContinuingOperations,"-6,903,667,000","-6,674,523,000","-10,985,000","-84,340,000","-133,819,000","-199,649,000","-393,967,000","-35,884,000","-25,682,000","-29,603,000","-19,044,000","-20,346,000","-29,324,000","-30,150,000","-24,879,000","-23,264,000","-25,079,000","-23,862,000","-44,383,000","-31,330,000","-15,415,000","-15,654,000","-14,261,000","-29,772,000","-14,879,000","-15,304,000","-15,007,000","-13,246,000","-17,064,000","-12,703,000","-6,993,000","-4,529,000","-3,201,000","-2,314,000"
		OperatingGainsLosses,,,"21,000","849,000","22,422,000","11,459,000","99,000","1,227,000",,,,,,,"0","-1,430,000",,,"12,665,000",,,,"0",,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,"0","0",,,"0","-1,430,000",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0","0",,,,,,,,,,,,,,,"12,665,000",,,,"0",,,,,,,,,,,
		DepreciationAmortizationDepletion,"230,066,000","62,876,000","57,029,000","55,071,000","55,090,000","52,431,000","40,058,000","15,374,000","11,427,000","11,228,000","11,092,000","11,417,000","10,880,000","11,563,000","9,557,000","9,746,000","8,046,000","8,253,000","7,402,000","6,418,000","2,668,000","2,607,000","2,597,000","2,607,000","1,558,000","1,508,000","1,546,000","1,491,000","923,000","903,000","702,000","650,000","554,000","414,000"
			DepreciationAndAmortization,"230,066,000","62,876,000","57,029,000","55,071,000","55,090,000","52,431,000","40,058,000","15,374,000","11,427,000","11,228,000","11,092,000","11,417,000","10,880,000","11,563,000","9,557,000","9,746,000","8,046,000","8,253,000","7,402,000","6,418,000","2,668,000","2,607,000","2,597,000","2,607,000","1,558,000","1,508,000","1,546,000","1,491,000","923,000","903,000","702,000","650,000","554,000","414,000"
				Depreciation,"230,066,000","62,876,000","57,029,000","55,071,000","55,090,000","52,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-47,523,000","-2,319,000","-49,614,000","7,591,000","-3,181,000","87,004,000","-86,062,000","-639,000","-637,000","-2,820,000","-580,000","-8,816,000","1,200,000","-2,672,000","-340,000","-649,000","-673,000","-585,000","-531,000","-74,000","149,000","150,000","150,000","188,000","10,000","162,000","161,000","162,000","171,000","-458,000","161,000","162,000","-7,000","72,000"
			DeferredIncomeTax,"-47,523,000","-2,319,000","-49,614,000","7,591,000","-3,181,000","87,004,000","-86,062,000","-639,000","-637,000","-2,820,000","-580,000","-8,816,000","1,200,000","-2,672,000","-340,000","-649,000","-673,000","-585,000","-531,000","-74,000","149,000","150,000","150,000","188,000","10,000","162,000","161,000","162,000","171,000","-458,000","161,000","162,000","-7,000","72,000"
		AssetImpairmentCharge,,"6,600,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"18,458,000","4,591,000","5,588,000","3,819,000","4,460,000","3,074,000","2,964,000","30,000","1,043,000","1,247,000","948,000","703,000","231,000","783,000","708,000","277,000","110,000","1,148,000","388,000","579,000","458,000","306,000","442,000","541,000","652,000","777,000","616,000","460,000","507,000","451,000","542,000","229,000","282,000","255,000"
		UnrealizedGainLossOnInvestmentSecurities,,,,,,"-5,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"276,722,000","60,436,000","61,615,000","71,701,000","82,970,000","86,300,000","414,380,000","20,908,000","21,928,000","18,315,000","18,457,000","17,354,000","17,368,000","13,523,000","12,683,000","12,195,000","11,059,000","7,832,000","16,969,000","5,966,000","4,565,000","3,097,000","2,525,000","2,276,000","1,634,000","1,288,000","979,000","718,000","567,000","811,000","105,000","119,000","147,000","162,000"
		OtherNonCashItems,"41,367,000","826,000","10,527,000","14,277,000","15,737,000","16,867,000","14,828,000","12,883,000","9,717,000","6,859,000","6,016,000","7,075,000","6,287,000","6,060,000","5,894,000","5,966,000","4,609,000","3,018,000","3,120,000","3,234,000","46,000","-18,000","233,000","-146,000","46,000","129,000","219,000","160,000","42,000","39,000","39,000","53,000","12,000","2,000"
		ChangeInWorkingCapital,"-64,298,000","-83,634,000","9,027,000","7,623,000","2,686,000","-69,660,000","-107,236,000","18,296,000","10,003,000","-11,546,000","1,233,000","6,103,000","-493,000","-6,999,000","-1,147,000","7,340,000","2,352,000","-9,675,000","-2,905,000","2,005,000","4,615,000","-2,995,000","269,000","1,714,000","-766,000","-5,690,000","-2,116,000","-6,527,000","7,595,000","621,000","1,160,000","1,328,000","-678,000","-787,000"
			ChangeInReceivables,"-33,635,000","-27,842,000","1,897,000","-2,834,000","-4,856,000","-11,717,000","-4,641,000","8,323,000","-7,554,000","-17,219,000","-3,498,000","-5,149,000","1,014,000","-8,251,000","-3,396,000","-3,508,000","711,000","-4,738,000","-473,000","-2,000,000","623,000","-1,809,000","-1,385,000","989,000","-42,000","-2,462,000","-3,380,000","-776,000","-358,000","-2,028,000","-1,228,000","-305,000","-479,000","-3,067,000"
				ChangesInAccountReceivables,"-33,635,000","-27,842,000","1,897,000","-2,834,000","-4,856,000","-11,717,000","-4,641,000","8,323,000","-7,554,000","-17,219,000","-3,498,000","-5,149,000","1,014,000","-8,251,000","-3,396,000","-3,508,000","711,000","-4,738,000","-473,000","-2,000,000","623,000","-1,809,000","-1,385,000","989,000","-42,000","-2,462,000","-3,380,000","-776,000","-358,000","-2,281,000","-1,228,000","-305,000","-479,000","-3,067,000"
			ChangeInInventory,"-14,594,000","2,023,000","-16,833,000","-427,000","643,000","-2,877,000","-22,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-37,284,000","-18,993,000","3,476,000","-7,808,000","-13,959,000","-12,799,000","-6,659,000","-7,501,000","1,494,000","101,000","-466,000","-3,470,000","901,000","350,000","-956,000","-1,116,000","-1,139,000","599,000","714,000","-3,417,000","1,130,000","-430,000","290,000","-1,551,000","978,000","-543,000","363,000","-1,215,000","1,235,000","-1,593,000","-360,000","-42,000","-38,000","4,000"
