name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-239,740,000","-33,371,000","-75,990,000","-113,772,000","-16,607,000","-8,880,000","-10,910,000","28,294,000","34,659,000","9,387,000"
	CashFlowFromContinuingOperatingActivities,"-239,740,000","-33,371,000","-75,990,000","-113,772,000","-16,607,000","-8,880,000","-10,910,000","28,294,000","34,659,000","9,387,000"
		NetIncomeFromContinuingOperations,"-271,857,000","-73,533,000","-145,962,000","-39,922,000","-12,440,000","-30,058,000","-16,872,000","13,771,000","-10,003,000","-8,328,000"
		OperatingGainsLosses,"-52,276,000","-195,000","-14,809,000","-30,149,000","-7,031,000","-1,304,000","-209,000","-183,000","-381,000","580,000"
			GainLossOnInvestmentSecurities,"-52,276,000","-195,000","-14,809,000","-30,149,000","-7,031,000","-1,304,000","-209,000","-183,000","-381,000","580,000"
		DepreciationAmortizationDepletion,"67,458,000","21,587,000","19,040,000","14,616,000","12,215,000","13,726,000","12,376,000","11,203,000","10,534,000","10,144,000"
			DepreciationAndAmortization,"67,458,000","21,587,000","19,040,000","14,616,000","12,215,000","13,726,000","12,376,000","11,203,000","10,534,000","10,144,000"
				Depreciation,"67,458,000","21,587,000","19,040,000","14,616,000","12,215,000","13,726,000","12,376,000","11,203,000","10,534,000","10,144,000"
				AmortizationCashFlow,,,,"3,889,000","3,302,000","2,817,000","2,382,000","1,907,000","1,715,000","1,481,000"
					AmortizationOfIntangibles,,,,"3,889,000","3,302,000","2,817,000","2,382,000","1,907,000","1,715,000","1,481,000"
		DeferredTax,"-16,142,000","-808,000","-2,898,000","-1,615,000","-10,821,000","-528,000","15,197,000","4,371,000","-2,491,000","-1,482,000"
			DeferredIncomeTax,"-16,142,000","-808,000","-2,898,000","-1,615,000","-10,821,000","-528,000","15,197,000","4,371,000","-2,491,000","-1,482,000"
		ProvisionandWriteOffofAssets,"32,344,000","16,896,000","13,057,000","1,640,000","751,000","2,040,000","1,686,000","1,204,000","-470,000","426,000"
		StockBasedCompensation,"18,404,000","4,564,000","5,574,000","5,744,000","2,522,000","2,573,000","2,229,000","1,261,000","1,013,000","895,000"
		OtherNonCashItems,"11,776,000","6,255,000","-1,670,000","3,889,000","3,302,000","2,817,000","2,376,000","1,913,000","1,715,000","1,481,000"
		ChangeInWorkingCapital,"-124,341,000","-8,137,000","-43,216,000","-67,975,000","-5,105,000","1,854,000","-27,411,000","-5,246,000","34,742,000","5,671,000"
			ChangeInReceivables,,,,"1,781,000","474,000","-2,481,000","2,792,000","34,000","-1,222,000","-962,000"
				ChangesInAccountReceivables,,,,"1,781,000","474,000","-2,481,000","2,792,000","34,000","-1,222,000","-962,000"
			ChangeInInventory,"-56,049,000","15,887,000","-5,492,000","-68,571,000","2,127,000","-2,321,000","-10,244,000","-15,033,000","-650,000","-1,827,000"
