name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
MarketCap,"4,926,125,175","6,096,805,450","5,883,642,546","5,566,049,921","5,415,153,285","5,482,229,052","4,514,216,441","2,912,956,345","3,450,196,289","2,851,381,941","5,096,610,467","4,836,097,578","5,002,100,003","5,067,731,022","4,295,316,384","5,861,487,887","4,783,990,572","5,547,351,513","5,295,196,382","4,767,449,834","4,728,520,699","4,412,340,398","4,230,309,015","3,678,921,204","3,311,671,333","3,139,819,489","2,779,936,330","2,706,073,918","3,408,779,644","3,619,274,479","3,411,749,131","3,728,290,841","4,383,734,149","4,185,122,189","3,912,960,550","3,585,371,138","3,465,531,622","3,220,802,525","2,642,873,640","2,290,100,178","2,139,553,566","2,816,490,448","2,716,553,360","2,072,549,671","2,865,283,429","2,818,406,660","2,388,659,415","2,215,530,278","1,775,340,647","2,087,465,284","1,792,089,085","1,508,879,855","1,304,627,135","986,491,827","1,031,407,722","1,776,720,747","2,303,477,712","2,405,303,769","2,580,921,957","2,883,806,445","2,722,614,665","2,416,235,086","2,220,035,480","2,549,131,200","2,544,297,600","2,490,045,180","2,148,617,750","1,786,842,813","1,557,046,001","1,704,462,143","1,707,422,306","1,706,688,899","1,873,233,124","1,969,311,663","1,834,443,652","1,388,868,480","1,341,466,231","1,035,576,355","1,184,789,711","1,181,825,840","1,518,180,840","1,635,998,260","1,530,451,600","1,307,903,686","1,847,077,309","1,553,912,170","1,718,394,588","1,389,820,515","1,472,230,924","1,426,815,994","1,248,189,750","1,478,469,506","2,135,013,579","1,656,770,288","2,067,765,467","1,612,666,912","2,218,686,424","2,423,638,337","1,975,392,823","1,887,840,684","1,919,405,840","1,436,778,774","1,324,126,600","1,359,294,254","1,264,625,460","1,232,293,062","1,110,842,856","1,054,569,404","1,104,111,539","919,511,393","806,739,008","771,289,722","793,614,879","750,519,220","738,364,000","840,049,777","875,890,222","795,463,320","707,059,500","704,544,713","701,026,729","787,450,555","725,571,000","757,967,752","864,279,079","828,204,680","624,275,555","648,270,013","819,306,000","766,364,999","738,795,177","757,842,546","581,643,270","553,612,191","507,168,612"
EnterpriseValue,"5,587,625,175","6,562,405,450","6,297,742,546","6,060,549,921","6,050,353,285","6,259,729,052","5,317,016,441","3,771,456,345","4,392,396,289","3,564,381,941","5,650,110,467","5,477,197,578","5,748,600,003","5,673,531,022","5,015,516,384","6,651,787,887","5,552,890,572","5,584,651,513","5,468,896,382","5,003,849,834","4,969,220,699","4,647,940,398","4,573,209,015","4,115,921,204","3,780,571,333","3,575,219,489","3,291,636,330","3,251,673,918","3,988,579,644","4,123,027,479","3,974,093,131","4,317,096,841","5,026,445,149","4,789,475,189","3,833,448,550","3,578,056,138","3,481,156,622","3,197,070,525","2,619,141,640","2,437,906,178","2,343,445,566","2,971,427,448","2,904,991,360","2,260,987,671","3,033,207,429","2,984,940,660","2,515,438,415","2,300,081,278","1,839,489,647","2,167,362,284","1,819,010,085","1,603,556,855","1,471,894,135","1,182,206,827","2,054,164,722","1,897,745,747","2,383,967,712","2,518,533,769","2,696,400,957","3,147,859,445","2,992,118,665","2,678,893,086","2,487,367,480","2,743,188,200","2,738,354,600","2,687,349,180","2,329,276,750","1,967,501,813","1,790,465,001","1,967,336,143","1,953,658,306","2,014,997,899","2,204,980,124","2,303,864,663","2,088,061,652","1,715,570,480","1,701,233,231","1,246,189,355","1,402,071,711","1,403,586,840","1,787,605,840","1,919,021,260","1,813,474,600","1,680,380,686","2,078,776,309","1,771,634,170","1,976,738,588","1,647,781,515","1,730,191,924","1,757,319,994","1,545,489,750","1,803,769,506","2,486,413,579","2,032,270,288","2,462,165,467","2,053,866,912","2,474,286,424","2,682,138,337","2,260,292,823","2,150,240,684","2,208,605,840","1,729,978,774","1,605,526,600","1,619,794,254","1,543,725,460","1,523,993,062","1,431,842,856","1,401,769,404","1,451,311,539","1,271,011,393","1,220,839,008","1,185,389,722","1,232,014,879","955,519,220","943,364,000","907,149,777","945,990,222","869,863,320","778,259,500","768,144,713","762,926,729","852,350,555","794,871,000","837,467,752","968,379,079","934,404,680","730,475,555","795,470,013","985,806,000","891,764,999","926,695,177","921,942,546","745,743,270","717,712,191","680,668,612"
PeRatio,"13.417","16.258","15.555","17.238","23.868","30.49","184.905","75.955","31.46","22.355","15.677","13.666","14.562","15.385","20.275","31.726","27.442","32.655","40.009","36.862","36.247","36.15","16.89","15.147","14.359","13.846","12.826","14.43","17.905","19.322","18.814","17.413","20.888","19.075","18.274","16.758","17.218","16.675","13.815","107.919","71.333","110.227","14.506","11.084","16.361","17.053","15.857","13.897","11.443","14.549","13.43","19.261","16.649","9.124","7.696","9.553",,,,"17.071","16.408","15.139","13.879","16.328","16.25","16.781","14.392","12.136",,,,,"16.307","17.939","17.566","69.599","110.331","83.97","71.179","13.818","17.034","18.599","17.442","13.048","16.23","12.833","15.799","13.299","14.135","16.029","13.25","11.748","14.97","11.742","15.094","12.325","17.724","20.463","17.777","17.575","18.46","14.941","14.428","15.328","15.356","16.216","15.575","15.771","16.571","14.963","16.363","15.601","17.238","16.34","15.068","15.752","17.185","31.14","30","36.707","32.975","18.078","16.667","15.318","15.278","13.695","10.336","11.386","14.198","13.709","13.964","14.345","10.951","11.106","10.929"
ForwardPeRatio,"11.751","14.599","13.967","13.423","16.556","18.248","15.48","9.625","16.026","7.686","13.089","11.521","13.021","13.228",,"15.337","14.306","16.807","17.483","16.313","17.889","16.807","16.502","14.451","14.184","12.422","11.025","9.98","11.919","12.121","11.186","12.034","15.267","14.472","13.333","12.361","11.751","11.429","10.753","8.897","7.886","11.136","12.27","9.407","13.423","14.104","14.286","13.68",,"13.736","13.038",,"10.73",,"9.191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.998","1.335","0.689","0.693","0.843","1.963","10.178","3.035","5.272","0.936","1.364","0.738","0.834","2.644",,"1.527","1.491","1.4","1.749","2.053","2.31","2.227","3.403",,,,,,,"5.028","4.639","4.996","6.336","6.001","5.53","5.13","4.874","4.742","4.461","2.985","1.011","0.81","1.443","0.941","1.451","1.525","1.278","1.263",,"0.916","0.869",,"0.716",,"0.613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.618","2.016","1.837","1.786","1.822","1.88","1.508","0.971","1.104","0.908","1.598","1.458","1.505","1.543","1.366","1.951","1.667","2.011","1.951","1.744","1.715","1.615","1.552","1.363","1.225","1.156","1.01","0.968","1.209","1.272","1.216","1.347","1.638","1.613","1.547","1.407","1.361","1.263","1.046","0.898","0.828","1.128","1.114","0.851","1.229","1.255","1.103","1.032","0.823","0.966","0.82","0.677","0.566","0.406","0.399","0.671","0.855","0.907","0.983","1.211","1.206","1.112","1.039","1.203","1.197","1.186","1.036","0.874","0.782","0.875","0.904","0.939","1.06","1.159","1.122","0.883","0.877","0.683","0.785","0.783","0.967","1.04","0.975","0.884","1.274","1.073","1.179","0.962","1.022","1.008","0.863","0.674","0.92","0.722","0.923","0.744","1.056","1.173","0.984","0.962","0.994","0.77","0.721","0.739","0.696","0.694","0.634","0.588","0.618","0.529","0.52","0.495","0.553","0.559","0.562","0.636","0.774","0.625","0.558","0.56","0.475","0.616","0.576","0.592","0.641","0.597","0.451","0.451","0.572","0.526","0.522","0.524","0.4","0.399","0.399"
PbRatio,"2.859","3.327","3.255","3.226","3.395","3.586","2.996","2.05","2.455","1.935","3.002","2.892","3.145","3.325","2.814","4.07","3.304","4.125","3.844","3.614","3.876","3.892","3.241","2.924","2.73","2.756","2.529","2.504","3.37","3.415","2.705","2.835","3.51","3.475","3.559","3.528","3.606","3.479","2.85","2.513","2.329","3.428","2.489","1.916","2.63","2.688","2.397","2.31","1.981","2.302","2.005","1.774","1.615","1.351","1.397","1.915","2.378","2.642","2.917","2.957","2.951","2.63","2.484","2.956","2.95","3.153","2.953","2.456","2.265","2.525","2.573","2.916","2.374","2.513","2.333","1.909","1.915","1.569","1.825","1.695","2.289","2.512","2.35","2.123","3.105","2.561","2.967","2.405","2.547","2.62","2.197","2.191","3.118","2.554","3.215","2.651","3.796","4.33","3.71","3.617","3.872","3.036","2.862","3.308","3.248","3.289","3.01","2.952","3.091","2.696","2.531","2.42","2.602","2.566","2.539","2.893","3.083","2.861","2.605","2.502","2.474","2.624","2.415","2.283","2.734","2.614","1.971","2.142","2.85","2.7","2.694","2.76","2.118","2.016","1.983"
EnterprisesValueRevenueRatio,"1.745","8.192","8.174","7.271","7.597","7.51","7.32","5.133","6.479","4.467","6.746","7.092","6.831","6.822","5.973","7.773","6.525","6.989","7.657","7.19","7.074","6.902","6.711","5.929","5.308","5.417","4.837","4.854","5.608","6.074","5.439","5.935","6.701","6.681","5.625","5.613","5.366","5.094","4.159","3.774","3.563","4.517","4.599","3.429","4.712","4.885","4.382","4.102","3.328","4.087","3.338","2.912","2.698","2.13","3.486","2.953","3.438","3.71","4.049","4.74","4.527","4.264","4.276","4.832","4.906","4.892","4.6","3.767","3.406","3.88","4.023","4.221","4.602","5.139","4.876","4.034","4.191","3.31","3.818","3.636","4.565","5.165","4.866","3.943","5.082","4.671","5.547","4.537","4.461","4.579","4.244","4.695","4.068","3.536","4.225","3.45","4.392","5.091","4.381","4.021","4.257","3.702","3.461","3.367","3.311","3.491","3.218","3.092","3.214","2.938","2.762","2.628","2.874","2.881","2.927","2.685","2.801","2.785","2.463","2.267","2.253","2.719","2.52","2.451","2.855","3.052","2.192","2.135","2.591","2.532","2.669","2.45","1.943","2.062","1.98"
EnterprisesValueEBITDARatio,"8.802","39.533","52.263","35.442","34.338","34.338","55.328","30.863","66.25","29.05","-53.913","41.089","36.269","39.4","33.128","42.127","38.007","44.008","49.582","40.095","39.189","40.664","-60.572","34.044","31.4","34.983","27.294","29.723","36.761","40.107","35.568","64.939","43.865","46.345","37.189","35.313","33.868","31.932","28.867","24.332","27.65","31.516","-16.426","23.056","31.631","32.253","35.989","28.95","22.895","31.91","21.737","22.963","24.025","21.35","310.766","27.548","23.608","27.881","43.314","-10.53","34.278","31.901","1.083","32.883","35.278","37.077","34.32","26.232","25.83","34.426","4.632","-6.766","33.62","43.903","30.491","29.449","30.51","30.737","-23.526","31.491","32.11","39.311","32.933","24.297","29.965","30.116","34.257","31.71","25.326","28.657","36.885","40.717","29.849","27.801","31.485","25.965","32.344","40.272","35.207","31.436","33.926","31.86","28.316","28.269","27.665","33.13","28.752","27.703","28.569","31.383","27.373","25.882","29.976","41.364","34.81","30.855","28.929","33.456","24.865","27.532","25.431","35.367","35.016","29.385","31.138","37.376","22.271","20.555","24.831","27.695","31.52","26.723","1.943","2.062","-0.779"
