name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
TotalRevenue,"1,925,438,000","488,643,000","473,203,000","470,255,000","493,337,000","460,203,000","474,317,000","452,242,000","402,306,000","404,960,000","427,191,000","437,880,000","435,348,000","408,583,000","397,820,000","400,550,000","411,002,000","380,564,000","309,247,000","308,000,000","320,342,000","285,819,000","309,901,000","364,012,000","382,718,000","378,787,000","464,365,000","464,629,000","489,534,000","466,246,000","501,951,000","512,489,000","523,427,000","523,196,000","592,405,000","640,779,000","650,544,000","603,682,000","629,879,000","636,308,000","645,868,000","593,187,000","615,018,000","611,416,000","622,459,000","847,824,000","840,732,000","861,214,000","877,021,000","837,447,000","900,943,000","903,221,000","912,687,000","863,984,000","896,522,000","310,371,000","313,014,000","302,854,000","320,637,000","324,213,000","316,821,000","302,046,000","331,429,000","311,877,000","307,829,000","292,143,000","305,558,000","240,356,000","93,723,000","87,697,000","95,963,000","85,960,000","77,465,000","69,191,000","74,451,000","74,635,000","74,800,000","69,734,000","24,893,000","25,671,000","18,914,000","27,873,000","69,288,000","23,914,000","39,625,000","36,677,000","23,989,000","22,574,000","266,169,000","190,018,000","91,200,000","250,700,000","250,800,000","178,200,000","141,000,000","227,100,000","232,900,000","172,100,000","88,300,000","275,000,000","226,100,000","205,400,000","207,300,000","206,400,000","246,500,000","328,900,000","315,100,000","291,900,000","279,300,000","298,000,000","268,900,000","256,100,000","267,400,000","270,100,000","243,400,000","264,100,000","99,800,000","332,500,000","308,500,000","317,500,000","280,300,000","338,900,000","303,100,000","302,800,000","297,600,000","320,100,000","300,500,000","297,200,000","309,000,000","324,000,000","295,800,000","302,400,000","299,200,000","306,800,000","282,600,000","286,500,000","267,100,000","291,500,000","301,300,000","284,600,000","350,600,000","269,500,000","287,200,000","276,100,000","276,800,000","286,500,000","266,400,000"
	OperatingRevenue,"1,925,438,000","488,643,000","473,203,000","470,255,000","493,337,000","460,203,000","474,317,000","452,242,000","402,306,000","404,960,000","427,191,000","437,880,000","435,348,000","408,583,000","397,820,000","400,550,000","411,002,000","380,564,000","309,247,000","308,000,000","320,342,000","285,819,000","309,901,000","364,012,000","382,718,000","378,787,000","464,365,000","464,629,000","489,534,000","466,246,000","501,951,000","512,489,000","523,427,000","523,196,000","592,405,000","640,779,000","650,544,000","603,682,000","629,879,000","636,308,000","645,868,000","593,187,000","615,018,000","611,416,000","622,459,000","847,824,000","840,732,000","861,214,000","877,021,000","837,447,000","900,943,000","903,221,000","912,687,000","863,984,000","896,522,000","310,371,000","313,014,000","302,854,000","320,637,000","324,213,000","316,821,000","302,046,000","331,429,000","311,877,000","307,829,000","292,143,000","305,558,000","240,356,000","93,723,000","87,697,000","95,963,000","85,960,000","77,465,000","69,191,000","74,451,000","74,635,000","74,800,000","69,734,000","24,893,000","25,671,000","18,914,000","27,873,000","24,779,000","23,914,000","39,625,000","36,677,000","23,989,000","22,574,000","266,169,000","190,018,000","91,200,000","250,700,000","250,800,000","178,200,000","141,000,000","227,100,000","232,900,000","172,100,000","88,300,000","275,000,000","226,100,000","205,400,000","207,300,000","206,400,000","246,500,000","328,900,000","315,100,000","291,900,000","279,300,000","298,000,000","268,900,000","256,100,000","267,400,000","270,100,000","243,400,000","264,100,000","99,800,000","332,500,000","308,500,000","317,500,000","280,300,000","338,900,000","303,100,000","302,800,000","297,600,000","320,100,000","300,500,000","297,200,000","309,000,000","324,000,000","295,800,000","302,400,000","299,200,000","306,800,000","282,600,000","286,500,000","267,100,000","291,500,000","301,300,000","284,600,000","350,600,000","269,500,000","287,200,000","276,100,000","276,800,000","286,500,000","266,400,000"
CostOfRevenue,"1,231,007,000","323,605,000","302,522,000","299,898,000","304,982,000","291,340,000","296,370,000","289,979,000","258,694,000","267,301,000","287,469,000","282,411,000","271,852,000","261,529,000","243,647,000","248,498,000","254,061,000","240,555,000","150,967,000","156,463,000","151,257,000","142,275,000","208,625,000","186,546,000","202,554,000","214,736,000","272,316,000","291,524,000","315,122,000","303,272,000","335,019,000","343,807,000","347,780,000","374,190,000","436,437,000","469,177,000","473,298,000","460,828,000","464,276,000","478,425,000","483,080,000","455,467,000","454,440,000","458,000,000","464,798,000","659,788,000","643,192,000","667,063,000","659,084,000","641,422,000","682,009,000","684,071,000","686,462,000","675,942,000","759,891,000","222,206,000","220,527,000","212,910,000","209,804,000","217,502,000","211,195,000","201,862,000","210,288,000","205,202,000","200,285,000","198,094,000","201,029,000","152,772,000","45,652,000","43,338,000","48,458,000","42,944,000","41,604,000","37,385,000","39,473,000","38,295,000","37,589,000","36,255,000",,,,,,,,,,,"125,379,000","86,478,000","75,000,000","122,700,000","118,300,000","80,100,000","97,100,000","111,700,000","103,100,000","68,500,000","57,700,000","133,400,000","118,900,000","117,500,000","115,700,000","116,900,000","146,400,000","220,300,000","228,600,000","196,000,000","190,700,000","197,600,000","175,500,000","170,300,000","178,600,000","173,900,000","169,200,000","175,700,000",,,,,,,,"221,900,000",,,"222,000,000","218,200,000","242,200,000","233,300,000",,,,,,,,,,,,,,,,,
GrossProfit,"694,431,000","165,038,000","170,681,000","170,357,000","188,355,000","168,863,000","177,947,000","162,263,000","143,612,000","137,659,000","139,722,000","155,469,000","163,496,000","147,054,000","154,173,000","152,052,000","156,941,000","140,009,000","158,280,000","151,537,000","169,085,000","143,544,000","101,276,000","177,466,000","180,164,000","164,051,000","192,049,000","173,105,000","174,412,000","162,974,000","166,932,000","168,682,000","175,647,000","149,006,000","155,968,000","171,602,000","177,246,000","142,854,000","165,603,000","157,883,000","162,788,000","137,720,000","160,578,000","153,416,000","157,661,000","188,036,000","197,540,000","194,151,000","217,937,000","196,025,000","218,934,000","219,150,000","226,225,000","188,042,000","136,631,000","88,165,000","92,487,000","89,944,000","110,833,000","106,711,000","105,626,000","100,184,000","121,141,000","106,675,000","107,544,000","94,049,000","104,529,000","87,584,000","48,071,000","44,359,000","47,505,000","43,016,000","35,861,000","31,806,000","34,978,000","36,340,000","37,211,000","33,479,000",,,"18,914,000",,,,,,"24,110,000",,"140,790,000","103,540,000","16,200,000","128,000,000","132,500,000","98,100,000","43,900,000","115,400,000","129,800,000","103,600,000","30,600,000","141,600,000","107,200,000","87,900,000","91,600,000","89,500,000","100,100,000","108,600,000","86,500,000","95,900,000","88,600,000","100,400,000","93,400,000","85,800,000","88,800,000","96,200,000","74,200,000","88,400,000",,,,,,,,"80,900,000",,,"78,500,000","79,000,000","66,800,000","90,700,000",,,,,,,,,,,,,,,,,
OperatingExpense,"365,231,000","93,831,000","83,223,000","93,780,000","93,675,000","84,242,000","91,051,000","77,540,000","81,910,000","79,514,000","85,617,000","77,083,000","79,265,000","78,516,000","103,911,000","73,902,000","80,823,000","81,345,000","88,267,000","85,845,000","84,289,000","83,540,000","40,419,000","106,644,000","108,428,000","98,293,000","118,198,000","109,801,000","109,461,000","103,341,000","101,440,000","110,831,000","110,910,000","103,693,000","127,975,000","117,190,000","113,879,000","117,352,000","105,241,000","115,415,000","111,701,000","106,762,000","122,525,000","121,026,000","109,862,000","147,784,000","156,440,000","146,397,000","142,860,000","158,091,000","181,072,000","145,075,000","158,005,000","163,067,000","567,282,000","84,450,000","84,280,000","80,952,000","48,743,000","82,960,000","95,037,000","91,297,000","102,374,000","92,052,000","93,853,000","93,850,000","130,748,000","81,720,000","45,342,000","43,923,000","53,573,000","37,488,000","32,565,000","31,828,000","50,797,000","34,187,000","31,356,000","29,863,000","17,466,000","24,964,000","21,005,000","21,087,000","56,719,000","22,695,000","25,711,000","14,488,000","33,620,000","16,719,000","112,508,000","90,732,000","82,300,000","96,900,000","105,700,000","85,400,000","45,600,000","106,600,000","107,000,000","93,700,000","45,300,000","116,100,000","136,100,000","70,300,000","80,200,000","78,100,000","82,300,000","83,100,000","105,100,000","83,200,000","76,400,000","75,600,000","76,300,000","74,400,000","72,400,000","64,700,000","84,300,000","70,100,000",,,,,,,,"63,400,000",,,"61,900,000","63,300,000","43,900,000","64,300,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"252,670,000","62,300,000","64,394,000","62,840,000","63,114,000","52,600,000","59,323,000","47,322,000","48,592,000","50,400,000","53,940,000","46,169,000","50,784,000","49,313,000","71,425,000","46,545,000","49,163,000","50,356,000","51,891,000","52,960,000","51,280,000","52,450,000","61,161,000","58,938,000","61,124,000","64,646,000","72,401,000","63,683,000","60,771,000","60,312,000","60,135,000","65,774,000","66,982,000","70,366,000","77,169,000","76,518,000","74,795,000","65,310,000","68,665,000","72,320,000","73,907,000","72,916,000","92,192,000","89,845,000","79,495,000","103,627,000","110,664,000","97,948,000","97,512,000","110,482,000","132,180,000","97,909,000","112,746,000","109,878,000","62,936,000","53,749,000","66,587,000","65,446,000","69,762,000","62,938,000","76,633,000","75,312,000","80,349,000","75,753,000","78,444,000","80,469,000","99,394,000","71,677,000","39,801,000","38,397,000","44,907,000","32,684,000","29,101,000","28,477,000","24,922,000","27,814,000","27,942,000","26,480,000","15,776,000","23,359,000","19,331,000","19,506,000","19,180,000","21,141,000","24,300,000","12,734,000","32,252,000","15,367,000","100,261,000","78,804,000","69,800,000","85,500,000","94,200,000","73,900,000","34,200,000","95,100,000","95,400,000","82,400,000","33,900,000","102,100,000","125,500,000","61,900,000","67,900,000","66,400,000","69,200,000","67,500,000","101,200,000","68,500,000","63,300,000","60,300,000","63,400,000","61,500,000","59,200,000","52,200,000","72,500,000","58,000,000",,,,,,,,"50,900,000",,,"49,800,000","51,300,000","33,100,000","52,100,000",,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"252,670,000","62,300,000","64,394,000","62,840,000","63,114,000","52,600,000","59,323,000","47,322,000","48,592,000","50,400,000","53,940,000","46,169,000","50,784,000","49,313,000","71,425,000","46,545,000","49,163,000","50,356,000","51,891,000","52,960,000","51,280,000","52,450,000","61,161,000","58,938,000","61,124,000","64,646,000","72,401,000","63,683,000","60,771,000","60,312,000","60,135,000","65,774,000","66,982,000","70,366,000","77,169,000","76,518,000","74,795,000","65,310,000","69,984,000",,,,,,,,,,,,,"97,909,000",,,,"36,075,000","42,122,000","44,911,000","49,808,000","42,009,000","55,975,000","57,583,000","61,595,000","55,871,000","58,563,000","60,367,000","80,082,000","56,527,000","35,374,000","33,814,000","41,087,000","28,713,000","24,472,000","24,310,000",,"23,402,000","23,899,000","23,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,"39,300,000",,,,"7,400,000",,,,"33,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"247,070,000","23,000,000","64,394,000","62,840,000","63,114,000","45,200,000","59,323,000","47,322,000","48,592,000","16,900,000","53,940,000","46,169,000","50,784,000","49,313,000","71,425,000","46,545,000","49,163,000","50,356,000","51,891,000","52,960,000","51,280,000","52,450,000","61,161,000","58,938,000","61,124,000","64,646,000","72,401,000","63,683,000","60,771,000","60,312,000","60,135,000","65,774,000","66,982,000","70,366,000","77,169,000","76,518,000","74,795,000","65,310,000","69,984,000",,,,,,,,,,,,,,,,,"36,075,000","42,122,000","44,911,000","49,808,000","42,009,000","55,975,000","57,583,000","61,595,000","55,871,000","58,563,000","60,367,000","80,082,000","56,527,000","35,374,000","33,814,000","41,087,000","28,713,000","24,472,000","24,310,000",,"23,402,000","23,899,000","23,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,674,000","24,465,000","20,535,000","19,954,000","20,929,000","20,658,000","17,729,000","18,754,000","19,882,000","19,881,000","20,102,000","19,312,000","15,150,000","4,427,000","4,583,000","3,820,000","3,971,000","4,629,000","4,167,000",,"4,412,000","4,043,000","3,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
