name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
				Depreciation,"283,000","64,000","68,000","72,000","79,000","85,000","90,000","94,000","103,000","115,000","123,000","125,000","124,000","129,000","126,000","122,000","116,000","120,000","110,000","107,000","96,000","89,000","87,000","84,000","85,000","40,000","69,000","87,000","85,000","85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,"2,372,000","27,000","1,294,000","-529,000","660,000","444,000","-326,000","299,000","2,924,000","-335,000","-976,000","566,000","659,000","2,028,000","833,000","1,608,000","850,000","-19,000","2,000","-8,000","-326,000","-261,000","-332,000","269,000","-622,000","-712,000","-337,000","-305,000","-917,000","-681,000","-864,000","-1,074,000","-1,151,000","-310,000","-240,000","-371,000","494,000","-395,000","-361,000","-199,000","-314,000","-128,000","-1,069,000","-422,000","-401,000","-871,000","-1,290,000","-2,778,000","-1,076,000","-1,106,000","-1,589,000","2,490,000","-668,000","-1,067,000","-1,368,000","5,659,000","219,690","2,468,812","-1,555,502","3,377,163","2,999,839","1,273,839","-1,184,174","-1,767,034","6,057,334","1,729,974","1,069,365","-252,654","3,342,186","-334,300","-97,822","-1,356,196","103,505","1,411,693","375,614","-1,145,037",
			DeferredIncomeTax,,,,,,,,,,,"2,372,000","27,000","1,294,000","-529,000","660,000","444,000","-326,000","299,000","2,924,000","-335,000","-976,000","566,000","659,000","2,028,000","833,000","1,608,000","850,000","-19,000","2,000","-8,000","-326,000","-261,000","-332,000","269,000","-622,000","-712,000","-337,000","-305,000","-917,000","-681,000","-864,000","-1,074,000","-1,151,000","-310,000","-240,000","-371,000","494,000","-395,000","-361,000","-199,000","-314,000","-128,000","-1,069,000","-422,000","-401,000","-871,000","-1,290,000","-2,778,000","-1,076,000","-1,106,000","-1,589,000","2,490,000","-668,000","-1,067,000","-1,368,000","5,659,000","219,690","2,468,812","-1,555,502","3,377,163","2,999,839","1,273,839","-1,184,174","-1,767,034","6,057,334","1,729,974","1,069,365","-252,654","3,342,186","-334,300","-97,822","-1,356,196","103,505","1,411,693","375,614","-1,145,037",
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"281,000",,,,,,,,,,,,,,"238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,"93,000","0","-15,000","-45,000","513,000","0","0","24,000",,,,,,,,,,,,,"291,000","139,000","-205,000","938,000","57,000","209,000","118,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,"-1,590,000","1,268,000","1,000,000","-196,000","2,734,000","-3,442,000","942,000","-1,303,000","-12,026,000","1,006,000","1,280,000","121,000","459,000","-5,479,000","-2,752,000","-2,306,000","-4,688,000","378,000","171,000","-4,780,000","495,000","-118,000","1,265,000","-343,000","426,000","764,000","358,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"15,830,000","3,918,000","5,012,000","5,958,000","942,000","3,647,000","4,101,000","1,575,000","1,638,000","-3,499,000","4,392,000","2,780,000","2,475,000","700,000","4,441,000","2,177,000","1,836,000","2,719,000","4,747,000","1,605,000","292,000","2,171,000","1,516,000","3,067,000","3,133,000","2,393,000","1,191,000","904,000","559,000","601,000","1,932,000","677,000","727,000","710,000","1,088,000","461,000","320,000","-3,429,000","1,199,000","1,188,000","620,000","-7,045,000","1,621,000","3,208,000","1,588,000","782,000","2,281,000","-1,063,000","308,000","-7,573,000","3,579,000","2,768,000","2,010,000","-5,499,000","5,740,000","337,000","703,000","-4,821,000","1,448,000","1,916,000","1,451,000","-6,409,000","-653,000","1,357,000","1,794,000","-15,201,000","2,951,239","-5,324,568","-1,006,671","-10,443,880","-8,128,156","-4,736,784","2,357,150","-2,858,569","-15,521,414","-7,272,417","-5,756,490","-3,804,111","-11,980,813","-1,502,279","-2,608,369","1,714,336","-2,419,448","-4,240,053","-2,612,143","-713,899","-1,376,018"
		ChangeInWorkingCapital,"72,191,000","-1,577,000","10,471,000","24,074,000","39,223,000","56,735,000","-43,900,000","-6,289,000","420,000","43,600,000","-11,702,000","6,277,000","-4,964,000","-10,046,000","-7,108,000","-25,724,000","14,789,000","-17,718,000","23,028,000","-5,091,000","-2,830,000","-22,682,000","22,658,000","-21,267,000","16,805,000","11,543,000","-16,248,000","-9,528,000","6,536,000","-22,999,000","989,000","-1,092,000","4,151,000","1,498,000","-10,831,000","5,266,000","-5,098,000","-4,955,000","-6,959,000","6,610,000","-8,234,000","296,000","2,205,000","-3,557,000","272,000","-2,897,000","-1,238,000","1,425,000","-4,316,000","-4,360,000","-1,368,000","-203,000","4,954,000","-472,000","1,356,000","-6,146,000","-2,515,000","1,713,000","3,089,000","1,472,000","-2,826,000","316,000","4,495,000","-380,000","-728,000","3,340,000","2,101,675","-2,279,956","-9,488,719","-393,625","-1,432,262","-259,450","-1,365,554","766,328","1,007,071","64,530","637,533","-652,876","415,530","-793,771","913,247","-512,142","1,146,667","453,368","-906,030","-2,665,332","491,115"
			ChangeInReceivables,"3,370,000","27,812,000","16,413,000","-25,848,000","-15,007,000","32,635,000","-44,084,000","-8,646,000","1,683,000","49,490,000","-16,688,000","14,047,000","-3,178,000","-2,738,000","-3,358,000","-28,280,000","18,854,000","-21,294,000","16,464,000","-1,188,000","-5,963,000","-15,450,000","19,079,000","-1,634,000","3,395,000","8,827,000","-9,779,000","2,447,000","-11,801,000","-12,850,000","-1,495,000","4,943,000","1,168,000","4,861,000","-10,339,000","9,560,000","-5,702,000","-5,301,000","-6,173,000","7,945,000","-11,025,000","5,395,000","-1,066,000","-4,848,000","7,154,000","-4,735,000","-4,240,000","-8,065,000","6,467,000","-4,614,000","-240,000",,,,,"-4,494,000","-1,152,000","38,000","3,447,000","397,000","-271,000","-984,000","3,021,000","3,511,000","-1,933,000","2,487,000","5,936,652","-2,987,930","-7,036,722","829,406","-991,111","-328,478","-1,202,839","-496,323","1,035,888","-420,946","508,770","473,996","227,185","-895,969","453,040","278,172","264,603","259,293","385,236",,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000","-87,000","12,000","109,000","-151,000","963,000","-263,000","877,000","773,000","-144,000","-2,784,000","865,000","-1,284,000","-335,000","-2,012,000","-361,000","804,000","-133,000","-823,000","-535,000",,,,,,,,,,,"-1,152,000","38,000","3,447,000","397,000","-271,000","-984,000","3,021,000","3,511,000","-1,933,000","2,487,000","5,936,652","-2,987,930","-7,036,722","829,406","-991,111","-328,478","-1,202,839","-496,323","1,035,888","-420,946","508,770","473,996","227,185","-895,969","453,040","278,172","264,603","259,293","385,236",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"-600,000","2,840,000","1,100,000","1,673,000","-583,000","-504,000","4,636,000","-4,451,000","-1,337,000","-1,422,000","-240,000","-210,000","65,000","-98,000","3,488,000","-3,205,000","618,000","202,000","-708,000","250,000","2,314,000","-1,347,000","-1,262,000",,,"194,000","1,347,000","-1,070,000","-88,000",,,"1,392,000","739,000",,,"303,000","740,000","740,000","747,000","842,000","643,013","-2,320,992","660,979","-2,006,932","-49,214","485,436","-122,312","301,584","459,351","549,308","463,323","721,971","227,185","-895,969","453,040","278,172","264,603","259,293","385,236","-4,006,517","226,218"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,"2,446,000","299,000","475,000","-5,313,000","-3,283,000","8,184,000","-2,238,000","4,499,000","2,507,000","59,000","-1,231,000","1,039,000","1,408,000","-877,000","2,556,000","-379,000","1,069,000","-2,019,000","3,216,000","-541,000","733,000","3,615,000","-778,000","1,339,000","1,981,000","-1,655,000","2,052,000","310,000","311,000","-731,000","-487,000","247,000","142,000","2,293,000","-144,000","-40,000","1,685,000","-1,300,000","1,504,000","-425,000","945,000","-328,000","-1,346,000","851,000","437,000","-439,000","-1,363,000","431,000","-358,000","1,075,000","-2,555,000","556,000","1,046,000","-3,463,000","1,205,000","-1,238,000","1,507,023","707,974","-2,451,997","2,640,743","-441,151","69,028","-162,715","1,262,651","-28,817","485,476","128,763","-967,241","28,714","102,198","460,207","-790,314","882,064","194,075","-1,291,266","1,341,185","264,897"
				ChangeInPayable,"72,874,000","-27,856,000","317,000","48,170,000","52,243,000","28,804,000","6,359,000","-1,592,000","6,097,000","-4,277,000","2,446,000","299,000","475,000","-5,313,000","-3,283,000","8,184,000","-2,238,000","4,499,000","2,507,000","59,000","-1,231,000","1,039,000","1,408,000","-877,000","2,556,000","-379,000","1,069,000","-2,019,000","3,216,000","-541,000",,,,"1,339,000",,,,,,,,,,,,,,,,"-425,000",,,,,,,"-1,363,000","431,000","-358,000","1,075,000","-2,555,000","556,000","1,046,000","-3,463,000","1,205,000","-1,238,000","1,507,023","707,974","-2,451,997","2,640,743","-441,151","69,028","-162,715","1,262,651","-28,817","485,476","128,763","-967,241","28,714","102,198","460,207","-790,314","882,064","194,075","-1,291,266",,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,301,000","-11,023,000",,,"-1,258,000",,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,301,000","-11,023,000",,,"-1,258,000",,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,"59,000",,,,,,,,,,,,,,"1,339,000",,,,,,,,,,,,,,,,"-425,000",,,,,,,"-1,363,000","431,000","-358,000","1,075,000","-2,555,000","556,000","1,046,000","-3,463,000","1,205,000","-1,238,000","1,507,023","707,974","-2,451,997","-1,223,031","-441,151","69,028","-162,715","1,262,651","-28,817","485,476","128,763","-967,241","28,714","102,198","460,207","-790,314","882,064","194,075","-1,291,266",,
			ChangeInOtherCurrentAssets,"-4,156,000","-217,000","-4,878,000","-930,000","1,869,000","-3,986,000","-7,423,000","4,665,000","-6,340,000","-961,000","1,703,000","-7,849,000","-2,317,000","-1,770,000","-1,505,000","-3,818,000","-1,028,000","-925,000","5,907,000","-5,214,000","3,970,000","-7,325,000","3,085,000","-19,082,000","10,751,000","2,959,000","-7,095,000","-10,627,000","13,480,000","-10,275,000",,,,"-2,003,000",,,,"144,000","917,000","729,000","-396,000","-30,674,000","27,967,000","17,310,000","-18,480,000","973,000","25,246,000","-12,857,000","-10,802,000","-200,000","0","0","6,133,000","-17,000","-4,597,000","-7,000","-1,152,000","-2,329,000","3,447,000","397,000","-271,000","-2,770,000","3,021,000","3,511,000","-1,933,000","2,487,000","5,936,652","-2,987,930","-7,036,722","829,406","-991,111","-328,478","-1,202,839","-496,323","1,035,888","-420,946","508,770","473,996","227,185","-895,969","453,040","278,172","264,603","259,293","385,236",,
			ChangeInOtherCurrentLiabilities,"103,000","-1,316,000","-1,381,000","2,682,000","118,000","-718,000","1,248,000","-716,000","-1,020,000","-652,000","837,000","-220,000","56,000","-225,000","1,038,000","-1,810,000","-799,000","2,000","-1,850,000","1,252,000","394,000","-946,000","-723,000","326,000","103,000","136,000","157,000","-2,169,000","541,000","-1,006,000",,,,,,,,"-3,026,000","0","0","0","26,429,000","-25,000",,,,,,,,,,,,,,"-1,363,000","1,838,000","-358,000","1,075,000","-2,555,000","1,212,000","1,046,000","-3,463,000","1,205,000","-1,238,000","1,507,023","707,974","-2,451,997","-1,223,031","-441,151","69,028","-162,715","1,262,651","-28,817","485,476","128,763","-967,241","28,714","102,198","460,207","-790,314","882,064","194,075","-1,291,266",,
			ChangeInOtherWorkingCapital,,,,,,,,,,,"-28,631,000","-27,329,000","-6,184,000","-9,405,000","-25,022,000","-16,422,000","-7,081,000","-3,211,000","-248,471,000","74,056,000","129,923,000","-12,781,000","-231,532,000","56,342,000","63,744,000","53,164,000","54,281,000","27,988,000","76,267,000","44,068,000","2,334,000","-9,146,000","-875,000","-251,000","-1,136,000","-1,217,000","-1,208,000","102,000","-2,079,000","-1,235,000","186,000","26,972,000","-25,431,000","10,877,000","12,450,000","26,638,000","-413,000","-836,000","-223,000","37,000",,,"-1,180,000","-236,000","-42,000","-2,245,000","2,515,000","2,994,000","-3,828,000","-2,952,000","2,826,000","3,399,000","-4,379,000","-1,216,000","-19,000",,,"4,600,948","8,827,740","-1,463,217","1,481,476","-225,986","1,487,866","-1,067,912","-1,466,422","-613,838","-1,100,856",,,"1,689,740","-1,366,287","233,970","-1,411,270","-712,661","520,794",,
		DividendReceivedCFO,,,,,,,,,,,"985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,,,"0","0","0","0","0","0","-6,000","-4,000","1,000","-16,000","21,000","-132,000","-173,000","-246,000","-125,000","-83,000","-101,000","-61,000","-148,000","-136,000","-81,000","1,249,000","-1,467,000","-76,000","395,000","-23,000","-58,000","-12,000","-8,627,000","-6,644,000","-9,886,000","-11,890,000","-9,833,000","-7,090,000","-7,308,000","-6,790,000","-6,527,000","-5,475,000","-3,706,000","-7,302,000","-4,711,000","-4,036,000","-1,599,000","-918,000","-1,165,000","-2,089,000","-2,164,000","862,000","201,000","1,836,000","501,000","-593,000","827,000","-2,777,000","1,013,000","-4,374,000","-3,358,000","5,873,000","3,682,000","-3,263,000","7,118,000","-947,000","15,500,000","-15,310,000","-2,325,943","2,006,890","-3,086,947","215,729","-8,555,186","14,344,472","-879,965","2,536,968","-2,066,377","152,908","2,080,361","3,221,952","-1,095,704","1,748,005","5,391,261","219,666","-38,200","-4,477,357","2,316,820","-1,738,377","-3,063,580"
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,"1,000","-16,000","21,000","-132,000","-173,000","-246,000","-125,000","-83,000","-101,000","-61,000","-148,000","-136,000","-81,000","1,249,000","-1,467,000","-76,000","395,000","-23,000","-58,000","-12,000","-8,627,000","-6,644,000","-9,886,000","-11,890,000","-9,833,000","-7,090,000","-7,308,000","-6,790,000","-6,527,000","-5,475,000","-3,706,000","-7,302,000","-4,711,000","-4,036,000","-1,599,000","-918,000","-1,165,000","-2,089,000","-2,164,000","862,000","201,000","1,836,000","501,000","-593,000","827,000","-2,777,000","1,013,000","-4,374,000","-3,358,000","5,873,000","3,682,000","-3,263,000","7,118,000","-947,000","15,500,000","-15,310,000","-2,325,943","2,006,890","-3,086,947","215,729","-8,555,186","14,344,472","-879,965","2,536,968","-2,066,377","152,908","2,080,361","3,221,952","-1,095,704","1,748,005","5,391,261","219,666","-38,200","-4,477,357","2,316,820","-1,738,377","-3,063,580"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-418,000","-307,000","-588,000","-587,000","-361,000","-520,000","-564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,"0","0","0","0","0","0","-6,000","-4,000","1,000","-16,000","21,000","-132,000","-173,000","-246,000","-125,000","-83,000","-101,000","-61,000","-148,000","-136,000","-81,000","1,249,000","-1,467,000","-76,000","-12,000","-23,000","-58,000","-12,000","-418,000","-307,000","-588,000","-587,000","-361,000","-520,000","-564,000","-1,742,000","-500,000","-374,000","-439,000","-467,000","-333,000","-323,000","-375,000","-677,000","-470,000","-426,000","-502,000","-466,000","-399,000","-399,000","-500,000","-764,000","-715,000","-1,017,000","-1,001,000","-2,090,000","-101,000","-849,000","-810,000","-672,000","-707,000","531,000","-623,000","-1,410,000","-984,863","-96,885","-1,342,252","-747,504","-554,486","-74,994","-216,482","-3,526","-192,157","-115,744","-12,478","292,922","-72,963","-93,260","-57,367","-82,944","-24,417","0","0",,
			PurchaseOfPPE,,,"0","0","0","0","0","0","-6,000","-4,000","1,000","-16,000","21,000","-132,000","-173,000","-246,000","-125,000","-83,000","-101,000","-61,000","-148,000","-136,000","-81,000","1,249,000","-1,467,000","-76,000","-12,000","-23,000","-58,000","-12,000","-418,000","-307,000","-588,000","-587,000","-361,000","-520,000","-564,000","-1,742,000","-500,000","-374,000","-439,000","-467,000","-333,000","-323,000","-375,000","-677,000","-470,000","-426,000","-502,000","-466,000","-399,000","-399,000","-500,000","-764,000","-715,000","-1,017,000","-1,001,000","-1,403,000","-788,000","-849,000","-810,000","-672,000","-707,000","-769,000","-623,000","-1,410,000","-984,863","-96,885","-1,342,252","-747,504","-554,486","-74,994","-216,482","-3,526","-192,157","-115,744","-12,478","-55,848","-72,963","-93,260","-57,367","-82,944","-24,417","0","0",,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-687,000","687,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-105,000","0","-72,000","-145,000","10,000","537,000","985,000","233,000",,,,,,,,,,,,"2,086,000","0","0","0","313,000","1,000","-796,000","-90,000","4,628,000","-1,031,000","0","0","5,353,000","-2,088,000","-699,000","-5,551,000","-1,538,000",,,,"-6,548,209","-6,280,860","-5,006,641","1,332,454","-908,383","-4,570,572","-851,236","-1,681,517","-392,364","-2,587,847","-3,354,335","-4,558,427","-3,925,887","-5,940,456","-5,090,000","-9,631,833",,"-3,839,000"
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-105,000","0","-72,000","-145,000",,,,"0",,,,,,,,,,,,"-428,000","0","0","0","-2,619,000","1,000","-796,000","-90,000","-581,000","-1,031,000","0","0","-3,683,000","-2,088,000","-699,000","-5,551,000","-1,538,000",,,,"-6,548,209","-4,582,695","-5,090,000","-282,352","-1,107,728","-6,800,000","-1,310,000","-3,200,000","-5,694,947","-2,587,847","-3,354,335","-4,558,427","-3,925,887","-5,940,456","-5,090,000","-9,631,833",,"-3,839,000"
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","10,000","537,000","985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,359","1,614,806","199,345","2,229,428","458,764","1,518,483",,,,,,,,,,
