name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
	CurrentLiabilities,"213,173,000","187,807,000","186,045,000","179,060,000","182,210,000","165,303,000","152,682,000","114,253,000"
		PayablesAndAccruedExpenses,"195,259,000","177,819,000","180,132,000","172,680,000","174,039,000","158,461,000","146,953,000","110,156,000"
			Payables,"171,549,000","154,975,000","155,466,000","149,868,000","152,033,000","137,517,000","128,010,000","88,757,000"
				AccountsPayable,"13,164,000","1,595,000","10,620,000","15,124,000","15,559,000","12,317,000","13,339,000","7,574,000"
				TotalTaxPayable,"9,762,000","8,090,000","8,488,000","7,614,000","8,881,000","8,073,000","9,148,000","7,320,000"
				OtherPayable,"148,623,000","145,290,000","136,358,000","127,130,000","127,593,000","117,127,000","105,523,000","73,863,000"
			CurrentAccruedExpenses,"23,710,000","22,844,000","24,666,000","22,812,000","22,006,000","20,944,000","18,943,000","21,399,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,975,000","8,369,000","5,913,000","6,380,000","8,171,000","6,842,000","5,729,000","4,097,000"
		CurrentDebtAndCapitalLeaseObligation,"5,757,000",,,,,,,
			CurrentCapitalLeaseObligation,"5,757,000",,,,,,,
		OtherCurrentLiabilities,"1,182,000","1,619,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,343,000","3,247,000","3,803,000","4,359,000","4,629,000","63,738,000","57,777,000","6,347,000"
		LongTermDebtAndCapitalLeaseObligation,"7,343,000",,,,,"55,421,000","50,750,000",
			LongTermDebt,,,,,,"55,421,000","50,750,000",
			LongTermCapitalLeaseObligation,"7,343,000",,,,,,,
		NonCurrentDeferredLiabilities,"0","3,247,000","3,803,000","4,359,000","4,629,000","4,823,000","5,306,000","5,126,000"
		DerivativeProductLiabilities,,"0","0","0","0","3,494,000","1,721,000","1,221,000"
		PreferredSecuritiesOutsideStockEquity,,,,,"0","156,175,000","156,175,000","156,175,000"
TotalEquityGrossMinorityInterest,"413,593,000","417,619,000","418,235,000","416,065,000","410,669,000","56,393,000","59,109,000","31,388,000"
	StockholdersEquity,"413,593,000","417,619,000","418,235,000","416,065,000","410,669,000","56,393,000","59,109,000","31,388,000"
		CapitalStock,"8,000","8,000","8,000","8,000","8,000","156,176,000","156,176,000","156,176,000"
			PreferredStock,"0","0","0","0","0","156,175,000","156,175,000","156,175,000"
			CommonStock,"8,000","8,000","8,000","8,000","8,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"652,062,000","641,974,000","631,971,000","622,673,000","614,247,000","28,300,000","25,596,000","18,555,000"
		RetainedEarnings,"-235,857,000","-221,835,000","-211,233,000","-204,036,000","-201,031,000","-126,509,000","-122,448,000","-143,354,000"
		TreasuryStock,"2,651,000","2,651,000","2,651,000","2,651,000","2,608,000",,,
		GainsLossesNotAffectingRetainedEarnings,"31,000","123,000","140,000","71,000","53,000","-1,574,000","-215,000","11,000"
TotalCapitalization,"413,593,000","417,619,000","418,235,000","416,065,000","410,669,000","111,814,000","109,859,000","31,388,000"
PreferredStockEquity,,,,,,"156,175,000","156,175,000","156,175,000"
CommonStockEquity,"413,593,000","417,619,000","418,235,000","416,065,000","410,669,000","-99,782,000","-97,066,000","-124,787,000"
CapitalLeaseObligations,"13,100,000",,,,,,,
NetTangibleAssets,"405,379,000","409,247,000","418,235,000","416,065,000","410,669,000","56,393,000","59,109,000","31,388,000"
WorkingCapital,"395,806,000","403,468,000","412,323,000","409,845,000","403,773,000","104,674,000","102,718,000","21,766,000"
InvestedCapital,"413,593,000","417,619,000","418,235,000","416,065,000","410,669,000","-44,361,000","-46,316,000","-124,787,000"
TangibleBookValue,"405,379,000","409,247,000","418,235,000","416,065,000","410,669,000","-99,782,000","-97,066,000","-124,787,000"
TotalDebt,"13,100,000",,,,,"55,421,000","50,750,000",
ShareIssued,"77,942,100","77,281,047","76,898,141","75,917,867","75,339,093","73,147,937","73,147,937","73,147,937"
OrdinarySharesNumber,"77,942,100","77,281,047","76,898,141","75,917,867","75,339,093","73,147,937","73,147,937","73,147,937"
