name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
OperatingCashFlow,"1,413,800,000","538,500,000","412,800,000","282,600,000","179,900,000","556,200,000","982,600,000","296,700,000","478,000,000","959,000,000","855,300,000","170,500,000","229,900,000","614,100,000","715,100,000","282,100,000","381,200,000","387,600,000","917,600,000","-82,600,000","244,500,000","430,700,000","1,018,000,000","-25,000,000","369,300,000","311,000,000","831,400,000","-4,800,000","-175,500,000","129,800,000","538,300,000","23,200,000","167,100,000","198,200,000","426,700,000","66,400,000","171,000,000","129,300,000","364,300,000","33,600,000","145,300,000","134,500,000","367,800,000","59,500,000","102,900,000","156,300,000","343,900,000","21,000,000","118,000,000","35,800,000","358,400,000","88,600,000","79,400,000","54,600,000","316,600,000","-4,600,000","56,600,000","34,500,000","286,200,000","-14,000,000","64,600,000","30,500,000","322,100,000","-14,700,000","27,900,000","77,500,000","241,090,000","55,018,000","37,828,000","31,210,000","264,864,000","-12,834,000","-20,723,000","45,182,000","228,577,000","2,604,000","57,403,000","-54,299,000","280,127,000","-51,441,000","14,683,000","-36,492,000","210,121,000","-9,306,000","66,988,000","-89,077,000","197,435,000","-30,734,000","21,421,000","-80,470,000","168,000,000","-27,400,000","28,500,000","-48,400,000","133,700,000","-10,400,000","-12,600,000","-42,000,000","96,200,000","-3,000,000","-2,800,000","-20,700,000","77,000,000","-12,800,000","-7,800,000","-17,200,000","49,800,000","-11,000,000","5,800,000","-17,400,000"
	CashFlowFromContinuingOperatingActivities,"1,413,800,000","538,500,000","412,800,000","282,600,000","179,900,000","556,200,000","982,600,000","296,700,000","478,000,000","959,000,000","855,300,000","170,500,000","229,900,000","614,100,000","715,100,000","282,100,000","381,200,000","387,600,000","917,600,000","-82,600,000","244,500,000","430,700,000","1,018,000,000","-25,000,000","369,300,000","311,000,000","831,400,000","-4,800,000","-175,500,000","129,800,000","538,300,000","23,200,000","167,100,000","198,200,000","426,700,000","66,400,000","171,000,000","129,300,000","364,300,000","33,600,000","145,300,000","134,500,000","367,800,000","59,500,000","102,900,000","156,300,000","343,900,000","21,000,000","118,000,000","35,800,000","358,400,000","88,600,000","79,400,000","54,600,000","316,600,000","-4,600,000","56,600,000","34,500,000","286,200,000","-14,000,000","64,600,000","30,500,000","322,100,000","-14,700,000","27,900,000","77,500,000","241,090,000","55,018,000","37,828,000","31,210,000","264,864,000","-12,834,000","-20,723,000","45,182,000","228,577,000","2,604,000","57,403,000","-54,299,000","280,127,000","-51,441,000","14,683,000","-36,492,000","210,121,000","-9,306,000","66,988,000","-89,077,000","197,435,000","-30,734,000","21,421,000","-80,470,000","168,000,000","-27,400,000","28,500,000","-48,400,000","133,700,000","-10,400,000","-12,600,000","-42,000,000","96,200,000","-3,000,000","-2,800,000","-20,700,000","77,000,000","-12,800,000","-7,800,000","-17,200,000","49,800,000","-11,000,000","5,800,000","-17,400,000"
		NetIncomeFromContinuingOperations,"1,489,800,000","536,400,000","454,200,000","216,800,000","282,400,000","374,500,000","502,800,000","330,000,000","261,500,000","247,600,000","123,000,000","255,800,000","180,300,000","267,900,000","-2,307,000,000","281,800,000","273,900,000","160,500,000","1,040,100,000","239,900,000","233,800,000","200,500,000","321,800,000","171,600,000","170,100,000","232,700,000","229,000,000","81,900,000","-98,000,000","69,500,000","206,500,000","133,000,000","121,400,000","138,300,000","213,100,000","125,400,000","124,700,000","133,500,000","228,600,000","155,400,000","119,200,000","116,100,000",,,,"101,000,000","162,500,000","93,200,000","78,000,000","63,600,000","135,000,000","68,200,000","56,900,000","60,400,000","105,200,000","43,100,000","37,600,000","43,600,000","94,700,000","35,900,000","32,600,000","38,100,000","97,600,000","32,500,000","29,000,000","32,900,000","86,499,000","31,097,000","27,310,000","29,012,000","83,654,000","31,854,000","29,592,000","35,150,000","79,828,000","36,161,000","28,799,000","32,795,000","86,980,000","19,878,000","25,237,000","22,552,000","76,088,000","14,552,000","21,658,000","10,783,000","64,672,000","21,850,000","20,668,000","14,819,000","56,600,000","16,100,000","15,100,000","10,700,000","39,800,000","11,500,000","10,600,000","7,000,000","30,300,000","8,700,000","6,000,000","3,600,000","23,200,000","6,000,000","3,700,000","900,000","14,600,000","3,600,000","2,600,000","200,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"0","0","0","114,700,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,525,000","-4,886,000","-21,697,000","24,704,000","1,694,000","1,296,000","1,673,000","3,940,000","2,454,000","1,266,000","93,000","2,379,000","9,463,000","2,142,000","1,169,000","3,188,000","-18,000","1,455,000","-15,496,000","16,120,000","504,000","-78,000","1,000,000","300,000","100,000","-200,000","2,300,000","900,000","-700,000","300,000","200,000",,,,"0","100,000","100,000","100,000","0","100,000",,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"732,200,000","188,900,000","188,700,000","178,500,000","176,100,000","172,700,000","182,900,000","170,100,000","168,100,000","165,500,000","179,100,000","160,000,000","155,100,000","151,200,000","166,700,000","150,400,000","152,500,000","151,500,000","156,600,000","149,400,000","151,300,000","153,900,000","155,700,000","157,600,000","161,900,000","162,300,000","175,100,000","170,200,000","89,500,000","52,800,000","54,400,000","50,900,000","49,900,000","50,700,000","50,200,000","48,600,000","46,600,000","45,100,000","46,900,000","43,600,000","43,000,000","41,800,000","44,000,000","41,100,000","39,600,000","39,200,000","42,100,000","38,900,000","39,400,000","39,300,000","41,300,000","38,600,000","39,100,000","38,800,000","41,900,000","38,300,000","39,700,000","41,800,000","41,400,000","39,600,000","39,000,000","39,300,000","45,300,000","39,600,000","37,800,000","36,300,000","36,713,000","35,899,000","35,573,000","32,532,000","38,396,000","31,867,000","30,495,000","28,533,000","27,402,000","26,155,000","24,769,000","23,169,000","19,836,000","18,180,000","17,878,000","15,721,000","14,982,000","13,962,000","12,988,000","11,831,000","13,084,000","10,638,000","10,387,000","7,862,000","7,900,000","7,100,000","6,900,000","6,200,000","7,300,000","4,700,000","4,500,000","4,000,000","3,700,000","3,300,000","3,200,000","2,900,000","3,000,000","2,700,000","2,600,000","2,200,000","1,600,000","1,400,000","1,300,000","1,200,000"
			DepreciationAndAmortization,"732,200,000","188,900,000","188,700,000","178,500,000","176,100,000","172,700,000","182,900,000","170,100,000","168,100,000","165,500,000","179,100,000","160,000,000","155,100,000","151,200,000","166,700,000","150,400,000","152,500,000","151,500,000","156,600,000","149,400,000","151,300,000","153,900,000","155,700,000","157,600,000","161,900,000","162,300,000","175,100,000","170,200,000","89,500,000","52,800,000","54,400,000","50,900,000","49,900,000","50,700,000","50,200,000","48,600,000","46,600,000","45,100,000","46,900,000","43,600,000","43,000,000","41,800,000","44,000,000","41,100,000","39,600,000","39,200,000","42,100,000","38,900,000","39,400,000","39,300,000","41,300,000","38,600,000","39,100,000","38,800,000","41,900,000","38,300,000","39,700,000","41,800,000","41,400,000","39,600,000","39,000,000","39,300,000","45,300,000","39,600,000","37,800,000","36,300,000","36,713,000","35,899,000","35,573,000","32,532,000","38,396,000","31,867,000","30,495,000","28,533,000","27,402,000","26,155,000","24,769,000","23,169,000","19,836,000","18,180,000","17,878,000","15,721,000","14,982,000","13,962,000","12,988,000","11,831,000","13,084,000","10,638,000","10,387,000","7,862,000","7,900,000","7,100,000","6,900,000","6,200,000","7,300,000","4,700,000","4,500,000","4,000,000","3,700,000","3,300,000","3,200,000","2,900,000","3,000,000","2,700,000","2,600,000","2,200,000","1,600,000","1,400,000","1,300,000","1,200,000"
		DeferredTax,"29,100,000","74,300,000","-108,200,000","67,700,000","-4,700,000","22,000,000","-28,700,000","35,800,000","-29,100,000","52,700,000","-41,200,000","41,300,000","6,000,000","3,000,000","-25,900,000","23,200,000","-400,000","-9,000,000","-489,300,000","22,600,000","16,200,000","-23,000,000","-33,000,000","-60,000,000","-10,700,000","-20,400,000","93,000,000","-49,800,000","-18,800,000","1,200,000","14,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,144,000","2,640,000","3,126,000","7,052,000","6,824,000","4,057,000","18,987,000","-1,442,000","567,000","-1,673,000","-2,672,000","-1,536,000","-2,115,000","104,000","-88,000","-2,920,000","-456,000","170,000","900,000","4,900,000","-600,000","-500,000","100,000",,,"-300,000","-2,200,000","-600,000","-200,000","-200,000","-300,000","-400,000","-200,000","-100,000","1,000,000","-200,000",,
			DeferredIncomeTax,"29,100,000","74,300,000","-108,200,000","67,700,000","-4,700,000","22,000,000","-28,700,000","35,800,000","-29,100,000","52,700,000","-41,200,000","41,300,000","6,000,000","3,000,000","-25,900,000","23,200,000","-400,000","-9,000,000","-489,300,000","22,600,000","16,200,000","-23,000,000","-33,000,000","-60,000,000","-10,700,000","-20,400,000","93,000,000","-49,800,000","-18,800,000","1,200,000","14,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,144,000","2,640,000","3,126,000","7,052,000","6,824,000","4,057,000","18,987,000","-1,442,000","567,000","-1,673,000","-2,672,000","-1,536,000","-2,115,000","104,000","-88,000","-2,920,000","-456,000","170,000","900,000","4,900,000","-600,000","-500,000","100,000",,,"-300,000","-2,200,000","-600,000","-200,000","-200,000","-300,000","-400,000","-200,000","-100,000","1,000,000","-200,000",,
		AssetImpairmentCharge,,,,,,,,,,,,,,,"2,727,000,000","0","0","0","-35,000,000","0","2,600,000","50,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
