name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,510,000","50,312,000","49,856,000","48,487,000","48,031,000","47,144,000","45,017,000","43,040,000","41,801,000","40,828,000","39,864,000","38,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,832,000","2,986,000","3,261,000","3,023,000","3,002,000","2,930,000","2,963,000","2,927,000","2,883,000","2,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,832,000","2,986,000","3,261,000","3,023,000","3,002,000","2,930,000","2,963,000","2,927,000","2,883,000","2,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,"0","0","0","0","-12,477,000","-1,736,000","-2,468,000","-2,394,000","-11,818,000","-5,804,000","-5,558,000","-5,311,000","-4,688,000","-4,480,000","-4,312,000","-4,157,000","-3,991,000","-3,858,000","-3,697,000","-3,573,000","-3,440,000","-3,314,000","-3,701,000","-3,756,000","-3,377,000","-3,235,000","-2,921,000","-2,856,000","-2,770,000","-2,590,000","-2,027,000","-1,938,000","-1,892,000","-1,888,000","-1,399,000","-1,377,000","54,000","-1,746,000","-1,713,000","-1,722,000","-10,461,000","1,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"165,000","62,000","251,000","-3,000","-145,000","38,000","587,000","3,000","147,000","-50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-2,243,000","24,585,000","-9,332,000","-7,091,000","-10,405,000","-6,276,000","-10,300,000","-3,288,000","-7,623,000","8,696,000","-1,430,000","174,000","56,000","-4,510,000","5,585,000","-1,180,000","-122,000","876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"8,218,000","2,296,000","1,909,000","1,623,000","2,390,000","1,386,000","3,234,000","880,000","2,638,000","1,405,000","262,000","1,427,000","3,253,000","2,068,000","-74,000","1,303,000","3,816,000","2,090,000","4,392,000","1,533,000","2,108,000","1,253,000","6,463,000","1,238,000","1,708,000","1,490,000","550,000","2,054,000","2,087,000","1,370,000","3,744,000","1,371,000","2,392,000","1,233,000","1,371,000","1,011,000","994,000","1,132,000","1,261,000","955,000","939,000","986,000","1,309,000","562,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-2,357,000","292,000","-1,352,000","862,000","-2,159,000","1,018,000","-4,553,000","-15,020,000","1,196,000","1,942,000","746,000","101,000","-275,000","-895,000","-2,049,000","-1,989,000","-2,027,000","-1,958,000","-816,000","-815,000","-1,008,000","-3,309,000","-3,802,000","-3,834,000","-3,803,000","-3,795,000","-4,297,000","-3,939,000","-4,595,000","-6,530,000","-8,222,000","-4,987,000","3,812,000","3,750,000","0","0","0","-844,000","14,974,000","-20,576,000","2,908,000","862,000",,,,,,,,,,,,,,,,,"-132,907,000","46,188,000","27,534,000","22,385,000","-108,797,000",,,"33,000,000","-93,374,000","59,550,000","-10,732,000","11,605,000","-79,344,000","-7,014,000","17,792,000","29,506,000","-23,618,000","14,388,000","9,772,000","19,447,000","-15,497,000","11,919,000","-2,751,000","15,455,000","-27,138,000","16,165,000","15,902,000","11,828,000","-15,195,000","20,857,000","4,090,000","9,282,000","-23,309,000","10,400,000","10,100,000","10,300,000","-15,713,000","13,000,000","6,900,000","5,800,000","-8,389,000","-3,100,000","3,900,000","7,800,000","-9,134,000","6,000,000","-1,400,000","3,600,000","-11,300,000","3,700,000","2,300,000","2,900,000","4,600,000","-600,000"
		ChangeInWorkingCapital,"125,970,000","57,061,000","-36,969,000","68,183,000","37,695,000","-35,590,000","-51,980,000","44,446,000","-39,743,000","33,914,000","-24,307,000","56,172,000","-43,976,000","49,619,000","-52,296,000","54,783,000","-51,440,000","48,780,000","-67,459,000","49,292,000","-44,617,000","38,650,000","-51,938,000","44,236,000","-29,791,000","36,370,000","-43,583,000","36,439,000","-25,970,000","25,635,000","-13,842,000","41,915,000","-5,621,000","18,797,000","-1,095,000","966,000","-12,030,000","10,665,000","-18,362,000","21,964,000","-11,056,000","11,964,000","-13,643,000","12,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"61,964,000","16,026,000","2,408,000","7,818,000","35,712,000","-41,060,000","1,358,000","4,136,000","-9,052,000","-172,000","9,943,000","3,733,000","-3,195,000","-4,730,000","2,841,000","2,034,000","-2,362,000","-3,716,000","-998,000","-4,536,000","1,210,000","-4,536,000","-2,984,000","4,598,000","-4,788,000","846,000","2,118,000","4,795,000","-10,194,000","3,548,000",,,"-362,000","2,787,000","18,101,000","-20,491,000","-962,000","1,764,000","-5,835,000","767,000","-1,857,000","-2,563,000","548,000","-1,023,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"57,622,000","40,300,000","-40,401,000","59,490,000","-1,767,000","4,976,000","-53,477,000","40,530,000","-30,243,000","32,808,000","-34,730,000","51,795,000","-41,409,000","53,895,000","-55,614,000","52,630,000","-49,312,000","52,151,000","-65,892,000","54,075,000","-45,736,000","42,449,000","-48,038,000","39,967,000","-25,428,000","35,200,000","-46,113,000","31,556,000","-16,817,000","21,741,000","-20,542,000","34,689,000","-5,832,000","15,918,000","-19,019,000","21,524,000","-10,876,000","8,443,000","-13,807,000","21,034,000","-9,477,000","14,610,000","-14,585,000","13,108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"57,622,000","40,300,000","-40,401,000","59,490,000","-1,767,000","4,976,000","-53,477,000","40,530,000","-30,243,000","32,808,000","-34,730,000","51,795,000","-41,409,000","53,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"57,622,000","40,300,000","-40,401,000","59,490,000","-1,767,000","4,976,000","-53,477,000","40,530,000","-30,243,000","32,808,000","-34,730,000","51,795,000","-41,409,000","53,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"6,384,000","735,000","1,024,000","875,000","3,750,000","494,000","139,000","-220,000","-448,000","1,278,000","480,000","644,000","628,000","454,000","477,000","119,000","234,000","345,000","-569,000","-247,000","-91,000","737,000","-916,000","-329,000","425,000","324,000","412,000","88,000","1,041,000","346,000","-205,000","728,000","573,000","92,000","-177,000","-67,000","-192,000","458,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"139,000","-220,000","-448,000","1,278,000","480,000","644,000","628,000","454,000","477,000","119,000","234,000","345,000","-569,000","-247,000","-91,000","737,000","-916,000","-329,000","425,000","324,000","412,000","88,000","1,041,000","346,000","-205,000","728,000","573,000","92,000","-177,000","-67,000","-192,000","458,000","1,280,000","163,000","278,000","-83,000","394,000","-34,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"110,759,000","52,281,000","26,473,000","20,996,000","11,009,000","46,355,000","33,217,000","11,589,000","10,225,000","19,388,000","34,649,000","25,929,000","20,895,000","17,804,000","19,361,000","19,125,000","20,670,000","40,437,000","29,062,000","20,251,000","15,093,000","12,358,000","15,130,000","21,357,000","14,232,000","9,753,000","17,976,000","13,828,000","8,749,000","6,055,000","64,389,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-438,548,000","105,718,000","-302,190,000","-89,572,000","-152,504,000","146,869,000","-114,912,000","-14,185,000","157,834,000","-445,637,000","176,562,000","-372,786,000","-112,219,000","-219,248,000","75,931,000","-76,816,000","39,981,000","-98,989,000","-82,842,000","-220,148,000","-83,823,000","-90,426,000","-156,597,000","-83,683,000","-100,373,000","-80,759,000","-65,235,000","-85,167,000","-288,298,000","-286,856,000","-11,994,000","-408,893,000","-674,630,000","-51,639,000","-144,709,000","-27,306,000","-175,944,000","-105,737,000","-294,072,000","-201,888,000","-272,127,000","-44,051,000","-167,271,000","-108,393,000","-65,933,000","-84,186,000","-259,350,000","-128,362,000","-45,661,000","-77,495,000","-75,453,000","-48,864,000","-91,044,000","-3,597,000","-41,054,000","-148,104,000","-69,849,000","-26,016,000","7,915,000","-169,574,000","-190,573,000","-25,638,000","-49,897,000","-161,017,000","-28,778,000","-73,184,000","-11,626,000","-31,083,000","22,518,000","-10,652,000","-68,884,000","81,723,000","-32,032,000","-105,866,000","-84,579,000","-26,882,000","-16,612,000","-15,059,000","-48,503,000","-4,448,000","-16,519,000","-16,248,000","33,940,000","-25,203,000","-79,010,000","6,465,000","-48,420,000","-83,191,000","-64,782,000","14,793,000","53,219,000","-106,900,000","-37,500,000","-29,600,000","-20,601,000","-28,500,000","-36,800,000","-94,000,000","-132,749,000","-39,600,000","-38,800,000","-51,900,000","-26,096,000","-59,400,000","13,100,000","-12,600,000","-3,300,000",,,"-500,000","-17,800,000","-31,200,000"
	CashFlowFromContinuingInvestingActivities,"-438,548,000","105,718,000","-302,190,000","-89,572,000","-152,504,000","146,869,000","-114,912,000","-14,185,000","157,834,000","-445,637,000","176,562,000","-372,786,000","-112,219,000","-219,248,000","75,931,000","-76,816,000","39,981,000","-98,989,000","-82,842,000","-220,148,000","-83,823,000","-90,426,000","-156,597,000","-83,683,000","-100,373,000","-80,759,000","-65,235,000","-85,167,000","-288,298,000","-286,856,000","-11,994,000","-408,893,000","-674,630,000","-51,639,000","-144,709,000","-27,306,000","-175,944,000","-105,737,000","-294,072,000","-201,888,000","-272,127,000","-44,051,000","-167,271,000","-108,393,000","-65,933,000","-84,186,000","-259,350,000","-128,362,000","-45,661,000","-77,495,000","-75,453,000","-48,864,000","-91,044,000","-3,597,000","-41,054,000","-148,104,000","-69,849,000","-26,016,000","7,915,000","-169,574,000","-190,573,000","-25,638,000","-49,897,000","-161,017,000","-28,778,000","-73,184,000","-11,626,000","-31,083,000","22,518,000","-10,652,000","-68,884,000","81,723,000","-32,032,000","-105,866,000","-84,579,000","-26,882,000","-16,612,000","-15,059,000","-48,503,000","-4,448,000","-16,519,000","-16,248,000","33,940,000","-25,203,000","-79,010,000","6,465,000","-48,420,000","-83,191,000","-64,782,000","14,793,000","53,219,000","-106,900,000","-37,500,000","-29,600,000","-20,601,000","-28,500,000","-36,800,000","-94,000,000","-132,749,000","-39,600,000","-38,800,000","-51,900,000","-26,096,000","-59,400,000","13,100,000","-12,600,000","-3,300,000",,,"-500,000","-17,800,000","-31,200,000"
		CapitalExpenditureReported,"-129,392,000","-24,917,000","-40,132,000","-32,019,000","-32,324,000","-16,720,000","-25,816,000","-24,256,000","-22,862,000","-17,151,000","-32,341,000","-27,421,000","-24,852,000","-17,075,000","-26,794,000","-23,915,000","-16,028,000","-14,947,000","-24,531,000","-20,807,000","-14,763,000","-10,885,000","-19,510,000","-18,226,000","-16,589,000","-5,688,000","-14,468,000","-18,136,000","-8,477,000","-16,196,000","-21,672,000","-22,615,000","-21,967,000","-12,610,000","-12,563,000","-11,722,000","-11,557,000","-5,091,000","-17,930,000","-11,503,000","3,437,000","-12,115,000","-15,054,000","-9,721,000","9,230,000","-18,161,000","327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,"23,214,000","0",,,"216,857,000","0","130,730,000","0","0","809,000","0","131,230,000","191,281,000","0","0","48,008,000","244,523,000","0","0","74,485,000","79,858,000","47,208,000","0","14,123,000","31,830,000","24,615,000","0","9,051,000","217,455,000","-98,995,000","-61,787,000","-28,873,000","-33,376,000","-25,088,000","-56,210,000","-60,571,000","-344,386,000","-31,805,000","-44,813,000","-34,354,000","-79,416,000","-27,865,000","-22,137,000","-24,847,000","-8,679,000","-130,691,000","-31,854,000","-31,298,000","142,833,000","-405,968,000","-11,600,000","-63,902,000","15,727,000","-224,756,000","-12,469,000","-7,877,000","-25,232,000","-7,509,000","4,813,000","-19,844,000","-84,012,000","78,734,000","-42,501,000","-97,215,000","-84,092,000","-19,810,000","-6,657,000","-6,742,000","-132,288,000","-11,733,000","-9,800,000","-20,402,000","-23,197,000","-20,763,000","-16,491,000","-14,686,000","-15,022,000","-55,954,000","-31,491,000","-15,074,000","-27,013,000","-106,300,000","100,000","-29,700,000","-17,221,000","-26,100,000","-16,600,000","-110,000,000","-137,138,000","-29,400,000","-42,300,000","-51,000,000","-15,479,000","-59,200,000","-700,000","-12,700,000","-7,500,000","-600,000","-900,000","-500,000",,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,995,000","-72,771,000","-45,689,000","-40,407,000","-25,088,000","-72,182,000","-60,571,000","-344,386,000","-31,805,000","-44,813,000","-34,354,000","-85,596,000","-33,171,000","-36,434,000","-37,242,000","-21,777,000","-175,671,000","-31,854,000","-31,298,000","-75,236,000","-405,968,000","-11,600,000","-63,902,000","-22,365,000","-224,756,000","-12,469,000","-7,877,000","-93,817,000","-7,509,000","4,813,000","-19,844,000","-174,974,000","78,734,000","-42,501,000","-97,215,000","-84,092,000","-19,810,000","-6,657,000","-6,742,000","-132,288,000","-11,733,000","-9,800,000","-20,402,000","-23,197,000","-20,763,000","-16,491,000","-14,686,000","-15,022,000","-55,954,000","-31,491,000","-15,074,000","-27,013,000","-106,300,000","100,000","-29,700,000","-43,575,000","-26,100,000","-16,600,000","-110,000,000","-152,608,000","-29,400,000","-42,300,000","-51,000,000","-28,829,000","-59,200,000","-700,000","-12,700,000","-7,500,000","-600,000","-900,000","-500,000",,
			SaleOfPPE,,,,,,,,,,,"23,214,000","0",,,"216,857,000","0","130,730,000","0","0","809,000","0","131,230,000","191,281,000","0","0","48,008,000","244,523,000","0","0","74,485,000","79,858,000","47,208,000","0","14,123,000","31,830,000","24,615,000","0","9,051,000","0","0","10,984,000","16,816,000","7,031,000","0",,,"0","0","0","0","6,180,000","5,306,000","14,297,000","12,395,000","13,098,000","44,980,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-335,576,000","-79,284,000","-83,091,000","-62,456,000","-110,745,000","-49,974,000","-52,961,000","-17,239,000","-21,912,000","-21,905,000","-96,051,000","-138,955,000","-41,030,000","-126,248,000","-62,235,000","-2,376,000","-41,806,000","-56,020,000","-61,811,000","-86,953,000","-23,783,000","-120,816,000","-62,017,000","-25,274,000","-46,107,000","-50,591,000","-8,759,000","-1,124,000","-123,073,000","-79,091,000","-104,226,000","-77,603,000","-564,464,000","-41,639,000","-18,592,000","-57,643,000","-59,464,000","-48,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-128,640,000",,,,"-17,151,000",,,,,,"-83,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
