name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
		ChangeInWorkingCapital,"-19,627,000","-9,115,000","-3,974,000","10,860,000","-17,398,000","6,577,000","11,977,000","-13,373,000","4,299,000","-30,421,000","30,330,000","-65,555,000","-19,723,000","23,449,000",,"-11,048,000","19,110,000","-13,326,000","9,863,000","22,469,000","11,310,000","-35,888,000","7,585,000","9,621,000","-12,614,000","-22,283,000","7,326,000","-9,278,000","1,356,000","-1,553,000","-7,332,000","30,632,000","12,084,000","-7,271,000","6,765,000","-191,000","-11,728,000","-23,057,000","6,981,000","3,500,000","-9,457,000","-11,904,000","8,080,000","-5,603,000","-16,183,000","-16,513,000","29,605,000"
			ChangeInReceivables,"14,198,000",,,,,,,,,"-17,074,000","10,401,000","-4,117,000","4,837,000","3,077,000",,"1,549,000","10,224,000","-6,787,000","16,051,000","18,867,000","6,776,000","-13,983,000",,,,"-17,782,000","19,874,000","-7,122,000","-18,695,000","-6,208,000",,,,,"25,468,000","-3,352,000","-29,923,000","-3,405,000","27,185,000","-5,818,000","-32,907,000","-16,737,000","2,144,000","-14,428,000","-10,401,000","1,597,000","-22,516,000"
				ChangesInAccountReceivables,"14,198,000",,,,,,,,,"-17,074,000","10,401,000","-4,117,000","4,837,000","3,077,000",,"1,549,000","10,224,000","-6,787,000","16,051,000","18,867,000","6,776,000","-13,983,000",,,,"-17,782,000","19,874,000","-7,122,000","-18,695,000","-6,208,000",,,,,"25,468,000","-3,352,000","-29,923,000","-3,405,000","27,185,000","-4,509,000","-50,766,000","-187,000","2,667,000","-14,803,000","-9,160,000","208,000","18,342,000"
			ChangeInPayablesAndAccruedExpense,"11,029,000","4,226,000","2,350,000","3,918,000","535,000","-4,942,000","19,181,000","-1,540,000","-3,511,000","-2,920,000","-7,330,000","-21,029,000","-24,560,000","20,372,000",,"-12,597,000","8,886,000","-6,539,000","-6,188,000","3,602,000","4,534,000","-21,905,000","12,686,000","13,492,000","21,578,000","-4,501,000","-12,548,000","-2,156,000","20,051,000","4,655,000","-7,266,000","8,413,000","10,686,000","-9,140,000","-18,703,000","3,161,000","18,195,000","-19,652,000","-20,204,000","9,318,000","23,450,000","4,833,000","-63,000","8,825,000","-5,782,000","-18,110,000","18,534,000"
				ChangeInPayable,"11,029,000","4,226,000","2,350,000","3,918,000","535,000","-4,942,000","19,181,000","-1,540,000","-3,511,000","-2,920,000","-7,330,000","-21,029,000","-24,560,000","20,372,000",,"-12,597,000","8,886,000","-6,539,000","-6,188,000","3,602,000","4,534,000","-21,905,000","12,686,000","13,492,000","21,578,000","-4,501,000","-12,548,000","-2,156,000","20,051,000","4,655,000","-7,266,000","8,413,000","10,686,000","-9,140,000","-18,703,000","3,161,000","18,195,000","-19,652,000","-20,204,000","9,318,000","23,450,000","4,833,000",,,"-5,782,000","-18,110,000",
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,154,000","942,000",,,"0","0",
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,154,000","942,000",,,"0","0",
					ChangeInAccountPayable,"11,029,000","4,226,000","2,350,000","3,918,000","535,000","-4,942,000","19,181,000","-1,540,000","-3,511,000","-2,920,000","-7,330,000","-21,029,000","-24,560,000","20,372,000",,"-12,597,000","8,886,000","-6,539,000","-6,188,000","3,602,000","4,534,000","-21,905,000","12,686,000","13,492,000","21,578,000","-4,501,000","-12,548,000","-2,156,000","20,051,000","4,655,000","-7,266,000","8,413,000","10,686,000","-9,140,000","-18,703,000","3,161,000","18,195,000","-19,652,000","-20,204,000","19,414,000","14,296,000","3,891,000",,,"-5,782,000","-18,110,000",
			ChangeInOtherCurrentAssets,"-30,656,000","-13,341,000","-6,324,000","6,942,000","-17,933,000","11,519,000","-14,202,000","-4,835,000",,,,,,,,,,,,,,,,"-3,871,000",,,,,,,,"22,219,000","1,398,000","1,869,000",,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-13,150,000",,,,,,,,,"-10,427,000","27,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-561,984,000","-463,940,000","29,732,000","-199,782,000","72,006,000","-27,594,000","161,269,000","-15,803,000","-427,116,000","49,028,000","-63,688,000","24,010,000","61,251,000","62,353,000","536,921,000","-185,393,000","-46,166,000","-303,934,000","-114,509,000","-135,930,000","-6,501,000","-299,249,000","-27,735,000","-114,685,000","-415,332,000","-261,520,000","-138,314,000","-218,816,000","-86,035,000","24,831,000","-60,023,000","-146,189,000","110,154,000","11,819,000","-12,157,000","-191,380,000","-199,117,000","-57,230,000","-63,883,000","-7,223,000","74,409,000","-106,161,000","89,252,000","42,502,000","91,170,000","108,956,000","65,160,000"
	CashFlowFromContinuingInvestingActivities,"-561,984,000","-463,940,000","29,732,000","-199,782,000","72,006,000","-27,594,000","161,228,000","-15,804,000","-428,476,000","47,630,000","-71,544,000","17,975,000","59,203,000","-103,897,000","536,921,000","-185,393,000","-46,166,000","-303,934,000","-114,509,000","-135,930,000","-6,501,000","-299,249,000","-27,735,000","-114,685,000","-415,332,000","-261,520,000","-138,314,000","-218,816,000","-86,035,000","24,831,000","-60,023,000","-146,189,000","110,154,000","11,819,000","-12,157,000","-191,380,000","-199,117,000","-57,230,000","-63,883,000","-7,223,000","74,409,000","-106,161,000","89,252,000","42,502,000","91,170,000","108,956,000","65,160,000"
		CapitalExpenditureReported,"0",,,,,,,,,,,,,,,,,,"0","0","0","-57,000","-450,000","-238,000",,,,,,,"0","0","0","0","0","0","0","-22,000",,,,,,,,,
		NetPPEPurchaseAndSale,"-3,854,000","-1,444,000","-2,089,000","-25,000","-296,000","-531,000","-326,000","-367,000","-143,000","-1,002,000","-1,061,000","-36,000","-522,000","-638,000",,"-663,000","-2,347,000","-3,579,000","-6,515,000","-6,982,000","-6,392,000","-22,397,000","-6,550,000","-5,781,000","-4,676,000","-6,327,000","-3,599,000","-5,285,000","-7,540,000","-4,136,000","-5,994,000","-2,556,000","-5,477,000","-5,871,000","-10,153,000","-7,532,000","-2,476,000","-2,675,000","1,596,000","-8,157,000","-3,795,000","-1,046,000","-578,000","-642,000","-619,000","-877,000","-603,000"
			PurchaseOfPPE,"-3,854,000","-1,444,000","-2,089,000","-25,000","-296,000","-531,000","-326,000","-1,827,000","-143,000","-1,002,000","-1,061,000","-36,000","-522,000","-638,000",,"-1,130,000","-2,347,000","-3,579,000","-6,515,000","-6,982,000","-6,392,000","-22,397,000","-6,550,000","-5,781,000","-5,252,000","-6,899,000","-3,599,000","-5,285,000","-7,540,000","-4,136,000","-5,994,000","-2,556,000","-5,477,000","-5,871,000","-10,153,000","-7,532,000","-2,476,000","-2,675,000","1,596,000","-8,157,000","-3,795,000","-1,046,000","-578,000","-642,000","-619,000","-877,000","-603,000"
			SaleOfPPE,,,"0",,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","576,000","572,000",,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","-66,000","66,000","297,000","1,849,000","57,000","1,052,000",,"55,000",,,"0","0","-211,000","-354,000",,,"0","0","500,000","-3,000","3,822,000","-3,000","-11,000","-3,000","39,001,000","-2,000","-2,000","-10,000","-6,000","-4,000","-3,000","-6,000","-11,000","-48,000","-27,000","-27,000","-29,000","-4,000","0"
			PurchaseOfIntangibles,"-14,000",,,,,,,,,,,,,,,,,,"0","0","-211,000","-354,000",,,"0","0","0","-3,000","-3,000","-3,000","-11,000","-3,000","-3,000","-2,000","-2,000","-10,000","-6,000","-4,000","-3,000","-6,000","-11,000","-48,000","-27,000","-27,000","-29,000","-4,000","0"
			SaleOfIntangibles,,,,,,,"0","0","-66,000","66,000","311,000","1,849,000","57,000","1,052,000",,"55,000",,,,,,,,,,,"500,000","0",,,"0","0",,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,"0","0","0","0","1,000","-1,000","-14,835,000","-32,554,000",,,,,"0","19,285,000","0","0","98,512,000","6,753,000","1,000","17,494,000","20,211,000","0","0","112,196,000",,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,"0","0","0","0","1,000","-1,000","-14,835,000","-32,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","19,285,000","0","0","98,512,000","6,753,000","1,000","17,494,000","20,211,000","0","0","112,196,000",,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"1,138,000",,,,,,,,,"0","394,000","0","226,000","518,000",,"1,000","0","459,000","2,894,000","1,041,000","1,462,000","708,000","1,362,000","4,146,000","0","164,000","1,157,000","2,811,000","767,000","1,375,000","3,119,000","1,187,000","1,883,000","2,949,000","2,260,000","2,699,000","12,472,000","2,225,000","2,174,000","28,473,000","9,941,000","8,978,000","25,902,000","33,778,000","17,641,000","67,325,000","20,688,000"
			SaleOfInvestmentProperties,"1,138,000",,,,,,,,,"0","394,000","0","226,000","518,000",,"1,000","0","459,000","2,894,000","1,041,000","1,462,000","708,000","1,362,000","4,146,000","0","164,000","1,157,000","2,811,000","767,000","1,375,000","3,119,000","1,187,000","1,883,000","2,949,000","2,260,000","2,699,000","12,472,000","2,225,000","2,174,000","28,473,000","9,941,000","8,978,000","25,902,000","33,778,000","17,641,000","67,325,000","20,688,000"
		NetInvestmentPurchaseAndSale,"-86,313,000","-125,925,000","-29,036,000","18,857,000","49,791,000","6,430,000","34,978,000","64,323,000","-103,441,000","-98,136,000","-82,602,000","-64,274,000","30,649,000","116,337,000","27,665,000","-3,484,000","2,996,000","-25,749,000","8,448,000","8,533,000","259,592,000","-141,351,000","-80,412,000","-78,366,000","-233,067,000","-75,342,000","24,964,000","-89,938,000","-41,243,000","7,561,000","-2,841,000","2,939,000","-984,000","60,505,000","71,934,000","-38,586,000","-147,203,000","-5,230,000","-9,923,000","11,412,000","34,599,000","-119,253,000","8,797,000","-17,075,000","-6,122,000","8,357,000","-32,606,000"
			PurchaseOfInvestment,"-290,981,000","-161,016,000","-67,252,000","-25,813,000","-36,900,000","-49,433,000","-24,880,000","-13,347,000","-168,504,000","-166,533,000","-183,752,000","-122,632,000","-17,465,000","-6,683,000","147,021,000","-49,292,000","-27,835,000","-70,007,000","-71,228,000","-50,408,000","-76,054,000","-170,381,000","-274,961,000","-111,925,000","-262,735,000","-94,240,000","-70,178,000","-127,563,000",,,"-15,369,000","-14,399,000","-30,780,000","0","-30,954,000","-65,635,000","-192,093,000","-29,013,000","-24,599,000","-37,083,000","-65,340,000","-158,143,000","-103,926,000","-191,945,000","-10,556,000","-2,001,000","-140,984,000"
			SaleOfInvestment,"204,668,000","35,091,000","38,216,000","44,670,000","86,691,000","55,863,000","59,858,000","77,670,000","65,063,000","68,397,000","101,150,000","58,358,000","48,114,000","123,020,000","-119,356,000","45,808,000","30,831,000","44,258,000","79,676,000","58,941,000","335,646,000","29,030,000","194,549,000","33,559,000","29,668,000","18,898,000","95,142,000","37,625,000","8,729,000","7,561,000","12,528,000","17,338,000","29,796,000","60,505,000","102,888,000","27,049,000","44,890,000","23,783,000","14,676,000","48,495,000","99,939,000","38,890,000","112,723,000","174,870,000","4,434,000","10,358,000","108,378,000"
		NetOtherInvestingChanges,"-8,252,000","-8,283,000","-1,097,000","2,001,000","-873,000","10,468,000","6,265,000","-4,185,000","2,010,000","1,398,000","394,000","0","226,000","518,000",,"1,000","0","459,000","2,894,000","1,041,000","1,462,000","708,000","1,362,000","4,146,000","0","164,000","1,157,000","2,811,000","767,000","1,375,000","3,119,000","1,187,000","1,883,000","2,949,000","2,260,000","2,699,000","12,472,000","2,225,000",,,,,,,,,
	CashFromDiscontinuedInvestingActivities,,,"0","0","0","0","41,000","1,000","1,360,000","1,398,000","7,856,000","6,035,000","2,048,000","166,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"267,640,000","348,699,000","-173,741,000","202,674,000","-109,992,000","40,827,000","-197,072,000","-76,032,000","551,869,000","-20,429,000","-29,775,000","-339,331,000","66,676,000","-41,032,000","-292,324,000","-124,852,000","226,991,000","190,253,000","-59,751,000","158,484,000","156,860,000","158,814,000","-110,796,000","197,850,000","477,190,000","321,089,000","-107,987,000","85,884,000","216,750,000","217,558,000","51,848,000","222,269,000","99,331,000","56,021,000","-37,655,000","64,543,000","254,735,000","-117,146,000","122,852,000","43,450,000","11,787,000","78,622,000","-57,222,000","53,322,000","-109,812,000","-117,225,000","-194,947,000"
	CashFlowFromContinuingFinancingActivities,"267,640,000","348,699,000","-173,741,000","202,674,000","-109,992,000","40,827,000","-197,072,000","-76,032,000","551,869,000","-20,429,000","-29,775,000","-339,331,000","66,676,000","-41,032,000","-292,324,000","-124,852,000","226,991,000","190,253,000","-59,751,000","158,484,000","156,860,000","158,814,000","-110,796,000","197,850,000","477,190,000","321,089,000","-107,987,000","85,884,000","216,750,000","217,558,000","51,848,000","222,269,000","99,331,000","56,021,000","-37,655,000","64,543,000","254,735,000","-117,146,000","122,852,000","43,450,000","11,787,000","78,622,000","-57,222,000","53,322,000","-109,812,000","-117,225,000","-194,947,000"
		NetIssuancePaymentsOfDebt,"285,555,000","329,890,000","40,717,000","-50,174,000","-34,878,000","-238,535,000","-193,518,000","-199,249,000","29,561,000","211,715,000","340,681,000","-382,322,000","-212,598,000","-333,455,000","162,500,000","-222,000,000","187,000,000","-127,500,000","-156,065,000","268,000,000","5,000,000","-6,000,000","9,479,000","-20,050,000","58,755,000","-149,000,000","-7,500,000","103,000,000","253,500,000","6,000,000","-1,000,000","214,500,000","37,500,000","-100,000,000","107,900,000","-70,800,000","225,900,000","-75,500,000","126,553,000","66,008,000","7,671,000","0","-10,000,000","-10,000,000","-36,625,000","-54,325,000","-5,458,000"
			NetLongTermDebtIssuance,"97,055,000","97,890,000","-283,000","-50,174,000","49,622,000","-235,000","-7,318,000","-249,000","-212,439,000","211,715,000","340,681,000","-382,322,000","-212,598,000","-333,455,000","162,500,000","-222,000,000","187,000,000","-127,500,000","-156,065,000","268,000,000","5,000,000","-6,000,000","9,479,000","-20,050,000","58,755,000","-149,000,000","-7,500,000","103,000,000","253,500,000","6,000,000","-1,000,000","214,500,000","37,500,000","-100,000,000","107,900,000","-70,800,000","225,900,000","-75,500,000","126,553,000","66,008,000","7,671,000","0","-10,000,000","-10,000,000","-36,625,000","-54,325,000","-5,458,000"
				LongTermDebtIssuance,"148,035,000","98,035,000","0","0",,,,,,"4,198,000,000","1,800,000,000","430,000,000","3,164,000,000","2,224,300,000","-9,107,500,000","3,440,000,000","3,054,100,000","2,613,400,000","3,415,000,000","3,059,500,000","2,693,100,000","1,804,600,000","3,474,160,000","3,702,200,000","4,002,510,000","3,618,950,000","3,286,700,000","3,397,700,000","2,494,500,000","1,440,000,000","2,084,127,000","2,127,627,000","1,526,000,000","966,300,000","1,370,290,000","1,212,156,000","1,695,904,000","1,569,042,000","4,949,364,000","4,449,969,000",,,"-1,330,000","602,000","796,000","35,000,000",
				LongTermDebtPayments,"-50,980,000","-145,000","-283,000","-50,174,000","-378,000","-235,000","-7,318,000","-249,000","3,985,561,000","-3,986,285,000","-1,459,319,000","-812,322,000","-3,376,598,000","-2,557,755,000",,"-3,662,000,000","-2,867,100,000","-2,740,900,000","-3,571,065,000","-2,791,500,000","-2,688,100,000","-1,810,600,000","-3,464,681,000","-3,722,250,000","-3,943,755,000","-3,767,950,000","-3,294,200,000","-3,294,700,000","-2,241,000,000","-1,434,000,000","-2,085,127,000","-1,913,127,000","-1,488,500,000","-1,066,300,000","-1,262,390,000","-1,282,956,000","-1,470,004,000","-1,644,542,000","-4,822,811,000","-4,383,961,000",,,"-8,670,000","-10,602,000","-37,421,000","-89,325,000","-5,458,000"
			NetShortTermDebtIssuance,"188,500,000","232,000,000","41,000,000","0","-84,500,000","-238,300,000","-186,200,000","-199,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-133,890,000","-75,000,000","-19,153,000","-15,000,000","-25,000,000","-24,738,000","-6,070,000","-25,938,000","-9,526,000","-16,238,000","-17,377,000","-52,735,000","-28,326,000","0","-1,000","58,000","0","11,000","1,000","0","0","-35,000","58,762,000","0","2,664,000","0","1,000","50,000","62,000","65,000","0","-117,000","200,000","-3,480,000","60,000","46,000","40,000","42,000","413,000","47,000","0","87,744,000",,,"0","0",
			CommonStockIssuance,,,"0","0","0","263,000","0","0","-1,000","238,000","105,000","0","0","0","-1,000","58,000","0","11,000","0","0","0","11,000","58,762,000","0","2,664,000","0","1,000","50,000","62,000","65,000","0","-120,000","189,000","61,000","60,000","46,000","40,000","42,000","413,000","47,000","0","87,744,000",,,,,
			CommonStockPayments,"-134,153,000","-75,000,000","-19,153,000","-15,000,000","-25,000,000","-25,001,000","-6,070,000","-25,938,000","-9,525,000","-16,476,000","-17,482,000","-52,735,000",,,,,,,"1,000","0","0","-46,000",,,,,,"0","0","0","0","3,000","11,000","-3,541,000",,,,,,,,,,,,,
		CashDividendsPaid,"-22,968,000","-7,164,000","-5,167,000","-5,259,000","-5,378,000","-5,534,000","-3,309,000","-3,450,000","-3,532,000","-3,574,000",,,,,,,,,,,,,,,,,,"0","0","0","0","-2,000","0","-1,626,000",,,,,,,,,,,,,
			CommonStockDividendPaid,,"-7,164,000",,,,,"-3,309,000","-3,450,000","-3,532,000","-3,574,000",,,,,,,,,,,,,,,,,,"0","0","0","0","-2,000","0","-1,626,000",,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-138,156,000",,,,,,,,"-28,640,000","-62,273,000","-36,790,000","-9,160,000","-56,538,000","-35,668,000",,"-45,725,000","-60,548,000","-39,591,000","-50,316,000","-50,380,000","-49,020,000","-44,342,000","-87,350,000","-74,207,000","-71,344,000","-46,535,000","-62,776,000","-66,735,000","-29,039,000","14,000","-517,000","251,000","256,000","260,000","2,433,000","7,000","46,000","113,000","865,000",,,,,,,,
EndCashPosition,"73,862,000","73,862,000","65,214,000","218,662,000","88,471,000","69,101,000","58,049,000","79,066,000","65,918,000","72,441,000","57,880,000","74,788,000","99,602,000","67,690,000","12,399,000","59,006,000","176,218,000","66,289,000","72,718,000","55,050,000","54,447,000","61,492,000","53,932,000","55,998,000","45,229,000","46,356,000","32,684,000","37,303,000","46,197,000","56,864,000","30,502,000","34,687,000","74,991,000","47,714,000","33,908,000","37,906,000","21,645,000","18,709,000","25,285,000","22,051,000","75,063,000","92,953,000","263,302,000","138,429,000","108,175,000","170,795,000","72,639,000"
