name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,08/31/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000","1,279,000","2,255,000","3,839,000","1,674,000","22,884,000","10,215,000","812,000","988,000","615,000","965,000","963,000","607,000","606,000","844,000","1,273,000",,,,
		DeferredTax,"1,729,000","1,319,000","-2,843,000","2,270,000","983,000","1,578,000","10,743,000","2,171,000","2,171,000","808,000","702,000","-4,924,000","-649,000","809,000","1,467,000","-2,609,000","253,000","918,000","566,000","480,000","2,099,000","-2,651,000","6,232,000","-5,716,000","882,000","-2,622,000","4,397,000","754,000","2,923,000","-2,162,000","198,000","-1,140,000","3,195,000","-2,887,000","700,000","24,000","3,474,000","-2,011,000","4,568,000","-1,788,000","1,941,000","-781,000","4,821,000","-3,943,000","3,374,000","-295,000","9,033,000","1,808,000","54,000","3,490,000","675,000","3,260,000","5,594,000","3,054,000","7,568,000","-2,554,000","143,000","2,680,000","1,777,000","-1,034,000","-3,108,000","-1,224,000","-198,000","1,955,000","-302,000","-3,025,000","757,000","-1,625,000","1,034,000","299,000","600,000","-166,000",,,"2,630,000","3,898,000"
			DeferredIncomeTax,"1,729,000","1,319,000","-2,843,000","2,270,000","983,000","1,578,000","10,743,000","2,171,000","2,171,000","808,000","702,000","-4,924,000","-649,000","809,000","1,467,000","-2,609,000","253,000","918,000","566,000","480,000","2,099,000","-2,651,000","6,232,000","-5,716,000","882,000","-2,622,000","4,397,000","754,000","2,923,000","-2,162,000","198,000","-1,140,000","3,195,000","-2,887,000","700,000","24,000","3,474,000","-2,011,000","4,568,000","-1,788,000","1,941,000","-781,000","4,821,000","-3,943,000","3,374,000","-295,000","9,033,000","1,808,000","54,000","3,490,000","675,000","3,260,000","5,594,000","3,054,000","7,568,000","-2,554,000","143,000","2,680,000","1,777,000","-1,034,000","-3,108,000","-1,224,000","-198,000","1,955,000","-302,000","-3,025,000","757,000","-1,625,000","1,034,000","299,000","600,000","-166,000",,,"2,630,000","3,898,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,453,000","665,000","9,824,000","3,647,000","847,000","272,000","1,424,000","4,173,000","1,050,000","70,000","2,544,000","3,582,000","1,797,000","1,458,000","2,784,000",,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,941,000","1,462,000","127,000","236,000","116,000","180,000","598,000","-56,000","-56,000","3,000","1,589,000","421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-34,258,000","0","-34,258,000","0","0","-2,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"30,731,000","7,265,000","9,217,000","5,953,000","8,296,000","5,204,000","9,310,000","4,905,000","4,905,000","5,115,000","4,914,000","6,996,000","4,680,000","3,981,000","4,608,000","7,132,000","4,217,000","5,380,000","6,063,000","6,442,000","4,638,000","4,413,000","5,220,000","6,220,000","3,727,000","3,719,000","4,898,000","6,435,000","3,412,000","3,310,000","4,466,000","5,690,000","3,817,000","3,625,000","4,455,000","7,121,000","4,626,000","4,624,000","5,616,000","5,438,000",,,,"4,723,000",,,,"4,393,000","3,076,000","2,557,000","3,344,000",,,"7,193,000","2,645,000",,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,"-18,083,000","-86,000","-653,000","-13,994,000","-3,350,000","-914,000","-3,502,000","-3,422,000","-3,422,000","-22,991,000","-30,449,000","-6,065,000","-1,224,000","-9,783,000","-8,663,000","-1,064,000","-7,404,000","-6,908,000","-8,410,000","-6,797,000","-3,524,000","-10,408,000","-6,498,000","-6,650,000","-6,627,000","-2,956,000","-31,896,000","-2,030,000","-8,189,000","-2,879,000","-4,677,000","-16,684,000","-2,580,000","-485,000","-7,834,000","-7,473,000","-5,982,000","-3,469,000","-2,574,000","-6,598,000","-2,357,000","-728,000","-6,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"7,625,000","1,319,000","1,739,000","1,332,000","3,235,000","1,203,000","1,673,000","1,278,000","1,278,000","1,284,000","1,291,000","1,460,000","540,000","1,553,000","1,195,000","1,096,000","1,357,000","4,460,000","1,120,000","1,318,000","6,740,000","1,570,000","1,348,000","2,262,000","1,007,000","1,354,000","1,795,000","9,784,000","784,000","477,000","1,348,000","2,588,000","1,010,000","713,000","1,435,000","3,113,000","1,218,000","1,291,000","472,000","2,207,000","-45,499,000","32,522,000","24,835,000","101,899,000","-2,429,000","3,755,000","3,564,000","-12,987,000","1,809,000","3,989,000","-556,000","3,143,000","14,069,000","1,194,000","390,000","1,752,000","2,155,000","1,742,000","2,065,000","4,694,000","1,482,000","3,076,000","1,511,000","1,078,000","1,322,000",,,,,,,,,,"812,000","26,244,000"
		ChangeInWorkingCapital,"30,132,000","-42,625,000","17,191,000","56,372,000","-806,000","13,713,000","29,362,000","38,253,000","38,253,000","-1,412,000","-18,629,000","27,309,000","19,105,000","-1,104,000","-8,198,000","-3,789,000","18,535,000","-22,617,000","-15,924,000","11,886,000","30,147,000","-39,710,000","7,242,000","42,961,000","38,012,000","-5,147,000","-15,804,000","37,732,000","19,086,000","-33,065,000","29,624,000","19,499,000","9,782,000","-21,367,000","-7,891,000","34,482,000","-2,520,000","-20,093,000","-396,000","29,823,000","7,077,000","1,101,000","-17,905,000","42,154,000","4,931,000","-17,826,000","-17,305,000","4,454,000","6,494,000","-16,955,000","2,471,000","12,095,000","4,979,000","-3,489,000","-9,580,000","10,004,000","-26,926,000","-3,294,000","-3,045,000","-11,846,000","22,481,000","-17,394,000","-21,156,000","-3,033,000","6,082,000","-5,660,000","-7,456,000","-753,000","6,754,000","-1,429,000","6,548,000","15,768,000","-33,797,000","29,990,000","-11,745,000","7,804,000"
			ChangeInOtherWorkingCapital,"-3,687,000","-42,625,000","-16,628,000","56,372,000","-806,000","13,713,000","18,701,000","38,253,000","38,253,000","-1,412,000","-18,629,000","-11,187,000","19,105,000","-1,104,000","-8,198,000","16,828,000","18,535,000","-22,617,000","-15,924,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-26,926,000","-3,294,000","-3,045,000","14,977,000","22,481,000","-17,394,000","-21,156,000","5,753,000","6,082,000","-5,660,000","-7,456,000",,"6,754,000","-1,429,000","6,548,000",,"-33,797,000",,,
InvestingCashFlow,"-106,919,000","-20,636,000","-52,377,000","-17,476,000","-16,430,000","-56,440,000","-37,858,000","-16,858,000","-16,858,000","-56,318,000","-17,893,000","-24,717,000","-610,000","9,433,000","-11,960,000","-22,894,000","-21,579,000","-33,645,000","-10,139,000","-44,929,000","-44,175,000","-9,609,000","-50,291,000","-22,942,000","-28,215,000","32,835,000","17,486,000","-117,159,000","-6,266,000","13,967,000","166,000","-82,758,000","-10,398,000","21,820,000","13,893,000","-80,897,000","-10,895,000","-3,605,000","-4,336,000","-13,462,000","-6,475,000","-15,167,000","42,452,000","-21,323,000","-6,398,000","486,000","294,000","-16,428,000","-4,532,000","1,120,000","1,460,000","-13,486,000","-16,897,000","-12,313,000","9,805,000","-9,743,000","-511,000","18,888,000","3,458,000","-100,052,000","-1,462,000","-4,932,000","-3,023,000","-4,185,000","6,538,000","-4,471,000","-3,814,000","18,835,000","-5,974,000","-8,174,000","-4,550,000","-9,575,000","-9,445,000","-11,008,000","-6,242,000","-9,650,000"
	CashFlowFromContinuingInvestingActivities,"-106,919,000","-20,636,000","-52,377,000","-17,476,000","-16,430,000","-56,440,000","-37,858,000","-16,858,000","-16,858,000","-56,318,000","-17,893,000","-24,717,000","-610,000","9,433,000","-11,960,000","-22,894,000","-21,579,000","-33,645,000","-10,139,000","-44,929,000","-44,175,000","-9,609,000","-50,291,000","-22,942,000","-28,215,000","32,835,000","17,486,000","-117,159,000","-6,266,000","13,967,000","166,000","-82,758,000","-10,398,000","21,820,000","13,893,000","-80,897,000","-10,895,000","-3,605,000","-4,336,000","-13,462,000","-6,475,000","-15,167,000","42,452,000","-21,323,000","-6,398,000","486,000","294,000","-16,428,000","-4,532,000","1,120,000","1,460,000","-13,486,000","-16,897,000","-12,313,000","9,805,000","-9,743,000","-511,000","18,888,000","3,458,000","-100,052,000","-1,462,000","-4,932,000","-3,023,000","-4,185,000","6,538,000","-4,471,000","-3,814,000","18,835,000","-5,974,000","-8,174,000","-4,550,000","-9,575,000","-9,445,000","-11,008,000","-6,242,000","-9,650,000"
		CapitalExpenditureReported,"-90,065,000","-12,454,000","-43,520,000","-17,489,000","-16,602,000","-16,561,000","-37,605,000","-17,431,000","-17,431,000","-16,265,000","-17,467,000","-42,889,000","-16,968,000","-13,486,000","-12,222,000","-54,814,000","-27,784,000","-23,643,000","-13,647,000","-51,114,000","-13,667,000","-12,786,000","-12,444,000","-20,301,000","-13,209,000","-14,559,000","-10,486,000","-29,448,000","-13,596,000","-12,638,000","-7,600,000","-39,110,000","-12,035,000","-12,387,000","-6,561,000","-20,101,000","-8,699,000","-6,501,000","-5,086,000","-14,966,000","-6,276,000","-4,391,000","-3,634,000","-11,249,000","-4,716,000","-4,514,000","-3,870,000","-9,139,000","-5,224,000","-5,912,000","-5,146,000","-9,331,000","-4,132,000","-6,129,000","-3,278,000",,,,,,,,,,,,,,,,,,,,"-6,795,000","-11,594,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090,000","664,000","508,000",,,"401,000","3,249,000",,,,"1,077,000",,,,,,"-1,999,000","8,819,000","4,741,000","-19,702,000","-631,000","-5,162,000","-3,566,000","-4,015,000","7,627,000","-5,286,000","-4,161,000","-4,098,000","-5,482,000","-8,517,000","-6,693,000","-10,289,000","-11,001,000",,,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,147,000","-3,516,000","-3,479,000","-29,739,000","-3,948,000","-5,162,000","-3,566,000","-5,410,000","-5,347,000","-5,286,000","-4,161,000","-7,997,000","-5,482,000","-8,517,000","-6,693,000","-11,123,000","-11,001,000",,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090,000","664,000","508,000",,,"401,000","3,249,000",,,,"1,077,000",,,,,,"4,148,000","12,335,000","8,220,000","10,037,000",,,,"1,395,000",,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"-6,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,"-6,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-9,082,000","0","-9,082,000","0","0","-40,000,000","0","0","0",,,,,"15,152,000","0","30,000,000","0","-10,152,000","4,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,133,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-9,082,000","0","-9,082,000","0","0","-40,000,000","0","0","0",,,,,,,"-20,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,"15,152,000","0","50,000,000","15,000,000","25,000,000","4,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,133,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-958,000","-1,368,000","225,000","13,000","172,000","121,000","-253,000","573,000","573,000","-53,000","-426,000","21,595,000","16,358,000","22,919,000","262,000","31,920,000","6,205,000","-10,002,000","3,508,000","6,185,000","-30,508,000","3,177,000","-37,847,000","-2,641,000","-15,006,000","47,394,000","27,972,000","-87,711,000","7,330,000","26,605,000","7,766,000","-43,648,000","1,637,000","34,207,000","20,454,000","-60,796,000","-2,196,000","2,896,000","750,000","1,504,000","973,000","-11,440,000","45,578,000","-16,105,000","1,968,000","4,599,000","915,000","-10,026,000","692,000","13,242,000","396,000","-4,155,000","-4,826,000","-14,123,000","13,083,000","21,229,000","1,488,000","10,069,000","-1,283,000","-80,350,000","-831,000","230,000","543,000","-170,000","-1,089,000","815,000","347,000","-2,599,000","-492,000","343,000","2,143,000","1,229,000","1,556,000","-164,000","553,000","843,000"
FinancingCashFlow,"-561,810,000","-62,096,000","-294,684,000","-126,926,000","-78,104,000","-23,119,000","-292,822,000","-102,662,000","-102,662,000","31,136,000","-82,058,000","23,513,000","-132,009,000","-59,164,000","-55,132,000","-150,737,000","-142,009,000","77,765,000","-107,822,000","-97,278,000","-54,073,000","-19,639,000","-26,155,000","-87,992,000","-57,348,000","-240,871,000","10,419,000","93,191,000","-51,199,000","-81,589,000","-41,339,000","8,765,000","-32,109,000","-69,322,000","-26,232,000","-26,362,000","-35,648,000","-49,724,000","-23,070,000","-40,145,000","-13,141,000","-226,715,000","102,552,000","-28,371,000","-80,761,000","-31,003,000","16,650,000","-20,755,000","-17,888,000","-17,205,000","-48,419,000","-39,130,000","-21,780,000","-10,362,000","476,000","-1,467,000","-11,634,000","-8,643,000","-31,787,000","-21,502,000","-18,885,000","13,761,000","25,012,000","-11,457,000","-55,370,000","-13,530,000","-75,400,000","-5,679,000","-20,289,000","-65,434,000","-23,181,000","-29,730,000","-26,889,000","-8,683,000","-18,601,000","-23,235,000"
	CashFlowFromContinuingFinancingActivities,"-561,810,000","-62,096,000","-294,684,000","-126,926,000","-78,104,000","-23,119,000","-292,822,000","-102,662,000","-102,662,000","31,136,000","-82,058,000","23,513,000","-132,009,000","-59,164,000","-55,132,000","-150,737,000","-142,009,000","77,765,000","-107,822,000","-97,278,000","-54,073,000","-19,639,000","-26,155,000","-87,992,000","-57,348,000","-240,871,000","10,419,000","93,191,000","-51,199,000","-81,589,000","-41,339,000","8,765,000","-32,109,000","-69,322,000","-26,232,000","-26,362,000","-35,648,000","-49,724,000","-23,070,000","-40,145,000","-13,141,000","-226,715,000","102,552,000","-28,371,000","-80,761,000","-31,003,000","16,650,000","-20,755,000","-17,888,000","-17,205,000","-48,419,000","-39,130,000","-21,780,000","-10,362,000","476,000","-1,467,000","-11,634,000","-8,643,000","-31,787,000","-21,502,000","-18,885,000","13,761,000","25,012,000","-11,457,000","-55,370,000","-13,530,000","-75,400,000","-5,679,000","-20,289,000","-65,434,000","-23,181,000","-29,730,000","-26,889,000","-8,683,000","-18,601,000","-23,235,000"
		NetIssuancePaymentsOfDebt,"926,631,000","-13,861,000","-14,019,000","-13,646,000","968,157,000","-704,000","-11,215,000","-68,803,000","-68,803,000","46,809,000","-10,849,000","674,775,000","-8,974,000","-33,918,000","-48,968,000","55,979,000","-8,934,000","326,945,000","-8,078,000","-8,100,000","989,673,000","-48,000","-9,718,000","-44,742,000","15,286,000","-2,419,000","-27,459,000","740,795,000","-57,000","-38,000","-103,000","-180,000","-130,000","-5,990,000","-6,032,000","-6,081,000","-6,049,000","-6,049,000","-6,170,000","-6,187,000","-6,140,000","-6,055,000","127,873,000","-291,000","-182,000","-191,000","-226,000","-24,583,000","-19,209,000","-18,944,000","-51,163,000","-40,194,000","-22,557,000","-12,117,000","-816,000","-107,000","-78,000","-52,000","-15,075,000","14,901,000","-5,109,000","924,601,000","43,344,000","-90,000","-50,066,000","-10,054,000","64,926,000","-15,123,000","-15,084,000","14,944,000","-25,080,000","-25,023,000","-129,166,000","-8,056,000","-18,371,000","-22,066,000"
			NetLongTermDebtIssuance,"926,631,000","-13,861,000","-14,019,000","-13,646,000","968,157,000","-704,000","-11,215,000","-68,803,000","-68,803,000","46,809,000","-10,849,000","674,775,000","-8,974,000","-33,918,000","-48,968,000","55,979,000","-8,934,000","326,945,000","-8,078,000","-8,100,000","989,673,000","-48,000","-9,718,000","-44,742,000","15,286,000","-2,419,000","-27,459,000","740,795,000","-57,000","-38,000","-103,000","-180,000","-130,000","-5,990,000","-6,032,000","-6,081,000","-6,049,000","-6,049,000","-6,170,000","-6,187,000","-6,140,000","-6,055,000","127,873,000","-291,000","-182,000","-191,000","-226,000","-24,583,000","-19,209,000","-18,944,000","-51,163,000","-40,194,000","-22,557,000","-12,117,000","-816,000",,,,,,,,,,,,,,,,,,,,"-18,371,000","-22,066,000"
				LongTermDebtIssuance,,,"0","0",,,"0","0","0",,,"675,000,000","0",,,"65,000,000","0",,,"0","1,900,000,000",,,"0","53,000,000",,,"1,300,000,000",,,,,,,,"0","0","0","0","0","0","0","1,575,000,000","0","0","0","0","0","0","0","2,861,000","1,613,000","35,034,000","0","24,348,000",,,,,,,,,,,,,,,,,,,,,"0"
				LongTermDebtPayments,"-923,369,000","-13,861,000","-14,019,000","-13,646,000","-881,843,000","-704,000","-11,215,000","-68,803,000","-68,803,000","-111,191,000","-10,849,000","-225,000","-8,974,000","-33,918,000","-48,968,000","-9,021,000","-8,934,000","-578,055,000","-8,078,000","-8,100,000","-910,327,000","-48,000","-9,718,000","-44,742,000","-37,714,000","-12,419,000","-27,459,000","-559,205,000","-5,057,000","-38,000","-103,000","-180,000","-130,000","-5,990,000","-6,032,000","-6,081,000","-6,049,000","-6,049,000","-6,170,000","-6,187,000","-6,140,000","-6,055,000","-1,447,127,000","-291,000","-182,000","-191,000","-226,000","-24,583,000","-19,209,000","-18,944,000","-54,024,000","-41,807,000","-57,591,000","-12,117,000","-25,164,000",,,,,,,,,,,,,,,,,,,,"-18,371,000","-22,066,000"
		NetCommonStockIssuance,"-1,343,563,000","-47,661,000","-216,215,000","-79,687,000","-1,000,000,000","-25,000,000","-225,000,000","0","0","0","-79,590,000","-593,858,000","-93,696,000","-3,309,000","-8,144,000","-162,022,000","-109,123,000","-218,983,000","-101,084,000","-51,532,000","-1,000,000,000","0","-12,721,000","-16,392,000","-59,719,000",,,"-600,007,000","-40,916,000","-68,122,000","-29,512,000","0","-17,401,000","-49,875,000","-15,131,000","-20,240,000","-20,835,000","-38,038,000","-18,019,000","-45,519,000","-5,852,000",,,"-35,818,000","-81,887,000","-41,335,000","-5,404,000","-4,234,000","1,104,000","958,000","1,336,000","1,185,000","1,169,000","975,000","1,047,000","-1,591,000","-11,582,000","-8,542,000","-16,809,000","-35,148,000","-13,991,000","2,228,000","2,756,000","2,636,000","1,706,000","277,000","-140,076,000","24,380,000","3,761,000",,,"-16,651,000",,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,000","-10,000","139,000","435,000","1,150,000","1,104,000","958,000","1,336,000","1,185,000","1,169,000","975,000","1,047,000","255,000","1,277,000","1,302,000","1,618,000","1,322,000","4,020,000","2,228,000","2,823,000","2,636,000","1,706,000","277,000","4,924,000","24,380,000",,,,"229,000",,,,"85,000"
