name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,095,880,000","5,053,999,000","5,022,173,000","4,768,228,000","4,750,460,000","4,726,049,000","4,866,617,000","4,888,555,000","5,048,256,000","5,107,710,000","5,166,926,000","5,206,507,000","5,243,629,000","5,279,680,000","5,313,669,000","5,347,681,000","5,362,219,000","5,400,956,000","5,365,788,000","5,346,761,000","5,352,307,000","5,483,188,000","4,856,028,000","3,334,179,000","3,329,288,000","3,325,427,000","3,250,872,000","3,013,686,000","3,007,455,000","3,021,978,000","3,014,735,000","2,624,473,000","2,638,303,000","2,653,525,000","2,678,493,000","2,685,208,000","2,586,021,000","2,344,897,000","2,350,520,000","2,336,412,000","2,351,443,000","2,371,441,000","2,246,835,000","2,265,824,000","2,288,879,000","2,279,196,000","2,194,741,000","2,157,487,000","2,171,522,000","2,188,042,000","2,073,711,000","2,082,999,000","2,067,500,000","2,076,800,000","1,983,100,000","1,774,811,000","1,646,900,000","1,612,300,000","1,509,800,000","1,207,868,000","958,000,000","961,300,000","856,800,000","816,469,000","814,100,000","816,900,000","418,300,000","326,752,000","327,400,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,597,472,000","6,500,967,000","6,414,776,000","6,136,096,000","6,072,715,000","5,995,455,000","6,130,936,000","6,259,147,000","6,364,534,000","6,418,948,000","6,437,353,000","6,467,131,000","6,451,733,000","6,430,423,000","6,426,100,000","6,407,884,000","6,366,284,000","6,351,168,000","6,264,855,000","6,196,231,000","6,154,580,000","6,259,353,000","5,590,197,000","4,042,017,000","4,007,591,000","3,976,217,000","3,878,838,000","3,626,693,000","3,604,181,000","3,593,498,000","3,569,977,000","3,180,990,000","3,193,505,000","3,184,216,000","3,201,488,000","3,179,507,000","3,089,006,000","2,821,023,000","2,801,500,000","2,762,322,000","2,783,021,000","2,778,761,000","2,632,197,000","2,629,153,000","2,628,838,000","2,595,759,000","2,488,813,000","2,429,421,000","2,421,661,000","2,416,542,000","2,281,518,000","2,270,630,000","2,067,500,000","2,076,800,000","1,983,100,000","1,887,735,000","1,646,900,000","1,612,300,000","1,509,800,000","1,266,035,000","958,000,000","961,300,000","856,800,000","842,687,000","814,100,000","816,900,000","418,300,000","332,572,000","327,400,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,412,945,000","1,416,807,000","1,415,880,000","1,360,773,000","1,361,557,000","1,349,519,000","1,377,074,000","1,377,074,000","1,377,108,000","1,392,346,000","1,392,472,000","1,392,472,000","1,392,435,000","1,392,572,000","1,392,591,000","1,392,614,000","1,392,605,000","1,392,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,184,527,000","5,084,160,000","4,998,896,000","4,775,323,000","4,711,158,000","4,645,936,000","4,753,862,000","4,882,073,000","4,987,426,000","5,026,602,000","5,044,881,000","5,074,659,000","5,059,298,000","5,037,851,000","5,033,509,000","5,015,270,000","4,973,679,000","4,958,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,501,592,000","-1,446,968,000","-1,392,603,000","-1,367,868,000","-1,322,255,000","-1,269,406,000","-1,264,319,000","-1,370,592,000","-1,316,278,000","-1,311,238,000","-1,270,427,000","-1,260,624,000","-1,208,104,000","-1,150,743,000","-1,112,431,000","-1,060,203,000","-1,004,065,000","-950,212,000","-899,067,000","-849,470,000","-802,273,000","-776,165,000","-734,169,000","-707,838,000","-678,303,000","-650,790,000","-627,966,000","-613,007,000","-596,726,000","-571,520,000","-555,242,000","-556,517,000","-555,202,000","-530,691,000","-522,995,000","-494,299,000","-502,985,000","-476,126,000","-450,980,000","-425,910,000","-431,578,000","-407,320,000","-385,362,000","-363,329,000","-339,959,000","-316,563,000","-294,072,000","-271,934,000","-250,139,000","-228,500,000","-207,807,000","-187,631,000",,,,"-112,924,000",,,,"-58,167,000",,,,"-26,218,000",,,,"-5,820,000",
		GoodwillAndOtherIntangibleAssets,"275,504,000","283,241,000","288,852,000","302,358,000","312,765,000","325,845,000","338,430,000","350,546,000","364,397,000","378,218,000","392,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"275,504,000","283,241,000","288,852,000","302,358,000","312,765,000","325,845,000","338,430,000","350,546,000","364,397,000","378,218,000","392,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"6,877,731,000","6,943,974,000","7,628,044,000","7,718,423,000","7,812,780,000","7,882,162,000","7,863,379,000","7,999,090,000","8,234,669,000","8,264,275,000","8,213,852,000","6,651,013,000","6,653,425,000","6,549,589,000","6,638,801,000","6,663,261,000","6,603,174,000","6,643,181,000","6,668,122,000","6,467,258,000","6,321,494,000","6,203,265,000","6,161,217,000","6,179,881,000","6,153,742,000","6,050,928,000","6,045,156,000","5,929,031,000","5,685,554,000","5,674,160,000","5,686,943,000","5,693,878,000","5,627,060,000","5,660,214,000","5,618,027,000","5,543,447,000","5,350,569,000","5,347,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"112,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"61,974,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"50,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"50,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,062,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"281,862,000","414,996,000","453,379,000","424,434,000","442,994,000","318,783,000","259,037,000","266,685,000","176,005,000","154,069,000","160,893,000","397,314,000","423,865,000","460,275,000","439,095,000","387,487,000","359,122,000","331,195,000","313,510,000","325,868,000","318,535,000","294,279,000","291,826,000","288,697,000","251,174,000","240,789,000","350,861,000","371,619,000","252,958,000","222,333,000","213,684,000","211,037,000","209,931,000","215,893,000","236,387,000","260,890,000","252,688,000","211,321,000","221,009,000","236,742,000","247,996,000","123,025,000","131,361,000","178,106,000","226,428,000","218,228,000",,,"182,373,000","186,381,000","199,055,000","206,936,000","204,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"7,582,773,000","7,598,009,000","7,581,089,000","7,601,084,000","7,607,983,000","6,584,529,000","6,554,589,000","6,533,824,000","6,614,357,000","6,528,089,000","6,906,517,000","4,520,304,000","4,519,238,000","4,579,648,000","4,458,982,000","4,464,693,000","4,370,900,000","4,394,963,000","4,355,012,000","4,193,250,000","3,976,348,000","3,504,839,000","3,434,634,000","3,814,829,000","3,731,279,000","3,595,515,000","3,518,718,000","3,391,506,000","3,061,508,000","2,992,409,000","2,988,604,000","2,964,141,000","2,890,711,000","2,880,689,000","3,042,466,000","2,963,587,000","2,558,247,000","2,901,327,000","2,597,935,000","2,419,068,000","2,502,504,000","2,334,271,000","2,288,777,000","2,305,980,000","2,312,958,000","2,332,045,000","2,314,249,000","2,301,884,000","2,431,376,000","2,456,439,000","2,452,471,000","2,672,005,000","2,946,013,000","2,973,538,000","2,967,361,000","2,974,415,000","2,949,297,000","2,892,873,000","2,864,427,000","3,078,508,000","2,409,114,000","1,509,923,000","1,525,581,000","1,604,109,000","1,502,886,000","1,259,152,000","1,218,752,000","1,208,886,000","1,361,845,000","1,003,552,000","947,977,000","946,565,000","960,993,000","1,116,073,000","1,043,334,000","952,545,000","786,091,000","758,736,000","845,470,000","851,913,000","745,068,000","750,445,000","746,236,000","860,311,000","772,113,000","737,969,000","745,394,000","734,841,000","675,169,000","675,137,000","669,600,000","672,500,000","831,100,000","663,781,000","533,100,000","490,100,000","455,100,000","305,363,000","334,300,000","338,400,000","223,500,000","226,395,000","177,800,000","179,100,000","177,900,000","40,996,000","39,000,000"
	CurrentLiabilities,"1,436,515,000","1,454,987,000","1,441,302,000","1,464,530,000","1,474,607,000","454,069,000","422,217,000","395,172,000","878,829,000","733,139,000","1,101,081,000","396,743,000","405,034,000","451,245,000","331,794,000","342,372,000","260,001,000","665,837,000","665,653,000","511,465,000","316,317,000","442,694,000","374,902,000","468,194,000","399,754,000","719,463,000","643,535,000","527,820,000","203,769,000","138,727,000","131,209,000","177,157,000","107,364,000","148,808,000","310,938,000","234,004,000","134,737,000","435,404,000","107,118,000","131,075,000","115,583,000","112,135,000","92,753,000","106,538,000","88,237,000","114,963,000","92,870,000","110,861,000","94,350,000","111,291,000","101,464,000","114,715,000","100,828,000","308,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"436,515,000","454,987,000","441,302,000","464,530,000","474,607,000","375,645,000","342,131,000","362,045,000","421,829,000","356,139,000","311,081,000","306,743,000","264,034,000","274,245,000","188,794,000","220,372,000","174,001,000","267,837,000","207,653,000","233,465,000","186,317,000","251,694,000","224,902,000","236,194,000","169,754,000","254,463,000","189,535,000","208,820,000","114,769,000","120,727,000","116,209,000","137,157,000","107,364,000","148,808,000","117,938,000","144,004,000","124,737,000","115,404,000","107,118,000","131,075,000","115,583,000","112,135,000","92,753,000","106,538,000","88,237,000","114,963,000","92,870,000","110,861,000","94,350,000","111,291,000","101,464,000","114,715,000","100,828,000","139,402,000","122,460,000","135,764,000","112,272,000","144,076,000","136,867,000","161,148,000","133,917,000","124,727,000","127,516,000","134,178,000","110,044,000","113,476,000","100,183,000","102,221,000","80,302,000","134,569,000","71,103,000","75,946,000","77,469,000","46,399,000","4,940,000","1,140,000","18,222,000","2,111,000",,,,"1,717,000",,,,"773,000",,,,"1,249,000",,,,"43,010,000",,,,"26,957,000",,,,"20,035,000",,,,"7,326,000",
			Payables,"436,515,000","454,987,000","441,302,000","464,530,000","474,607,000","375,645,000","342,131,000","362,045,000","421,829,000","356,139,000","311,081,000","306,743,000","264,034,000","274,245,000","188,794,000","220,372,000","174,001,000","267,837,000","207,653,000","233,465,000","186,317,000","251,694,000","224,902,000","236,194,000","169,754,000","254,463,000","189,535,000","208,820,000","114,769,000","120,727,000","116,209,000","137,157,000","107,364,000","148,808,000","117,938,000","144,004,000","124,737,000","115,404,000","107,118,000","131,075,000","115,583,000","112,135,000","92,753,000","106,538,000","88,237,000","114,963,000","92,870,000","110,861,000","94,350,000","111,291,000","101,464,000","114,715,000","100,828,000","139,402,000","122,460,000","135,764,000","112,272,000","144,076,000","136,867,000","161,148,000","133,917,000","124,727,000","127,516,000","134,178,000","110,044,000","113,476,000","100,183,000","102,221,000","80,302,000","134,569,000","71,103,000","75,946,000","77,469,000","46,399,000","4,940,000","1,140,000","18,222,000","2,111,000",,,,"1,717,000",,,,"773,000",,,,"1,249,000",,,,"43,010,000",,,,"26,957,000",,,,"20,035,000",,,,"7,326,000",
				AccountsPayable,"422,490,000","433,448,000","430,694,000","441,276,000","428,626,000","345,079,000","334,475,000","352,473,000","402,736,000","335,696,000","292,161,000","298,625,000","250,925,000","211,332,000","178,321,000","207,685,000","164,971,000","184,788,000","160,144,000","190,017,000","162,137,000","188,053,000","155,433,000","190,304,000","150,416,000","179,783,000","160,063,000","185,956,000","93,378,000","106,903,000","89,322,000","112,836,000","94,053,000","130,448,000","97,585,000","120,498,000","106,776,000","95,044,000","88,100,000","118,798,000","104,629,000","103,668,000","75,380,000","98,654,000","80,512,000","107,297,000","76,796,000","103,219,000","86,679,000","103,678,000","85,449,000","107,060,000","93,149,000","128,078,000","102,322,000","122,716,000","101,285,000","134,705,000","119,408,000","153,320,000","126,832,000","119,536,000","117,256,000","129,089,000","104,345,000","108,595,000","90,738,000","93,553,000","72,811,000","77,782,000","61,995,000","74,714,000","76,137,000","1,336,000",,,"16,794,000",,,,,,,,,,,,,"1,249,000",,,,"10,851,000",,,,"2,464,000",,,,"4,189,000",,,,"396,000",
				DividendsPayable,,,,,,,,,"1,646,000",,,,,,,,,"0","0","0","0","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","5,166,000","6,664,000","6,664,000","6,664,000","6,664,000","8,006,000","7,833,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,754,000","4,383,000","1,914,000","1,914,000","1,914,000","1,914,000","1,914,000","1,914,000","1,914,000","1,914,000","50,300,000","0","0","0","45,063,000",,,,,,,,,,,,,,,,"0",,,,"30,549,000",,,,"24,493,000",,,,"15,846,000",,,,"6,930,000",
				DuetoRelatedPartiesCurrent,"14,025,000","21,539,000","10,608,000","23,254,000","45,981,000","30,566,000","7,656,000","9,572,000","17,447,000","20,443,000","18,920,000","8,118,000","13,109,000","62,913,000","10,473,000","12,687,000","9,030,000","83,049,000","47,509,000","43,448,000","24,180,000","58,475,000","64,303,000","40,724,000","14,172,000","69,514,000","24,306,000","17,698,000","16,225,000","8,658,000","21,721,000","19,155,000","8,145,000","13,194,000","15,187,000","16,842,000","11,297,000","13,696,000","12,354,000","4,271,000","3,121,000","3,713,000","12,619,000","3,130,000","2,971,000","2,912,000","11,320,000","2,888,000","2,917,000","2,859,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,261,000","2,901,000","2,925,000","6,570,000","15,384,000","8,294,000","6,233,000","4,617,000","12,705,000","3,074,000","2,702,000","3,277,000","8,346,000","3,175,000","3,785,000","2,967,000","7,531,000","6,754,000","5,577,000","6,487,000","9,108,000","1,232,000","1,332,000",,,,"1,428,000",,,,,,,,,,,,,,,,,"1,610,000",,,,,,,,,,,,,
