name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990
OperatingCashFlow,"697,006,000","226,996,000","-1,036,000","212,543,000","258,503,000","-143,551,000","215,912,000","367,609,000","119,662,000","21,064,000","131,017,000","132,140,000","282,995,000","120,369,000","66,370,000","121,291,000","303,349,000","640,000","182,830,000","302,357,000","254,680,000","61,454,000","224,374,000","242,125,000","111,121,000","177,863,000","120,514,000","268,211,000","292,017,000","296,086,000","264,284,000","386,217,000","220,490,000","195,701,000","281,817,000","285,789,000","290,288,000","20,639,000","43,663,000","75,639,000","50,940,000","29,382,000","489,000","10,692,000","-37,769,000","-102,403,000","-7,703,000","37,250,000","-10,187,000","-4,755,000","-4,057,000","128,015,000","109,991,000","-50,629,000","-112,371,000","-328,957,000","-106,035,000","-210,535,000","-35,199,000","411,062,000","108,640,000","-74,923,000","19,185,000","19,861,000","8,558,000","-54,103,000","56,066,000","130,168,000","190,087,000","5,381,000","167,437,000","46,657,000","65,888,000","41,062,000","118,797,000","84,197,000","30,695,000","-56,617,000","40,617,000","59,346,000","15,705,000","-58,711,000","81,773,000","70,581,000","48,738,000","-47,486,000","16,000,000","69,097,000","18,298,000","11,608,000","31,800,000","45,000,000","7,100,000","-8,000,000","37,400,000","52,800,000","13,500,000","-13,700,000","32,400,000","24,700,000","15,200,000","-7,000,000","16,700,000","16,700,000","5,400,000","-35,200,000","24,500,000","6,900,000","8,600,000","-9,600,000","26,800,000","18,300,000","17,300,000","7,900,000","17,200,000","25,700,000","0","12,300,000","7,000,000","13,700,000","-900,000","-23,700,000","9,300,000","12,800,000","-1,400,000","8,300,000","200,000","11,900,000","1,800,000"
	CashFlowFromContinuingOperatingActivities,"697,006,000","226,996,000","-1,036,000","212,543,000","258,503,000","-143,551,000","215,912,000","367,609,000","119,662,000","21,064,000","131,017,000","132,140,000","282,995,000","120,369,000","66,370,000","121,291,000","303,349,000","640,000","182,830,000","302,357,000","254,680,000","61,454,000","224,374,000","242,125,000","111,121,000","177,863,000","120,514,000","268,211,000","292,017,000","296,086,000","264,284,000","386,217,000","220,490,000","195,701,000","281,817,000","285,789,000","290,288,000","20,639,000","43,663,000","75,639,000","50,940,000","29,382,000","489,000","10,692,000","-37,769,000","-102,403,000","-7,703,000","37,250,000","-10,187,000","-4,755,000","-4,057,000","128,015,000","109,991,000","-50,629,000","-112,371,000","-328,957,000","-106,035,000","-210,535,000","-35,199,000","411,062,000","108,640,000","-74,923,000","19,185,000","19,861,000","8,558,000","-54,103,000","56,066,000","130,168,000","190,087,000","5,381,000","167,437,000","46,657,000","65,888,000","41,062,000","118,797,000","84,197,000","30,695,000","-56,617,000","40,617,000","59,346,000","15,705,000","-58,711,000","81,773,000","70,581,000","48,738,000","-47,486,000","16,000,000","69,097,000","18,298,000","11,608,000","31,800,000","45,000,000","7,100,000","-8,000,000","37,400,000","52,800,000","13,500,000","-13,700,000","32,400,000","24,700,000","15,200,000","-7,000,000","16,700,000","16,700,000","5,400,000","-35,200,000","24,500,000","6,900,000","8,600,000","-9,600,000","26,800,000","18,300,000","17,300,000","7,900,000","17,200,000","25,700,000","0","12,300,000","7,000,000","13,700,000","-900,000","-23,700,000","9,300,000","12,800,000","-1,400,000","8,300,000","200,000","11,900,000","1,800,000"
		NetIncomeFromContinuingOperations,"211,360,000","280,560,000","36,468,000","60,835,000","-166,503,000","100,468,000","330,000","33,691,000","-6,400,000","67,449,000","92,235,000","110,096,000","170,080,000","84,125,000","-8,227,000","29,463,000","106,344,000","119,224,000","133,925,000","255,706,000","234,073,000","94,463,000","70,149,000","98,527,000","153,042,000","118,011,000","63,050,000","137,095,000","241,624,000","204,193,000","167,003,000","255,803,000","190,445,000","98,187,000","143,670,000","161,024,000","190,791,000","54,228,000","22,350,000","42,941,000","69,153,000","39,598,000","-85,063,000","-162,800,000","-127,932,000","-119,895,000","41,844,000","57,926,000","32,918,000","-45,547,000","33,613,000","82,724,000","53,240,000","-58,764,000","-228,782,000","-802,023,000","-52,781,000","-111,448,000","-32,329,000","33,188,000","62,641,000","-40,076,000","-8,736,000","-7,483,000","-20,473,000","-31,954,000","25,678,000","74,729,000","85,352,000","56,389,000","48,509,000","75,290,000","9,813,000","32,951,000","10,286,000","25,073,000","17,442,000","10,765,000","2,756,000","-3,174,000","3,266,000","1,252,000","12,991,000","12,934,000","25,268,000","-9,802,000","12,737,000","11,319,000","17,144,000","8,981,000","14,900,000","16,500,000","18,300,000","14,600,000","15,900,000","20,300,000","11,800,000","6,800,000","11,100,000","18,700,000","7,200,000","5,000,000","10,100,000","-4,200,000","1,000,000","-600,000","-700,000","1,600,000","6,100,000","-16,300,000","600,000","7,600,000","7,200,000","7,900,000","8,400,000","4,000,000","3,700,000","7,800,000","6,800,000","-12,600,000","-4,200,000","-8,700,000","-4,200,000","3,000,000","3,000,000","5,200,000","1,100,000","3,600,000","7,000,000"
		OperatingGainsLosses,"27,425,000","1,863,000","2,125,000","1,848,000","21,589,000","-2,400,000","-5,648,000","-6,429,000","-1,071,000","-212,000","-7,594,000","-8,570,000","1,393,000","-1,158,000","9,375,000","412,000","-381,000","9,727,000","-8,198,000","1,410,000","2,573,000","2,263,000","-87,000","-366,000","-6,626,000","-129,000","-555,000","-8,486,000","-12,524,000","11,193,000","29,298,000","9,688,000","-3,722,000","1,458,000","2,552,000","2,711,000","9,406,000","-8,892,000","531,000","-3,062,000","7,124,000","-4,548,000","-4,062,000","10,113,000","793,000","-1,135,000","2,656,000","-2,988,000","118,000","-187,000","-1,377,000","-5,460,000","-14,479,000","-6,363,000","-51,000","5,398,000","-18,678,000","-1,449,000","-121,000","46,000","-186,000","-2,075,000","1,769,000","793,000","-3,994,000","3,886,000","1,096,000","1,374,000","962,000","115,000","1,875,000","5,079,000","46,275,000","-374,000","9,000","849,000","-145,000","-186,000","54,000","-376,000","118,000","-51,000","160,000","3,236,000","-1,170,000","-496,000","165,000","1,924,000","436,000",,,"2,000,000","-1,400,000","2,800,000","400,000","800,000","-1,200,000","200,000","700,000","1,400,000","100,000","-7,300,000","6,600,000","400,000","400,000","1,700,000","200,000",,,"-200,000","-2,200,000","-2,400,000","400,000","900,000","500,000","1,600,000","100,000","300,000","-200,000","700,000","100,000","-100,000","800,000","1,000,000","0","0","-100,000",,
			GainLossOnSaleOfPPE,"2,775,000","1,855,000","2,129,000","1,452,000","-2,661,000","-2,396,000","-5,757,000","-6,422,000","-1,066,000","-521,000","-1,350,000","-9,776,000","338,000","-108,000","-1,437,000","-691,000","159,000","80,000","34,000","228,000","-886,000","118,000","-345,000","-560,000","-6,626,000","-129,000","-555,000","-8,486,000","-450,000","-881,000","-295,000","27,000","-1,709,000","570,000","2,904,000","315,000","315,000","-1,139,000","172,000","4,506,000","-231,000","859,000","-4,448,000","519,000","793,000","-1,135,000","2,656,000","-2,988,000","118,000","-187,000","-1,377,000","-5,460,000","-14,479,000","-6,363,000","-51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,"0","0",,,"-6,229,000","1,222,000","1,071,000","-1,034,000","1,046,000","0","-1,524,000","5,745,000","-8,217,000","1,196,000","3,476,000","2,158,000",,,,,"0","0","-12,074,000","12,074,000","29,544,000","9,662,000","-2,018,000","941,000","-352,000","2,396,000","9,091,000","-7,753,000","359,000","-7,568,000","7,355,000","-5,407,000","386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000","5,000","-53,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-4,000","8,000","-4,000","-4,000","-4,000","-4,000","-6,000","-7,000","-5,000","309,000","-15,000","-16,000","-16,000","-16,000","-15,000","-16,000","-16,000","-16,000","-15,000","-14,000","-17,000","-13,000","258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"396,434,000","102,142,000","106,488,000","92,076,000","95,728,000","86,532,000","88,463,000","84,265,000","84,603,000","79,773,000","76,849,000","71,851,000","71,348,000","67,182,000","68,207,000","71,971,000","70,278,000","69,201,000","73,167,000","96,954,000","57,281,000","50,390,000","46,060,000","45,772,000","46,292,000","42,391,000","42,490,000","41,415,000","38,918,000","36,152,000","43,084,000","36,219,000","38,261,000","38,260,000","36,670,000","37,914,000","38,149,000","37,790,000","39,003,000","36,431,000","36,214,000","35,766,000","52,355,000","53,631,000","52,223,000","50,852,000","55,648,000","57,924,000","59,705,000","57,768,000","56,705,000","58,173,000","57,161,000","60,513,000","60,158,000","63,503,000","60,506,000","60,373,000","55,923,000","59,225,000","58,005,000","54,976,000","32,697,000","35,081,000","34,960,000","34,744,000","30,348,000","40,681,000","30,421,000","33,777,000","30,065,000","25,668,000","29,122,000","33,087,000","25,911,000","19,934,000","18,941,000","17,802,000","17,510,000","18,114,000","17,814,000","17,646,000","17,399,000","15,962,000","18,608,000","12,152,000","8,668,000","9,279,000","9,284,000","8,864,000","8,600,000","8,500,000","8,900,000","8,400,000","8,700,000","8,100,000","8,400,000","8,000,000","8,100,000","8,100,000","7,500,000",,,"6,000,000","7,400,000","7,500,000","7,100,000","6,900,000","6,500,000","6,400,000","6,300,000","6,300,000","6,300,000","6,400,000","6,200,000","5,600,000","6,800,000","6,800,000","6,800,000","7,100,000","6,000,000","5,400,000","5,500,000","5,300,000","5,700,000","3,900,000","5,000,000","5,600,000","4,200,000"
			DepreciationAndAmortization,"396,434,000","102,142,000","106,488,000","92,076,000","95,728,000","86,532,000","88,463,000","84,265,000","84,603,000","79,773,000","76,849,000","71,851,000","71,348,000","67,182,000","68,207,000","71,971,000","70,278,000","69,201,000","73,167,000","96,954,000","57,281,000","50,390,000","46,060,000","45,772,000","46,292,000","42,391,000","42,490,000","41,415,000","38,918,000","36,152,000","43,084,000","36,219,000","38,261,000","38,260,000","36,670,000","37,914,000","38,149,000","37,790,000","39,003,000","36,431,000","36,214,000","35,766,000","52,355,000","53,631,000","52,223,000","50,852,000","55,648,000","57,924,000","59,705,000","57,768,000","56,705,000","58,173,000","57,161,000","60,513,000","60,158,000","63,503,000","60,506,000","60,373,000","55,923,000","59,225,000","58,005,000","54,976,000","32,697,000","35,081,000","34,960,000","34,744,000","30,348,000","40,681,000","30,421,000","33,777,000","30,065,000","25,668,000","29,122,000","33,087,000","25,911,000","19,934,000","18,941,000","17,802,000","17,510,000","18,114,000","17,814,000","17,646,000","17,399,000","15,962,000","18,608,000","12,152,000","8,668,000","9,279,000","9,284,000","8,864,000","8,600,000","8,500,000","8,900,000","8,400,000","8,700,000","8,100,000","8,400,000","8,000,000","8,100,000","8,100,000","7,500,000",,,"6,000,000","7,400,000","7,500,000","7,100,000","6,900,000","6,500,000","6,400,000","6,300,000","6,300,000","6,300,000","6,400,000","6,200,000","5,600,000","6,800,000","6,800,000","6,800,000","7,100,000","6,000,000","5,400,000","5,500,000","5,300,000","5,700,000","3,900,000","5,000,000","5,600,000","4,200,000"
